 
"REG_ADM","ANNEE","MOIS","TYPE","NOMBRE" 
"03-CAPITALE-NATIONALE            ","2023","11","03 - Nombre d'infractions constatees",51
"04-MAURICIE                      ","2023","11","03 - Nombre d'infractions constatees",13
"05-ESTRIE                        ","2023","11","03 - Nombre d'infractions constatees",26
"01-BAS-SAINT-LAURENT             ","2023","11","03 - Nombre d'infractions constatees",21
"02-SAGUENAY--LAC-SAINT-JEAN      ","2023","11","03 - Nombre d'infractions constatees",32
"16-MONTEREGIE                    ","2023","11","03 - Nombre d'infractions constatees",91
"17-CENTRE-DU-QUEBEC              ","2023","11","03 - Nombre d'infractions constatees",19
"13-LAVAL                         ","2023","11","03 - Nombre d'infractions constatees",22
"14-LANAUDIERE                    ","2023","11","03 - Nombre d'infractions constatees",41
"15-LAURENTIDES                   ","2023","11","03 - Nombre d'infractions constatees",24
"10-NORD-DU-QUEBEC                ","2023","11","03 - Nombre d'infractions constatees",5
"11-GASPESIE--ILES-DE-LA-MADELEINE","2023","11","03 - Nombre d'infractions constatees",8
"12-CHAUDIERE-APPALACHES          ","2023","11","03 - Nombre d'infractions constatees",22
"07-OUTAOUAIS                     ","2023","11","03 - Nombre d'infractions constatees",20
"09-COTE-NORD                     ","2023","11","03 - Nombre d'infractions constatees",8
"08-ABITIBI-TEMISCAMINGUE         ","2023","11","03 - Nombre d'infractions constatees",8
"05-ESTRIE                        ","2023","11","07 - Montant des amendes imposees",4500
"17-CENTRE-DU-QUEBEC              ","2023","11","07 - Montant des amendes imposees",2500
"16-MONTEREGIE                    ","2023","11","07 - Montant des amendes imposees",21500
"13-LAVAL                         ","2023","11","07 - Montant des amendes imposees",2000
"07-OUTAOUAIS                     ","2023","11","07 - Montant des amendes imposees",15750
"03-CAPITALE-NATIONALE            ","2023","11","07 - Montant des amendes imposees",8000
"08-ABITIBI-TEMISCAMINGUE         ","2023","11","07 - Montant des amendes imposees",500
"12-CHAUDIERE-APPALACHES          ","2023","11","07 - Montant des amendes imposees",1000
"01-BAS-SAINT-LAURENT             ","2023","11","07 - Montant des amendes imposees",500
"09-COTE-NORD                     ","2023","11","07 - Montant des amendes imposees",500
"15-LAURENTIDES                   ","2023","11","07 - Montant des amendes imposees",2500
"14-LANAUDIERE                    ","2023","11","07 - Montant des amendes imposees",3000
"17-CENTRE-DU-QUEBEC              ","2023","11","08 - Nombre d'echantillons preleves",27
"16-MONTEREGIE                    ","2023","11","08 - Nombre d'echantillons preleves",95
"02-SAGUENAY--LAC-SAINT-JEAN      ","2023","11","08 - Nombre d'echantillons preleves",28
"01-BAS-SAINT-LAURENT             ","2023","11","08 - Nombre d'echantillons preleves",19
"05-ESTRIE                        ","2023","11","08 - Nombre d'echantillons preleves",48
"04-MAURICIE                      ","2023","11","08 - Nombre d'echantillons preleves",7
"03-CAPITALE-NATIONALE            ","2023","11","08 - Nombre d'echantillons preleves",51
"08-ABITIBI-TEMISCAMINGUE         ","2023","11","08 - Nombre d'echantillons preleves",2
"09-COTE-NORD                     ","2023","11","08 - Nombre d'echantillons preleves",4
"07-OUTAOUAIS                     ","2023","11","08 - Nombre d'echantillons preleves",5
"12-CHAUDIERE-APPALACHES          ","2023","11","08 - Nombre d'echantillons preleves",41
"11-GASPESIE--ILES-DE-LA-MADELEINE","2023","11","08 - Nombre d'echantillons preleves",5
"15-LAURENTIDES                   ","2023","11","08 - Nombre d'echantillons preleves",18
"14-LANAUDIERE                    ","2023","11","08 - Nombre d'echantillons preleves",22
"13-LAVAL                         ","2023","11","08 - Nombre d'echantillons preleves",19
"15-LAURENTIDES                   ","2023","11","09 - Nombre d'analyses",27
"17-CENTRE-DU-QUEBEC              ","2023","11","09 - Nombre d'analyses",73
"11-GASPESIE--ILES-DE-LA-MADELEINE","2023","11","09 - Nombre d'analyses",9
"05-ESTRIE                        ","2023","11","09 - Nombre d'analyses",147
"08-ABITIBI-TEMISCAMINGUE         ","2023","11","09 - Nombre d'analyses",2
"12-CHAUDIERE-APPALACHES          ","2023","11","09 - Nombre d'analyses",190
"07-OUTAOUAIS                     ","2023","11","09 - Nombre d'analyses",15
"01-BAS-SAINT-LAURENT             ","2023","11","09 - Nombre d'analyses",75
"14-LANAUDIERE                    ","2023","11","09 - Nombre d'analyses",71
"09-COTE-NORD                     ","2023","11","09 - Nombre d'analyses",10
"02-SAGUENAY--LAC-SAINT-JEAN      ","2023","11","09 - Nombre d'analyses",113
"13-LAVAL                         ","2023","11","09 - Nombre d'analyses",75
"04-MAURICIE                      ","2023","11","09 - Nombre d'analyses",7
"16-MONTEREGIE                    ","2023","11","09 - Nombre d'analyses",342
"03-CAPITALE-NATIONALE            ","2023","11","09 - Nombre d'analyses",241
"16-MONTEREGIE                    ","2023","11","10 - Quantite d'aliments elimines ou confisques (en kg)",49
"13-LAVAL                         ","2023","11","10 - Quantite d'aliments elimines ou confisques (en kg)",25
"14-LANAUDIERE                    ","2023","11","10 - Quantite d'aliments elimines ou confisques (en kg)",2
"07-OUTAOUAIS                     ","2023","11","10 - Quantite d'aliments elimines ou confisques (en kg)",6
"03-CAPITALE-NATIONALE            ","2023","11","10 - Quantite d'aliments elimines ou confisques (en kg)",14
"01-BAS-SAINT-LAURENT             ","2023","11","10 - Quantite d'aliments elimines ou confisques (en kg)",31
"02-SAGUENAY--LAC-SAINT-JEAN      ","2023","11","10 - Quantite d'aliments elimines ou confisques (en kg)",51
"07-OUTAOUAIS                     ","2023","11","11 - Quantite d'aliments elimines ou confisques (en litres)",27
"12-CHAUDIERE-APPALACHES          ","2023","11","11 - Quantite d'aliments elimines ou confisques (en litres)",44
"03-CAPITALE-NATIONALE            ","2023","11","11 - Quantite d'aliments elimines ou confisques (en litres)",81
"01-BAS-SAINT-LAURENT             ","2023","11","11 - Quantite d'aliments elimines ou confisques (en litres)",6
"16-MONTEREGIE                    ","2023","11","11 - Quantite d'aliments elimines ou confisques (en litres)",1
"15-LAURENTIDES                   ","2023","11","11 - Quantite d'aliments elimines ou confisques (en litres)",10
"11-GASPESIE--ILES-DE-LA-MADELEINE","2023","11","12 - Nombre de plaintes enregistrees",5
"13-LAVAL","2023","11","12 - Nombre de plaintes enregistrees",23
"12-CHAUDIERE-APPALACHES","2023","11","12 - Nombre de plaintes enregistrees",14
"10-NORD-DU-QUEBEC","2023","11","12 - Nombre de plaintes enregistrees",2
"16-MONTEREGIE","2023","11","12 - Nombre de plaintes enregistrees",60
"15-LAURENTIDES","2023","11","12 - Nombre de plaintes enregistrees",35
"14-LANAUDIERE","2023","11","12 - Nombre de plaintes enregistrees",32
"17-CENTRE-DU-QUEBEC","2023","11","12 - Nombre de plaintes enregistrees",13
"03-CAPITALE-NATIONALE","2023","11","12 - Nombre de plaintes enregistrees",43
"04-MAURICIE","2023","11","12 - Nombre de plaintes enregistrees",11
"02-SAGUENAY--LAC-SAINT-JEAN","2023","11","12 - Nombre de plaintes enregistrees",11
"01-BAS-SAINT-LAURENT","2023","11","12 - Nombre de plaintes enregistrees",5
"07-OUTAOUAIS","2023","11","12 - Nombre de plaintes enregistrees",26
"05-ESTRIE","2023","11","12 - Nombre de plaintes enregistrees",18
"09-COTE-NORD","2023","11","12 - Nombre de plaintes enregistrees",4
"08-ABITIBI-TEMISCAMINGUE","2023","11","12 - Nombre de plaintes enregistrees",2
"07-OUTAOUAIS                     ","2023","11","15 - Nombre d'ordonnances de restreindre les operations",1
"16-MONTEREGIE                    ","2023","11","15 - Nombre d'ordonnances de restreindre les operations",1
"16-MONTEREGIE                    ","2023","11","16 - Nombre d'ordonnances de cesser les operations",1
"11-GASPESIE--ILES-DE-LA-MADELEINE","2023","11","16 - Nombre d'ordonnances de cesser les operations",1
"07-OUTAOUAIS                     ","2023","11","16 - Nombre d'ordonnances de cesser les operations",1
"03-CAPITALE-NATIONALE            ","2023","11","18 - Nombre de suspensions de permis",1
"16-MONTEREGIE                    ","2023","11","23 - Nombre d'avis administratifs emis par la direction",1
"03-CAPITALE-NATIONALE            ","2023","11","23 - Nombre d'avis administratifs emis par la direction",1
"07-OUTAOUAIS                     ","2023","11","23 - Nombre d'avis administratifs emis par la direction",1
"16-MONTEREGIE                    ","2023","12","01 - Nombre d'inspections",265
"08-ABITIBI-TEMISCAMINGUE         ","2023","12","01 - Nombre d'inspections",14
"02-SAGUENAY--LAC-SAINT-JEAN      ","2023","12","01 - Nombre d'inspections",61
"17-CENTRE-DU-QUEBEC              ","2023","12","01 - Nombre d'inspections",58
"13-LAVAL                         ","2023","12","01 - Nombre d'inspections",75
"11-GASPESIE--ILES-DE-LA-MADELEINE","2023","12","01 - Nombre d'inspections",12
"03-CAPITALE-NATIONALE            ","2023","12","01 - Nombre d'inspections",199
"07-OUTAOUAIS                     ","2023","12","01 - Nombre d'inspections",46
"15-LAURENTIDES                   ","2023","12","01 - Nombre d'inspections",113
"04-MAURICIE                      ","2023","12","01 - Nombre d'inspections",68
"12-CHAUDIERE-APPALACHES          ","2023","12","01 - Nombre d'inspections",115
"14-LANAUDIERE                    ","2023","12","01 - Nombre d'inspections",118
"05-ESTRIE                        ","2023","12","01 - Nombre d'inspections",155
"01-BAS-SAINT-LAURENT             ","2023","12","01 - Nombre d'inspections",81
"09-COTE-NORD                     ","2023","12","01 - Nombre d'inspections",18
"02-SAGUENAY--LAC-SAINT-JEAN      ","2023","12","02 - Nombre d'avis de non-conformite",6
"01-BAS-SAINT-LAURENT             ","2023","12","02 - Nombre d'avis de non-conformite",12
"04-MAURICIE                      ","2023","12","02 - Nombre d'avis de non-conformite",9
"03-CAPITALE-NATIONALE            ","2023","12","02 - Nombre d'avis de non-conformite",20
"08-ABITIBI-TEMISCAMINGUE         ","2023","12","02 - Nombre d'avis de non-conformite",2
"09-COTE-NORD                     ","2023","12","02 - Nombre d'avis de non-conformite",2
"07-OUTAOUAIS                     ","2023","12","02 - Nombre d'avis de non-conformite",16
"05-ESTRIE                        ","2023","12","02 - Nombre d'avis de non-conformite",17
"12-CHAUDIERE-APPALACHES          ","2023","12","02 - Nombre d'avis de non-conformite",14
"11-GASPESIE--ILES-DE-LA-MADELEINE","2023","12","02 - Nombre d'avis de non-conformite",2
"15-LAURENTIDES                   ","2023","12","02 - Nombre d'avis de non-conformite",17
"14-LANAUDIERE                    ","2023","12","02 - Nombre d'avis de non-conformite",20
"13-LAVAL                         ","2023","12","02 - Nombre d'avis de non-conformite",6
"17-CENTRE-DU-QUEBEC              ","2023","12","02 - Nombre d'avis de non-conformite",6
"16-MONTEREGIE                    ","2023","12","02 - Nombre d'avis de non-conformite",53
"15-LAURENTIDES                   ","2023","12","03 - Nombre d'infractions constatees",25
"07-OUTAOUAIS                     ","2023","12","03 - Nombre d'infractions constatees",23
"05-ESTRIE                        ","2023","12","03 - Nombre d'infractions constatees",21
"16-MONTEREGIE                    ","2023","12","03 - Nombre d'infractions constatees",71
"03-CAPITALE-NATIONALE            ","2023","12","03 - Nombre d'infractions constatees",26
"14-LANAUDIERE                    ","2023","12","03 - Nombre d'infractions constatees",28
"12-CHAUDIERE-APPALACHES          ","2023","12","03 - Nombre d'infractions constatees",15
"17-CENTRE-DU-QUEBEC              ","2023","12","03 - Nombre d'infractions constatees",8
"01-BAS-SAINT-LAURENT             ","2023","12","03 - Nombre d'infractions constatees",20
"09-COTE-NORD                     ","2023","12","03 - Nombre d'infractions constatees",2
"13-LAVAL                         ","2023","12","03 - Nombre d'infractions constatees",8
"08-ABITIBI-TEMISCAMINGUE         ","2023","12","03 - Nombre d'infractions constatees",4
"04-MAURICIE                      ","2023","12","03 - Nombre d'infractions constatees",15
"11-GASPESIE--ILES-DE-LA-MADELEINE","2023","12","03 - Nombre d'infractions constatees",3
"02-SAGUENAY--LAC-SAINT-JEAN      ","2023","12","03 - Nombre d'infractions constatees",7
"03-CAPITALE-NATIONALE            ","2023","12","07 - Montant des amendes imposees",1500
"07-OUTAOUAIS                     ","2023","12","07 - Montant des amendes imposees",2000
"16-MONTEREGIE                    ","2023","12","07 - Montant des amendes imposees",8500
"01-BAS-SAINT-LAURENT             ","2023","12","07 - Montant des amendes imposees",17250
"11-GASPESIE--ILES-DE-LA-MADELEINE","2023","12","07 - Montant des amendes imposees",1000
"02-SAGUENAY--LAC-SAINT-JEAN      ","2023","12","07 - Montant des amendes imposees",1500
"15-LAURENTIDES                   ","2023","12","07 - Montant des amendes imposees",2500
"14-LANAUDIERE                    ","2023","12","07 - Montant des amendes imposees",5500
"13-LAVAL                         ","2023","12","07 - Montant des amendes imposees",3500
"12-CHAUDIERE-APPALACHES          ","2023","12","07 - Montant des amendes imposees",3500
"05-ESTRIE                        ","2023","12","07 - Montant des amendes imposees",7500
"07-OUTAOUAIS                     ","2023","12","08 - Nombre d'echantillons preleves",10
"09-COTE-NORD                     ","2023","12","08 - Nombre d'echantillons preleves",6
"01-BAS-SAINT-LAURENT             ","2023","12","08 - Nombre d'echantillons preleves",9
"02-SAGUENAY--LAC-SAINT-JEAN      ","2023","12","08 - Nombre d'echantillons preleves",27
"03-CAPITALE-NATIONALE            ","2023","12","08 - Nombre d'echantillons preleves",35
"16-MONTEREGIE                    ","2023","12","08 - Nombre d'echantillons preleves",79
"17-CENTRE-DU-QUEBEC              ","2023","12","08 - Nombre d'echantillons preleves",9
"13-LAVAL                         ","2023","12","08 - Nombre d'echantillons preleves",32
"14-LANAUDIERE                    ","2023","12","08 - Nombre d'echantillons preleves",23
"15-LAURENTIDES                   ","2023","12","08 - Nombre d'echantillons preleves",13
"11-GASPESIE--ILES-DE-LA-MADELEINE","2023","12","08 - Nombre d'echantillons preleves",4
"12-CHAUDIERE-APPALACHES          ","2023","12","08 - Nombre d'echantillons preleves",26
"05-ESTRIE                        ","2023","12","08 - Nombre d'echantillons preleves",12
"07-OUTAOUAIS                     ","2023","12","09 - Nombre d'analyses",41
"05-ESTRIE                        ","2023","12","09 - Nombre d'analyses",67
"12-CHAUDIERE-APPALACHES          ","2023","12","09 - Nombre d'analyses",93
"09-COTE-NORD                     ","2023","12","09 - Nombre d'analyses",9
"11-GASPESIE--ILES-DE-LA-MADELEINE","2023","12","09 - Nombre d'analyses",16
"14-LANAUDIERE                    ","2023","12","09 - Nombre d'analyses",74
"02-SAGUENAY--LAC-SAINT-JEAN      ","2023","12","09 - Nombre d'analyses",97
"17-CENTRE-DU-QUEBEC              ","2023","12","09 - Nombre d'analyses",37
"16-MONTEREGIE                    ","2023","12","09 - Nombre d'analyses",296
"01-BAS-SAINT-LAURENT             ","2023","12","09 - Nombre d'analyses",34
"15-LAURENTIDES                   ","2023","12","09 - Nombre d'analyses",62
"03-CAPITALE-NATIONALE            ","2023","12","09 - Nombre d'analyses",154
"13-LAVAL                         ","2023","12","09 - Nombre d'analyses",73
"02-SAGUENAY--LAC-SAINT-JEAN      ","2023","12","10 - Quantite d'aliments elimines ou confisques (en kg)",125
"07-OUTAOUAIS                     ","2023","12","10 - Quantite d'aliments elimines ou confisques (en kg)",12
"16-MONTEREGIE                    ","2023","12","10 - Quantite d'aliments elimines ou confisques (en kg)",89
"15-LAURENTIDES                   ","2023","12","10 - Quantite d'aliments elimines ou confisques (en kg)",1
"03-CAPITALE-NATIONALE            ","2023","12","10 - Quantite d'aliments elimines ou confisques (en kg)",9
"16-MONTEREGIE                    ","2023","12","11 - Quantite d'aliments elimines ou confisques (en litres)",30
"03-CAPITALE-NATIONALE            ","2023","12","11 - Quantite d'aliments elimines ou confisques (en litres)",34
"08-ABITIBI-TEMISCAMINGUE","2023","12","12 - Nombre de plaintes enregistrees",4
"01-BAS-SAINT-LAURENT","2023","12","12 - Nombre de plaintes enregistrees",5
"03-CAPITALE-NATIONALE","2023","12","12 - Nombre de plaintes enregistrees",33
"04-MAURICIE","2023","12","12 - Nombre de plaintes enregistrees",8
"02-SAGUENAY--LAC-SAINT-JEAN","2023","12","12 - Nombre de plaintes enregistrees",6
"13-LAVAL","2023","12","12 - Nombre de plaintes enregistrees",13
"11-GASPESIE--ILES-DE-LA-MADELEINE","2023","12","12 - Nombre de plaintes enregistrees",4
"09-COTE-NORD","2023","12","12 - Nombre de plaintes enregistrees",3
"17-CENTRE-DU-QUEBEC","2023","12","12 - Nombre de plaintes enregistrees",6
"06-MONTREAL","2023","12","12 - Nombre de plaintes enregistrees",1
"07-OUTAOUAIS","2023","12","12 - Nombre de plaintes enregistrees",22
"14-LANAUDIERE","2023","12","12 - Nombre de plaintes enregistrees",16
"05-ESTRIE","2023","12","12 - Nombre de plaintes enregistrees",23
"15-LAURENTIDES","2023","12","12 - Nombre de plaintes enregistrees",18
"16-MONTEREGIE","2023","12","12 - Nombre de plaintes enregistrees",35
"10-NORD-DU-QUEBEC","2023","12","12 - Nombre de plaintes enregistrees",1
"12-CHAUDIERE-APPALACHES","2023","12","12 - Nombre de plaintes enregistrees",8
"16-MONTEREGIE                    ","2023","12","15 - Nombre d'ordonnances de restreindre les operations",1
"16-MONTEREGIE                    ","2023","12","16 - Nombre d'ordonnances de cesser les operations",2
"03-CAPITALE-NATIONALE            ","2023","12","18 - Nombre de suspensions de permis",1
"05-ESTRIE                        ","2023","12","23 - Nombre d'avis administratifs emis par la direction",1
"10-NORD-DU-QUEBEC                ","2024","01","01 - Nombre d'inspections",5
"12-CHAUDIERE-APPALACHES          ","2024","01","01 - Nombre d'inspections",162
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","01","01 - Nombre d'inspections",49
"13-LAVAL                         ","2024","01","01 - Nombre d'inspections",193
"14-LANAUDIERE                    ","2024","01","01 - Nombre d'inspections",223
"15-LAURENTIDES                   ","2024","01","01 - Nombre d'inspections",189
"16-MONTEREGIE                    ","2024","01","01 - Nombre d'inspections",482
"17-CENTRE-DU-QUEBEC              ","2024","01","01 - Nombre d'inspections",117
"01-BAS-SAINT-LAURENT             ","2024","01","01 - Nombre d'inspections",147
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","01","01 - Nombre d'inspections",120
"03-CAPITALE-NATIONALE            ","2024","01","01 - Nombre d'inspections",351
"04-MAURICIE                      ","2024","01","01 - Nombre d'inspections",92
"05-ESTRIE                        ","2024","01","01 - Nombre d'inspections",233
"07-OUTAOUAIS                     ","2024","01","01 - Nombre d'inspections",85
"09-COTE-NORD                     ","2024","01","01 - Nombre d'inspections",55
"08-ABITIBI-TEMISCAMINGUE         ","2024","01","01 - Nombre d'inspections",23
"08-ABITIBI-TEMISCAMINGUE         ","2024","01","02 - Nombre d'avis de non-conformite",4
"12-CHAUDIERE-APPALACHES          ","2024","01","02 - Nombre d'avis de non-conformite",11
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","01","02 - Nombre d'avis de non-conformite",2
"13-LAVAL                         ","2024","01","02 - Nombre d'avis de non-conformite",27
"14-LANAUDIERE                    ","2024","01","02 - Nombre d'avis de non-conformite",31
"15-LAURENTIDES                   ","2024","01","02 - Nombre d'avis de non-conformite",18
"16-MONTEREGIE                    ","2024","01","02 - Nombre d'avis de non-conformite",67
"17-CENTRE-DU-QUEBEC              ","2024","01","02 - Nombre d'avis de non-conformite",11
"01-BAS-SAINT-LAURENT             ","2024","01","02 - Nombre d'avis de non-conformite",22
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","01","02 - Nombre d'avis de non-conformite",19
"03-CAPITALE-NATIONALE            ","2024","01","02 - Nombre d'avis de non-conformite",37
"04-MAURICIE                      ","2024","01","02 - Nombre d'avis de non-conformite",18
"05-ESTRIE                        ","2024","01","02 - Nombre d'avis de non-conformite",26
"07-OUTAOUAIS                     ","2024","01","02 - Nombre d'avis de non-conformite",25
"09-COTE-NORD                     ","2024","01","02 - Nombre d'avis de non-conformite",7
"09-COTE-NORD                     ","2024","01","03 - Nombre d'infractions constatees",7
"07-OUTAOUAIS                     ","2024","01","03 - Nombre d'infractions constatees",38
"03-CAPITALE-NATIONALE            ","2024","01","03 - Nombre d'infractions constatees",49
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","01","03 - Nombre d'infractions constatees",2
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","01","03 - Nombre d'infractions constatees",25
"15-LAURENTIDES                   ","2024","01","03 - Nombre d'infractions constatees",21
"01-BAS-SAINT-LAURENT             ","2024","01","03 - Nombre d'infractions constatees",29
"08-ABITIBI-TEMISCAMINGUE         ","2024","01","03 - Nombre d'infractions constatees",8
"17-CENTRE-DU-QUEBEC              ","2024","01","03 - Nombre d'infractions constatees",12
"14-LANAUDIERE                    ","2024","01","03 - Nombre d'infractions constatees",38
"04-MAURICIE                      ","2024","01","03 - Nombre d'infractions constatees",26
"05-ESTRIE                        ","2024","01","03 - Nombre d'infractions constatees",29
"13-LAVAL                         ","2024","01","03 - Nombre d'infractions constatees",28
"12-CHAUDIERE-APPALACHES          ","2024","01","03 - Nombre d'infractions constatees",12
"16-MONTEREGIE                    ","2024","01","03 - Nombre d'infractions constatees",85
"16-MONTEREGIE                    ","2024","01","07 - Montant des amendes imposees",24000
"08-ABITIBI-TEMISCAMINGUE         ","2024","01","07 - Montant des amendes imposees",500
"15-LAURENTIDES                   ","2024","01","07 - Montant des amendes imposees",11000
"03-CAPITALE-NATIONALE            ","2024","01","07 - Montant des amendes imposees",17500
"14-LANAUDIERE                    ","2024","01","07 - Montant des amendes imposees",4000
"13-LAVAL                         ","2024","01","07 - Montant des amendes imposees",2000
"07-OUTAOUAIS                     ","2024","01","07 - Montant des amendes imposees",10500
"05-ESTRIE                        ","2024","01","07 - Montant des amendes imposees",9500
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","01","07 - Montant des amendes imposees",10500
"17-CENTRE-DU-QUEBEC              ","2024","01","07 - Montant des amendes imposees",2000
"12-CHAUDIERE-APPALACHES          ","2024","01","07 - Montant des amendes imposees",500
"01-BAS-SAINT-LAURENT             ","2024","01","07 - Montant des amendes imposees",13500
"01-BAS-SAINT-LAURENT             ","2024","01","08 - Nombre d'echantillons preleves",29
"17-CENTRE-DU-QUEBEC              ","2024","01","08 - Nombre d'echantillons preleves",34
"16-MONTEREGIE                    ","2024","01","08 - Nombre d'echantillons preleves",105
"15-LAURENTIDES                   ","2024","01","08 - Nombre d'echantillons preleves",14
"14-LANAUDIERE                    ","2024","01","08 - Nombre d'echantillons preleves",10
"13-LAVAL                         ","2024","01","08 - Nombre d'echantillons preleves",24
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","01","08 - Nombre d'echantillons preleves",17
"12-CHAUDIERE-APPALACHES          ","2024","01","08 - Nombre d'echantillons preleves",37
"09-COTE-NORD                     ","2024","01","08 - Nombre d'echantillons preleves",8
"07-OUTAOUAIS                     ","2024","01","08 - Nombre d'echantillons preleves",14
"05-ESTRIE                        ","2024","01","08 - Nombre d'echantillons preleves",31
"04-MAURICIE                      ","2024","01","08 - Nombre d'echantillons preleves",13
"03-CAPITALE-NATIONALE            ","2024","01","08 - Nombre d'echantillons preleves",64
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","01","08 - Nombre d'echantillons preleves",39
"14-LANAUDIERE                    ","2024","01","09 - Nombre d'analyses",54
"05-ESTRIE                        ","2024","01","09 - Nombre d'analyses",160
"03-CAPITALE-NATIONALE            ","2024","01","09 - Nombre d'analyses",215
"13-LAVAL                         ","2024","01","09 - Nombre d'analyses",67
"09-COTE-NORD                     ","2024","01","09 - Nombre d'analyses",41
"04-MAURICIE                      ","2024","01","09 - Nombre d'analyses",57
"01-BAS-SAINT-LAURENT             ","2024","01","09 - Nombre d'analyses",144
"12-CHAUDIERE-APPALACHES          ","2024","01","09 - Nombre d'analyses",119
"15-LAURENTIDES                   ","2024","01","09 - Nombre d'analyses",39
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","01","09 - Nombre d'analyses",83
"07-OUTAOUAIS                     ","2024","01","09 - Nombre d'analyses",23
"16-MONTEREGIE                    ","2024","01","09 - Nombre d'analyses",361
"17-CENTRE-DU-QUEBEC              ","2024","01","09 - Nombre d'analyses",90
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","01","09 - Nombre d'analyses",37
"05-ESTRIE                        ","2024","01","10 - Quantite d'aliments elimines ou confisques (en kg)",17
"16-MONTEREGIE                    ","2024","01","10 - Quantite d'aliments elimines ou confisques (en kg)",33
"07-OUTAOUAIS                     ","2024","01","10 - Quantite d'aliments elimines ou confisques (en kg)",14
"13-LAVAL                         ","2024","01","10 - Quantite d'aliments elimines ou confisques (en kg)",1
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","01","10 - Quantite d'aliments elimines ou confisques (en kg)",19
"14-LANAUDIERE                    ","2024","01","10 - Quantite d'aliments elimines ou confisques (en kg)",22
"03-CAPITALE-NATIONALE            ","2024","01","10 - Quantite d'aliments elimines ou confisques (en kg)",72
"12-CHAUDIERE-APPALACHES          ","2024","01","10 - Quantite d'aliments elimines ou confisques (en kg)",19
"12-CHAUDIERE-APPALACHES          ","2024","01","11 - Quantite d'aliments elimines ou confisques (en litres)",24
"07-OUTAOUAIS                     ","2024","01","11 - Quantite d'aliments elimines ou confisques (en litres)",1
"03-CAPITALE-NATIONALE            ","2024","01","11 - Quantite d'aliments elimines ou confisques (en litres)",21
"05-ESTRIE                        ","2024","01","11 - Quantite d'aliments elimines ou confisques (en litres)",14
"14-LANAUDIERE                    ","2024","01","11 - Quantite d'aliments elimines ou confisques (en litres)",14
"16-MONTEREGIE                    ","2024","01","11 - Quantite d'aliments elimines ou confisques (en litres)",30
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","01","11 - Quantite d'aliments elimines ou confisques (en litres)",1
"07-OUTAOUAIS","2024","01","12 - Nombre de plaintes enregistrees",30
"04-MAURICIE","2024","01","12 - Nombre de plaintes enregistrees",19
"05-ESTRIE","2024","01","12 - Nombre de plaintes enregistrees",25
"03-CAPITALE-NATIONALE","2024","01","12 - Nombre de plaintes enregistrees",56
"02-SAGUENAY--LAC-SAINT-JEAN","2024","01","12 - Nombre de plaintes enregistrees",20
"09-COTE-NORD","2024","01","12 - Nombre de plaintes enregistrees",3
"17-CENTRE-DU-QUEBEC","2024","01","12 - Nombre de plaintes enregistrees",14
"15-LAURENTIDES","2024","01","12 - Nombre de plaintes enregistrees",31
"16-MONTEREGIE","2024","01","12 - Nombre de plaintes enregistrees",83
"14-LANAUDIERE","2024","01","12 - Nombre de plaintes enregistrees",25
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","01","12 - Nombre de plaintes enregistrees",1
"12-CHAUDIERE-APPALACHES","2024","01","12 - Nombre de plaintes enregistrees",28
"13-LAVAL","2024","01","12 - Nombre de plaintes enregistrees",26
"01-BAS-SAINT-LAURENT","2024","01","12 - Nombre de plaintes enregistrees",14
"10-NORD-DU-QUEBEC","2024","01","12 - Nombre de plaintes enregistrees",2
"08-ABITIBI-TEMISCAMINGUE","2024","01","12 - Nombre de plaintes enregistrees",8
"07-OUTAOUAIS                     ","2024","01","15 - Nombre d'ordonnances de restreindre les operations",1
"13-LAVAL                         ","2024","01","16 - Nombre d'ordonnances de cesser les operations",1
"15-LAURENTIDES                   ","2024","01","16 - Nombre d'ordonnances de cesser les operations",3
"07-OUTAOUAIS                     ","2024","01","16 - Nombre d'ordonnances de cesser les operations",1
"03-CAPITALE-NATIONALE            ","2024","01","16 - Nombre d'ordonnances de cesser les operations",1
"15-LAURENTIDES                   ","2024","01","23 - Nombre d'avis administratifs emis par la direction",1
"05-ESTRIE                        ","2024","01","23 - Nombre d'avis administratifs emis par la direction",1
"16-MONTEREGIE                    ","2024","01","23 - Nombre d'avis administratifs emis par la direction",1
"12-CHAUDIERE-APPALACHES          ","2024","02","01 - Nombre d'inspections",170
"14-LANAUDIERE                    ","2024","02","01 - Nombre d'inspections",226
"13-LAVAL                         ","2024","02","01 - Nombre d'inspections",193
