ï»¿Organisation,CatÃ©gorie_de_specialite,Domaine,Secteur,Specialite,Professionnel-Interne-Standard,Professionnel-Interne-Expert,Professionnel-Interne-Expert_CE,Professionnel-Interne-Emerite,Professionnel-Interne-Emerite_CE,Professionnel-Poste_vacant-Standard,Professionnel-Poste_vacant-Expert,Professionnel-Poste_vacant-Expert_CE,Professionnel-Poste_vacant-Emerite,Professionnel-Poste_vacant-Emerite_CE,Professionnel-Externe,Technicien-Interne-Classe_nominale,Technicien-Interne-Classe_principale,Technicien-Interne-Classe_principale_CE,Technicien-Poste_vacant-Classe_nominale,Technicien-Poste_vacant-Classe_principale,Technicien-Poste_vacant-Classe_principale_CE,Technicien-Externe,Personnel_de_bureau-Interne,Personnel_de_bureau-Poste_vacant,Personnel_de_bureau-Externe
CCEP,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,Soutien_TI,Admin_aff_compt_fin,Secretariat,Secretariat_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,Soutien_TI,Arts_culture_lettres_comm,Communications,Web_et_medias_sociaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Batiment_travaux_publics_amenagement_transport,Arpentage_geomatique,Geomatique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Science_genie,Genie,Informatique-logiciels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Analyse_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Administration_de_donnees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Analyse_en_developpement_de_systeme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Architecture_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Architecture_d'entreprise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Architecture_de_donnees_et_d'information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Architecture_de_processus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Architecture_de_reseaux-telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Architecture_de_securite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Architecture_d'infrastructure_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Architecture_d'integration_d'application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Architecture_integration_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Architecture_fonctionnelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Architecture_organique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Coordination_dâincidents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Formation_TI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Infrastructure_technologique-gÃ©nÃ©rale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Intelligence_dâaffaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Pilotage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Programmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,SÃ©curitÃ©_de_lâinformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Soutien_aux_utilisateurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Soutien_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,Conseil_stratÃ©gique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCEP,TI,Technologie_de_l'information,Informatique,TÃ©lÃ©communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,Soutien_TI,Admin_aff_compt_fin,Admin,Administration_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,Soutien_TI,Admin_aff_compt_fin,Admin,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,Soutien_TI,Admin_aff_compt_fin,Secretariat,Secretariat_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,Soutien_TI,Arts_culture_lettres_comm,Communications,Web_et_medias_sociaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Batiment_travaux_publics_amenagement_transport,Arpentage_geomatique,Geomatique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Science_genie,Genie,Informatique-logiciels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Analyse_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Administration_de_donnees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Analyse_en_developpement_de_systeme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Architecture_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Architecture_d'entreprise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Architecture_de_donnees_et_d'information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Architecture_de_processus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Architecture_de_reseaux-telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Architecture_de_securite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Architecture_d'infrastructure_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Architecture_d'integration_d'application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Architecture_integration_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Architecture_fonctionnelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Architecture_organique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Coordination_dâincidents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Formation_TI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Infrastructure_technologique-gÃ©nÃ©rale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Intelligence_dâaffaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Pilotage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Programmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,SÃ©curitÃ©_de_lâinformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Soutien_aux_utilisateurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Soutien_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,Conseil_stratÃ©gique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEST,TI,Technologie_de_l'information,Informatique,TÃ©lÃ©communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,Soutien_TI,Admin_aff_compt_fin,Admin,Administration_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,Soutien_TI,Admin_aff_compt_fin,Admin,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,Soutien_TI,Admin_aff_compt_fin,Secretariat,Secretariat_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,Soutien_TI,Arts_culture_lettres_comm,Communications,Web_et_medias_sociaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Batiment_travaux_publics_amenagement_transport,Arpentage_geomatique,Geomatique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Science_genie,Genie,Informatique-logiciels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Analyse_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Administration_de_donnees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Analyse_en_developpement_de_systeme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Architecture_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Architecture_d'entreprise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Architecture_de_donnees_et_d'information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Architecture_de_processus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Architecture_de_reseaux-telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Architecture_de_securite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Architecture_d'infrastructure_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Architecture_d'integration_d'application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Architecture_integration_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Architecture_fonctionnelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Architecture_organique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Coordination_dâincidents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Formation_TI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Infrastructure_technologique-gÃ©nÃ©rale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Intelligence_dâaffaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Pilotage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Programmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,SÃ©curitÃ©_de_lâinformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Soutien_aux_utilisateurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Soutien_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,Conseil_stratÃ©gique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFP,TI,Technologie_de_l'information,Informatique,TÃ©lÃ©communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNESST,Soutien_TI,Admin_aff_compt_fin,Admin,Administration_general,15,2,2,0,0,2,0,0,0,0,2,9,0,0,1,0,0,0,1,0,0
CNESST,Soutien_TI,Admin_aff_compt_fin,Admin,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNESST,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNESST,Soutien_TI,Admin_aff_compt_fin,Secretariat,Secretariat_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
CNESST,Soutien_TI,Arts_culture_lettres_comm,Communications,Web_et_medias_sociaux,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Batiment_travaux_publics_amenagement_transport,Arpentage_geomatique,Geomatique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Science_genie,Genie,Informatique-logiciels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Analyse_d'affaires,14,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Administration_de_donnees,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Analyse_en_developpement_de_systeme,34,6,9,0,0,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Architecture_d'affaires,0,7,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Architecture_d'entreprise,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Architecture_de_donnees_et_d'information,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Architecture_de_processus,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Architecture_de_reseaux-telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Architecture_de_securite,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Architecture_d'infrastructure_technologique,0,5,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Architecture_d'integration_d'application,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Architecture_integration_technologique,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Architecture_fonctionnelle,8,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Architecture_organique,8,2,0,0,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Coordination_dâincidents,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Formation_TI,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Gestion_de_projet,8,6,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Infrastructure_technologique-gÃ©nÃ©rale,62,5,6,0,0,3,1,1,0,0,15,7,0,0,0,0,0,22,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Intelligence_dâaffaires,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Pilotage,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Programmation,0,0,0,0,0,0,0,0,0,0,14,9,0,0,1,0,0,24,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,SÃ©curitÃ©_de_lâinformation,6,1,2,0,0,1,0,0,0,0,3,1,0,0,0,0,0,5,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Soutien_aux_utilisateurs,4,0,2,0,0,0,0,1,0,0,2,7,0,0,0,0,0,14,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Soutien_de_projet,3,1,0,0,0,0,1,0,0,0,30,1,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,Conseil_stratÃ©gique,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
CNESST,TI,Technologie_de_l'information,Informatique,TÃ©lÃ©communications,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0
CPTAQ,Soutien_TI,Admin_aff_compt_fin,Admin,Administration_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,Soutien_TI,Admin_aff_compt_fin,Admin,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,Soutien_TI,Admin_aff_compt_fin,Secretariat,Secretariat_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,Soutien_TI,Arts_culture_lettres_comm,Communications,Web_et_medias_sociaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Batiment_travaux_publics_amenagement_transport,Arpentage_geomatique,Geomatique,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Science_genie,Genie,Informatique-logiciels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Analyse_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Administration_de_donnees,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Analyse_en_developpement_de_systeme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Architecture_d'affaires,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Architecture_d'entreprise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Architecture_de_donnees_et_d'information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Architecture_de_processus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Architecture_de_reseaux-telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Architecture_de_securite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Architecture_d'infrastructure_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Architecture_d'integration_d'application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Architecture_integration_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Architecture_fonctionnelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Architecture_organique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Coordination_dâincidents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Formation_TI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Infrastructure_technologique-gÃ©nÃ©rale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Intelligence_dâaffaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Pilotage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Programmation,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,SÃ©curitÃ©_de_lâinformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Soutien_aux_utilisateurs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Soutien_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,Conseil_stratÃ©gique,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPTAQ,TI,Technologie_de_l'information,Informatique,TÃ©lÃ©communications,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CSE,Soutien_TI,Admin_aff_compt_fin,Admin,Administration_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSE,Soutien_TI,Admin_aff_compt_fin,Admin,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSE,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSE,Soutien_TI,Admin_aff_compt_fin,Secretariat,Secretariat_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSE,Soutien_TI,Arts_culture_lettres_comm,Communications,Web_et_medias_sociaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSE,TI,Batiment_travaux_publics_amenagement_transport,Arpentage_geomatique,Geomatique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSE,TI,Science_genie,Genie,Informatique-logiciels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSE,TI,Technologie_de_l'information,Informatique,Analyse_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
