NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,  NOMBRE_DEPARTS  ,  JOURS_HOSPIT_TOTAL  ,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
2023,Soins en chirurgie d'un jour,Chaudière-Appalaches,31084, 1 509    , 1 509    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2024,Soins en chirurgie d'un jour,Chaudière-Appalaches,31095, 24    , 24    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2025,Soins en chirurgie d'un jour,Chaudière-Appalaches,31100, 15    , 15    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2026,Soins en chirurgie d'un jour,Chaudière-Appalaches,31105, 18    , 18    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2027,Soins en chirurgie d'un jour,Chaudière-Appalaches,31122, 153    , 153    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2028,Soins en chirurgie d'un jour,Chaudière-Appalaches,31135, 58    , 58    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2029,Soins en chirurgie d'un jour,Chaudière-Appalaches,31140, 25    , 25    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2030,Soins en chirurgie d'un jour,Chaudière-Appalaches,33007, 51    , 51    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2031,Soins en chirurgie d'un jour,Chaudière-Appalaches,33017, 51    , 51    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2032,Soins en chirurgie d'un jour,Chaudière-Appalaches,33025, 45    , 45    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2033,Soins en chirurgie d'un jour,Chaudière-Appalaches,33030, 51    , 51    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2034,Soins en chirurgie d'un jour,Chaudière-Appalaches,33035, 113    , 113    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2035,Soins en chirurgie d'un jour,Chaudière-Appalaches,33040, 51    , 51    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2036,Soins en chirurgie d'un jour,Chaudière-Appalaches,33045, 175    , 175    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2037,Soins en chirurgie d'un jour,Chaudière-Appalaches,33052, 75    , 75    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2038,Soins en chirurgie d'un jour,Chaudière-Appalaches,33060, 145    , 145    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2039,Soins en chirurgie d'un jour,Chaudière-Appalaches,33065, 60    , 60    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2040,Soins en chirurgie d'un jour,Chaudière-Appalaches,33070, 55    , 55    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2041,Soins en chirurgie d'un jour,Chaudière-Appalaches,33080, 50    , 50    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2042,Soins en chirurgie d'un jour,Chaudière-Appalaches,33085, 29    , 29    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2043,Soins en chirurgie d'un jour,Chaudière-Appalaches,33090, 232    , 232    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2044,Soins en chirurgie d'un jour,Chaudière-Appalaches,33095, 68    , 68    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2045,Soins en chirurgie d'un jour,Chaudière-Appalaches,33102, 122    , 122    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2046,Soins en chirurgie d'un jour,Chaudière-Appalaches,33115, 46    , 46    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2047,Soins en chirurgie d'un jour,Chaudière-Appalaches,33123, 14    , 14    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2048,Soins en chirurgie d'un jour,Chaudière-Appalaches,Autres, 5    , 5    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2049,Soins en chirurgie d'un jour,Chaudière-Appalaches,Total Chaudière-Appalaches, 21 598    , 21 598    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2050,Soins en chirurgie d'un jour,Laval,65005, 15 611    , 15 611    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2051,Soins en chirurgie d'un jour,Laval,Total Laval, 15 611    , 15 611    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2052,Soins en chirurgie d'un jour,Lanaudière,52007, 534    , 534    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2053,Soins en chirurgie d'un jour,Lanaudière,52017, 232    , 232    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2054,Soins en chirurgie d'un jour,Lanaudière,52030, 64    , 64    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2055,Soins en chirurgie d'un jour,Lanaudière,52035, 294    , 294    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2056,Soins en chirurgie d'un jour,Lanaudière,52040, 20    , 20    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2057,Soins en chirurgie d'un jour,Lanaudière,52045, 95    , 95    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2058,Soins en chirurgie d'un jour,Lanaudière,52050, 22    , 22    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2059,Soins en chirurgie d'un jour,Lanaudière,52055, 120    , 120    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2060,Soins en chirurgie d'un jour,Lanaudière,52062, 80    , 80    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2061,Soins en chirurgie d'un jour,Lanaudière,52070, 58    , 58    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2062,Soins en chirurgie d'un jour,Lanaudière,52075, 19    , 19    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2063,Soins en chirurgie d'un jour,Lanaudière,52080, 99    , 99    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2064,Soins en chirurgie d'un jour,Lanaudière,52085, 181    , 181    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2065,Soins en chirurgie d'un jour,Lanaudière,52090, 40    , 40    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2066,Soins en chirurgie d'un jour,Lanaudière,52095, 117    , 117    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2067,Soins en chirurgie d'un jour,Lanaudière,60005, 278    , 278    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2068,Soins en chirurgie d'un jour,Lanaudière,60013, 3 879    , 3 879    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2069,Soins en chirurgie d'un jour,Lanaudière,60020, 176    , 176    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2070,Soins en chirurgie d'un jour,Lanaudière,60028, 963    , 963    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2071,Soins en chirurgie d'un jour,Lanaudière,60035, 224    , 224    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2072,Soins en chirurgie d'un jour,Lanaudière,60040, 131    , 131    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2073,Soins en chirurgie d'un jour,Lanaudière,61005, 273    , 273    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2074,Soins en chirurgie d'un jour,Lanaudière,61013, 188    , 188    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2075,Soins en chirurgie d'un jour,Lanaudière,61025, 1 067    , 1 067    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2076,Soins en chirurgie d'un jour,Lanaudière,61027, 165    , 165    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2077,Soins en chirurgie d'un jour,Lanaudière,61030, 474    , 474    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2078,Soins en chirurgie d'un jour,Lanaudière,61035, 761    , 761    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2079,Soins en chirurgie d'un jour,Lanaudière,61040, 174    , 174    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2080,Soins en chirurgie d'un jour,Lanaudière,61045, 156    , 156    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2081,Soins en chirurgie d'un jour,Lanaudière,61050, 129    , 129    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2082,Soins en chirurgie d'un jour,Lanaudière,62007, 323    , 323    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2083,Soins en chirurgie d'un jour,Lanaudière,62015, 250    , 250    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2084,Soins en chirurgie d'un jour,Lanaudière,62020, 92    , 92    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2085,Soins en chirurgie d'un jour,Lanaudière,62025, 183    , 183    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2086,Soins en chirurgie d'un jour,Lanaudière,62030, 48    , 48    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2087,Soins en chirurgie d'un jour,Lanaudière,62037, 572    , 572    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2088,Soins en chirurgie d'un jour,Lanaudière,62047, 233    , 233    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2089,Soins en chirurgie d'un jour,Lanaudière,62053, 41    , 41    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2090,Soins en chirurgie d'un jour,Lanaudière,62055, 72    , 72    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2091,Soins en chirurgie d'un jour,Lanaudière,62060, 206    , 206    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2092,Soins en chirurgie d'un jour,Lanaudière,62065, 123    , 123    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2093,Soins en chirurgie d'un jour,Lanaudière,62070, 91    , 91    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2094,Soins en chirurgie d'un jour,Lanaudière,62075, 83    , 83    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2095,Soins en chirurgie d'un jour,Lanaudière,62080, 58    , 58    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2096,Soins en chirurgie d'un jour,Lanaudière,62085, 151    , 151    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2097,Soins en chirurgie d'un jour,Lanaudière,62802, 53    , 53    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2098,Soins en chirurgie d'un jour,Lanaudière,63005, 58    , 58    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2099,Soins en chirurgie d'un jour,Lanaudière,63013, 175    , 175    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2100,Soins en chirurgie d'un jour,Lanaudière,63023, 45    , 45    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2101,Soins en chirurgie d'un jour,Lanaudière,63030, 127    , 127    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2102,Soins en chirurgie d'un jour,Lanaudière,63035, 195    , 195    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2103,Soins en chirurgie d'un jour,Lanaudière,63048, 751    , 751    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2104,Soins en chirurgie d'un jour,Lanaudière,63055, 268    , 268    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2105,Soins en chirurgie d'un jour,Lanaudière,63060, 440    , 440    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2106,Soins en chirurgie d'un jour,Lanaudière,63065, 90    , 90    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2107,Soins en chirurgie d'un jour,Lanaudière,64008, 4 308    , 4 308    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2108,Soins en chirurgie d'un jour,Lanaudière,64015, 1 900    , 1 900    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2109,Soins en chirurgie d'un jour,Lanaudière,Autres, 6    , 6    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2110,Soins en chirurgie d'un jour,Lanaudière,Total Lanaudière, 21 955    , 21 955    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2111,Soins en chirurgie d'un jour,Laurentides,72005, 1 696    , 1 696    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2112,Soins en chirurgie d'un jour,Laurentides,72010, 655    , 655    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2113,Soins en chirurgie d'un jour,Laurentides,72015, 622    , 622    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2114,Soins en chirurgie d'un jour,Laurentides,72020, 208    , 208    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2115,Soins en chirurgie d'un jour,Laurentides,72025, 250    , 250    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2116,Soins en chirurgie d'un jour,Laurentides,72032, 183    , 183    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2117,Soins en chirurgie d'un jour,Laurentides,72043, 60    , 60    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2118,Soins en chirurgie d'un jour,Laurentides,72802, 10    , 10    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2119,Soins en chirurgie d'un jour,Laurentides,73005, 927    , 927    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2120,Soins en chirurgie d'un jour,Laurentides,73010, 1 027    , 1 027    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2121,Soins en chirurgie d'un jour,Laurentides,73015, 1 912    , 1 912    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2122,Soins en chirurgie d'un jour,Laurentides,73020, 541    , 541    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2123,Soins en chirurgie d'un jour,Laurentides,73025, 311    , 311    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2124,Soins en chirurgie d'un jour,Laurentides,73030, 315    , 315    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2125,Soins en chirurgie d'un jour,Laurentides,73035, 564    , 564    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2126,Soins en chirurgie d'un jour,Laurentides,74005, 1 683    , 1 683    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2127,Soins en chirurgie d'un jour,Laurentides,75005, 530    , 530    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2128,Soins en chirurgie d'un jour,Laurentides,75017, 3 152    , 3 152    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2129,Soins en chirurgie d'un jour,Laurentides,75028, 555    , 555    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2130,Soins en chirurgie d'un jour,Laurentides,75040, 459    , 459    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2131,Soins en chirurgie d'un jour,Laurentides,75045, 340    , 340    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2132,Soins en chirurgie d'un jour,Laurentides,76008, 113    , 113    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2133,Soins en chirurgie d'un jour,Laurentides,76020, 537    , 537    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2134,Soins en chirurgie d'un jour,Laurentides,76025, 64    , 64    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2135,Soins en chirurgie d'un jour,Laurentides,76030, 63    , 63    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2136,Soins en chirurgie d'un jour,Laurentides,76035, 19    , 19    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2137,Soins en chirurgie d'un jour,Laurentides,76043, 247    , 247    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2138,Soins en chirurgie d'un jour,Laurentides,76052, 76    , 76    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2139,Soins en chirurgie d'un jour,Laurentides,76055, 38    , 38    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2140,Soins en chirurgie d'un jour,Laurentides,76065, 32    , 32    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2141,Soins en chirurgie d'un jour,Laurentides,77012, 126    , 126    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2142,Soins en chirurgie d'un jour,Laurentides,77022, 602    , 602    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2143,Soins en chirurgie d'un jour,Laurentides,77030, 127    , 127    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2144,Soins en chirurgie d'un jour,Laurentides,77035, 144    , 144    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2145,Soins en chirurgie d'un jour,Laurentides,77043, 527    , 527    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2146,Soins en chirurgie d'un jour,Laurentides,77050, 162    , 162    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2147,Soins en chirurgie d'un jour,Laurentides,77055, 10    , 10    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2148,Soins en chirurgie d'un jour,Laurentides,77060, 71    , 71    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2149,Soins en chirurgie d'un jour,Laurentides,77065, 149    , 149    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2150,Soins en chirurgie d'un jour,Laurentides,78005, 162    , 162    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2151,Soins en chirurgie d'un jour,Laurentides,78010, 212    , 212    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
2152,Soins en chirurgie d'un jour,Laurentides,78015, 35    , 35    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
