NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,  NOMBRE_DEPARTS  ,  JOURS_HOSPIT_TOTAL  ,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
1828,Soins en chirurgie d'un jour,Côte-Nord,96010, 21    , 21    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1829,Soins en chirurgie d'un jour,Côte-Nord,96015, 10    , 10    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1830,Soins en chirurgie d'un jour,Côte-Nord,96020, 1 459    , 1 459    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1831,Soins en chirurgie d'un jour,Côte-Nord,96025, 133    , 133    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1832,Soins en chirurgie d'un jour,Côte-Nord,96030, 81    , 81    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1833,Soins en chirurgie d'un jour,Côte-Nord,96035, 118    , 118    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1834,Soins en chirurgie d'un jour,Côte-Nord,96040, 123    , 123    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1835,Soins en chirurgie d'un jour,Côte-Nord,96802, 127    , 127    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1836,Soins en chirurgie d'un jour,Côte-Nord,97007, 1 458    , 1 458    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1837,Soins en chirurgie d'un jour,Côte-Nord,97022, 381    , 381    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1838,Soins en chirurgie d'un jour,Côte-Nord,97035, 77    , 77    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1839,Soins en chirurgie d'un jour,Côte-Nord,97040, 32    , 32    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1840,Soins en chirurgie d'un jour,Côte-Nord,97802, 65    , 65    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1841,Soins en chirurgie d'un jour,Côte-Nord,97804, 51    , 51    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1842,Soins en chirurgie d'un jour,Côte-Nord,97806, 29    , 29    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1843,Soins en chirurgie d'un jour,Côte-Nord,97808, 8    , 8    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1844,Soins en chirurgie d'un jour,Côte-Nord,98005, 37    , 37    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1845,Soins en chirurgie d'un jour,Côte-Nord,98010, 32    , 32    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1846,Soins en chirurgie d'un jour,Côte-Nord,98012, 32    , 32    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1847,Soins en chirurgie d'un jour,Côte-Nord,98015, 46    , 46    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1848,Soins en chirurgie d'un jour,Côte-Nord,98020, 5    , 5    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1849,Soins en chirurgie d'un jour,Côte-Nord,98025, 36    , 36    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1850,Soins en chirurgie d'un jour,Côte-Nord,98030, 10    , 10    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1851,Soins en chirurgie d'un jour,Côte-Nord,98040, 160    , 160    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1852,Soins en chirurgie d'un jour,Côte-Nord,98045, 32    , 32    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1853,Soins en chirurgie d'un jour,Côte-Nord,98050, 14    , 14    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1854,Soins en chirurgie d'un jour,Côte-Nord,98055, 16    , 16    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1855,Soins en chirurgie d'un jour,Côte-Nord,98804, 39    , 39    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1856,Soins en chirurgie d'un jour,Côte-Nord,98806, 19    , 19    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1857,Soins en chirurgie d'un jour,Côte-Nord,98808, 28    , 28    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1858,Soins en chirurgie d'un jour,Côte-Nord,99065, 6    , 6    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1859,Soins en chirurgie d'un jour,Côte-Nord,Autres, 7    , 7    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1860,Soins en chirurgie d'un jour,Côte-Nord,Total Côte-Nord, 5 469    , 5 469    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1861,Soins en chirurgie d'un jour,Nord-du-Québec,99005, 121    , 121    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1862,Soins en chirurgie d'un jour,Nord-du-Québec,99015, 75    , 75    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1863,Soins en chirurgie d'un jour,Nord-du-Québec,99020, 139    , 139    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1864,Soins en chirurgie d'un jour,Nord-du-Québec,99025, 662    , 662    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1865,Soins en chirurgie d'un jour,Nord-du-Québec,99060, 79    , 79    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1866,Soins en chirurgie d'un jour,Nord-du-Québec,Total Nord-du-Québec, 1 076    , 1 076    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1867,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,1023, 648    , 648    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1868,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,1042, 16    , 16    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1869,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,2005, 159    , 159    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1870,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,2010, 48    , 48    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1871,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,2015, 173    , 173    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1872,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,2028, 368    , 368    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1873,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,2047, 106    , 106    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1874,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,3005, 906    , 906    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1875,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,3010, 49    , 49    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1876,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,3015, 6    , 6    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1877,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,3020, 75    , 75    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1878,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,3025, 39    , 39    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1879,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,4005, 12    , 12    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1880,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,4010, 67    , 67    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1881,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,4015, 12    , 12    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1882,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,4020, 7    , 7    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1883,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,4025, 13    , 13    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1884,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,4030, 12    , 12    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1885,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,4037, 368    , 368    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1886,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,4047, 141    , 141    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1887,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,5010, 20    , 20    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1888,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,5015, 16    , 16    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1889,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,5020, 11    , 11    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1890,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,5025, 26    , 26    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1891,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,5032, 201    , 201    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1892,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,5040, 77    , 77    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1893,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,5045, 138    , 138    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1894,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,5050, 18    , 18    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1895,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,5055, 64    , 64    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1896,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,5060, 120    , 120    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1897,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,5065, 41    , 41    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1898,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,5070, 246    , 246    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1899,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,5077, 41    , 41    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1900,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,6005, 166    , 166    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1901,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,6013, 261    , 261    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1902,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,6020, 80    , 80    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1903,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,6025, 13    , 13    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1904,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,6030, 40    , 40    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1905,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,6040, 5    , 5    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1906,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,6045, 13    , 13    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1907,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,6050, 11    , 11    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1908,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,6055, 20    , 20    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1909,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,6060, 7    , 7    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1910,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,6802, 39    , 39    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1911,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,6804, 23    , 23    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1912,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,Autres, 4    , 4    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1913,Soins en chirurgie d'un jour,Gaspésie-Îles-de-la-Madeleine,Total Gaspésie-Îles-de-la-Madeleine, 4 926    , 4 926    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1914,Soins en chirurgie d'un jour,Chaudière-Appalaches,17005, 23    , 23    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1915,Soins en chirurgie d'un jour,Chaudière-Appalaches,17010, 188    , 188    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1916,Soins en chirurgie d'un jour,Chaudière-Appalaches,17015, 39    , 39    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1917,Soins en chirurgie d'un jour,Chaudière-Appalaches,17020, 32    , 32    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1918,Soins en chirurgie d'un jour,Chaudière-Appalaches,17025, 46    , 46    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1919,Soins en chirurgie d'un jour,Chaudière-Appalaches,17030, 128    , 128    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1920,Soins en chirurgie d'un jour,Chaudière-Appalaches,17035, 54    , 54    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1921,Soins en chirurgie d'un jour,Chaudière-Appalaches,17040, 28    , 28    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1922,Soins en chirurgie d'un jour,Chaudière-Appalaches,17045, 74    , 74    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1923,Soins en chirurgie d'un jour,Chaudière-Appalaches,17055, 77    , 77    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1924,Soins en chirurgie d'un jour,Chaudière-Appalaches,17060, 28    , 28    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1925,Soins en chirurgie d'un jour,Chaudière-Appalaches,17065, 51    , 51    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1926,Soins en chirurgie d'un jour,Chaudière-Appalaches,17070, 216    , 216    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1927,Soins en chirurgie d'un jour,Chaudière-Appalaches,17078, 324    , 324    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1928,Soins en chirurgie d'un jour,Chaudière-Appalaches,18005, 68    , 68    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1929,Soins en chirurgie d'un jour,Chaudière-Appalaches,18010, 20    , 20    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1930,Soins en chirurgie d'un jour,Chaudière-Appalaches,18015, 74    , 74    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1931,Soins en chirurgie d'un jour,Chaudière-Appalaches,18020, 25    , 25    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1932,Soins en chirurgie d'un jour,Chaudière-Appalaches,18025, 48    , 48    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1933,Soins en chirurgie d'un jour,Chaudière-Appalaches,18030, 60    , 60    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1934,Soins en chirurgie d'un jour,Chaudière-Appalaches,18035, 27    , 27    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1935,Soins en chirurgie d'un jour,Chaudière-Appalaches,18040, 36    , 36    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1936,Soins en chirurgie d'un jour,Chaudière-Appalaches,18045, 240    , 240    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1937,Soins en chirurgie d'un jour,Chaudière-Appalaches,18050, 976    , 976    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1938,Soins en chirurgie d'un jour,Chaudière-Appalaches,18055, 59    , 59    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1939,Soins en chirurgie d'un jour,Chaudière-Appalaches,18060, 116    , 116    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1940,Soins en chirurgie d'un jour,Chaudière-Appalaches,18065, 119    , 119    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1941,Soins en chirurgie d'un jour,Chaudière-Appalaches,18070, 14    , 14    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1942,Soins en chirurgie d'un jour,Chaudière-Appalaches,19005, 40    , 40    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1943,Soins en chirurgie d'un jour,Chaudière-Appalaches,19010, 40    , 40    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1944,Soins en chirurgie d'un jour,Chaudière-Appalaches,19015, 19    , 19    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1945,Soins en chirurgie d'un jour,Chaudière-Appalaches,19020, 44    , 44    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1946,Soins en chirurgie d'un jour,Chaudière-Appalaches,19025, 66    , 66    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1947,Soins en chirurgie d'un jour,Chaudière-Appalaches,19030, 108    , 108    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1948,Soins en chirurgie d'un jour,Chaudière-Appalaches,19037, 86    , 86    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1949,Soins en chirurgie d'un jour,Chaudière-Appalaches,19045, 38    , 38    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
1950,Soins en chirurgie d'un jour,Chaudière-Appalaches,19050, 73    , 73    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
