NUMEROTATION,TYPE_DE_SOINS,REGION, MUNICIPALITE , NOMBRE_DEPARTS , JOURS_HOSPIT_TOTAL ,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
1855,Soins en chirurgie d'un jour,Côte-Nord, 98 050    , 18    , 18    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1856,Soins en chirurgie d'un jour,Côte-Nord, 98 055    , 19    , 19    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1857,Soins en chirurgie d'un jour,Côte-Nord, 98 802    , 6    , 6    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1858,Soins en chirurgie d'un jour,Côte-Nord, 98 804    , 73    , 73    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1859,Soins en chirurgie d'un jour,Côte-Nord, 98 806    , 18    , 18    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1860,Soins en chirurgie d'un jour,Côte-Nord, 98 808    , 23    , 23    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1861,Soins en chirurgie d'un jour,Côte-Nord, Autres , 4    , 4    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1862,Soins en chirurgie d'un jour,Côte-Nord, Total Côte-Nord , 5 675    , 5 675    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1863,Soins en chirurgie d'un jour,Nord-du-Québec, 99 005    , 113    , 113    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1864,Soins en chirurgie d'un jour,Nord-du-Québec, 99 015    , 91    , 91    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1865,Soins en chirurgie d'un jour,Nord-du-Québec, 99 020    , 123    , 123    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1866,Soins en chirurgie d'un jour,Nord-du-Québec, 99 025    , 600    , 600    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1867,Soins en chirurgie d'un jour,Nord-du-Québec, 99 060    , 75    , 75    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1868,Soins en chirurgie d'un jour,Nord-du-Québec, Total Nord-du-Québec , 1 002    , 1 002    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1869,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 1 023    , 639    , 639    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1870,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 1 042    , 19    , 19    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1871,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 2 005    , 165    , 165    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1872,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 2 010    , 60    , 60    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1873,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 2 015    , 164    , 164    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1874,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 2 028    , 362    , 362    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1875,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 2 047    , 113    , 113    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1876,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 3 005    , 886    , 886    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1877,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 3 010    , 49    , 49    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1878,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 3 015    , 16    , 16    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1879,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 3 020    , 74    , 74    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1880,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 3 025    , 40    , 40    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1881,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 4 005    , 26    , 26    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1882,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 4 010    , 50    , 50    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1883,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 4 015    , 5    , 5    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1884,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 4 020    , 8    , 8    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1885,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 4 037    , 303    , 303    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1886,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 4 047    , 117    , 117    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1887,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 5 010    , 18    , 18    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1888,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 5 015    , 15    , 15    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1889,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 5 020    , 9    , 9    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1890,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 5 025    , 16    , 16    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1891,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 5 032    , 182    , 182    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1892,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 5 040    , 63    , 63    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1893,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 5 045    , 139    , 139    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1894,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 5 050    , 16    , 16    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1895,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 5 055    , 43    , 43    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1896,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 5 060    , 99    , 99    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1897,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 5 065    , 38    , 38    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1898,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 5 070    , 203    , 203    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1899,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 5 077    , 33    , 33    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1900,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 6 005    , 117    , 117    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1901,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 6 013    , 194    , 194    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1902,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 6 020    , 91    , 91    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1903,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 6 025    , 16    , 16    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1904,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 6 030    , 28    , 28    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1905,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 6 040    , 5    , 5    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1906,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 6 045    , 17    , 17    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1907,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 6 050    , 16    , 16    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1908,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 6 055    , 21    , 21    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1909,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 6 060    , 5    , 5    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1910,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 6 802    , 29    , 29    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1911,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, 6 804    , 28    , 28    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1912,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, Autres , 9    , 9    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1913,Soins en chirurgie d'un jour,Gaspésie - Îles-de-la-Madeleine, Total Gaspésie - Îles-de-la-Madeleine , 4 546    , 4 546    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1914,Soins en chirurgie d'un jour,Chaudière-Appalaches, 17 005    , 22    , 22    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1915,Soins en chirurgie d'un jour,Chaudière-Appalaches, 17 010    , 181    , 181    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1916,Soins en chirurgie d'un jour,Chaudière-Appalaches, 17 015    , 40    , 40    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1917,Soins en chirurgie d'un jour,Chaudière-Appalaches, 17 020    , 40    , 40    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1918,Soins en chirurgie d'un jour,Chaudière-Appalaches, 17 025    , 33    , 33    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1919,Soins en chirurgie d'un jour,Chaudière-Appalaches, 17 030    , 114    , 114    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1920,Soins en chirurgie d'un jour,Chaudière-Appalaches, 17 035    , 55    , 55    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1921,Soins en chirurgie d'un jour,Chaudière-Appalaches, 17 040    , 57    , 57    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1922,Soins en chirurgie d'un jour,Chaudière-Appalaches, 17 045    , 57    , 57    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1923,Soins en chirurgie d'un jour,Chaudière-Appalaches, 17 055    , 67    , 67    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1924,Soins en chirurgie d'un jour,Chaudière-Appalaches, 17 060    , 52    , 52    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1925,Soins en chirurgie d'un jour,Chaudière-Appalaches, 17 065    , 64    , 64    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1926,Soins en chirurgie d'un jour,Chaudière-Appalaches, 17 070    , 211    , 211    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1927,Soins en chirurgie d'un jour,Chaudière-Appalaches, 17 078    , 321    , 321    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1928,Soins en chirurgie d'un jour,Chaudière-Appalaches, 18 005    , 65    , 65    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1929,Soins en chirurgie d'un jour,Chaudière-Appalaches, 18 010    , 20    , 20    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1930,Soins en chirurgie d'un jour,Chaudière-Appalaches, 18 015    , 85    , 85    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1931,Soins en chirurgie d'un jour,Chaudière-Appalaches, 18 020    , 19    , 19    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1932,Soins en chirurgie d'un jour,Chaudière-Appalaches, 18 025    , 57    , 57    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1933,Soins en chirurgie d'un jour,Chaudière-Appalaches, 18 030    , 83    , 83    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1934,Soins en chirurgie d'un jour,Chaudière-Appalaches, 18 035    , 23    , 23    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1935,Soins en chirurgie d'un jour,Chaudière-Appalaches, 18 040    , 34    , 34    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1936,Soins en chirurgie d'un jour,Chaudière-Appalaches, 18 045    , 252    , 252    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1937,Soins en chirurgie d'un jour,Chaudière-Appalaches, 18 050    , 979    , 979    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1938,Soins en chirurgie d'un jour,Chaudière-Appalaches, 18 055    , 47    , 47    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1939,Soins en chirurgie d'un jour,Chaudière-Appalaches, 18 060    , 130    , 130    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1940,Soins en chirurgie d'un jour,Chaudière-Appalaches, 18 065    , 122    , 122    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1941,Soins en chirurgie d'un jour,Chaudière-Appalaches, 18 070    , 27    , 27    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1942,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 005    , 49    , 49    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1943,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 010    , 40    , 40    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1944,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 015    , 19    , 19    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1945,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 020    , 42    , 42    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1946,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 025    , 68    , 68    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1947,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 030    , 138    , 138    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1948,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 037    , 101    , 101    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1949,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 045    , 68    , 68    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1950,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 050    , 71    , 71    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1951,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 055    , 156    , 156    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1952,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 062    , 182    , 182    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1953,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 068    , 255    , 255    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1954,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 070    , 31    , 31    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1955,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 075    , 106    , 106    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1956,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 082    , 156    , 156    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1957,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 090    , 46    , 46    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1958,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 097    , 129    , 129    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1959,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 105    , 151    , 151    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1960,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 110    , 81    , 81    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1961,Soins en chirurgie d'un jour,Chaudière-Appalaches, 19 117    , 69    , 69    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1962,Soins en chirurgie d'un jour,Chaudière-Appalaches, 25 213    , 6 480    , 6 480    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1963,Soins en chirurgie d'un jour,Chaudière-Appalaches, 26 005    , 60    , 60    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1964,Soins en chirurgie d'un jour,Chaudière-Appalaches, 26 010    , 44    , 44    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1965,Soins en chirurgie d'un jour,Chaudière-Appalaches, 26 015    , 86    , 86    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1966,Soins en chirurgie d'un jour,Chaudière-Appalaches, 26 022    , 72    , 72    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1967,Soins en chirurgie d'un jour,Chaudière-Appalaches, 26 030    , 623    , 623    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1968,Soins en chirurgie d'un jour,Chaudière-Appalaches, 26 035    , 50    , 50    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1969,Soins en chirurgie d'un jour,Chaudière-Appalaches, 26 040    , 43    , 43    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1970,Soins en chirurgie d'un jour,Chaudière-Appalaches, 26 048    , 82    , 82    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1971,Soins en chirurgie d'un jour,Chaudière-Appalaches, 26 055    , 94    , 94    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1972,Soins en chirurgie d'un jour,Chaudière-Appalaches, 26 063    , 146    , 146    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
1973,Soins en chirurgie d'un jour,Chaudière-Appalaches, 26 070    , 273    , 273    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
