NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,NOMBRE_DEPARTS,JOURS_HOSPIT_TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
2217,Soins en chirurgie d'un jour,Laurentides,79050,35,35,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2218,Soins en chirurgie d'un jour,Laurentides,79060,21,21,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2219,Soins en chirurgie d'un jour,Laurentides,79065,89,89,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2220,Soins en chirurgie d'un jour,Laurentides,79078,108,108,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2221,Soins en chirurgie d'un jour,Laurentides,79088,613,613,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2222,Soins en chirurgie d'un jour,Laurentides,79097,113,113,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2223,Soins en chirurgie d'un jour,Laurentides,79105,29,29,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2224,Soins en chirurgie d'un jour,Laurentides,79110,37,37,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2225,Soins en chirurgie d'un jour,Laurentides,79115,21,21,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2226,Soins en chirurgie d'un jour,Laurentides,Autres,6,6,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2227,Soins en chirurgie d'un jour,Laurentides,Total Laurentides,23728,23728,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2228,Soins en chirurgie d'un jour,Montérégie,46005,12,12,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2229,Soins en chirurgie d'un jour,Montérégie,46010,50,50,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2230,Soins en chirurgie d'un jour,Montérégie,46017,78,78,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2231,Soins en chirurgie d'un jour,Montérégie,46025,31,31,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2232,Soins en chirurgie d'un jour,Montérégie,46030,15,15,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2233,Soins en chirurgie d'un jour,Montérégie,46035,73,73,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2234,Soins en chirurgie d'un jour,Montérégie,46040,104,104,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2235,Soins en chirurgie d'un jour,Montérégie,46045,42,42,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2236,Soins en chirurgie d'un jour,Montérégie,46050,131,131,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2237,Soins en chirurgie d'un jour,Montérégie,46058,214,214,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2238,Soins en chirurgie d'un jour,Montérégie,46065,47,47,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2239,Soins en chirurgie d'un jour,Montérégie,46070,14,14,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2240,Soins en chirurgie d'un jour,Montérégie,46075,279,279,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2241,Soins en chirurgie d'un jour,Montérégie,46078,371,371,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2242,Soins en chirurgie d'un jour,Montérégie,46080,676,676,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2243,Soins en chirurgie d'un jour,Montérégie,46085,28,28,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2244,Soins en chirurgie d'un jour,Montérégie,46090,100,100,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2245,Soins en chirurgie d'un jour,Montérégie,46095,31,31,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2246,Soins en chirurgie d'un jour,Montérégie,46100,43,43,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2247,Soins en chirurgie d'un jour,Montérégie,46105,63,63,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2248,Soins en chirurgie d'un jour,Montérégie,46112,453,453,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2249,Soins en chirurgie d'un jour,Montérégie,47010,133,133,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2250,Soins en chirurgie d'un jour,Montérégie,47017,3394,3394,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2251,Soins en chirurgie d'un jour,Montérégie,47025,211,211,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2252,Soins en chirurgie d'un jour,Montérégie,47030,18,18,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2253,Soins en chirurgie d'un jour,Montérégie,47035,313,313,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2254,Soins en chirurgie d'un jour,Montérégie,47040,54,54,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2255,Soins en chirurgie d'un jour,Montérégie,47047,177,177,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2256,Soins en chirurgie d'un jour,Montérégie,47055,63,63,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2257,Soins en chirurgie d'un jour,Montérégie,48005,21,21,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2258,Soins en chirurgie d'un jour,Montérégie,48010,110,110,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2259,Soins en chirurgie d'un jour,Montérégie,48020,29,29,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2260,Soins en chirurgie d'un jour,Montérégie,48028,382,382,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2261,Soins en chirurgie d'un jour,Montérégie,48038,91,91,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2262,Soins en chirurgie d'un jour,Montérégie,48045,77,77,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2263,Soins en chirurgie d'un jour,Montérégie,48050,31,31,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2264,Soins en chirurgie d'un jour,Montérégie,53005,58,58,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2265,Soins en chirurgie d'un jour,Montérégie,53010,38,38,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2266,Soins en chirurgie d'un jour,Montérégie,53015,37,37,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2267,Soins en chirurgie d'un jour,Montérégie,53020,134,134,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2268,Soins en chirurgie d'un jour,Montérégie,53025,166,166,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2269,Soins en chirurgie d'un jour,Montérégie,53032,109,109,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2270,Soins en chirurgie d'un jour,Montérégie,53040,137,137,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2271,Soins en chirurgie d'un jour,Montérégie,53050,127,127,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2272,Soins en chirurgie d'un jour,Montérégie,53052,3149,3149,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2273,Soins en chirurgie d'un jour,Montérégie,53065,244,244,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2274,Soins en chirurgie d'un jour,Montérégie,53072,155,155,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2275,Soins en chirurgie d'un jour,Montérégie,53085,11,11,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2276,Soins en chirurgie d'un jour,Montérégie,54008,240,240,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2277,Soins en chirurgie d'un jour,Montérégie,54017,111,111,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2278,Soins en chirurgie d'un jour,Montérégie,54025,176,176,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2279,Soins en chirurgie d'un jour,Montérégie,54030,33,33,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2280,Soins en chirurgie d'un jour,Montérégie,54035,85,85,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2281,Soins en chirurgie d'un jour,Montérégie,54048,2469,2469,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2282,Soins en chirurgie d'un jour,Montérégie,54060,96,96,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2283,Soins en chirurgie d'un jour,Montérégie,54065,70,70,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2284,Soins en chirurgie d'un jour,Montérégie,54072,94,94,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2285,Soins en chirurgie d'un jour,Montérégie,54090,37,37,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2286,Soins en chirurgie d'un jour,Montérégie,54095,76,76,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2287,Soins en chirurgie d'un jour,Montérégie,54100,50,50,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2288,Soins en chirurgie d'un jour,Montérégie,54105,28,28,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2289,Soins en chirurgie d'un jour,Montérégie,54110,42,42,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2290,Soins en chirurgie d'un jour,Montérégie,54115,25,25,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2291,Soins en chirurgie d'un jour,Montérégie,54120,20,20,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2292,Soins en chirurgie d'un jour,Montérégie,54125,24,24,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2293,Soins en chirurgie d'un jour,Montérégie,55008,103,103,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2294,Soins en chirurgie d'un jour,Montérégie,55015,117,117,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2295,Soins en chirurgie d'un jour,Montérégie,55023,254,254,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2296,Soins en chirurgie d'un jour,Montérégie,55030,108,108,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2297,Soins en chirurgie d'un jour,Montérégie,55037,128,128,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2298,Soins en chirurgie d'un jour,Montérégie,55048,464,464,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2299,Soins en chirurgie d'un jour,Montérégie,55057,279,279,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2300,Soins en chirurgie d'un jour,Montérégie,55065,254,254,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2301,Soins en chirurgie d'un jour,Montérégie,56005,135,135,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2302,Soins en chirurgie d'un jour,Montérégie,56010,67,67,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2303,Soins en chirurgie d'un jour,Montérégie,56015,63,63,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2304,Soins en chirurgie d'un jour,Montérégie,56023,177,177,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2305,Soins en chirurgie d'un jour,Montérégie,56030,16,16,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2306,Soins en chirurgie d'un jour,Montérégie,56035,125,125,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2307,Soins en chirurgie d'un jour,Montérégie,56042,70,70,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2308,Soins en chirurgie d'un jour,Montérégie,56050,42,42,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2309,Soins en chirurgie d'un jour,Montérégie,56055,130,130,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2310,Soins en chirurgie d'un jour,Montérégie,56060,119,119,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2311,Soins en chirurgie d'un jour,Montérégie,56065,120,120,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2312,Soins en chirurgie d'un jour,Montérégie,56083,5834,5834,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2313,Soins en chirurgie d'un jour,Montérégie,56097,170,170,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2314,Soins en chirurgie d'un jour,Montérégie,56105,79,79,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2315,Soins en chirurgie d'un jour,Montérégie,57005,1176,1176,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2316,Soins en chirurgie d'un jour,Montérégie,57010,342,342,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2317,Soins en chirurgie d'un jour,Montérégie,57020,648,648,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2318,Soins en chirurgie d'un jour,Montérégie,57025,212,212,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2319,Soins en chirurgie d'un jour,Montérégie,57030,308,308,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2320,Soins en chirurgie d'un jour,Montérégie,57033,149,149,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2321,Soins en chirurgie d'un jour,Montérégie,57035,772,772,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2322,Soins en chirurgie d'un jour,Montérégie,57040,887,887,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2323,Soins en chirurgie d'un jour,Montérégie,57045,84,84,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2324,Soins en chirurgie d'un jour,Montérégie,57050,70,70,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2325,Soins en chirurgie d'un jour,Montérégie,57057,78,78,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2326,Soins en chirurgie d'un jour,Montérégie,57068,120,120,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2327,Soins en chirurgie d'un jour,Montérégie,57075,87,87,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2328,Soins en chirurgie d'un jour,Montérégie,58007,3023,3023,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2329,Soins en chirurgie d'un jour,Montérégie,58012,1059,1059,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2330,Soins en chirurgie d'un jour,Montérégie,58015,10,10,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2331,Soins en chirurgie d'un jour,Montérégie,58020,12,12,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2332,Soins en chirurgie d'un jour,Montérégie,58030,18,18,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2333,Soins en chirurgie d'un jour,Montérégie,58033,1923,1923,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2334,Soins en chirurgie d'un jour,Montérégie,58037,1177,1177,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2335,Soins en chirurgie d'un jour,Montérégie,58227,9427,9427,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2336,Soins en chirurgie d'un jour,Montérégie,59010,1167,1167,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2337,Soins en chirurgie d'un jour,Montérégie,59015,454,454,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2338,Soins en chirurgie d'un jour,Montérégie,59020,803,803,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2339,Soins en chirurgie d'un jour,Montérégie,59025,247,247,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2340,Soins en chirurgie d'un jour,Montérégie,59030,27,27,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2341,Soins en chirurgie d'un jour,Montérégie,59035,458,458,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2342,Soins en chirurgie d'un jour,Montérégie,67005,100,100,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2343,Soins en chirurgie d'un jour,Montérégie,67010,246,246,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2344,Soins en chirurgie d'un jour,Montérégie,67015,959,959,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2345,Soins en chirurgie d'un jour,Montérégie,67020,761,761,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2346,Soins en chirurgie d'un jour,Montérégie,67025,303,303,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2347,Soins en chirurgie d'un jour,Montérégie,67030,740,740,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2348,Soins en chirurgie d'un jour,Montérégie,67035,963,963,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2349,Soins en chirurgie d'un jour,Montérégie,67040,128,128,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2350,Soins en chirurgie d'un jour,Montérégie,67045,598,598,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2351,Soins en chirurgie d'un jour,Montérégie,67050,2269,2269,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2352,Soins en chirurgie d'un jour,Montérégie,67055,120,120,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2353,Soins en chirurgie d'un jour,Montérégie,67802,255,255,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2354,Soins en chirurgie d'un jour,Montérégie,68005,65,65,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2355,Soins en chirurgie d'un jour,Montérégie,68010,94,94,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
2356,Soins en chirurgie d'un jour,Montérégie,68015,14,14,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
