UID_MEDIAFILM,TITRE_ORIGINAL,TITRE_FRANCAIS_1,PAYS_1,PAYS_2,PAYS_3,PAYS_4,PAYS_5,PAYS_6,ANNEE_PRODUCTION,COTE_MEDIAFILM,GENRE,DATE_HEURE_DIFFUSION,REALISATION 
54463,Made in Dagenham,"Dames de Dagenham, Les",GB,,,,,,2010,4,ComÃ©die dramatique,2016-04-06T21:00:00,Nigel Cole
54463,Made in Dagenham,"Dames de Dagenham, Les",GB,,,,,,2010,4,ComÃ©die dramatique,2016-04-07T02:53:00,Nigel Cole
16436,City Slickers,"Apprentis cowboys, Les",US,,,,,,1991,4,ComÃ©die dramatique,2016-04-07T21:00:00,Ron Underwood
16436,City Slickers,"Apprentis cowboys, Les",US,,,,,,1991,4,ComÃ©die dramatique,2016-04-08T03:00:00,Ron Underwood
2098,Tanguy,Tanguy,FR,,,,,,2001,4,ComÃ©die de moeurs,2016-04-08T03:02:00,Ãtienne Chatiliez
42169,Over the Hedge,Nos voisins les hommes,US,,,,,,2006,4,Film d'animation,2016-04-09T18:00:00,"Karey Kirkpatrick, Tim Johnson"
46501,Crossing Over,Droit de Passage,US,,,,,,2008,5,Drame social,2016-04-09T21:00:00,Wayne Kramer
46501,Crossing Over,Droit de Passage,US,,,,,,2008,5,Drame social,2016-04-10T03:08:00,Wayne Kramer
42169,Over the Hedge,Nos voisins les hommes,US,,,,,,2006,4,Film d'animation,2016-04-10T12:00:00,"Tim Johnson, Karey Kirkpatrick"
59250,Carnage,Carnage,FR,DE,PL,ES,,,2011,4,ComÃ©die dramatique,2016-04-10T21:00:00,Roman Polanski
59250,Carnage,Carnage,FR,DE,PL,ES,,,2011,4,ComÃ©die dramatique,2016-04-11T01:30:00,Roman Polanski
42981,Children of Men,"Fils de l'homme, Les",US,,,,,,2006,2,Science-fiction,2016-04-11T21:00:00,Alfonso Cuaron
59250,Carnage,Carnage,FR,DE,PL,ES,,,2011,4,ComÃ©die dramatique,2016-04-12T03:02:00,Roman Polanski
37363,"Pianist, The","Pianiste, Le",FR,,,,,,2001,3,Drame biographique,2016-04-12T21:00:00,Roman Polanski
20606,Risky Business,Quelle affaire!,US,,,,,,1983,5,ComÃ©die de moeurs,2016-04-13T21:59:00,Paul Brickman
39814,Friday Night Lights,"LumiÃ¨res du vendredi soir, Les",US,,,,,,2004,4,Drame sportif,2016-04-14T21:00:00,Peter Berg
38643,Dr. Seuss' The Cat in the Hat,Dr. Seuss: Le Chat dans le chapeau,US,,,,,,2003,5,ComÃ©die fantaisiste,2016-04-16T18:00:00,Bo Welch
4840,High Noon,"Train sifflera trois fois, Le",US,,,,,,1952,1,Western,2016-04-16T21:00:00,Fred Zinnemann
4840,High Noon,"Train sifflera trois fois, Le",US,,,,,,1952,1,Western,2016-04-17T03:14:00,Fred Zinnemann
38643,Dr. Seuss' The Cat in the Hat,Dr. Seuss: Le Chat dans le chapeau,US,,,,,,2003,5,ComÃ©die fantaisiste,2016-04-17T12:00:00,Bo Welch
50581,Blue Valentine,Blue Valentine - Une Histoire d'amour,US,,,,,,2009,4,Drame sentimental,2016-04-17T21:00:00,Derek Cianfrance
50581,Blue Valentine,Blue Valentine - Une Histoire d'amour,US,,,,,,2009,4,Drame sentimental,2016-04-18T01:16:00,Derek Cianfrance
62620,Den Skaldede Frisor,Pour le meilleur et pour le pire,DK,SE,IT,FR,DE,JP,2012,4,ComÃ©die sentimentale,2016-04-18T21:00:00,Susanne Bier
62620,Den Skaldede Frisor,Pour le meilleur et pour le pire,DK,SE,IT,FR,DE,JP,2012,4,ComÃ©die sentimentale,2016-04-19T02:57:00,Susanne Bier
20459,Brazil,Brazil,GB,,,,,,1984,1,Science-fiction,2016-04-19T21:00:00,Terry Gilliam
50581,Blue Valentine,Blue Valentine - Une Histoire d'amour,US,,,,,,2009,4,Drame sentimental,2016-04-20T03:01:00,Derek Cianfrance
46053,Che,Che - Partie 1: L'Argentin,US,ES,FR,,,,2008,3,Chronique historique,2016-04-20T21:00:00,Steven Soderbergh
46053,Che,Che - Partie 1: L'Argentin,US,ES,FR,,,,2008,3,Chronique historique,2016-04-21T02:45:00,Steven Soderbergh
46053,Che,Che - Partie 2: Guerilla,US,ES,FR,,,,2008,3,Chronique historique,2016-04-21T21:00:00,Steven Soderbergh
46053,Che,Che - Partie 2: Guerilla,US,ES,FR,,,,2008,3,Chronique historique,2016-04-22T02:36:00,Steven Soderbergh
59335,"Guerre des boutons, La","Guerre des boutons, La",FR,,,,,,2011,4,ComÃ©die,2016-04-23T18:00:00,Yann Samuell
12454,Dog Day Afternoon,Un AprÃ¨s-midi de chien,US,,,,,,1975,2,Drame policier,2016-04-23T21:00:00,Sidney Lumet
46586,Pour elle,Pour elle,FR,,,,,,2008,4,Thriller,2016-04-24T03:22:00,Fred CavayÃ©
59335,"Guerre des boutons, La","Guerre des boutons, La",FR,,,,,,2011,4,ComÃ©die,2016-04-24T12:00:00,Yann Samuell
1008,La Vita Ã¨ bella,"Vie est belle, La",IT,,,,,,1997,3,ComÃ©die dramatique,2016-04-24T21:00:00,Roberto Benigni
1008,La Vita Ã¨ bella,"Vie est belle, La",IT,,,,,,1997,3,ComÃ©die dramatique,2016-04-25T01:36:00,Roberto Benigni
46672,Two Lovers,Deux Amants,US,,,,,,2008,3,Drame psychologique,2016-04-25T21:00:00,James Gray
46672,Two Lovers,Deux Amants,US,,,,,,2008,3,Drame psychologique,2016-04-26T03:02:00,James Gray
39657,Vanity Fair,"Foire aux vanitÃ©s, La",US,,,,,,2004,4,Chronique,2016-04-26T21:00:00,Mira Nair
39657,Vanity Fair,"Foire aux vanitÃ©s, La",US,,,,,,2004,4,Chronique,2016-04-27T02:06:00,Mira Nair
24990,"Clockwork Orange, A",Orange mÃ©canique,GB,,,,,,1971,1,Science-fiction,2016-04-27T21:00:00,Stanley Kubrick
48275,Arlen Faber,"Answer Man, The",US,,,,,,2008,5,ComÃ©die sentimentale,2016-04-28T03:19:00,John Hindman
55540,Trust,Intrusion,US,,,,,,2010,4,Drame,2016-04-28T21:00:00,David Schwimmer
55540,Trust,Intrusion,US,,,,,,2010,4,Drame,2016-04-29T02:54:00,David Schwimmer
991,Antz,Fourmiz,US,,,,,,1998,3,Film d'animation,2016-04-30T18:00:00,"Tim Johnson, Eric Darnell"
64394,"Gamins, Les","Gamins, Les",FR,,,,,,2012,4,ComÃ©die sentimentale,2016-04-30T21:00:00,Anthony Marciano
64394,"Gamins, Les","Gamins, Les",FR,,,,,,2012,4,ComÃ©die sentimentale,2016-05-01T02:55:00,Anthony Marciano
991,Antz,Fourmiz,US,,,,,,1998,3,Film d'animation,2016-05-01T12:00:00,"Tim Johnson, Eric Darnell"
21447,Blade Runner,Blade Runner,US,,,,,,1982,1,Science-fiction,2016-05-01T21:00:00,Ridley Scott
55540,Trust,Intrusion,US,,,,,,2010,4,Drame,2016-05-02T01:38:00,David Schwimmer
40043,Kinsey,Kinsey,US,,,,,,2004,3,Drame biographique,2016-05-02T21:00:00,Bill Condon
40043,Kinsey,Kinsey,US,,,,,,2004,3,Drame biographique,2016-05-03T02:24:00,Bill Condon
54895,Crime d'amour,Crime d'amour,FR,,,,,,2010,4,Drame policier,2016-05-03T21:00:00,Alain Corneau
54895,Crime d'amour,Crime d'amour,FR,,,,,,2010,4,Drame policier,2016-05-04T02:58:00,Alain Corneau
623,Boogie Nights,Nuits endiablÃ©es,US,,,,,,1997,3,Drame de moeurs,2016-05-04T21:00:00,Paul Thomas Anderson
64394,"Gamins, Les","Gamins, Les",FR,,,,,,2012,4,ComÃ©die sentimentale,2016-05-05T02:49:00,Anthony Marciano
16962,"War of the Roses, The","Guerre des Rose, La",US,,,,,,1989,4,ComÃ©die de moeurs,2016-05-05T21:00:00,Danny DeVito
16962,"War of the Roses, The","Guerre des Rose, La",US,,,,,,1989,4,ComÃ©die de moeurs,2016-05-06T02:30:00,Danny DeVito
39158,Ella Enchanted,Ella l'ensorcelÃ©e,US,,,,,,2004,5,ComÃ©die fantaisiste,2016-05-07T18:00:00,Tommy O'Haver
8820,Seven,Sept,US,,,,,,1995,3,Drame policier,2016-05-07T21:00:00,David Fincher
54895,Crime d'amour,Crime d'amour,FR,,,,,,2010,4,Drame policier,2016-05-08T02:54:00,Alain Corneau
39158,Ella Enchanted,Ella l'ensorcelÃ©e,US,,,,,,2004,5,ComÃ©die fantaisiste,2016-05-08T12:00:00,Tommy O'Haver
58564,Melancholia,MÃ©lancholia,DK,SE,FR,DE,,,2011,2,Drame,2016-05-08T21:00:00,Lars von Trier
58564,Melancholia,MÃ©lancholia,DK,SE,FR,DE,,,2011,2,Drame,2016-05-09T01:27:00,Lars von Trier
18183,Wall Street,Wall Street,US,,,,,,1987,3,Drame de moeurs,2016-05-09T21:00:00,Oliver Stone
18183,Wall Street,Wall Street,US,,,,,,1987,3,Drame de moeurs,2016-05-10T02:40:00,Oliver Stone
4843,"Searchers, The","PrisonniÃ¨re du dÃ©sert, La",US,,,,,,1955,1,Western,2016-05-10T21:00:00,John Ford
58564,Melancholia,MÃ©lancholia,DK,SE,FR,DE,,,2011,2,Drame,2016-05-11T02:13:00,Lars von Trier
39891,Being Julia,Adorable Julia,CA,GB,HU,,,,2004,4,ComÃ©die dramatique,2016-05-11T21:00:00,IstvÃ¡n SzabÃ³
39891,Being Julia,Adorable Julia,CA,GB,HU,,,,2004,4,ComÃ©die dramatique,2016-05-12T02:48:00,IstvÃ¡n SzabÃ³
41098,"Constant Gardener, The","Constance du jardinier, La",GB,,,,,,2005,3,Drame,2016-05-12T21:00:00,Fernando Meirelles
41098,"Constant Gardener, The","Constance du jardinier, La",GB,,,,,,2005,3,Drame,2016-05-13T02:35:00,Fernando Meirelles
63604,"Croods, The","Croods, Les",US,,,,,,2013,4,Film d'animation,2016-05-14T18:00:00,"Kirk De Micco, Chris Sanders"
61784,Mud,Mud - Sur les rives du Mississippi,US,,,,,,2012,3,Drame,2016-05-14T21:00:00,Jeff Nichols
39891,Being Julia,Adorable Julia,CA,GB,HU,,,,2004,4,ComÃ©die dramatique,2016-05-15T02:59:00,IstvÃ¡n SzabÃ³
63604,"Croods, The","Croods, Les",US,,,,,,2013,4,Film d'animation,2016-05-15T12:00:00,"Kirk De Micco, Chris Sanders"
1960,Mulholland Dr.,Mulholland Drive,US,FR,,,,,2001,2,Thriller,2016-05-15T21:00:00,David Lynch
1960,Mulholland Dr.,Mulholland Drive,US,FR,,,,,2001,2,Thriller,2016-05-16T01:38:00,David Lynch
48295,"Road, The","Route, La",US,,,,,,2009,4,Drame,2016-05-16T21:00:00,John Hillcoat
48295,"Road, The","Route, La",US,,,,,,2009,4,Drame,2016-05-17T02:27:00,John Hillcoat
65580,Quai d'Orsay,Quai d'Orsay,FR,,,,,,2013,4,ComÃ©die satirique,2016-05-17T21:00:00,Bertrand Tavernier
65580,Quai d'Orsay,Quai d'Orsay,FR,,,,,,2013,4,ComÃ©die satirique,2016-05-18T02:55:00,Bertrand Tavernier
14065,"Perfect World, A","Monde idÃ©al, Un",US,,,,,,1993,4,Drame policier,2016-05-18T21:00:00,Clint Eastwood
61784,Mud,Mud - Sur les rives du Mississippi,US,,,,,,2012,3,Drame,2016-05-19T02:04:00,Jeff Nichols
45882,Analyze This,Analyse-moi Ã§a,US,,,,,,1999,4,ComÃ©die policiÃ¨re,2016-05-19T21:00:00,Harold Ramis
65580,Quai d'Orsay,Quai d'Orsay,FR,,,,,,2013,4,ComÃ©die satirique,2016-05-20T02:49:00,Bertrand Tavernier
38460,School of Rock,"Ãcole du rock, L'",US,,,,,,2003,4,ComÃ©die,2016-05-21T18:00:00,Richard Linklater
47210,J'ai tuÃ© ma mÃ¨re,J'ai tuÃ© ma mÃ¨re,CA,QC,,,,,2009,4,ComÃ©die dramatique,2016-05-21T21:00:00,Xavier Dolan
47210,J'ai tuÃ© ma mÃ¨re,J'ai tuÃ© ma mÃ¨re,CA,QC,,,,,2009,4,ComÃ©die dramatique,2016-05-22T03:05:00,Xavier Dolan
38460,School of Rock,"Ãcole du rock, L'",US,,,,,,2003,4,ComÃ©die,2016-05-22T12:00:00,Richard Linklater
1703,Finding Forrester,Ã la rencontre de Forrester,US,,,,,,2000,4,Drame psychologique,2016-05-22T21:00:00,Gus Van Sant
1703,Finding Forrester,Ã la rencontre de Forrester,US,,,,,,2000,4,Drame psychologique,2016-05-23T01:28:00,Gus Van Sant
14096,"Louis 19, le roi des ondes","Louis 19, le roi des ondes",CA,QC,,,,,1994,6,ComÃ©die,2016-05-23T21:00:00,Michel Poulette
14096,"Louis 19, le roi des ondes","Louis 19, le roi des ondes",CA,QC,,,,,1994,6,ComÃ©die,2016-05-24T02:46:00,Michel Poulette
38546,21 Grams,21 Grammes,US,,,,,,2003,3,Drame,2016-05-24T21:00:00,Alejandro Gonzalez Inarritu
38546,21 Grams,21 Grammes,US,,,,,,2003,3,Drame,2016-05-25T02:17:00,Alejandro Gonzalez Inarritu
65311,Her,Elle,US,,,,,,2013,2,Drame sentimental,2016-05-25T21:00:00,Spike Jonze
14096,"Louis 19, le roi des ondes","Louis 19, le roi des ondes",CA,QC,,,,,1994,6,ComÃ©die,2016-05-26T03:05:00,Michel Poulette
918,Saving Private Ryan,Il faut sauver le soldat Ryan,US,,,,,,1998,2,Drame de guerre,2016-05-26T21:00:00,Steven Spielberg
918,Saving Private Ryan,Il faut sauver le soldat Ryan,US,,,,,,1998,2,Drame de guerre,2016-05-27T01:49:00,Steven Spielberg
18542,"Grenouille et la baleine, La","Grenouille et la baleine, La",CA,QC,,,,,1988,4,ComÃ©die dramatique,2016-05-28T18:00:00,Jean-Claude Lord
42894,Dreamgirls,Dreamgirls,US,,,,,,2006,3,Drame musical,2016-05-28T21:00:00,Bill Condon
18542,"Grenouille et la baleine, La","Grenouille et la baleine, La",CA,QC,,,,,1988,4,ComÃ©die dramatique,2016-05-29T12:00:00,Jean-Claude Lord
1386,Any Given Sunday,"HÃ©ros du dimanche, Le",US,,,,,,1999,4,Drame sportif,2016-05-29T21:00:00,Oliver Stone
14096,"Louis 19, le roi des ondes","Louis 19, le roi des ondes",CA,QC,,,,,1994,6,ComÃ©die,2016-05-30T01:42:00,Michel Poulette
2063,Monster's Ball,"Bal du monstre, Le",US,,,,,,2001,3,Drame,2016-05-30T21:00:00,Marc Forster
2063,Monster's Ball,"Bal du monstre, Le",US,,,,,,2001,3,Drame,2016-05-31T03:04:00,Marc Forster
37786,Phone Booth,"Cabine, La",US,,,,,,2002,4,Thriller,2016-05-31T21:00:00,Joel Schumacher
37786,Phone Booth,"Cabine, La",US,,,,,,2002,4,Thriller,2016-06-01T02:52:00,Joel Schumacher
17388,Driving Miss Daisy,Miss Daisy et son chauffeur,US,,,,,,1989,3,Drame psychologique,2016-06-01T21:00:00,Bruce Beresford
2063,Monster's Ball,"Bal du monstre, Le",US,,,,,,2001,3,Drame,2016-06-02T02:40:00,Marc Forster
42808,Stranger than Fiction,Plus Ã©trange que fiction,US,,,,,,2006,3,ComÃ©die fantaisiste,2016-06-02T21:00:00,Marc Forster
42808,Stranger than Fiction,Plus Ã©trange que fiction,US,,,,,,2006,3,ComÃ©die fantaisiste,2016-06-03T03:01:00,Marc Forster
58898,"ÃlÃ¨ve Ducobu, L'","ÃlÃ¨ve Ducobu, L'",FR,,,,,,2011,5,ComÃ©die,2016-06-04T18:00:00,Philippe de Chauveron
39550,"Manchurian Candidate, The","Candidat mandchou, Le",US,,,,,,2004,4,Thriller,2016-06-04T21:00:00,Jonathan Demme
39550,"Manchurian Candidate, The","Candidat mandchou, Le",US,,,,,,2004,4,Thriller,2016-06-05T02:13:00,Jonathan Demme
58898,"ÃlÃ¨ve Ducobu, L'","ÃlÃ¨ve Ducobu, L'",FR,,,,,,2011,5,ComÃ©die,2016-06-05T12:00:00,Philippe de Chauveron
51033,"InvitÃ©s de mon pÃ¨re, Les","InvitÃ©s de mon pÃ¨re, Les",FR,,,,,,2009,4,ComÃ©die dramatique,2016-06-05T21:00:00,Anne Le Ny
51033,"InvitÃ©s de mon pÃ¨re, Les","InvitÃ©s de mon pÃ¨re, Les",FR,,,,,,2009,4,ComÃ©die dramatique,2016-06-06T01:42:00,Anne Le Ny
42833,Guide de la petite vengeance,Guide de la petite vengeance,CA,QC,,,,,2006,4,ComÃ©die dramatique,2016-06-06T21:00:00,Jean-FranÃ§ois Pouliot
42833,Guide de la petite vengeance,Guide de la petite vengeance,CA,QC,,,,,2006,4,ComÃ©die dramatique,2016-06-07T02:57:00,Jean-FranÃ§ois Pouliot
40662,Crash,Crash,US,,,,,,2004,3,Drame social,2016-06-07T21:00:00,Paul Haggis
40662,Crash,Crash,US,,,,,,2004,3,Drame social,2016-06-08T02:55:00,Paul Haggis
26866,"Il Buono, il brutto, il cattivo","Bon, la brute et le truand, Le",IT,,,,,,1967,1,Western,2016-06-08T21:00:00,Sergio Leone
26866,"Il Buono, il brutto, il cattivo","Bon, la brute et le truand, Le",IT,,,,,,1967,1,Western,2016-06-09T01:58:00,Sergio Leone
17064,Sea of Love,Rencontre fatale,US,,,,,,1989,4,Drame policier,2016-06-09T21:00:00,Harold Becker
51033,"InvitÃ©s de mon pÃ¨re, Les","InvitÃ©s de mon pÃ¨re, Les",FR,,,,,,2009,4,ComÃ©die dramatique,2016-06-10T03:01:00,Anne Le Ny
66631,"Promeneur d'oiseau, Le","Promeneur d'oiseau, Le",FR,CN,,,,,2012,4,ComÃ©die dramatique,2016-06-11T18:00:00,Philippe Muyl
36526,Windtalkers,"Voix des vents, La",US,,,,,,2002,4,Drame de guerre,2016-06-11T21:00:00,John Woo
36526,Windtalkers,"Voix des vents, La",US,,,,,,2002,4,Drame de guerre,2016-06-12T02:17:00,John Woo
66631,"Promeneur d'oiseau, Le","Promeneur d'oiseau, Le",FR,CN,,,,,2012,4,ComÃ©die dramatique,2016-06-12T12:00:00,Philippe Muyl
18277,RoboCop,Robocop,US,,,,,,1987,3,Science-fiction,2016-06-12T21:00:00,Paul Verhoeven
18277,RoboCop,Robocop,US,,,,,,1987,3,Science-fiction,2016-06-13T01:24:00,Paul Verhoeven
528,Face/Off,Double/IdentitÃ©,US,,,,,,1997,3,Thriller,2016-06-13T21:00:00,John Woo
528,Face/Off,Double/IdentitÃ©,US,,,,,,1997,3,Thriller,2016-06-14T02:15:00,John Woo
1103,October Sky,TombÃ© du ciel,US,,,,,,1999,3,Drame biographique,2016-06-14T21:00:00,Joe Johnston
49416,Kalat Hayam,Jaffa,IL,,,,,,2009,4,Drame,2016-06-15T02:59:00,Keren Yedaya
36958,Red Dragon,Dragon rouge,US,,,,,,2002,4,Drame policier,2016-06-15T21:00:00,Brett Ratner
48478,"Code a changÃ©, Le","Code a changÃ©, Le",FR,,,,,,2009,4,ComÃ©die dramatique,2016-06-16T02:31:00,DaniÃ¨le Thompson
41689,Match Point,Balle de match,GB,,,,,,2005,3,Drame de moeurs,2016-06-16T21:00:00,Woody Allen
41689,Match Point,Balle de match,GB,,,,,,2005,3,Drame de moeurs,2016-06-17T02:37:00,Woody Allen
45960,Inkheart,Coeur d'encre,DE,GB,US,,,,2008,5,Drame fantastique,2016-06-18T18:00:00,Iain Softley
13364,"Exorcist, The","Exorciste, L'",US,,,,,,1973,2,Drame d'horreur,2016-06-18T21:00:00,William Friedkin
49196,"Burning Plain, The",Loin de la terre brÃ»lÃ©e,US,AR,,,,,2008,4,Drame psychologique,2016-06-19T03:01:00,Guillermo Arriaga
45960,Inkheart,Coeur d'encre,DE,GB,US,,,,2008,5,Drame fantastique,2016-06-19T12:00:00,Iain Softley
43287,"MÃ´me, La","Vie en rose, La",FR,GB,CZ,,,,2007,4,Drame biographique,2016-06-19T21:00:00,Olivier Dahan
43287,"MÃ´me, La","Vie en rose, La",FR,GB,CZ,,,,2007,4,Drame biographique,2016-06-20T01:31:00,Olivier Dahan
26457,Bullitt,Bullitt,US,,,,,,1968,3,Drame policier,2016-06-20T21:00:00,Peter Yates
49196,"Burning Plain, The",Loin de la terre brÃ»lÃ©e,US,AR,,,,,2008,4,Drame psychologique,2016-06-21T03:07:00,Guillermo Arriaga
593,"Game, The",Jouer avec la mort,US,,,,,,1997,4,Thriller,2016-06-21T21:00:00,David Fincher
43287,"MÃ´me, La","Vie en rose, La",FR,GB,CZ,,,,2007,4,Drame biographique,2016-06-22T02:34:00,Olivier Dahan
19461,Witness,TÃ©moin sous surveillance,US,,,,,,1985,3,Drame policier,2016-06-22T21:00:00,Peter Weir
19461,Witness,TÃ©moin sous surveillance,US,,,,,,1985,3,Drame policier,2016-06-23T03:05:00,Peter Weir
67883,Nation - Huis clos avec Lucien Bouchard,Nation - Huis clos avec Lucien Bouchard,CA,QC,,,,,2014,4,Documentaire,2016-06-23T20:00:00,Carl Leblanc
67883,Nation - Huis clos avec Lucien Bouchard,Nation - Huis clos avec Lucien Bouchard,CA,QC,,,,,2014,4,Documentaire,2016-06-24T02:17:00,Carl Leblanc
44756,Dans une galaxie prÃ¨s de chez vous 2,Dans une galaxie prÃ¨s de chez vous 2,CA,QC,,,,,2008,5,ComÃ©die fantaisiste,2016-06-25T18:00:00,Philippe Gagnon
43824,"3 P'tits Cochons, Les","3 P'tits Cochons, Les",CA,QC,,,,,2007,5,ComÃ©die dramatique,2016-06-25T21:00:00,Patrick Huard
43824,"3 P'tits Cochons, Les","3 P'tits Cochons, Les",CA,QC,,,,,2007,5,ComÃ©die dramatique,2016-06-26T02:07:00,Patrick Huard
44756,Dans une galaxie prÃ¨s de chez vous 2,Dans une galaxie prÃ¨s de chez vous 2,CA,QC,,,,,2008,5,ComÃ©die fantaisiste,2016-06-26T12:00:00,Philippe Gagnon
16037,Basic Instinct,Basic Instinct,US,,,,,,1992,4,Drame policier,2016-06-26T21:00:00,Paul Verhoeven
16037,Basic Instinct,Basic Instinct,US,,,,,,1992,4,Drame policier,2016-06-27T01:19:00,Paul Verhoeven
43945,Eastern Promises,"Promesses de l'ombre, Les",US,CA,,,,,2007,3,Thriller,2016-06-27T21:00:00,David Cronenberg
43945,Eastern Promises,"Promesses de l'ombre, Les",US,CA,,,,,2007,3,Thriller,2016-06-28T02:53:00,David Cronenberg
4800,"Bons DÃ©barras, Les","Bons DÃ©barras, Les",CA,QC,,,,,1979,2,Drame de moeurs,2016-06-28T21:00:00,Francis Mankiewicz
4800,"Bons DÃ©barras, Les","Bons DÃ©barras, Les",CA,QC,,,,,1979,2,Drame de moeurs,2016-06-29T03:04:00,Francis Mankiewicz
44337,Charlie Wilson's War,"Combat de Charlie Wilson, Le",US,,,,,,2007,4,ComÃ©die,2016-06-29T21:00:00,Mike Nichols
43824,"3 P'tits Cochons, Les","3 P'tits Cochons, Les",CA,QC,,,,,2007,5,ComÃ©die dramatique,2016-06-30T02:39:00,Patrick Huard
20767,"Greystoke - The Legend of Tarzan, Lord of the Apes","Greystoke - La LÃ©gende de Tarzan, seigneur des singes",GB,,,,,,1983,3,Aventures,2016-06-30T21:00:00,Hugh Hudson
48481,"Dernier pour la route, Le","Dernier pour la route, Le",FR,,,,,,2009,4,Drame,2016-07-01T02:58:00,Philippe Godeau
36991,Virginia's Run,"ChevauchÃ©e de Virginie, La",US,,,,,,2002,5,Drame sportif,2016-07-02T18:00:00,Peter Markle
534,Contact,Contact,US,,,,,,1997,4,Science-fiction,2016-07-02T21:00:00,Robert Zemeckis
16037,Basic Instinct,Basic Instinct,US,,,,,,1992,4,Drame policier,2016-07-03T02:33:00,Paul Verhoeven
36991,Virginia's Run,"ChevauchÃ©e de Virginie, La",US,,,,,,2002,5,Drame sportif,2016-07-03T12:00:00,Peter Markle
24887,Dirty Harry,"Inspecteur Harry, L'",US,,,,,,1971,4,Drame policier,2016-07-03T21:00:00,Don Siegel
43945,Eastern Promises,"Promesses de l'ombre, Les",US,CA,,,,,2007,3,Thriller,2016-07-04T01:23:00,David Cronenberg
17523,Born on the Fourth of July,NÃ© un 4 juillet,US,,,,,,1989,3,Drame biographique,2016-07-04T21:00:00,Oliver Stone
48481,"Dernier pour la route, Le","Dernier pour la route, Le",FR,,,,,,2009,4,Drame,2016-07-05T03:07:00,Philippe Godeau
44101,Gone Baby Gone,Gone Baby Gone,US,,,,,,2007,4,Drame policier,2016-07-05T21:00:00,Ben Affleck
44101,Gone Baby Gone,Gone Baby Gone,US,,,,,,2007,4,Drame policier,2016-07-06T02:21:00,Ben Affleck
18135,Dangerous Liaisons,"Liaisons dangereuses, Les",US,,,,,,1988,2,Drame de moeurs,2016-07-06T21:00:00,Stephen Frears
60292,EnvoyÃ©s trÃ¨s spÃ©ciaux,EnvoyÃ©s trÃ¨s spÃ©ciaux,FR,,,,,,2008,5,ComÃ©die,2016-07-07T03:13:00,FrÃ©dÃ©ric Auburtin
17249,Misery,Misery,US,,,,,,1989,5,Drame d'horreur,2016-07-07T21:00:00,Rob Reiner
44101,Gone Baby Gone,Gone Baby Gone,US,,,,,,2007,4,Drame policier,2016-07-08T03:00:00,Ben Affleck
61397,"Vacances de Ducobu, Les","Vacances de Ducobu, Les",FR,,,,,,2012,5,ComÃ©die,2016-07-09T18:00:00,Philippe de Chauveron
42441,Miami Vice,Deux Flics Ã  Miami,US,,,,,,2006,4,Drame policier,2016-07-09T21:00:00,Michael Mann
60292,EnvoyÃ©s trÃ¨s spÃ©ciaux,EnvoyÃ©s trÃ¨s spÃ©ciaux,FR,,,,,,2008,5,ComÃ©die,2016-07-10T03:01:00,FrÃ©dÃ©ric Auburtin
61397,"Vacances de Ducobu, Les","Vacances de Ducobu, Les",FR,,,,,,2012,5,ComÃ©die,2016-07-10T12:00:00,Philippe de Chauveron
1847,A.I. Artificial Intelligence,Intelligence artificielle,US,,,,,,2001,2,Science-fiction,2016-07-10T21:00:00,Steven Spielberg
1847,A.I. Artificial Intelligence,Intelligence artificielle,US,,,,,,2001,2,Science-fiction,2016-07-11T01:37:00,Steven Spielberg
44082,Michael Clayton,Michael Clayton,US,,,,,,2007,3,Thriller,2016-07-11T21:00:00,Tony Gilroy
49426,Welcome,Welcome,FR,,,,,,2009,3,Drame social,2016-07-12T02:27:00,Philippe Lioret
65363,12 Years a Slave,Esclave pendant douze ans,US,,,,,,2013,2,Drame biographique,2016-07-12T21:00:00,Steve McQueen
65363,12 Years a Slave,Esclave pendant douze ans,US,,,,,,2013,2,Drame biographique,2016-07-13T02:10:00,Steve McQueen
37339,About Schmidt,Monsieur Schmidt,US,,,,,,2002,3,ComÃ©die dramatique,2016-07-13T21:00:00,Alexander Payne
37339,About Schmidt,Monsieur Schmidt,US,,,,,,2002,3,ComÃ©die dramatique,2016-07-14T02:34:00,Alexander Payne
59416,Take This Waltz,Take This Waltz - Une Histoire d'amour,US,,,,,,2011,4,Drame sentimental,2016-07-14T21:00:00,Sarah Polley
59416,Take This Waltz,Take This Waltz - Une Histoire d'amour,US,,,,,,2011,4,Drame sentimental,2016-07-15T02:25:00,Sarah Polley
38134,Sinbad - Legend of the Seven Seas,Sinbad - La LÃ©gende des Sept Mers,US,,,,,,2003,4,Film d'animation,2016-07-16T18:00:00,"Tim Johnson, Patrick Gilmore"
