"rss_etablissement","rts_etablissement","code_etablissement_regroupes_inclus_dans_cisss_ciusss","nom_etablissement_regroupes_inclus_dans_cisss_ciusss","code_etablissement","nom_etablissement","statut","mode_financement","territoire_clsc_installation","code_installation","nom_installation","mct_capacite_service_installation","unite_mesure_installation","capacite_service_installation","capacite_installation","date_extraction"
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01121 - Rivière-du-Loup,51218352,Centre hospitalier régional du Grand-Portage,CHSGS,Consultations externes,S,n.a.,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01121 - Rivière-du-Loup,51218360,Centre d'hébergement de Rivière-du-Loup,CHSLD,Lit(s) d'hébergement permanent,C,145,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01121 - Rivière-du-Loup,51218360,Centre d'hébergement de Rivière-du-Loup,CHSLD,Lit(s) d'hébergement permanent,C,145,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01121 - Rivière-du-Loup,51218360,Centre d'hébergement de Rivière-du-Loup,CHSLD,Lit(s) d'hébergement permanent,C,145,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01121 - Rivière-du-Loup,51218360,Centre d'hébergement de Rivière-du-Loup,CHSLD,Lit(s) d'hébergement permanent,C,145,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01121 - Rivière-du-Loup,51218360,Centre d'hébergement de Rivière-du-Loup,CHSLD,Lit(s) d'hébergement permanent,C,145,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01121 - Rivière-du-Loup,51218360,Centre d'hébergement de Rivière-du-Loup,CHSLD,Centre de jour,S,n.a.,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01121 - Rivière-du-Loup,51218360,Centre d'hébergement de Rivière-du-Loup,CHSLD,Centre de jour,S,n.a.,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01121 - Rivière-du-Loup,51218360,Centre d'hébergement de Rivière-du-Loup,CHSLD,Centre de jour,S,n.a.,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01121 - Rivière-du-Loup,51218360,Centre d'hébergement de Rivière-du-Loup,CHSLD,Centre de jour,S,n.a.,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01121 - Rivière-du-Loup,51218360,Centre d'hébergement de Rivière-du-Loup,CHSLD,Centre de jour,S,n.a.,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01121 - Rivière-du-Loup,51218386,Centre d'hébergement de Saint-Antonin,CHSGS,Lit(s) de santé physique,C,38,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01121 - Rivière-du-Loup,51218386,Centre d'hébergement de Saint-Antonin,CHSGS,Lit(s) de santé physique,C,38,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01121 - Rivière-du-Loup,51218386,Centre d'hébergement de Saint-Antonin,CHSGS,Lit(s) de santé physique,C,38,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01121 - Rivière-du-Loup,51218386,Centre d'hébergement de Saint-Antonin,CHSGS,Lit(s) de santé physique,C,38,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01121 - Rivière-du-Loup,51218386,Centre d'hébergement de Saint-Antonin,CHSGS,Lit(s) de santé physique,C,38,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218980,Hôpital de Matane,CHSGS,Lit(s) de santé physique,C,45,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218980,Hôpital de Matane,CHSGS,Lit(s) de santé physique,C,45,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218980,Hôpital de Matane,CHSGS,Lit(s) de santé physique,C,45,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218980,Hôpital de Matane,CHSGS,Lit(s) de santé physique,C,45,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218980,Hôpital de Matane,CHSGS,Lit(s) de santé physique,C,45,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218980,Hôpital de Matane,CHSGS,Consultations externes,S,n.a.,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218980,Hôpital de Matane,CHSGS,Urgence,S,n.a.,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218980,Hôpital de Matane,CHSGS,Urgence,S,n.a.,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218980,Hôpital de Matane,CHSGS,Consultations externes,S,n.a.,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218980,Hôpital de Matane,CHSGS,Consultations externes,S,n.a.,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218980,Hôpital de Matane,CHSGS,Consultations externes,S,n.a.,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218980,Hôpital de Matane,CHSGS,Urgence,S,n.a.,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218980,Hôpital de Matane,CHSGS,Urgence,S,n.a.,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218980,Hôpital de Matane,CHSGS,Consultations externes,S,n.a.,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218980,Hôpital de Matane,CHSGS,Urgence,S,n.a.,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218998,Centre d'hébergement de Matane,CHSLD,Lit(s) d'hébergement permanent,C,106,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218998,Centre d'hébergement de Matane,CHSLD,Lit(s) d'hébergement permanent,C,106,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218998,Centre d'hébergement de Matane,CHSLD,Lit(s) d'hébergement permanent,C,106,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218998,Centre d'hébergement de Matane,CHSLD,Lit(s) d'hébergement permanent,C,106,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01171 - Matane,51218998,Centre d'hébergement de Matane,CHSLD,Lit(s) d'hébergement permanent,C,106,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01131 - Témiscouata,51219418,CLSC de Pohénégamook,CHSGS,Urgence,S,n.a.,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01131 - Témiscouata,51219418,CLSC de Pohénégamook,CHSGS,Consultations externes,S,n.a.,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01131 - Témiscouata,51219418,CLSC de Pohénégamook,CLSC,,S,n.a.,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01131 - Témiscouata,51219418,CLSC de Pohénégamook,CHSGS,Urgence,S,n.a.,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01131 - Témiscouata,51219418,CLSC de Pohénégamook,CHSGS,Urgence,S,n.a.,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01131 - Témiscouata,51219418,CLSC de Pohénégamook,CLSC,,S,n.a.,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01131 - Témiscouata,51219418,CLSC de Pohénégamook,CHSGS,Consultations externes,S,n.a.,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01131 - Témiscouata,51219418,CLSC de Pohénégamook,CLSC,,S,n.a.,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01131 - Témiscouata,51219418,CLSC de Pohénégamook,CLSC,,S,n.a.,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01131 - Témiscouata,51219418,CLSC de Pohénégamook,CHSGS,Consultations externes,S,n.a.,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01131 - Témiscouata,51219418,CLSC de Pohénégamook,CHSGS,Urgence,S,n.a.,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01131 - Témiscouata,51219418,CLSC de Pohénégamook,CHSGS,Urgence,S,n.a.,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01131 - Témiscouata,51219418,CLSC de Pohénégamook,CHSGS,Consultations externes,S,n.a.,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01131 - Témiscouata,51219418,CLSC de Pohénégamook,CLSC,,S,n.a.,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01131 - Témiscouata,51219418,CLSC de Pohénégamook,CHSGS,Consultations externes,S,n.a.,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01141 - Les Basques,51220515,CLSC de Saint-Jean-de-Dieu,CLSC,,S,n.a.,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01141 - Les Basques,51220515,CLSC de Saint-Jean-de-Dieu,CLSC,,S,n.a.,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01141 - Les Basques,51220515,CLSC de Saint-Jean-de-Dieu,CLSC,,S,n.a.,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01141 - Les Basques,51220515,CLSC de Saint-Jean-de-Dieu,CLSC,,S,n.a.,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01141 - Les Basques,51220515,CLSC de Saint-Jean-de-Dieu,CLSC,,S,n.a.,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221133,CLSC de Saint-Pascal,CLSC,,S,n.a.,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221133,CLSC de Saint-Pascal,CLSC,,S,n.a.,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221133,CLSC de Saint-Pascal,CLSC,,S,n.a.,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221133,CLSC de Saint-Pascal,CLSC,,S,n.a.,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221133,CLSC de Saint-Pascal,CLSC,,S,n.a.,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CHSGS,Lit(s) de santé physique,C,49,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CHSGS,Lit(s) de santé physique,C,49,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CHSGS,Lit(s) de santé physique,C,49,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CHSGS,Lit(s) de santé physique,C,49,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CHSGS,Lit(s) de santé physique,C,49,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CLSC,,S,n.a.,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CHSGS,Consultations externes,S,n.a.,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CHSGS,Urgence,S,n.a.,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CHSGS,Consultations externes,S,n.a.,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CLSC,,S,n.a.,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CHSGS,Urgence,S,n.a.,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CHSGS,Consultations externes,S,n.a.,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CHSGS,Consultations externes,S,n.a.,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CHSGS,Consultations externes,S,n.a.,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CLSC,,S,n.a.,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CHSGS,Urgence,S,n.a.,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CHSGS,Urgence,S,n.a.,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CHSGS,Urgence,S,n.a.,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CLSC,,S,n.a.,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01111 - Kamouraska,51221141,Hôpital Notre-Dame-de-Fatima,CLSC,,S,n.a.,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01161 - La Mitis,51221729,CSSS de La Mitis,CHSLD,Lit(s) d'hébergement temporaire,C,6,2024-08-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01161 - La Mitis,51221729,CSSS de La Mitis,CHSLD,Lit(s) d'hébergement temporaire,C,6,2024-05-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01161 - La Mitis,51221729,CSSS de La Mitis,CHSLD,Lit(s) d'hébergement temporaire,C,6,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01161 - La Mitis,51221729,CSSS de La Mitis,CHSLD,Lit(s) d'hébergement temporaire,C,6,2024-04-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01161 - La Mitis,51221729,CSSS de La Mitis,CHSLD,Lit(s) d'hébergement temporaire,C,6,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01161 - La Mitis,51221729,CSSS de La Mitis,CHSGS,Lit(s) de santé physique,C,24,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01161 - La Mitis,51221729,CSSS de La Mitis,CRDPM,Lit(s) en unité de réadaptation fonctionnelle intensive,C,24,2024-07-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01161 - La Mitis,51221729,CSSS de La Mitis,CHSGS,Lit(s) de santé physique,C,24,2024-06-01
01 - Bas-Saint-Laurent,011 - RTS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,11045119,CISSS du Bas-Saint-Laurent,Public,Budget,01161 - La Mitis,51221729,CSSS de La Mitis,CRDPM,Lit(s) en unité de réadaptation fonctionnelle intensive,C,24,2024-05-01
