cod_geo,nom_organisme,desi_org,cod_mrc,nom_mrc,cod_cm,nom_cm,no_reg,desc_reg,type_org,population,no_occur,CPAAA00036,CPAAX00036,CPALX00036,LPAAA00036,LPAAX00036,LPALX00036,CPAAA01777,CPAAB01777,CPAAC01777,CPALA01777,CPALB01777,CPALC01777,LPAAX01777,LPALX01777 
78115,La Conception,M,AR780,Les Laurentides,,,15,Laurentides,Municipalité locale,1612,18,,,,,,,,,,6000,7 - autres (préciser),Consommation excédent 500m3,,Tarification eau potable 
78115,La Conception,M,AR780,Les Laurentides,,,15,Laurentides,Municipalité locale,1612,19,,,,,,,,,,6500,7 - autres (préciser),Consommation excédent 1500m3,,Tarification eau potable 
78115,La Conception,M,AR780,Les Laurentides,,,15,Laurentides,Municipalité locale,1612,20,,,,,,,,,,7000,7 - autres (préciser),Consommation excédent 2500m3,,Tarification eau potable 
78120,Labelle,M,AR780,Les Laurentides,,,15,Laurentides,Municipalité locale,2845,,,,,,,,,,,,,,,
78130,La Minerve,M,AR780,Les Laurentides,,,15,Laurentides,Municipalité locale,1471,1,,,110685,,,Myriophylle,,,,2030000,4 - tarif fixe (compensation),,,déneigement - terrain
78130,La Minerve,M,AR780,Les Laurentides,,,15,Laurentides,Municipalité locale,1471,2,,,602216,,,Déneigement,,,,2580000,4 - tarif fixe (compensation),,,déneigement - bâtiment
79015,Lac-du-Cerf,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,495,1,,,1000,,,bacs,,,,1030000,4 - tarif fixe (compensation),imm. 20 000$ et plus,,internet haute vitesse
79015,Lac-du-Cerf,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,495,2,,,60553,,,internet haute vitesse,,,,300000,4 - tarif fixe (compensation),imm. moins de 20 000$,,internet haute vitesse
79015,Lac-du-Cerf,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,495,3,,,,,,,,,,300000,4 - tarif fixe (compensation),terrains vacants,,internet haute vitesse
79022,Saint-Aimé-du-Lac-des-Îles,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,860,1,,,32000,,,compensation pour roulottes ,,,,8200,1 - du 100 $ d'évaluation,Servies rendus,,Compensation  immeuble non-imposble
79022,Saint-Aimé-du-Lac-des-Îles,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,860,2,,,,,,,,,,5500000,4 - tarif fixe (compensation),,,Eau - commercial et industriel
79022,Saint-Aimé-du-Lac-des-Îles,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,860,3,,,,,,,,,,1875000,4 - tarif fixe (compensation),,,Eau - Terrains vagues
79022,Saint-Aimé-du-Lac-des-Îles,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,860,4,,,,,,,,,,2980000,4 - tarif fixe (compensation),,,Matières résiduelles - commerces
79025,Kiamika,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,799,1,,,38400,,,supralocaux,,,,620000,4 - tarif fixe (compensation),,,supralocaux
79025,Kiamika,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,799,2,,,53443,,,internet haute vitesse,,,,113500,4 - tarif fixe (compensation),,,boues septiques
79025,Kiamika,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,799,3,,,5199,,,boues septiques,,,,300000,4 - tarif fixe (compensation),vacant et immeuble inf. 20 000,,internet haute vitesse
79025,Kiamika,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,799,4,,,,,,,,,,1030000,4 - tarif fixe (compensation),immeuble supérieur à 20 000$,,internet haute vitesse
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,1,,,408568,,,incendie,,,,200,1 - du 100 $ d'évaluation,,,taxe verte
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,2,,,462924,,,Sureté du Québec,,,,1485000,4 - tarif fixe (compensation),,,incendie résidentiel 
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,3,,,121838,,,internet haute vitesse,,,,2970000,4 - tarif fixe (compensation),,,incendie-2 logements
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,4,,,,,,,,,,4455000,4 - tarif fixe (compensation),,,incendie-3 logements
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,5,,,,,,,,,,4455000,4 - tarif fixe (compensation),,,incendie commercial
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,6,,,,,,,,,,445000,4 - tarif fixe (compensation),,,incendie vacant
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,7,,,,,,,,,,1895000,4 - tarif fixe (compensation),,,SQ-résidentiel
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,8,,,,,,,,,,2046600,4 - tarif fixe (compensation),,,SQ-2-5 logements
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,9,,,,,,,,,,2615100,4 - tarif fixe (compensation),,,SQ-6 logements 
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,10,,,,,,,,,,663300,4 - tarif fixe (compensation),,,SQ-vacant
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,11,,,,,,,,,,2615100,4 - tarif fixe (compensation),,,SQ-commercial
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,12,,,,,,,,,,22100,4 - tarif fixe (compensation),,,Caserne-vacant
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,13,,,,,,,,,,73700,4 - tarif fixe (compensation),,,Caserne-résidentiel
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,14,,,,,,,,,,147400,4 - tarif fixe (compensation),,,Caserne-2 logements
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,15,,,,,,,,,,206400,4 - tarif fixe (compensation),,,Caserne-commerciale
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,16,,,,,,,,,,4542,1 - du 100 $ d'évaluation,,,Services municipaux
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,17,,,,,,,,,,800,1 - du 100 $ d'évaluation,,,Communautés religieuses
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,18,,,,,,,,,,1030000,4 - tarif fixe (compensation),,,brancher/grand
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,19,,,,,,,,,,300000,4 - tarif fixe (compensation),,,brancher/petit
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,20,,,,,,,,,,300000,4 - tarif fixe (compensation),,,contrôle des chiens
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,21,,,,,,,,,,603,1 - du 100 $ d'évaluation,,,emprunts combinés
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,22,,,,,,,,,,1945200,4 - tarif fixe (compensation),,,règlement 2010-338-ensemble
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,23,,,,,,,,,,37600,4 - tarif fixe (compensation),,,règlement 2010-338 ens. vacant
79030,Nominingue,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2206,24,,,,,,,,,,75200,4 - tarif fixe (compensation),,,règlement 2010-338 secteur
79037,Rivière-Rouge,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,4734,1,,,948460,,,,,,,,,,,
79037,Rivière-Rouge,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,4734,2,,,195230,,,Internet haute vitesse,,,,,,,,
79047,La Macaza,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,1098,1,,,112849,,,Branché Antoine Labelle,,,,1030000,4 - tarif fixe (compensation),Fibre optique,,Branché Antoine Labelle
79050,L'Ascension,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,959,1,,,324588,,,sécurité publique et SQ,,,,1437500,4 - tarif fixe (compensation),,,Sécurité publique
79050,L'Ascension,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,959,2,,,6640,,,matières résiduelles roulottes,,,,1049500,4 - tarif fixe (compensation),,,Sureté du Québec
79050,L'Ascension,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,959,3,,,66300,,,internet haute vitesse - MRC,,,,1030000,4 - tarif fixe (compensation),immeubles 20 000$ et plus,,fibre optique (brancher MRC)
79050,L'Ascension,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,959,4,,,,,,,,,,300000,4 - tarif fixe (compensation),immeubles moins de 20 000$,,fibre optique (brancher MRC)
79050,L'Ascension,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,959,5,,,,,,,,,,300000,4 - tarif fixe (compensation),terrains vacants,,fibre optique (brancher MRC)
79060,Lac-Saguay,VL,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,541,1,,,53797,,,Internet haute-vitesse,,,,1030000,4 - tarif fixe (compensation),,,IHV immeuble valeur sup. 20 000$
79060,Lac-Saguay,VL,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,541,2,,,,,,,,,,300000,4 - tarif fixe (compensation),,,IHV immeuble valeur inf. 20 000$
79060,Lac-Saguay,VL,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,541,3,,,,,,,,,,300000,4 - tarif fixe (compensation),,,IHV immeuble vacant
79065,Chute-Saint-Philippe,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,1095,1,,,9203,,,BFS,,,,115000,4 - tarif fixe (compensation),Par logement,,Traitement des boues
79065,Chute-Saint-Philippe,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,1095,2,,,92000,,,Internet haute-vitesse,,,,1030000,4 - tarif fixe (compensation),Immeuble 20 000$ et plus,,Internet haute-vitesse
79065,Chute-Saint-Philippe,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,1095,3,,,,,,,,,,300000,4 - tarif fixe (compensation),Immeuble moins de 20 000$,,Internet haute-vitesse
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,1,,,44340,,,Traitement des boues de fosses,,,,325,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette - zone Q-1
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,2,,,3540,,,Bacs supplémentaires,,,,325,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette - zone Q-2
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,3,,,140830,,,Brancher MRC,,,,155,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette - zone Q-4
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,4,,,,,,,,,,279,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette - zone Q-8
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,5,,,,,,,,,,279,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette - zone Q-7
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,6,,,,,,,,,,325,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette - zone Q-6
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,7,,,,,,,,,,325,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette - zone Q-5
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,8,,,,,,,,,,279,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette - zone Q-9
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,9,,,,,,,,,,325,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette - zone R-1
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,10,,,,,,,,,,155,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette - zone R-2
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,11,,,,,,,,,,155,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette - zone R-3
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,12,,,,,,,,,,279,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette - zone R-5
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,13,,,,,,,,,,109,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette - zone R-6
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,14,,,,,,,,,,325,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette - zone R-8
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,15,,,,,,,,,,279,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette - zone R-7
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,16,,,,,,,,,,382,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette usine - zone Q-1
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,17,,,,,,,,,,382,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette usine - zone Q-2
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,18,,,,,,,,,,382,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette usine - zone Q-4
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,19,,,,,,,,,,382,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette usine - zone Q-5
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,20,,,,,,,,,,382,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette usine - zone Q-6
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,21,,,,,,,,,,382,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette usine - zone R-1
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,22,,,,,,,,,,382,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette usine - zone R-2
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,23,,,,,,,,,,382,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette usine - zone R-3
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,24,,,,,,,,,,382,1 - du 100 $ d'évaluation,,,Taxe de secteur - dette usine - zone R-8
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,25,,,,,,,,,,1400000,4 - tarif fixe (compensation),,,Taxe de secteur - dette - usine R-75-2
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,26,,,,,,,,,,487800,4 - tarif fixe (compensation),,,Taxe de secteur - dette - Hôpital R-83-2
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,27,,,,,,,,,,604400,4 - tarif fixe (compensation),,,Taxe de secteur - dette - Hôpital R-83-1
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,28,,,,,,,,,,2385,2 - du mètre carré,,,Taxe de secteur - dette - Parc ind R-148
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,29,,,,,,,,,,4787700,7 - autres (préciser),Coût réel moyen,,Taxe de secteur - dette - Centre-V R-351
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,30,,,,,,,,,,10082,2 - du mètre carré,,,Taxe de secteur - dette - Feu circ R-150
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,31,,,,,,,,,,4190,2 - du mètre carré,,,Taxe de secteur - dette - Feu circ R-150
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,32,,,,,,,,,,1419,2 - du mètre carré,,,Taxe de secteur - dette - Feu circ R-150
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,33,,,,,,,,,,7699500,4 - tarif fixe (compensation),,,Taxe de secteur - dette - Lépine R-224
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,34,,,,,,,,,,89,2 - du mètre carré,,,Taxe de secteur - dette - Lépine R-224
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,35,,,,,,,,,,4460,2 - du mètre carré,,,Taxe de secteur - dette - parc ind R-63A
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,36,,,,,,,,,,1030000,4 - tarif fixe (compensation),,,Brancher MRCAL
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,37,,,,,,,,,,300000,4 - tarif fixe (compensation),,,Brancher MRCAL
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,38,,,,,,,,,,6240000,4 - tarif fixe (compensation),,,Taxe de secteur - système UV - Prem Tech
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,39,,,,,,,,,,6050000,4 - tarif fixe (compensation),,,Taxe de secteur - système UV - SA3D à 6D
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,40,,,,,,,,,,7840000,4 - tarif fixe (compensation),,,Taxe de secteur - système UV - SA6C
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,41,,,,,,,,,,5980000,4 - tarif fixe (compensation),,,Taxe de secteur - système UV - HK déphos
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,42,,,,,,,,,,5350000,4 - tarif fixe (compensation),,,Taxe de secteur - système UV - HK 
79088,Mont-Laurier,V,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,14521,43,,,,,,,,,,5670000,4 - tarif fixe (compensation),,,Taxe de secteur - système UV - BDO Exper
79097,Ferme-Neuve,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2785,1,,,153092,,,Brancher Antoine-Labelle,,,,1200000,7 - autres (préciser),par unité d'évaluation,,Permis de séjour
79097,Ferme-Neuve,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2785,2,,,10300,,,BFS  - Protection des rives,,,,500000,7 - autres (préciser),par site de camping,,Site de camping
79097,Ferme-Neuve,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2785,3,,,11906,,,Ordures roulottes - ventes de bacs,,,,2322,1 - du 100 $ d'évaluation,,,"Règ. 45, 129, 136, 155, 160, 166 et 192"
79097,Ferme-Neuve,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2785,4,,,,,,,,,,300000,4 - tarif fixe (compensation),Const. inférieur à 20K,,Fibre optique
79097,Ferme-Neuve,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2785,5,,,,,,,,,,1030000,4 - tarif fixe (compensation),Const. supérieur à 20K,,Fibre optique
79097,Ferme-Neuve,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2785,6,,,,,,,,,,90500,7 - autres (préciser),par unité d'évaluation,,Boues de fosses septiques
79097,Ferme-Neuve,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2785,7,,,,,,,,,,250000,7 - autres (préciser),par unité concernée,,Protection des rives
79097,Ferme-Neuve,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,2785,8,,,,,,,,,,2881700,7 - autres (préciser),par unité concernée,,Entretien des système de traitement 
79105,Lac-Saint-Paul,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,564,1,,,22275,,,Environnement,,,,300000,4 - tarif fixe (compensation),Immeuble 20 000 et - et vacant,,Compensation IHV
79105,Lac-Saint-Paul,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,564,2,,,7708,,,Matières résiduelles roulottes,,,,1030000,4 - tarif fixe (compensation),Immeuble 20 000 et +,,Compensation IHV
79105,Lac-Saint-Paul,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,564,3,,,56017,,,Internet haute-vitesse,,,,3000000,4 - tarif fixe (compensation),par roulotte,,Compensation services mun. roulotte
79105,Lac-Saint-Paul,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,564,4,,,1500,,,Bacs,,,,250000,4 - tarif fixe (compensation),par immeuble,,Taxe générale environnement
79105,Lac-Saint-Paul,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,564,5,,,12600,,,Compensation services municipaux roulottes,,,,,,,,
79110,Mont-Saint-Michel,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,586,1,,,4500,,,compensation roulottes,,,,3650000,7 - autres (préciser),par unité,,ordures non résidentielles sup.
79110,Mont-Saint-Michel,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,586,2,,,3200,,,matières résiduelles roulottes,,,,3799400,7 - autres (préciser),par unité,,ordures non résidentielles sup comm.
79110,Mont-Saint-Michel,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,586,3,,,45000,,,internet haute vitesse,,,,3600000,7 - autres (préciser),par unité,,compensation roulottes
79110,Mont-Saint-Michel,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,586,4,,,,,,,,,,2000000,7 - autres (préciser),par unité,,ordures roulottes
79110,Mont-Saint-Michel,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,586,5,,,,,,,,,,300000,7 - autres (préciser),par unité,,IHV imm. vacants
79110,Mont-Saint-Michel,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,586,6,,,,,,,,,,1030000,7 - autres (préciser),par unité,,IHV imm. + 20 000$
79110,Mont-Saint-Michel,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,586,7,,,,,,,,,,300000,7 - autres (préciser),par unité,,IHV imm. - 20 000$
79110,Mont-Saint-Michel,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,586,8,,,,,,,,,,3500,7 - autres (préciser),du pied linéaire,,taxes d'eau
79110,Mont-Saint-Michel,M,AR790,Antoine-Labelle,,,15,Laurentides,Municipalité locale,586,9,,,,,,,,,,140,1 - du 100 $ d'évaluation,valeur foncière,,R15-163
80005,Fassett,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,471,1,,,40061,,,Recyclage,,,,,,,,
80010,Montebello,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,965,1,,,,,,,,,,1066,1 - du 100 $ d'évaluation,,,Eau potable
80010,Montebello,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,965,2,,,,,,,,,,1450,1 - du 100 $ d'évaluation,,,Eau Usée
80015,Notre-Dame-de-Bonsecours,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,288,,,,,,,,,,,,,,,
80020,Notre-Dame-de-la-Paix,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,701,1,,,25000,,,Vidange installation septique,,,,1700000,4 - tarif fixe (compensation),,,Aqueduc - commerce
80020,Notre-Dame-de-la-Paix,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,701,2,,,,,,,,,,1500000,4 - tarif fixe (compensation),,,Ordures - poste canada
80020,Notre-Dame-de-la-Paix,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,701,3,,,,,,,,,,2000000,4 - tarif fixe (compensation),,,Ordures commerces alimentaires
80020,Notre-Dame-de-la-Paix,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,701,4,,,,,,,,,,1600000,4 - tarif fixe (compensation),,,Ordures - chalets
80020,Notre-Dame-de-la-Paix,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,701,5,,,,,,,,,,0,4 - tarif fixe (compensation),,,Aqueduc - poste canada
80020,Notre-Dame-de-la-Paix,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,701,6,,,,,,,,,,1750000,4 - tarif fixe (compensation),,,Ordures - fermes et commerces
80020,Notre-Dame-de-la-Paix,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,701,7,,,,,,,,,,574900,4 - tarif fixe (compensation),taxe de secteur - aqueduc,,reg 255 - aqueduc amélioration - rés
80020,Notre-Dame-de-la-Paix,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,701,8,,,,,,,,,,655300,4 - tarif fixe (compensation),taxe de secteur - aqueduc,,reg 255 - aqueduc amélioration - commerc
80020,Notre-Dame-de-la-Paix,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,701,9,,,,,,,,,,61200,4 - tarif fixe (compensation),unités prévus au reg 255,,reg 255 - aqueduc amél - sans aqueduc
80020,Notre-Dame-de-la-Paix,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,701,10,,,,,,,,,,1971500,4 - tarif fixe (compensation),taxe de secteur,,chemin du Moulin 
80020,Notre-Dame-de-la-Paix,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,701,11,,,,,,,,,,7654,1 - du 100 $ d'évaluation,taxe de secteur,,Domaine coté - entretien et déneigement 
80020,Notre-Dame-de-la-Paix,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,701,12,,,,,,,,,,10000000,4 - tarif fixe (compensation),,,Ordures - golf
80027,Saint-André-Avellin,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,3811,1,,,,,,,,,,300000,4 - tarif fixe (compensation),PAR LOGEMENT,,ÉCOCENTRE
80027,Saint-André-Avellin,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,3811,2,,,,,,,,,,550000,4 - tarif fixe (compensation),PAR UNITÉ,,PISCINE
80027,Saint-André-Avellin,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,3811,3,,,,,,,,,,48,1 - du 100 $ d'évaluation,,,TAXE DETTE PÉRIMÈTRE URBAIN
80027,Saint-André-Avellin,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,3811,4,,,,,,,,,,92,1 - du 100 $ d'évaluation,,,TAXE DETTE NOUVEAU PUITS
80027,Saint-André-Avellin,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,3811,5,,,,,,,,,,76,1 - du 100 $ d'évaluation,,,TAXE ACCISE AQUEDUC
80027,Saint-André-Avellin,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,3811,6,,,,,,,,,,3400,7 - autres (préciser),EXCÉDENT DE 200 MÈTRES CUBES,,TAXE EAU COMPTEUR
80027,Saint-André-Avellin,M,AR800,Papineau,,,7,Outaouais,Municipalité locale,3811,7,,,,,,,,,,1450000,7 - autres (préciser),POINTAGE ET FRÉQUENCE,,TAXE COMMERCIALE : MATIÈRES RÉSIDUELLES
