cod_geo,nom_organisme,desi_org,cod_mrc,nom_mrc,cod_cm,nom_cm,no_reg,desc_reg,type_org,population,no_occur,CBAAX00036,CBAIX00036,CBALX00036,CRAAX00036,CRAIX00036,CRALX00036,CRIIX00036,LRAAX00036,LRALX00036,LRIIX00036,PRAAX00036,PRALX00036,PRIIX00036,CBAAA00316,CBAIA00316,CBALA00316,CRAAA00316,CRAIA00316,CRAIB00316,CRAIX00316,CRALA00316,CRIIX00316,LRAAA00316,LRALA00316,LRIIX00316,PRAAA00316,PRALA00316,PRIIX00316,CRIIX00489,LRIIX00489,PRIIX00489,CRIIX00491,LRIIX00491,PRIIX00491,CRIIX00501,LRIIX00501,PRIIX00501,CRIIX00528,LRIIX00528,PRIIX00528,CBAAX00688,CBAIX00688,CBALX00688,CRAAX00688,CRAIX00688,CRALX00688,CRIIX00688,LRAAX00688,LRALX00688,LRIIX00688,PRAAX00688,PRALX00688,PRIIX00688,CRIIX00771,LRIIX00771,PRIIX00771,CRAAX00812,CRAIX00812,CRALX00812,LRAAX00812,LRAIX00812,LRALX00812,PRAAX00812,PRAIX00812,PRALX00812,CROIX00822,LROIX00822,PROIX00822,CRAAX00828,CRAIX00828,CRALX00828,LRAAX00828,LRAIX00828,LRALX00828,PRAAX00828,PRAIX00828,PRALX00828,CROIX00834,LROIX00834,PROIX00834,CRAAX00844,CRALX00844,CRIIX00844,LRAAX00844,LRALX00844,LRIIX00844,PRAAX00844,PRALX00844,PRIIX00844,CRAAX00860,CRALX00860,CRIIX00860,LRAAX00860,LRALX00860,LRIIX00860,PRAAX00860,PRALX00860,PRIIX00860,CRAAX00870,CRALX00870,CRIIX00870,LRAAX00870,LRALX00870,LRIIX00870,PRAAX00870,PRALX00870,PRIIX00870,CRAAX00876,CRALX00876,CRIIX00876,LRAAX00876,LRALX00876,LRIIX00876,PRAAX00876,PRALX00876,PRIIX00876,CRAAX00883,CRALX00883,CRIIX00883,LRALX00883,LRIIX00883,PRAAX00883,PRALX00883,PRIIX00883,CRIIX00942,LRIIX00942,PRIIX00942,CRIIX00966,LRIIX00966,PRIIX00966,CRIIX01005,LRIIX01005,PRIIX01005,CRIIX01030,LRIIX01030,PRIIX01030,CRIIX01082,LRIIX01082,PRIIX01082,CRIIX01096,LRIIX01096,PRIIX01096,CRIIX01107,LRIIX01107,PRIIX01107,CRIIX01142,LRIIX01142,PRIIX01142,CRIIX01158,LRIIX01158,PRIIX01158,CRIIA01193,CRIIB01193,CRIIC01193,CRIIX01193,LRIIX01193,CRIIA01209,CRIIB01209,CRIIC01209,CRIIX01209,LRIIX01209,CRIIX01231,LRIIX01231,PRIIX01231,CRIIX01234,LRIIX01234,PRIIX01234,CRAAX01362,CRAIX01362,CRALX01362,LRAIX01362,CRAAX01372,CRAIX01372,CRALX01372,LRAIX01372,CRIAX01618,LRIAX01618,CRAAA01616,CRAAX01616,LRAAA01616,LRAAX01616,CRAAA01617,CRAAX01617,LRAAA01617,LRAAX01617,CRALA01567,CRALB01567,CRALC01567,CRALD01567,CRALE01567,LRALX01567,CRIIX01815,LRIIX01815,PRIIX01815,CRIIA01865,CRIIB01865,CRIIC01865,CRIIX01865,LRIIX01865,CRIIA01866,CRIIB01866,CRIIC01866,CRIIX01866,LRIIX01866,CRIIA02111,CRIIB02111,LRIIX02111,PRIIB02111,CRIIA02113,CRIIB02113,LRIIX02113,PRIIB02113,CRIIX02134,LRIIX02134,PRIIX02134 
AR690,Le Haut-Saint-Laurent,MRC,,,,,16,Montérégie,Municipalité régionale de comté,23428,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58021,69030,215668,,69055,,30432,,69055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR690,Le Haut-Saint-Laurent,MRC,,,,,16,Montérégie,Municipalité régionale de comté,23428,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152546,69037,208751,,69060,,29028,,69060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR690,Le Haut-Saint-Laurent,MRC,,,,,16,Montérégie,Municipalité régionale de comté,23428,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89782,69045,238936,,69065,,29223,,69065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR690,Le Haut-Saint-Laurent,MRC,,,,,16,Montérégie,Municipalité régionale de comté,23428,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20419,69050,464544,,69070,,92925,,69070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR690,Le Haut-Saint-Laurent,MRC,,,,,16,Montérégie,Municipalité régionale de comté,23428,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84225,69055,79337,,69075,,4995,,69075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR690,Le Haut-Saint-Laurent,MRC,,,,,16,Montérégie,Municipalité régionale de comté,23428,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64803,69060,284231,,69017,,3536,,69017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR690,Le Haut-Saint-Laurent,MRC,,,,,16,Montérégie,Municipalité régionale de comté,23428,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75959,69065,74899,,69025,,14701,,69025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR690,Le Haut-Saint-Laurent,MRC,,,,,16,Montérégie,Municipalité régionale de comté,23428,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146585,69070,191343,,69030,,25472,,69030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR690,Le Haut-Saint-Laurent,MRC,,,,,16,Montérégie,Municipalité régionale de comté,23428,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20867,69075,474372,,69037,,48880,,69037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR700,Beauharnois-Salaberry,MRC,,,,,16,Montérégie,Municipalité régionale de comté,71551,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15439,Provision moins-value,-82049,,,,,,,,-3412,,-15213,,,Créances douteuses,,,993262,,,,,125000,,,Entretien du siège social,,,72113,,718088,Accès Ent.-Rio Tinto Alcan,654838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579864,,,Autre financement - MRC,,,635497,,,,,,,,,,,,,,,,,,,,,,,0,187413,Divers,182434,58267,Prêts Accès-Entreprise,90207,370436,Organismes municipaux,433495,38279,Autres,43756,1902210,,,1902210,Haltes et autres,721524,95615,,817139,Haltes et autres,83883,Divers,75740,,,,,,,,,,,,915588,70022,1654120,,70022,,1015213,,70022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693274,MAMH FRR - Projet Signature,710737
AR700,Beauharnois-Salaberry,MRC,,,,,16,Montérégie,Municipalité régionale de comté,71551,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4000,Gain sur cession d'immobilisations,,,,,,,,,,,,,,,,,,,,,,572900,,,Budget subséquent,,,165000,,50939,RIVMO,187950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395939,,,RIVMO - Abandon projet usine,,,442703,,,,,,,,,,,,,,,,,,,,,,,,,Intérêts courus,949,1142527,Prêts MRC - FLI/FLS,1478458,31485,Intérêts / dettes à long terme,29285,,,,1026345,,,1026345,Parc régional,375422,51318,,426740,Parc régional,,,,,,,,,,,,,,,115076,70030,202547,,70030,,85563,,70030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTQ - Transport actif,506831
AR700,Beauharnois-Salaberry,MRC,,,,,16,Montérégie,Municipalité régionale de comté,71551,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,,,Parc - Infrastructures,,,120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153,Gouvernement du Québec / Canada,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,205514,70035,364570,,70035,,212469,,70035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268791,Autres,395072
AR700,Beauharnois-Salaberry,MRC,,,,,16,Montérégie,Municipalité régionale de comté,71551,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610,,,Oeuvres d'art,,,2610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400924,70012,755308,,70012,,174831,,70012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR700,Beauharnois-Salaberry,MRC,,,,,16,Montérégie,Municipalité régionale de comté,71551,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37688,,,Fluctuations prix des matières,,,54699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163567,70040,326650,,70040,,252620,,70040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR700,Beauharnois-Salaberry,MRC,,,,,16,Montérégie,Municipalité régionale de comté,71551,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119645,70005,219540,,70005,,45495,,70005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR700,Beauharnois-Salaberry,MRC,,,,,16,Montérégie,Municipalité régionale de comté,71551,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474273,70052,5555010,,70052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR730,Thérèse-De Blainville,MRC,,,,,15,Laurentides,Municipalité régionale de comté,168102,1,,,,,,,,,,,,,,,35000,,,25763,,25763,,25763,,,Assurances,,,27323,,,,,,,-145088,Pardon de prêts et provision,3900806,,,,,394000,,,434268,,434268,,,"Subvention SHQ, FDE et FEE",,,179555,,,,,,,,,,,289900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16056,Intérêts sur placements,13882,530560,FLI,489170,,,,,,,,,,,,,,,,,47787,Frais payés d'avance,23727,10854,Dépôts de location,10854,,,,,,,,,,,183600,,73015,,242561,,73020,,Préfet,53419,,,,"Westram, Éric																								",,,,,,,,,,,,,,16667,16667,Parc linéaire Le P'tit train du nord,16667,,,,,851378,Fonds régions et ruralité - V3,16141
AR730,Thérèse-De Blainville,MRC,,,,,15,Laurentides,Municipalité régionale de comté,168102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862,"Ms-value ass. Et int. Cap, aut",-2177,,,,,,,,-143792,,-143792,,,Perte de valeur et mauv. Créances,,,189275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519,Autres,2875,1037329,FLI Covid,1504645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136500,,73005,,,,,,Préfet suppléant,38115,,,,"Boivin, Julie",,,,,,,,,,,,,,,,,,,,,,291591,Subventions SHQ,121437
AR730,Thérèse-De Blainville,MRC,,,,,15,Laurentides,Municipalité régionale de comté,168102,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subv. Covid et redistribution,,,364180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,FLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76100,,73030,,,,,,Maire,25211,,,,"Poulin, Liza																								",,,,,,,,,,,,,,,,,,,,,,128968,Subventions provinciales - autres,269586
AR730,Thérèse-De Blainville,MRC,,,,,15,Laurentides,Municipalité régionale de comté,168102,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79700,,73025,,,,,,Maire,24977,,,,"Beaudette, Christine																				",,,,,,,,,,,,,,,,,,,,,,9786,TPECN,9786
AR730,Thérèse-De Blainville,MRC,,,,,15,Laurentides,Municipalité régionale de comté,168102,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89700,,73020,,,,,,Maire,19842,,,,"Blanchette, Gilles																						",,,,,,,,,,,,,,,,,,,,,,,,
AR730,Thérèse-De Blainville,MRC,,,,,15,Laurentides,Municipalité régionale de comté,168102,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87300,,73035,,,,,,Maire,19141,,,,"Charron, Christian																						",,,,,,,,,,,,,,,,,,,,,,,,
AR730,Thérèse-De Blainville,MRC,,,,,15,Laurentides,Municipalité régionale de comté,168102,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130900,,73010,,,,,,Maire,18908,,,,"Comtois, Jean																								",,,,,,,,,,,,,,,,,,,,,,,,
AR730,Thérèse-De Blainville,MRC,,,,,15,Laurentides,Municipalité régionale de comté,168102,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,15406,4891,,,"Villeneuve, René																								",,,,,,,,,,,,,,,,,,,,,,,,
AR730,Thérèse-De Blainville,MRC,,,,,15,Laurentides,Municipalité régionale de comté,168102,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,1401,,,,"Monk, Mélissa																								",,,,,,,,,,,,,,,,,,,,,,,,
AR760,Argenteuil,MRC,,,,,15,Laurentides,Municipalité régionale de comté,36017,1,,,,,,,,,,,,,,,,,,326386,,326386,,326386,,,Autres,,,260650,,,,,,,-8589,Provision plus value,658481,,,,,,,,,,,,,,,,,,,,,1703179,,,Total des excédent de fonctionnement affecté,,,1821264,,,Total des excédent de fonctionnement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118990,,Autres ajustements,,,29638,,,,,,,,,,,,,,,,278220,Divers,217413,849917,Prêts - FLI *,1036321,50900,Intérêts courus,21577,5019565,,4512760,3057059,7685451,-10486720,21229230,Fibre et autres INFRA,2369035,1182498,,3551533,Fibre et autres INFRA,50545,Frais payés d'avance,56818,218187,MRC loyé payé d'avance,184785,,,,,,,,,478125,76043,1044463,,76043,,4000,,76043,,Maire,12996,2198,40206,15136,KÉVIN MAURICE,,,,,,,,,,,,,,,,,,,,,,,,
AR760,Argenteuil,MRC,,,,,15,Laurentides,Municipalité régionale de comté,36017,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29807,Prêts - FLS **,17138,83798,TPS TVQ,65783,,,,,,,,,,,,,,,Frais payés d'avance,333500,,,,,,,,,,,,235729,76025,397929,,76025,,2027,,76025,,Préfet,53778,618,34994,17498,SCOTT PEARCE,,,,,,,,,,,,,,,,,,,,,,,,
AR760,Argenteuil,MRC,,,,,15,Laurentides,Municipalité régionale de comté,36017,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intérêts redressés,118562,,,,,,,,,,,,,,,,,,,,,,,,,,,,214620,76052,416649,,76052,,3437,,76052,,Maire,9530,4765,17714,8382,THOMAS ARNOLD,,,,,,,,,,,,,,,,,,,,,,,,
AR760,Argenteuil,MRC,,,,,15,Laurentides,Municipalité régionale de comté,36017,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79481,76055,210373,,76055,,1896,,76055,,Maire,9530,4765,19785,9913,PIERRE THAUVETTE,,,,,,,,,,,,,,,,,,,,,,,,
AR760,Argenteuil,MRC,,,,,15,Laurentides,Municipalité régionale de comté,36017,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171354,76065,273022,,76065,,2041,,76030,,Maire,7353,3676,15546,7773,GABRIELLE PARR,,,,,,,,,,,,,,,,,,,,,,,,
AR760,Argenteuil,MRC,,,,,15,Laurentides,Municipalité régionale de comté,36017,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750502,76020,1581288,,76020,,3762,,76008,,Maire suppléant,2178,1089,9968,4940,GÉRALD CLARK,,,,,,,,,,,,,,,,,,,,,,,,
AR760,Argenteuil,MRC,,,,,15,Laurentides,Municipalité régionale de comté,36017,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162134,76030,287601,,76030,,1277,,76035,,Maire,16662,0,92811,18207,BERNARD BIGRAS-DENIS,,,,,,,,,,,,,,,,,,,,,,,,
AR760,Argenteuil,MRC,,,,,15,Laurentides,Municipalité régionale de comté,36017,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186777,76008,455472,,76008,,,,,,Préfet suppléant,13064,6532,17525,8763,HOWARD SAUVÉ,,,,,,,,,,,,,,,,,,,,,,,,
AR760,Argenteuil,MRC,,,,,15,Laurentides,Municipalité régionale de comté,36017,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138975,76035,229715,,76035,,,,,,Maire,10549,4011,28349,14177,STEPHEN MATTHEWS,,,,,,,,,,,,,,,,,,,,,,,,
AR760,Argenteuil,MRC,,,,,15,Laurentides,Municipalité régionale de comté,36017,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maire,9530,4765,24000,12000,JASON MORRISON,,,,,,,,,,,,,,,,,,,,,,,,
AR760,Argenteuil,MRC,,,,,15,Laurentides,Municipalité régionale de comté,36017,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,9530,4765,8869,4434,ALAIN GIROUX,,,,,,,,,,,,,,,,,,,,,,,,
AR770,Les Pays-d'en-Haut,MRC,,,,,15,Laurentides,Municipalité régionale de comté,48206,1,,,,,,,,,,,,,,,190916,,,173928,,173928,,173928,,,Divers,,,135218,,,,,,,106759,Pardons/moins value prêts,1451109,-2,,,,45000,,,117254,,117254,,,CRÉANCES DOUTEUSES,,,162125,,Pérennisation des sentiers,24750,,111916,,,Fond investissement centre sportif ,,,45000,,,,,,334918,,,RÉSERVE INFRA PARCS,,,302509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141835,,,Terrain synthétique et centre sportif,,,1206789,,,,,,,,,,,,,,,,,,,,,,,,326840,"Intérets courus, commandites à recevoir, revenus vente pour taxes",197663,1325122,Prêts aux entrepreneurs,1630041,275344,Intérêts courus sur la dette,279410,284735,Services rendus futurs ,305989,6723882,62171,,6786053,Autres infras,510712,175052,,685764,Autres infras,23736,Autres infras,8787,,,,,,,,,,,,111549,77011,226429,,77011,,10623,,77011,,Préfet,81829,18207,,,André Genest,,,,,,,,,,,,,,16667,16667,Parc linéaire Le P'tit train du Nord,16667,,,,,417346,Subvention EDC- Ministère culture,421711
AR770,Les Pays-d'en-Haut,MRC,,,,,15,Laurentides,Municipalité régionale de comté,48206,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfert radiation de dette,-1266615,,,,,,,,,,,,,AUTRES,,,135102,,,,,171363,,,Provision plan GMR,,,188526,,,,,,100000,,,RÉSERVE CENTRE SPORTIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222727,,,oeuvre d'art centre sportif,,,230407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486,Organismes municipaux ,2271,,,,,,,,,,,,,,793100,Terrain synthétique,849750,,,,,,,,,,,,2099969,77050,1131467,,77050,,168583,,77012,,Préfet suppléant,18454,3466,29481,14741,Tim Watchorn,,,,,,,,,,,,,,,,,,,,,,64774,Subvention reportée MADA- PIRLL- AUTRES,129885
