Code de postes,Sous-section,Sujet,Facettes (exercice - type de données - consolidation - compétences - spécifique) 
PRIIX01408,S39,Charge de quotes-parts - Hygiène du milieu - Autres,Exercice précédent - Réalisations - Intégral - Intégral
PRIIX01410,S39,Charge de quotes-parts - Santé et bien-être - Logement social,Exercice précédent - Réalisations - Intégral - Intégral
PRIIX01411,S39,Charge de quotes-parts - Santé et bien-être - Autres,Exercice précédent - Réalisations - Intégral - Intégral
PRIIX01413,S39,"Charge de quotes-parts - Aménagement, urbanisme et développement - Aménagement, urbanisme et zonage",Exercice précédent - Réalisations - Intégral - Intégral
PRIIX01414,S39,"Charge de quotes-parts - Aménagement, urbanisme et développement - Rénovation urbaine",Exercice précédent - Réalisations - Intégral - Intégral
PRIIX01415,S39,"Charge de quotes-parts - Aménagement, urbanisme et développement - Promotion et développement économique",Exercice précédent - Réalisations - Intégral - Intégral
PRIIX01416,S39,"Charge de quotes-parts - Aménagement, urbanisme et développement - Autres",Exercice précédent - Réalisations - Intégral - Intégral
PRIIX01418,S39,Charge de quotes-parts - Loisirs et culture - Activités récréatives,Exercice précédent - Réalisations - Intégral - Intégral
PRIIX01419,S39,Charge de quotes-parts - Loisirs et culture - Activités culturelles,Exercice précédent - Réalisations - Intégral - Intégral
PRIIX01420,S39,Charge de quotes-parts - Réseau d'électricité,Exercice précédent - Réalisations - Intégral - Intégral
CBALX01389,S39-L,Charge de quotes-parts,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01391,S39-L,Charge de quotes-parts - Administration générale - Greffe et application de la loi,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01392,S39-L,Charge de quotes-parts - Administration générale - Évaluation,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01393,S39-L,Charge de quotes-parts - Administration générale - Autres,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01395,S39-L,Charge de quotes-parts - Sécurité publique - Police,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01396,S39-L,Charge de quotes-parts - Sécurité publique - Sécurité incendie,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01397,S39-L,Charge de quotes-parts - Sécurité publique - Sécurité civile,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01398,S39-L,Charge de quotes-parts - Sécurité publique - Autres,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01400,S39-L,Charge de quotes-parts - Transport - Réseau routier,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01401,S39-L,Charge de quotes-parts - Transport - Transport collectif,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01402,S39-L,Charge de quotes-parts - Transport - Autres,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01404,S39-L,Charge de quotes-parts - Hygiène du milieu - Eau et égout,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01405,S39-L,Charge de quotes-parts - Hygiène du milieu - Matières résiduelles,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01406,S39-L,Charge de quotes-parts - Hygiène du milieu - Cours d'eau,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01407,S39-L,Charge de quotes-parts - Hygiène du milieu - Protection de l'environnement,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01408,S39-L,Charge de quotes-parts - Hygiène du milieu - Autres,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01410,S39-L,Charge de quotes-parts - Santé et bien-être - Logement social,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01411,S39-L,Charge de quotes-parts - Santé et bien-être - Autres,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01413,S39-L,"Charge de quotes-parts - Aménagement, urbanisme et développement - Aménagement, urbanisme et zonage",Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01414,S39-L,"Charge de quotes-parts - Aménagement, urbanisme et développement - Rénovation urbaine",Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01415,S39-L,"Charge de quotes-parts - Aménagement, urbanisme et développement - Promotion et développement économique",Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01416,S39-L,"Charge de quotes-parts - Aménagement, urbanisme et développement - Autres",Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01418,S39-L,Charge de quotes-parts - Loisirs et culture - Activités récréatives,Exercice en cours - Budget - Administration municipale - Nature locale
CBALX01419,S39-L,Charge de quotes-parts - Loisirs et culture - Activités culturelles,Exercice en cours - Budget - Administration municipale - Nature locale
CRALX01389,S39-L,Charge de quotes-parts,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01391,S39-L,Charge de quotes-parts - Administration générale - Greffe et application de la loi,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01392,S39-L,Charge de quotes-parts - Administration générale - Évaluation,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01393,S39-L,Charge de quotes-parts - Administration générale - Autres,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01395,S39-L,Charge de quotes-parts - Sécurité publique - Police,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01396,S39-L,Charge de quotes-parts - Sécurité publique - Sécurité incendie,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01397,S39-L,Charge de quotes-parts - Sécurité publique - Sécurité civile,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01398,S39-L,Charge de quotes-parts - Sécurité publique - Autres,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01400,S39-L,Charge de quotes-parts - Transport - Réseau routier,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01401,S39-L,Charge de quotes-parts - Transport - Transport collectif,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01402,S39-L,Charge de quotes-parts - Transport - Autres,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01404,S39-L,Charge de quotes-parts - Hygiène du milieu - Eau et égout,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01405,S39-L,Charge de quotes-parts - Hygiène du milieu - Matières résiduelles,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01406,S39-L,Charge de quotes-parts - Hygiène du milieu - Cours d'eau,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01407,S39-L,Charge de quotes-parts - Hygiène du milieu - Protection de l'environnement,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01408,S39-L,Charge de quotes-parts - Hygiène du milieu - Autres,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01410,S39-L,Charge de quotes-parts - Santé et bien-être - Logement social,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01411,S39-L,Charge de quotes-parts - Santé et bien-être - Autres,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01413,S39-L,"Charge de quotes-parts - Aménagement, urbanisme et développement - Aménagement, urbanisme et zonage",Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01414,S39-L,"Charge de quotes-parts - Aménagement, urbanisme et développement - Rénovation urbaine",Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01415,S39-L,"Charge de quotes-parts - Aménagement, urbanisme et développement - Promotion et développement économique",Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01416,S39-L,"Charge de quotes-parts - Aménagement, urbanisme et développement - Autres",Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01418,S39-L,Charge de quotes-parts - Loisirs et culture - Activités récréatives,Exercice en cours - Réalisations - Administration municipale - Nature locale
CRALX01419,S39-L,Charge de quotes-parts - Loisirs et culture - Activités culturelles,Exercice en cours - Réalisations - Administration municipale - Nature locale
PRALX01389,S39-L,Charge de quotes-parts,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01391,S39-L,Charge de quotes-parts - Administration générale - Greffe et application de la loi,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01392,S39-L,Charge de quotes-parts - Administration générale - Évaluation,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01393,S39-L,Charge de quotes-parts - Administration générale - Autres,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01395,S39-L,Charge de quotes-parts - Sécurité publique - Police,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01396,S39-L,Charge de quotes-parts - Sécurité publique - Sécurité incendie,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01397,S39-L,Charge de quotes-parts - Sécurité publique - Sécurité civile,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01398,S39-L,Charge de quotes-parts - Sécurité publique - Autres,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01400,S39-L,Charge de quotes-parts - Transport - Réseau routier,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01401,S39-L,Charge de quotes-parts - Transport - Transport collectif,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01402,S39-L,Charge de quotes-parts - Transport - Autres,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01404,S39-L,Charge de quotes-parts - Hygiène du milieu - Eau et égout,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01405,S39-L,Charge de quotes-parts - Hygiène du milieu - Matières résiduelles,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01406,S39-L,Charge de quotes-parts - Hygiène du milieu - Cours d'eau,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01407,S39-L,Charge de quotes-parts - Hygiène du milieu - Protection de l'environnement,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01408,S39-L,Charge de quotes-parts - Hygiène du milieu - Autres,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01410,S39-L,Charge de quotes-parts - Santé et bien-être - Logement social,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01411,S39-L,Charge de quotes-parts - Santé et bien-être - Autres,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01413,S39-L,"Charge de quotes-parts - Aménagement, urbanisme et développement - Aménagement, urbanisme et zonage",Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01414,S39-L,"Charge de quotes-parts - Aménagement, urbanisme et développement - Rénovation urbaine",Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01415,S39-L,"Charge de quotes-parts - Aménagement, urbanisme et développement - Promotion et développement économique",Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01416,S39-L,"Charge de quotes-parts - Aménagement, urbanisme et développement - Autres",Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01418,S39-L,Charge de quotes-parts - Loisirs et culture - Activités récréatives,Exercice précédent - Réalisations - Administration municipale - Nature locale
PRALX01419,S39-L,Charge de quotes-parts - Loisirs et culture - Activités culturelles,Exercice précédent - Réalisations - Administration municipale - Nature locale
CRAAA01427,S40,Sommaire des revenus de quotes-parts de fonctionnement et d'investissement,Exercice en cours - Réalisations - Administration municipale - Agglomération - Autres organismes
CRAAA01428,S40,Sommaire des revenus de quotes-parts de fonctionnement et d'investissement - Ensemble des municipalités,Exercice en cours - Réalisations - Administration municipale - Agglomération - Autres organismes
CRAAA01429,S40,Sommaire des revenus de quotes-parts de fonctionnement et d'investissement - Certaines municipalités,Exercice en cours - Réalisations - Administration municipale - Agglomération - Autres organismes
CRAAA01616,S40,Sommaire des revenus de quotes-parts de fonctionnement et d'investissement - Ensemble des municipalités - Revenus de quotes-parts de fonctionnement et d'investissement provenant des municipalités 1 à x,Exercice en cours - Réalisations - Administration municipale - Agglomération - Autres organismes
CRAAA01617,S40,Sommaire des revenus de quotes-parts de fonctionnement et d'investissement - Certaines municipalités - Revenus de quotes-parts de fonctionnement et d'investissement provenant des municipalités 1 à x,Exercice en cours - Réalisations - Administration municipale - Agglomération - Autres organismes
LRAAA01616,S40,Sommaire des revenus de quotes-parts de fonctionnement et d'investissement - Ensemble des municipalités - Revenus de quotes-parts de fonctionnement et d'investissement provenant des municipalités 1 à x,Libellé - Réalisations - Administration municipale - Agglomération - Autres organismes
LRAAA01617,S40,Sommaire des revenus de quotes-parts de fonctionnement et d'investissement - Certaines municipalités - Revenus de quotes-parts de fonctionnement et d'investissement provenant des municipalités 1 à x,Libellé - Réalisations - Administration municipale - Agglomération - Autres organismes
CRAAX01427,S40-A,Sommaire des revenus de quotes-parts de fonctionnement et d'investissement,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01428,S40-A,Sommaire des revenus de quotes-parts de fonctionnement et d'investissement - Ensemble des municipalités,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01429,S40-A,Sommaire des revenus de quotes-parts de fonctionnement et d'investissement - Certaines municipalités,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01616,S40-A,Sommaire des revenus de quotes-parts de fonctionnement et d'investissement - Ensemble des municipalités - Revenus de quotes-parts de fonctionnement et d'investissement provenant des municipalités 1 à x,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01617,S40-A,Sommaire des revenus de quotes-parts de fonctionnement et d'investissement - Certaines municipalités - Revenus de quotes-parts de fonctionnement et d'investissement provenant des municipalités 1 à x,Exercice en cours - Réalisations - Administration municipale - Agglomération
LRAAX01616,S40-A,Sommaire des revenus de quotes-parts de fonctionnement et d'investissement - Ensemble des municipalités - Revenus de quotes-parts de fonctionnement et d'investissement provenant des municipalités 1 à x,Libellé - Réalisations - Administration municipale - Agglomération
LRAAX01617,S40-A,Sommaire des revenus de quotes-parts de fonctionnement et d'investissement - Certaines municipalités - Revenus de quotes-parts de fonctionnement et d'investissement provenant des municipalités 1 à x,Libellé - Réalisations - Administration municipale - Agglomération
CBAAX01430,S41,Revenus de quotes-parts de fonctionnement,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01432,S41,Revenus de quotes-parts de fonctionnement - Administration générale - Greffe et application de la loi,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01433,S41,Revenus de quotes-parts de fonctionnement - Administration générale - Évaluation,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01434,S41,Revenus de quotes-parts de fonctionnement - Administration générale - Autres,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01436,S41,Revenus de quotes-parts de fonctionnement - Sécurité publique - Police,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01437,S41,Revenus de quotes-parts de fonctionnement - Sécurité publique - Sécurité incendie,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01438,S41,Revenus de quotes-parts de fonctionnement - Sécurité publique - Sécurité civile,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01439,S41,Revenus de quotes-parts de fonctionnement - Sécurité publique - Autres,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01442,S41,Revenus de quotes-parts de fonctionnement - Transport - Réseau routier - Voirie municipale,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01443,S41,Revenus de quotes-parts de fonctionnement - Transport - Réseau routier - Enlèvement de la neige,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01444,S41,Revenus de quotes-parts de fonctionnement - Transport - Réseau routier - Autres,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01445,S41,Revenus de quotes-parts de fonctionnement - Transport - Transport collectif,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01446,S41,Revenus de quotes-parts de fonctionnement - Transport - Autres,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01449,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Eau et égout - Approvisionnement et traitement de l'eau potable,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01450,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Eau et égout - Réseau de distribution de l'eau potable,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01451,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Eau et égout - Traitement des eaux usées,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01452,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Eau et égout - Réseaux d'égout,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01454,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Matières résiduelles - Déchets domestiques et assimilés,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01455,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Matières résiduelles - Matières recyclables,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01456,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Matières résiduelles - Autres,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01457,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Cours d'eau,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01458,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Protection de l'environnement,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01459,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Autres,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01461,S41,Revenus de quotes-parts de fonctionnement - Santé et bien-être - Logement social,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01462,S41,Revenus de quotes-parts de fonctionnement - Santé et bien-être - Autres,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01464,S41,"Revenus de quotes-parts de fonctionnement - Aménagement, urbanisme et développement - Aménagement, urbanisme et zonage",Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01465,S41,"Revenus de quotes-parts de fonctionnement - Aménagement, urbanisme et développement - Rénovation urbaine",Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01466,S41,"Revenus de quotes-parts de fonctionnement - Aménagement, urbanisme et développement - Promotion et développement économique",Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01467,S41,"Revenus de quotes-parts de fonctionnement - Aménagement, urbanisme et développement - Autres",Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01469,S41,Revenus de quotes-parts de fonctionnement - Loisirs et culture - Activités récréatives,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01471,S41,Revenus de quotes-parts de fonctionnement - Loisirs et culture - Activités culturelles - Bibliothèques,Exercice en cours - Budget - Administration municipale - Agglomération
CBAAX01472,S41,Revenus de quotes-parts de fonctionnement - Loisirs et culture - Activités culturelles - Autres,Exercice en cours - Budget - Administration municipale - Agglomération
CRAAX01430,S41,Revenus de quotes-parts de fonctionnement,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01432,S41,Revenus de quotes-parts de fonctionnement - Administration générale - Greffe et application de la loi,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01433,S41,Revenus de quotes-parts de fonctionnement - Administration générale - Évaluation,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01434,S41,Revenus de quotes-parts de fonctionnement - Administration générale - Autres,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01436,S41,Revenus de quotes-parts de fonctionnement - Sécurité publique - Police,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01437,S41,Revenus de quotes-parts de fonctionnement - Sécurité publique - Sécurité incendie,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01438,S41,Revenus de quotes-parts de fonctionnement - Sécurité publique - Sécurité civile,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01439,S41,Revenus de quotes-parts de fonctionnement - Sécurité publique - Autres,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01442,S41,Revenus de quotes-parts de fonctionnement - Transport - Réseau routier - Voirie municipale,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01443,S41,Revenus de quotes-parts de fonctionnement - Transport - Réseau routier - Enlèvement de la neige,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01444,S41,Revenus de quotes-parts de fonctionnement - Transport - Réseau routier - Autres,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01445,S41,Revenus de quotes-parts de fonctionnement - Transport - Transport collectif,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01446,S41,Revenus de quotes-parts de fonctionnement - Transport - Autres,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01449,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Eau et égout - Approvisionnement et traitement de l'eau potable,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01450,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Eau et égout - Réseau de distribution de l'eau potable,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01451,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Eau et égout - Traitement des eaux usées,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01452,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Eau et égout - Réseaux d'égout,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01454,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Matières résiduelles - Déchets domestiques et assimilés,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01455,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Matières résiduelles - Matières recyclables,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01456,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Matières résiduelles - Autres,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01457,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Cours d'eau,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01458,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Protection de l'environnement,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01459,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Autres,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01461,S41,Revenus de quotes-parts de fonctionnement - Santé et bien-être - Logement social,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01462,S41,Revenus de quotes-parts de fonctionnement - Santé et bien-être - Autres,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01464,S41,"Revenus de quotes-parts de fonctionnement - Aménagement, urbanisme et développement - Aménagement, urbanisme et zonage",Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01465,S41,"Revenus de quotes-parts de fonctionnement - Aménagement, urbanisme et développement - Rénovation urbaine",Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01466,S41,"Revenus de quotes-parts de fonctionnement - Aménagement, urbanisme et développement - Promotion et développement économique",Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01467,S41,"Revenus de quotes-parts de fonctionnement - Aménagement, urbanisme et développement - Autres",Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01469,S41,Revenus de quotes-parts de fonctionnement - Loisirs et culture - Activités récréatives,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01471,S41,Revenus de quotes-parts de fonctionnement - Loisirs et culture - Activités culturelles - Bibliothèques,Exercice en cours - Réalisations - Administration municipale - Agglomération
CRAAX01472,S41,Revenus de quotes-parts de fonctionnement - Loisirs et culture - Activités culturelles - Autres,Exercice en cours - Réalisations - Administration municipale - Agglomération
PRAAX01430,S41,Revenus de quotes-parts de fonctionnement,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01432,S41,Revenus de quotes-parts de fonctionnement - Administration générale - Greffe et application de la loi,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01433,S41,Revenus de quotes-parts de fonctionnement - Administration générale - Évaluation,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01434,S41,Revenus de quotes-parts de fonctionnement - Administration générale - Autres,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01436,S41,Revenus de quotes-parts de fonctionnement - Sécurité publique - Police,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01437,S41,Revenus de quotes-parts de fonctionnement - Sécurité publique - Sécurité incendie,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01438,S41,Revenus de quotes-parts de fonctionnement - Sécurité publique - Sécurité civile,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01439,S41,Revenus de quotes-parts de fonctionnement - Sécurité publique - Autres,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01442,S41,Revenus de quotes-parts de fonctionnement - Transport - Réseau routier - Voirie municipale,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01443,S41,Revenus de quotes-parts de fonctionnement - Transport - Réseau routier - Enlèvement de la neige,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01444,S41,Revenus de quotes-parts de fonctionnement - Transport - Réseau routier - Autres,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01445,S41,Revenus de quotes-parts de fonctionnement - Transport - Transport collectif,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01446,S41,Revenus de quotes-parts de fonctionnement - Transport - Autres,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01449,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Eau et égout - Approvisionnement et traitement de l'eau potable,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01450,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Eau et égout - Réseau de distribution de l'eau potable,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01451,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Eau et égout - Traitement des eaux usées,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01452,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Eau et égout - Réseaux d'égout,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01454,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Matières résiduelles - Déchets domestiques et assimilés,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01455,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Matières résiduelles - Matières recyclables,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01456,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Matières résiduelles - Autres,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01457,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Cours d'eau,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01458,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Protection de l'environnement,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01459,S41,Revenus de quotes-parts de fonctionnement - Hygiène du milieu - Autres,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01461,S41,Revenus de quotes-parts de fonctionnement - Santé et bien-être - Logement social,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01462,S41,Revenus de quotes-parts de fonctionnement - Santé et bien-être - Autres,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01464,S41,"Revenus de quotes-parts de fonctionnement - Aménagement, urbanisme et développement - Aménagement, urbanisme et zonage",Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01465,S41,"Revenus de quotes-parts de fonctionnement - Aménagement, urbanisme et développement - Rénovation urbaine",Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01466,S41,"Revenus de quotes-parts de fonctionnement - Aménagement, urbanisme et développement - Promotion et développement économique",Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01467,S41,"Revenus de quotes-parts de fonctionnement - Aménagement, urbanisme et développement - Autres",Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01469,S41,Revenus de quotes-parts de fonctionnement - Loisirs et culture - Activités récréatives,Exercice précédent - Réalisations - Administration municipale - Agglomération
