NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT, SEJ_MOY ,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
286,Soins en chirurgie d'un jour,Affections de la paupière  de l'appareil lacrymal et de l'orbite (H00-H06),4142,4142,1,289,75,275,925,979,1599,0,0.00%,4142,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
287,Soins en chirurgie d'un jour,Affections de la conjonctive (H10-H13),684,684,1,2,2,92,323,129,136,0,0.00%,684,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
288,Soins en chirurgie d'un jour,Affections de la sclère  de la cornée  de l'iris et du corps ciliaire (H15-H22),811,811,1,26,15,71,207,181,311,0,0.00%,811,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
289,Soins en chirurgie d'un jour,Affections du cristallin (H25-H28),99457,99457,1,45,35,300,8504,26059,64514,0,0.00%,99457,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
290,Soins en chirurgie d'un jour,Affections de la choroïde et de la rétine (H30-H36),3392,3392,1,33,29,195,913,1051,1171,0,0.00%,3392,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
291,Soins en chirurgie d'un jour,Glaucome (H40-H42),1274,1274,1,14,11,50,302,378,519,0,0.00%,1274,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
292,Soins en chirurgie d'un jour,Affections du corps vitré et du globe oculaire (H43-H45),715,715,1,4,1,47,184,219,260,0,0.00%,715,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
293,Soins en chirurgie d'un jour,Affections du nerf et des voies optiques (H46-H48),6,6,1,0,0,0,1,3,2,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
294,Soins en chirurgie d'un jour,Affections des muscles oculaires  des mouvements binoculaires  de l'accommodation et de la réfraction (H49- H52),1679,1679,1,704,186,194,363,152,80,0,0.00%,1679,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
295,Soins en chirurgie d'un jour,Troubles de la vision et cécité (H53-H54),23,23,1,1,1,9,5,5,2,0,0.00%,23,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
296,Soins en chirurgie d'un jour,Autres affections de l'oeil et de ses annexes (H55-H59),404,404,1,6,5,14,71,88,220,0,0.00%,404,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
297,Soins en chirurgie d'un jour,Maladies de l'oreille externe (H60-H62),203,203,1,39,22,21,50,34,37,0,0.00%,203,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
298,Soins en chirurgie d'un jour,Maladies de l'oreille moyenne et de l'apophyse mastoïde (H65-H75),11400,11400,1,9430,508,388,564,306,204,0,0.00%,11400,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
299,Soins en chirurgie d'un jour,Maladies de l'oreille interne (H80-H83),252,252,1,1,2,54,146,41,8,0,0.00%,252,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
300,Soins en chirurgie d'un jour,Autres affections de l'oreille (H90-H95),299,299,1,34,33,61,117,42,12,0,0.00%,299,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
301,Soins en chirurgie d'un jour,Cardiopathies rhumatismales chroniques (I05-I09),67,67,1,0,0,1,11,16,39,0,0.00%,67,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
302,Soins en chirurgie d'un jour,Maladies hypertensives (I10-I15),6,6,1,0,0,0,0,2,4,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
303,Soins en chirurgie d'un jour,Cardiopathies ischémiques (I20-I25),2658,2658,1,0,0,15,639,958,1046,0,0.00%,2658,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
304,Soins en chirurgie d'un jour,Affections cardiopulmonaires et maladies de la circulation pulmonaire (I26-I28),7,7,1,1,0,1,2,1,2,0,0.00%,7,14.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
305,Soins en chirurgie d'un jour,Autres formes de cardiopathies (I30-I52),1191,1191,1,1,16,67,287,305,515,1,0.00%,1191,0.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
306,Soins en chirurgie d'un jour,Maladies cérébrovasculaires (I60-I69),21,21,1,2,3,1,4,6,5,0,0.00%,21,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
307,Soins en chirurgie d'un jour,Maladies des artères  artérioles et capillaires (I70-I79),660,660,1,21,13,20,140,174,292,0,0.00%,660,0.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
308,Soins en chirurgie d'un jour,Maladies des veines  des vaisseaux et des ganglions lymphatiques  non classées ailleurs (I80-I89),7388,7388,1,18,56,1412,3702,1454,746,0,0.00%,7388,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
309,Soins en chirurgie d'un jour,Troubles autres et non précisés de l'appareil circulatoire (I95-I99),9,9,1,0,0,1,6,0,2,0,0.00%,9,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
310,Soins en chirurgie d'un jour,Affections aiguës des voies respiratoires supérieures (J00- J06),408,408,1,172,66,126,28,8,8,0,0.00%,408,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
311,Soins en chirurgie d'un jour,Grippe et pneumonie (J09-J18),7,7,1,3,1,0,1,0,2,0,0.00%,7,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
312,Soins en chirurgie d'un jour,Autres affections aiguës des voies respiratoires inférieures (J20-J22),4,4,1,4,0,0,0,0,0,0,0.00%,4,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
313,Soins en chirurgie d'un jour,Autres maladies des voies respiratoires supérieures (J30- J39),16837,16837,1,6619,1719,3855,3284,950,410,0,0.00%,16837,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
314,Soins en chirurgie d'un jour,Maladies chroniques des voies respiratoires inférieures (J40-J47),12,12,1,3,4,0,2,1,2,0,0.00%,12,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
315,Soins en chirurgie d'un jour,Maladies du poumon dues à des agents externes (J60-J70),9,9,1,1,0,0,3,2,3,0,0.00%,9,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
316,Soins en chirurgie d'un jour,Autres maladies respiratoires touchant principalement le tissu interstitiel (J80-J84),4,4,1,0,1,0,1,0,2,0,0.00%,4,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
317,Soins en chirurgie d'un jour,Maladies suppurées et nécrotiques des voies respiratoires inférieures (J85-J86),3,3,1,0,0,0,3,0,0,0,0.00%,3,33.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
318,Soins en chirurgie d'un jour,Autres affections de la plèvre (J90-J94),10,10,1,0,0,1,2,3,4,0,0.00%,10,10.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
319,Soins en chirurgie d'un jour,Autres maladies de l'appareil respiratoire (J95-J99),42,42,1,17,1,6,8,8,2,0,0.00%,42,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
320,Soins en chirurgie d'un jour,Maladies de la cavité buccale  des glandes salivaires et des maxillaires (K00-K14),7294,7294,1,2624,1011,1606,1370,420,263,0,0.00%,7294,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
321,Soins en chirurgie d'un jour,Maladies de l'oesophage  de l'estomac et du duodénum (K20-K31),636,636,1,65,42,50,198,173,108,0,0.00%,636,0.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
322,Soins en chirurgie d'un jour,Maladies de l'appendice (K35-K38),158,158,1,6,18,51,57,21,5,0,0.00%,158,24.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
323,Soins en chirurgie d'un jour,Hernie (K40-K46),19671,19671,1,1150,287,2846,8024,4232,3132,0,0.00%,19671,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
324,Soins en chirurgie d'un jour,Entérites et colites non infectieuses (K50-K52),132,132,1,6,25,25,48,16,12,0,0.00%,132,1.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
325,Soins en chirurgie d'un jour,Autres maladies de l'intestin (K55-K64),4049,4049,1,39,55,842,1820,804,489,0,0.00%,4049,2.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
326,Soins en chirurgie d'un jour,Maladies du péritoine (K65-K67),37,37,1,0,0,11,20,3,3,0,0.00%,37,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
327,Soins en chirurgie d'un jour,Maladies du foie (K70-K77),41,41,1,0,2,5,18,10,6,0,0.00%,41,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
328,Soins en chirurgie d'un jour,Maladies de la vésicule biliaire  des voies biliaires et du pancréas (K80-K87),8090,8090,1,4,150,2209,3491,1419,817,0,0.00%,8090,1.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
329,Soins en chirurgie d'un jour,Autres affections de l'appareil digestif (K90-K93),138,138,1,29,16,9,26,29,29,0,0.00%,138,0.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
330,Soins en chirurgie d'un jour,Infections de la peau et du tissu cellulaire sous-cutané (L00-L08),1767,1767,1,19,323,1056,269,64,36,0,0.00%,1767,2.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
331,Soins en chirurgie d'un jour,Dermatoses bulleuses (L10-L14),8,8,1,0,0,0,2,3,3,0,0.00%,8,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
332,Soins en chirurgie d'un jour,Dermites et eczémas (L20-L30),60,60,1,2,0,16,19,10,13,0,0.00%,60,1.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
333,Soins en chirurgie d'un jour,Lésions papulo-squameuses (L40-L45),28,28,1,1,1,3,10,11,2,0,0.00%,28,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
334,Soins en chirurgie d'un jour,Urticaire et érythème (L50-L54),3,3,1,0,0,0,1,0,2,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
335,Soins en chirurgie d'un jour,Affections de la peau et du tissu cellulaire sous-cutané liées à une irradiation (L55-L59),278,278,1,0,1,10,56,73,138,0,0.00%,278,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
336,Soins en chirurgie d'un jour,Maladies des phanères et des annexes de la peau (L60- L75),4445,4445,1,80,202,1140,1819,751,453,0,0.00%,4445,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
337,Soins en chirurgie d'un jour,Autres affections de la peau et du tissu cellulaire sous- cutané (L80-L99),2693,2693,1,80,120,464,969,554,506,0,0.00%,2693,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
338,Soins en chirurgie d'un jour,Arthropathies infectieuses (M00-M03),82,82,1,0,1,19,32,11,19,0,0.00%,82,19.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
339,Soins en chirurgie d'un jour,Polyarthropathies inflammatoires (M05-M14),385,385,1,24,24,23,149,84,81,0,0.00%,385,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
340,Soins en chirurgie d'un jour,Arthroses (M15-M19),1334,1334,1,0,3,92,687,375,177,0,0.00%,1334,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
341,Soins en chirurgie d'un jour,Autres affections articulaires (M20-M25),15235,15235,1,24,729,3624,7342,2553,963,0,0.00%,15235,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
342,Soins en chirurgie d'un jour,Affections disséminées du tissu conjonctif (M30-M36),153,153,1,0,0,9,34,40,70,0,0.00%,153,2.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
343,Soins en chirurgie d'un jour,Dorsopathies déformantes (M40-M43),21,21,1,7,8,1,1,1,3,0,0.00%,21,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
344,Soins en chirurgie d'un jour,Spondylopathies (M45-M49),283,283,1,0,0,9,78,62,134,0,0.00%,283,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
345,Soins en chirurgie d'un jour,Autres dorsopathies (M50-M54),1345,1345,1,1,7,228,573,240,296,0,0.00%,1345,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
346,Soins en chirurgie d'un jour,Myopathies (M60-M63),187,187,1,19,13,36,69,29,21,0,0.00%,187,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
347,Soins en chirurgie d'un jour,Atteintes des synoviales et des tendons (M65-M68),4408,4408,1,148,63,442,2002,1061,692,0,0.00%,4408,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
348,Soins en chirurgie d'un jour,Autres affections des tissus mous (M70-M79),7793,7793,1,25,111,911,3931,1849,966,0,0.00%,7793,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
349,Soins en chirurgie d'un jour,Anomalies de la densité et de la structure osseuses (M80- M85),780,780,1,22,74,275,246,97,66,0,0.00%,780,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
350,Soins en chirurgie d'un jour,Autres ostéopathies (M86-M90),760,760,1,8,35,150,317,131,119,0,0.00%,760,0.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
351,Soins en chirurgie d'un jour,Chondropathies (M91-M94),268,268,1,3,77,102,64,15,7,0,0.00%,268,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
352,Soins en chirurgie d'un jour,Autres maladies du système ostéo-articulaire  des muscles et du tissu conjonctif (M95-M99),198,198,1,3,10,61,79,25,20,0,0.00%,198,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
353,Soins en chirurgie d'un jour,Glomérulopathies (N00-N08),12,12,1,5,4,1,2,0,0,0,0.00%,12,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
354,Soins en chirurgie d'un jour,Maladies rénales tubulo-interstitielles (N10-N16),681,681,1,67,15,59,157,166,217,0,0.00%,681,3.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
355,Soins en chirurgie d'un jour,Insuffisance rénale (N17-N19),590,590,1,3,2,54,171,155,205,0,0.00%,590,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
356,Soins en chirurgie d'un jour,Lithiase urinaire (N20-N23),5069,5069,1,11,23,712,2364,1222,737,0,0.00%,5069,3.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
357,Soins en chirurgie d'un jour,Autres affections du rein et de l'uretère (N25-N29),80,80,1,7,1,10,27,18,17,0,0.00%,80,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
358,Soins en chirurgie d'un jour,Autres maladies de l'appareil urinaire (N30-N39),4458,4458,1,63,56,383,2192,1026,738,0,0.00%,4458,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
359,Soins en chirurgie d'un jour,Maladies des organes génitaux de l'homme (N40-N51),4922,4922,1,1292,631,699,1003,734,563,0,0.00%,4922,1.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
360,Soins en chirurgie d'un jour,Affections du sein (N60-N64),3632,3632,1,0,274,1051,1694,462,151,0,0.00%,3632,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
361,Soins en chirurgie d'un jour,Affections inflammatoires des organes pelviens de la femme (N70-N77),708,708,1,2,28,397,248,28,5,0,0.00%,708,4.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
362,Soins en chirurgie d'un jour,Affections non inflammatoires de l'appareil génital de la femme (N80-N98),11496,11496,1,8,156,3542,5914,1273,603,0,0.00%,11496,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
363,Soins en chirurgie d'un jour,Autres affections de l'appareil génito-urinaire (N99),86,86,1,6,5,12,15,27,21,0,0.00%,86,3.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
364,Soins en chirurgie d'un jour,Grossesse se terminant par un avortement (O00-O08),3374,3374,1,0,229,2864,281,0,0,0,0.00%,3374,15.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
365,Soins en chirurgie d'un jour,Autres affections maternelles liées principalement à la grossesse (O20-O29),5,5,1,0,1,4,0,0,0,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
366,Soins en chirurgie d'un jour,Soins maternels liés au foetus et à la cavité amniotique  et problèmes possibles à l'accouchement (O30-O48),114,114,1,0,1,107,6,0,0,0,0.00%,114,0.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
367,Soins en chirurgie d'un jour,Complications du travail et de l'accouchement (O60-O75),131,131,1,0,1,127,3,0,0,0,0.00%,131,22.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
368,Soins en chirurgie d'un jour,Complications principalement liées à la puerpéralité (O85- O92),35,35,1,0,1,34,0,0,0,0,0.00%,35,11.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
369,Soins en chirurgie d'un jour,Autres problèmes obstétricaux  non classés ailleurs (O94- O99),12,12,1,0,0,12,0,0,0,0,0.00%,12,8.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
370,Soins en chirurgie d'un jour,Traumatismes obstétricaux (P10-P15),7,7,1,7,0,0,0,0,0,0,0.00%,7,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
371,Soins en chirurgie d'un jour,Affections concernant les téguments et la régulation thermique du foetus et du nouveau-né (P80-P83),10,10,1,10,0,0,0,0,0,0,0.00%,10,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
372,Soins en chirurgie d'un jour,Autres affections dont l'origine se situe dans la période périnatale (P90-P96),2,2,1,2,0,0,0,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
373,Soins en chirurgie d'un jour,Malformations congénitales du système nerveux (Q00- Q07),22,22,1,13,3,1,3,2,0,0,0.00%,22,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
374,Soins en chirurgie d'un jour,Malformations congénitales de l'oeil  de l'oreille  de la face et du cou (Q10-Q18),1708,1708,1,1265,315,65,42,15,6,0,0.00%,1708,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
375,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil circulatoire (Q20- Q28),72,72,1,15,6,18,19,9,5,0,0.00%,72,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
376,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil respiratoire (Q30- Q34),34,34,1,14,4,5,6,2,3,0,0.00%,34,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
377,Soins en chirurgie d'un jour,Bec-de-lièvre et fente palatine (Q35-Q37),45,45,1,20,13,8,3,0,1,0,0.00%,45,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
378,Soins en chirurgie d'un jour,Autres malformations congénitales de l'appareil digestif (Q38-Q45),204,204,1,150,11,7,23,8,5,0,0.00%,204,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
379,Soins en chirurgie d'un jour,Malformations congénitales des organes génitaux (Q50- Q56),1081,1081,1,728,158,144,42,6,3,0,0.00%,1081,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
380,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil urinaire (Q60- Q64),77,77,1,45,15,5,7,3,2,0,0.00%,77,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
381,Soins en chirurgie d'un jour,Malformations congénitales et déformations du système ostéo-articulaire et des muscles (Q65-Q79),326,326,1,207,59,26,29,3,2,0,0.00%,326,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
382,Soins en chirurgie d'un jour,Autres malformations congénitales (Q80-Q89),461,461,1,71,55,187,128,12,8,0,0.00%,461,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
383,Soins en chirurgie d'un jour,Anomalies chromosomiques  non classées ailleurs (Q90- Q99),7,7,1,3,1,3,0,0,0,0,0.00%,7,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
384,Soins en chirurgie d'un jour,Symptômes et signes relatifs aux appareils circulatoire et respiratoire (R00-R09),632,632,1,62,25,33,205,155,152,0,0.00%,632,1.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
385,Soins en chirurgie d'un jour,Symptômes et signes relatifs à l'appareil digestif et à l'abdomen (R10-R19),271,271,1,16,12,79,111,26,27,0,0.00%,271,1.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
386,Soins en chirurgie d'un jour,Symptômes et signes relatifs à la peau et au tissu cellulaire sous-cutané (R20-R23),149,149,1,9,10,26,61,25,18,0,0.00%,149,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
