NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT,SEJ_MOY,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
286,Soins en chirurgie d'un jour,Affections du cristallin (H25-H28),106490,106490,1,47,34,345,9141,28693,68230,0,0.00%,106490,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
287,Soins en chirurgie d'un jour,Affections de la choroïde et de la rétine (H30-H36),3566,3566,1,15,34,146,891,1138,1342,0,0.00%,3566,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
288,Soins en chirurgie d'un jour,Glaucome (H40-H42),1544,1544,1,14,12,49,279,402,788,0,0.00%,1544,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
289,Soins en chirurgie d'un jour,Affections du corps vitré et du globe oculaire (H43-H45),806,806,1,8,5,31,224,242,296,0,0.00%,806,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
290,Soins en chirurgie d'un jour,Affections du nerf et des voies optiques (H46-H48),9,9,1,2,0,0,1,2,4,0,0.00%,9,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
291,Soins en chirurgie d'un jour,Affections des muscles oculaires  des mouvements binoculaires  de l'accommodation et de la réfraction (H49- H52),1683,1683,1,684,178,223,357,149,92,0,0.00%,1683,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
292,Soins en chirurgie d'un jour,Troubles de la vision et cécité (H53-H54),13,13,1,0,0,3,7,2,1,0,0.00%,13,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
293,Soins en chirurgie d'un jour,Autres affections de l'oeil et de ses annexes (H55-H59),414,414,1,10,2,8,53,96,245,0,0.00%,414,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
294,Soins en chirurgie d'un jour,Maladies de l'oreille externe (H60-H62),225,225,1,39,25,27,58,34,42,0,0.00%,225,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
295,Soins en chirurgie d'un jour,Maladies de l'oreille moyenne et de l'apophyse mastoïde (H65-H75),11870,11870,1,10018,491,359,552,273,177,0,0.00%,11870,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
296,Soins en chirurgie d'un jour,Maladies de l'oreille interne (H80-H83),259,259,1,1,6,36,152,46,18,0,0.00%,259,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
297,Soins en chirurgie d'un jour,Autres affections de l'oreille (H90-H95),397,397,1,58,52,68,136,51,32,0,0.00%,397,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
298,Soins en chirurgie d'un jour,Maladies hypertensives (I10-I15),5,5,1,1,0,0,1,3,0,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
299,Soins en chirurgie d'un jour,Cardiopathies ischémiques (I20-I25),185,185,1,0,0,2,53,62,68,0,0.00%,185,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
300,Soins en chirurgie d'un jour,Affections cardiopulmonaires et maladies de la circulation pulmonaire (I26-I28),12,12,1,3,0,1,1,2,5,0,0.00%,12,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
301,Soins en chirurgie d'un jour,Autres formes de cardiopathies (I30-I52),356,356,1,0,0,4,47,73,232,0,0.00%,356,2.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
302,Soins en chirurgie d'un jour,Maladies cérébrovasculaires (I60-I69),15,15,1,0,0,1,5,4,5,0,0.00%,15,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
303,Soins en chirurgie d'un jour,Maladies des artères  artérioles et capillaires (I70-I79),729,729,1,89,40,31,150,169,250,0,0.00%,729,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
304,Soins en chirurgie d'un jour,Maladies des veines  des vaisseaux et des ganglions lymphatiques  non classées ailleurs (I80-I89),1846,1846,1,15,43,541,840,302,105,0,0.00%,1846,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
305,Soins en chirurgie d'un jour,Troubles autres et non précisés de l'appareil circulatoire (I95-I99),8,8,1,0,0,0,3,1,4,0,0.00%,8,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
306,Soins en chirurgie d'un jour,Affections aiguës des voies respiratoires supérieures (J00- J06),470,470,1,181,68,167,40,10,4,0,0.00%,470,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
307,Soins en chirurgie d'un jour,Grippe et pneumonie (J09-J18),12,12,1,8,1,0,1,1,1,0,0.00%,12,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
308,Soins en chirurgie d'un jour,Autres affections aiguës des voies respiratoires inférieures (J20-J22),6,6,1,6,0,0,0,0,0,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
309,Soins en chirurgie d'un jour,Autres maladies des voies respiratoires supérieures (J30- J39),15374,15374,1,5116,1441,4061,3232,1043,481,0,0.00%,15374,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
310,Soins en chirurgie d'un jour,Maladies chroniques des voies respiratoires inférieures (J40-J47),12,12,1,3,3,1,2,2,1,0,0.00%,12,8.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
311,Soins en chirurgie d'un jour,Maladies du poumon dues à des agents externes (J60-J70),4,4,1,0,0,1,1,1,1,0,0.00%,4,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
312,Soins en chirurgie d'un jour,Autres maladies respiratoires touchant principalement le tissu interstitiel (J80-J84),2,2,1,0,0,0,2,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
313,Soins en chirurgie d'un jour,Maladies suppurées et nécrotiques des voies respiratoires inférieures (J85-J86),1,1,1,0,0,0,0,1,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
314,Soins en chirurgie d'un jour,Autres affections de la plèvre (J90-J94),20,20,1,0,0,0,4,4,12,0,0.00%,20,10.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
315,Soins en chirurgie d'un jour,Autres maladies de l'appareil respiratoire (J95-J99),53,53,1,8,1,6,13,16,9,0,0.00%,53,1.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
316,Soins en chirurgie d'un jour,Maladies de la cavité buccale  des glandes salivaires et des maxillaires (K00-K14),7108,7108,1,2824,1050,1394,1260,333,247,0,0.00%,7108,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
317,Soins en chirurgie d'un jour,Maladies de l'oesophage  de l'estomac et du duodénum (K20-K31),674,674,1,118,62,45,182,132,135,0,0.00%,674,1.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
318,Soins en chirurgie d'un jour,Maladies de l'appendice (K35-K38),230,230,1,2,22,93,77,26,10,0,0.00%,230,30.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
319,Soins en chirurgie d'un jour,Hernie (K40-K46),20261,20261,1,1102,282,2862,7969,4544,3502,0,0.00%,20261,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
320,Soins en chirurgie d'un jour,Entérites et colites non infectieuses (K50-K52),160,160,1,8,44,26,44,26,12,0,0.00%,160,2.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
321,Soins en chirurgie d'un jour,Autres maladies de l'intestin (K55-K64),9089,9089,1,29,42,1754,4197,1951,1116,0,0.00%,9089,1.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
322,Soins en chirurgie d'un jour,Maladies du péritoine (K65-K67),48,48,1,0,0,17,19,9,3,0,0.00%,48,2.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
323,Soins en chirurgie d'un jour,Maladies du foie (K70-K77),40,40,1,6,2,3,9,13,7,0,0.00%,40,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
324,Soins en chirurgie d'un jour,Maladies de la vésicule biliaire  des voies biliaires et du pancréas (K80-K87),8874,8874,1,3,142,2551,3644,1556,978,0,0.00%,8874,1.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
325,Soins en chirurgie d'un jour,Autres affections de l'appareil digestif (K90-K93),121,121,1,44,19,12,21,15,10,0,0.00%,121,0.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
326,Soins en chirurgie d'un jour,Infections de la peau et du tissu cellulaire sous-cutané (L00-L08),1696,1696,1,12,343,1001,254,55,31,0,0.00%,1696,2.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
327,Soins en chirurgie d'un jour,Dermatoses bulleuses (L10-L14),5,5,1,0,1,0,1,2,1,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
328,Soins en chirurgie d'un jour,Dermites et eczémas (L20-L30),54,54,1,1,0,6,25,12,10,0,0.00%,54,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
329,Soins en chirurgie d'un jour,Lésions papulo-squameuses (L40-L45),16,16,1,0,2,1,4,5,4,0,0.00%,16,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
330,Soins en chirurgie d'un jour,Urticaire et érythème (L50-L54),4,4,1,0,0,2,0,2,0,0,0.00%,4,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
331,Soins en chirurgie d'un jour,Affections de la peau et du tissu cellulaire sous-cutané liées à une irradiation (L55-L59),283,283,1,1,0,7,66,65,144,0,0.00%,283,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
332,Soins en chirurgie d'un jour,Maladies des phanères et des annexes de la peau (L60- L75),3663,3663,1,66,198,870,1477,621,431,0,0.00%,3663,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
333,Soins en chirurgie d'un jour,Autres affections de la peau et du tissu cellulaire sous- cutané (L80-L99),2862,2862,1,90,119,505,980,595,573,0,0.00%,2862,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
334,Soins en chirurgie d'un jour,Arthropathies infectieuses (M00-M03),77,77,1,1,4,12,29,15,16,0,0.00%,77,24.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
335,Soins en chirurgie d'un jour,Polyarthropathies inflammatoires (M05-M14),399,399,1,44,50,25,133,74,73,0,0.00%,399,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
336,Soins en chirurgie d'un jour,Arthroses (M15-M19),1351,1351,1,0,4,86,664,409,188,0,0.00%,1351,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
337,Soins en chirurgie d'un jour,Autres affections articulaires (M20-M25),15941,15941,1,44,808,3995,7348,2660,1086,0,0.00%,15941,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
338,Soins en chirurgie d'un jour,Affections disséminées du tissu conjonctif (M30-M36),153,153,1,0,3,10,26,43,71,0,0.00%,153,2.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
339,Soins en chirurgie d'un jour,Dorsopathies déformantes (M40-M43),29,29,1,14,6,1,4,3,1,0,0.00%,29,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
340,Soins en chirurgie d'un jour,Spondylopathies (M45-M49),371,371,1,2,0,13,95,101,160,0,0.00%,371,1.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
341,Soins en chirurgie d'un jour,Autres dorsopathies (M50-M54),796,796,1,1,4,137,401,138,115,0,0.00%,796,1.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
342,Soins en chirurgie d'un jour,Myopathies (M60-M63),161,161,1,7,12,53,47,22,20,0,0.00%,161,0.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
343,Soins en chirurgie d'un jour,Atteintes des synoviales et des tendons (M65-M68),3784,3784,1,125,65,351,1649,976,618,0,0.00%,3784,0.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
344,Soins en chirurgie d'un jour,Autres affections des tissus mous (M70-M79),7905,7905,1,21,96,916,3702,2046,1124,0,0.00%,7905,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
345,Soins en chirurgie d'un jour,Anomalies de la densité et de la structure osseuses (M80- M85),826,826,1,21,107,258,273,95,72,0,0.00%,826,0.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
346,Soins en chirurgie d'un jour,Autres ostéopathies (M86-M90),718,718,1,14,32,119,286,141,126,0,0.00%,718,1.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
347,Soins en chirurgie d'un jour,Chondropathies (M91-M94),326,326,1,2,78,118,105,19,4,0,0.00%,326,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
348,Soins en chirurgie d'un jour,Autres maladies du système ostéo-articulaire  des muscles et du tissu conjonctif (M95-M99),218,218,1,9,22,66,85,27,9,0,0.00%,218,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
349,Soins en chirurgie d'un jour,Glomérulopathies (N00-N08),14,14,1,7,1,2,4,0,0,0,0.00%,14,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
350,Soins en chirurgie d'un jour,Maladies rénales tubulo-interstitielles (N10-N16),829,829,1,46,15,66,194,224,284,0,0.00%,829,2.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
351,Soins en chirurgie d'un jour,Insuffisance rénale (N17-N19),622,622,1,5,3,50,197,161,206,0,0.00%,622,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
352,Soins en chirurgie d'un jour,Lithiase urinaire (N20-N23),5645,5645,1,1,22,803,2493,1415,911,0,0.00%,5645,3.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
353,Soins en chirurgie d'un jour,Autres affections du rein et de l'uretère (N25-N29),104,104,1,8,5,10,33,24,24,0,0.00%,104,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
354,Soins en chirurgie d'un jour,Autres maladies de l'appareil urinaire (N30-N39),4788,4788,1,71,39,418,2293,1129,838,0,0.00%,4788,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
355,Soins en chirurgie d'un jour,Maladies des organes génitaux de l'homme (N40-N51),5228,5228,1,1302,621,799,1027,795,684,0,0.00%,5228,1.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
356,Soins en chirurgie d'un jour,Affections du sein (N60-N64),3709,3709,1,1,244,1117,1727,489,131,0,0.00%,3709,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
357,Soins en chirurgie d'un jour,Affections inflammatoires des organes pelviens de la femme (N70-N77),687,687,1,1,25,400,226,22,13,0,0.00%,687,4.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
358,Soins en chirurgie d'un jour,Affections non inflammatoires de l'appareil génital de la femme (N80-N98),11952,11952,1,8,198,3436,6299,1365,646,0,0.00%,11952,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
359,Soins en chirurgie d'un jour,Autres affections de l'appareil génito-urinaire (N99),80,80,1,7,6,8,18,22,19,0,0.00%,80,1.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
360,Soins en chirurgie d'un jour,Grossesse se terminant par un avortement (O00-O08),3413,3413,1,0,176,2940,297,0,0,0,0.00%,3413,13.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
361,Soins en chirurgie d'un jour,Oedème  protéinurie et hypertension au cours de la grossesse  de l'accouchement et de la puerpéralité (O10- O16),1,1,1,0,0,1,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
362,Soins en chirurgie d'un jour,Autres affections maternelles liées principalement à la grossesse (O20-O29),2,2,1,0,0,2,0,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
363,Soins en chirurgie d'un jour,Soins maternels liés au foetus et à la cavité amniotique  et problèmes possibles à l'accouchement (O30-O48),121,121,1,0,2,112,7,0,0,0,0.00%,121,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
364,Soins en chirurgie d'un jour,Complications du travail et de l'accouchement (O60-O75),146,146,1,0,8,136,2,0,0,0,0.00%,146,19.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
365,Soins en chirurgie d'un jour,Complications principalement liées à la puerpéralité (O85- O92),27,27,1,0,1,25,1,0,0,0,0.00%,27,11.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
366,Soins en chirurgie d'un jour,Autres problèmes obstétricaux  non classés ailleurs (O94- O99),14,14,1,0,1,12,1,0,0,0,0.00%,14,21.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
367,Soins en chirurgie d'un jour,Traumatismes obstétricaux (P10-P15),2,2,1,2,0,0,0,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
368,Soins en chirurgie d'un jour,Affections concernant les téguments et la régulation thermique du foetus et du nouveau-né (P80-P83),19,19,1,19,0,0,0,0,0,0,0.00%,19,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
369,Soins en chirurgie d'un jour,Autres affections dont l'origine se situe dans la période périnatale (P90-P96),1,1,1,1,0,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
370,Soins en chirurgie d'un jour,Malformations congénitales du système nerveux (Q00-Q07),31,31,1,27,3,1,0,0,0,0,0.00%,31,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
371,Soins en chirurgie d'un jour,Malformations congénitales de l'oeil  de l'oreille  de la face et du cou (Q10-Q18),1772,1772,1,1255,396,66,38,10,7,0,0.00%,1772,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
372,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil circulatoire (Q20- Q28),57,57,1,23,14,7,8,4,1,0,0.00%,57,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
373,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil respiratoire (Q30- Q34),34,34,1,15,4,4,10,1,0,0,0.00%,34,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
374,Soins en chirurgie d'un jour,Bec-de-lièvre et fente palatine (Q35-Q37),40,40,1,18,13,5,3,1,0,0,0.00%,40,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
375,Soins en chirurgie d'un jour,Autres malformations congénitales de l'appareil digestif (Q38-Q45),190,190,1,152,16,6,10,4,2,0,0.00%,190,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
376,Soins en chirurgie d'un jour,Malformations congénitales des organes génitaux (Q50- Q56),1182,1182,1,777,193,162,41,7,2,0,0.00%,1182,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
377,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil urinaire (Q60-Q64),60,60,1,39,7,7,1,5,1,0,0.00%,60,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
378,Soins en chirurgie d'un jour,Malformations congénitales et déformations du système ostéo-articulaire et des muscles (Q65-Q79),359,359,1,221,63,37,26,8,4,0,0.00%,359,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
379,Soins en chirurgie d'un jour,Autres malformations congénitales (Q80-Q89),415,415,1,98,49,165,85,14,4,0,0.00%,415,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
380,Soins en chirurgie d'un jour,Anomalies chromosomiques  non classées ailleurs (Q90- Q99),16,16,1,7,5,3,1,0,0,0,0.00%,16,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
381,Soins en chirurgie d'un jour,Symptômes et signes relatifs aux appareils circulatoire et respiratoire (R00-R09),345,345,1,54,29,27,76,71,88,0,0.00%,345,3.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
382,Soins en chirurgie d'un jour,Symptômes et signes relatifs à l'appareil digestif et à l'abdomen (R10-R19),274,274,1,6,18,84,83,44,39,0,0.00%,274,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
383,Soins en chirurgie d'un jour,Symptômes et signes relatifs à la peau et au tissu cellulaire sous-cutané (R20-R23),153,153,1,9,5,28,59,34,18,0,0.00%,153,0.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
384,Soins en chirurgie d'un jour,Symptômes et signes relatifs aux systèmes nerveux et ostéo-musculaire (R25-R29),16,16,1,13,1,0,1,0,1,0,0.00%,16,6.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
385,Soins en chirurgie d'un jour,Symptômes et signes relatifs à l'appareil urinaire (R30-R39),284,284,1,8,12,18,125,66,55,0,0.00%,284,1.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
