NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT,SEJ_MOY,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
286,Soins en chirurgie d'un jour,Glaucome (H40-H42),1448,1448,1,13,18,38,263,387,729,0,0.00%,1448,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
287,Soins en chirurgie d'un jour,Affections du corps vitré et du globe oculaire (H43-H45),769,769,1,1,2,37,217,218,294,0,0.00%,769,0.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
288,Soins en chirurgie d'un jour,Affections du nerf et des voies optiques (H46-H48),18,18,1,9,0,2,2,1,4,0,0.00%,18,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
289,Soins en chirurgie d'un jour,Affections des muscles oculaires  des mouvements binoculaires  de l'accommodation et de la réfraction (H49- H52),1675,1675,1,648,183,239,358,158,89,0,0.00%,1675,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
290,Soins en chirurgie d'un jour,Troubles de la vision et cécité (H53-H54),19,19,1,3,0,3,1,5,7,0,0.00%,19,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
291,Soins en chirurgie d'un jour,Autres affections de l'oeil et de ses annexes (H55-H59),431,431,1,9,3,9,58,102,250,0,0.00%,431,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
292,Soins en chirurgie d'un jour,Maladies de l'oreille externe (H60-H62),202,202,1,63,17,22,40,23,37,0,0.00%,202,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
293,Soins en chirurgie d'un jour,Maladies de l'oreille moyenne et de l'apophyse mastoïde (H65-H75),11751,11751,1,10379,417,293,380,193,89,0,0.00%,11751,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
294,Soins en chirurgie d'un jour,Maladies de l'oreille interne (H80-H83),267,267,1,1,1,37,150,61,17,0,0.00%,267,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
295,Soins en chirurgie d'un jour,Autres affections de l'oreille (H90-H95),386,386,1,53,53,64,137,50,29,0,0.00%,386,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
296,Soins en chirurgie d'un jour,Cardiopathies rhumatismales chroniques (I05-I09),3,3,1,0,0,0,2,0,1,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
297,Soins en chirurgie d'un jour,Maladies hypertensives (I10-I15),5,5,1,0,0,0,1,0,4,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
298,Soins en chirurgie d'un jour,Cardiopathies ischémiques (I20-I25),290,290,1,0,0,3,80,89,118,3,0.00%,290,0.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
299,Soins en chirurgie d'un jour,Affections cardiopulmonaires et maladies de la circulation pulmonaire (I26-I28),115,115,1,2,0,7,31,35,40,0,0.00%,115,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
300,Soins en chirurgie d'un jour,Autres formes de cardiopathies (I30-I52),419,419,1,0,1,7,73,106,232,0,0.00%,419,0.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
301,Soins en chirurgie d'un jour,Maladies cérébrovasculaires (I60-I69),17,17,1,6,0,3,3,2,3,0,0.00%,17,5.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
302,Soins en chirurgie d'un jour,Maladies des artères  artérioles et capillaires (I70-I79),448,448,1,9,4,9,86,143,197,1,0.00%,448,1.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
303,Soins en chirurgie d'un jour,Maladies des veines  des vaisseaux et des ganglions lymphatiques  non classées ailleurs (I80-I89),1808,1808,1,27,28,529,813,317,94,0,0.00%,1808,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
304,Soins en chirurgie d'un jour,Troubles autres et non précisés de l'appareil circulatoire (I95-I99),5,5,1,0,0,0,2,0,3,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
305,Soins en chirurgie d'un jour,Affections aiguës des voies respiratoires supérieures (J00- J06),415,415,1,145,73,156,23,7,11,0,0.00%,415,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
306,Soins en chirurgie d'un jour,Grippe et pneumonie (J09-J18),6,6,1,3,1,0,0,0,2,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
307,Soins en chirurgie d'un jour,Autres affections aiguës des voies respiratoires inférieures (J20-J22),11,11,1,9,2,0,0,0,0,0,0.00%,11,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
308,Soins en chirurgie d'un jour,Autres maladies des voies respiratoires supérieures (J30- J39),14091,14091,1,4434,1208,3849,3105,1027,468,0,0.00%,14091,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
309,Soins en chirurgie d'un jour,Maladies chroniques des voies respiratoires inférieures (J40-J47),16,16,1,9,4,0,0,1,2,0,0.00%,16,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
310,Soins en chirurgie d'un jour,Maladies du poumon dues à des agents externes (J60-J70),9,9,1,0,0,0,1,3,5,0,0.00%,9,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
311,Soins en chirurgie d'un jour,Autres maladies respiratoires touchant principalement le tissu interstitiel (J80-J84),3,3,1,0,1,0,0,1,1,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
312,Soins en chirurgie d'un jour,Maladies suppurées et nécrotiques des voies respiratoires inférieures (J85-J86),7,7,1,0,1,1,2,1,2,0,0.00%,7,14.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
313,Soins en chirurgie d'un jour,Autres affections de la plèvre (J90-J94),15,15,1,0,0,2,5,2,6,0,0.00%,15,6.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
314,Soins en chirurgie d'un jour,Autres maladies de l'appareil respiratoire (J95-J99),47,47,1,15,4,2,13,4,9,0,0.00%,47,2.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
315,Soins en chirurgie d'un jour,Maladies de la cavité buccale  des glandes salivaires et des maxillaires (K00-K14),7177,7177,1,3137,1071,1300,1146,342,181,0,0.00%,7177,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
316,Soins en chirurgie d'un jour,Maladies de l'oesophage  de l'estomac et du duodénum (K20-K31),744,744,1,108,99,56,200,132,149,0,0.00%,744,0.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
317,Soins en chirurgie d'un jour,Maladies de l'appendice (K35-K38),299,299,1,6,33,113,110,23,14,0,0.00%,299,31.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
318,Soins en chirurgie d'un jour,Hernie (K40-K46),20394,20394,1,1127,281,2839,7942,4576,3629,0,0.00%,20392,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
319,Soins en chirurgie d'un jour,Entérites et colites non infectieuses (K50-K52),166,166,1,13,51,26,51,15,10,0,0.00%,166,1.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
320,Soins en chirurgie d'un jour,Autres maladies de l'intestin (K55-K64),7452,7452,1,44,53,1472,3316,1569,998,0,0.00%,7452,2.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
321,Soins en chirurgie d'un jour,Maladies du péritoine (K65-K67),62,62,1,0,1,24,27,5,5,0,0.00%,62,6.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
322,Soins en chirurgie d'un jour,Maladies du foie (K70-K77),36,36,1,5,12,1,7,8,3,0,0.00%,36,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
323,Soins en chirurgie d'un jour,Maladies de la vésicule biliaire  des voies biliaires et du pancréas (K80-K87),9080,9080,1,3,174,2443,3685,1663,1112,1,0.00%,9080,1.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
324,Soins en chirurgie d'un jour,Autres affections de l'appareil digestif (K90-K93),145,145,1,55,28,10,28,13,11,0,0.00%,145,2.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
325,Soins en chirurgie d'un jour,Infections de la peau et du tissu cellulaire sous-cutané (L00-L08),1643,1643,1,23,325,973,230,56,36,0,0.00%,1643,2.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
326,Soins en chirurgie d'un jour,Dermatoses bulleuses (L10-L14),4,4,1,0,0,0,0,2,2,0,0.00%,4,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
327,Soins en chirurgie d'un jour,Dermites et eczémas (L20-L30),41,41,1,0,0,4,16,11,10,0,0.00%,41,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
328,Soins en chirurgie d'un jour,Lésions papulo-squameuses (L40-L45),12,12,1,0,0,2,5,2,3,0,0.00%,12,8.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
329,Soins en chirurgie d'un jour,Urticaire et érythème (L50-L54),5,5,1,0,0,0,1,2,2,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
330,Soins en chirurgie d'un jour,Affections de la peau et du tissu cellulaire sous-cutané liées à une irradiation (L55-L59),251,251,1,0,0,3,55,57,136,0,0.00%,251,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
331,Soins en chirurgie d'un jour,Maladies des phanères et des annexes de la peau (L60- L75),2759,2759,1,76,138,674,1082,455,334,0,0.00%,2759,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
332,Soins en chirurgie d'un jour,Autres affections de la peau et du tissu cellulaire sous- cutané (L80-L99),2201,2201,1,83,119,332,718,496,453,0,0.00%,2201,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
333,Soins en chirurgie d'un jour,Arthropathies infectieuses (M00-M03),86,86,1,1,3,17,35,10,20,0,0.00%,86,18.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
334,Soins en chirurgie d'un jour,Polyarthropathies inflammatoires (M05-M14),390,390,1,62,53,27,120,74,54,0,0.00%,390,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
335,Soins en chirurgie d'un jour,Arthroses (M15-M19),1277,1277,1,0,1,85,630,389,172,0,0.00%,1277,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
336,Soins en chirurgie d'un jour,Autres affections articulaires (M20-M25),15760,15760,1,24,827,3950,7139,2728,1092,0,0.00%,15759,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
337,Soins en chirurgie d'un jour,Affections disséminées du tissu conjonctif (M30-M36),98,98,1,0,0,5,23,24,46,0,0.00%,98,1.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
338,Soins en chirurgie d'un jour,Dorsopathies déformantes (M40-M43),38,38,1,24,4,2,6,1,1,0,0.00%,38,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
339,Soins en chirurgie d'un jour,Spondylopathies (M45-M49),416,416,1,0,2,19,120,132,143,0,0.00%,416,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
340,Soins en chirurgie d'un jour,Autres dorsopathies (M50-M54),1030,1030,1,4,14,170,459,224,159,0,0.00%,1030,0.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
341,Soins en chirurgie d'un jour,Myopathies (M60-M63),163,163,1,10,11,46,56,19,21,0,0.00%,163,0.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
342,Soins en chirurgie d'un jour,Atteintes des synoviales et des tendons (M65-M68),3337,3337,1,138,55,323,1447,852,522,0,0.00%,3337,0.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
343,Soins en chirurgie d'un jour,Autres affections des tissus mous (M70-M79),7606,7606,1,16,109,874,3601,1953,1053,0,0.00%,7606,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
344,Soins en chirurgie d'un jour,Anomalies de la densité et de la structure osseuses (M80- M85),804,804,1,18,80,266,297,91,52,0,0.00%,804,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
345,Soins en chirurgie d'un jour,Autres ostéopathies (M86-M90),740,740,1,19,55,128,250,165,123,0,0.00%,739,2.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
346,Soins en chirurgie d'un jour,Chondropathies (M91-M94),292,292,1,1,77,100,92,18,4,0,0.00%,292,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
347,Soins en chirurgie d'un jour,Autres maladies du système ostéo-articulaire  des muscles et du tissu conjonctif (M95-M99),233,233,1,3,30,67,87,35,11,0,0.00%,233,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
348,Soins en chirurgie d'un jour,Glomérulopathies (N00-N08),17,17,1,6,3,2,3,2,1,0,0.00%,17,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
349,Soins en chirurgie d'un jour,Maladies rénales tubulo-interstitielles (N10-N16),901,901,1,60,17,75,191,249,309,0,0.00%,901,1.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
350,Soins en chirurgie d'un jour,Insuffisance rénale (N17-N19),575,575,1,1,3,38,160,159,214,0,0.00%,575,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
351,Soins en chirurgie d'un jour,Lithiase urinaire (N20-N23),5540,5540,1,4,29,752,2375,1405,975,0,0.00%,5540,3.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
352,Soins en chirurgie d'un jour,Autres affections du rein et de l'uretère (N25-N29),93,93,1,6,1,7,31,22,26,0,0.00%,93,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
353,Soins en chirurgie d'un jour,Autres maladies de l'appareil urinaire (N30-N39),4757,4757,1,78,47,432,2188,1129,883,0,0.00%,4757,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
354,Soins en chirurgie d'un jour,Maladies des organes génitaux de l'homme (N40-N51),5432,5432,1,1432,650,751,1007,828,764,0,0.00%,5432,1.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
355,Soins en chirurgie d'un jour,Affections du sein (N60-N64),3721,3721,1,2,254,970,1802,543,150,0,0.00%,3721,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
356,Soins en chirurgie d'un jour,Affections inflammatoires des organes pelviens de la femme (N70-N77),699,699,1,2,19,394,250,21,13,0,0.00%,699,3.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
357,Soins en chirurgie d'un jour,Affections non inflammatoires de l'appareil génital de la femme (N80-N98),11803,11803,1,6,172,3361,6173,1419,672,0,0.00%,11803,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
358,Soins en chirurgie d'un jour,Autres affections de l'appareil génito-urinaire (N99),78,78,1,9,2,10,19,23,15,0,0.00%,78,3.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
359,Soins en chirurgie d'un jour,Grossesse se terminant par un avortement (O00-O08),3216,3216,1,0,141,2792,283,0,0,0,0.00%,3216,12.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
360,Soins en chirurgie d'un jour,Autres affections maternelles liées principalement à la grossesse (O20-O29),7,7,1,0,0,7,0,0,0,0,0.00%,7,28.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
361,Soins en chirurgie d'un jour,Soins maternels liés au foetus et à la cavité amniotique  et problèmes possibles à l'accouchement (O30-O48),127,127,1,0,0,123,4,0,0,0,0.00%,127,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
362,Soins en chirurgie d'un jour,Complications du travail et de l'accouchement (O60-O75),113,113,1,0,4,107,2,0,0,0,0.00%,113,24.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
363,Soins en chirurgie d'un jour,Complications principalement liées à la puerpéralité (O85- O92),36,36,1,0,0,32,4,0,0,0,0.00%,36,16.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
364,Soins en chirurgie d'un jour,Autres problèmes obstétricaux  non classés ailleurs (O94- O99),11,11,1,0,0,10,1,0,0,0,0.00%,11,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
365,Soins en chirurgie d'un jour,Traumatismes obstétricaux (P10-P15),3,3,1,3,0,0,0,0,0,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
366,Soins en chirurgie d'un jour,Affections respiratoires et cardiovasculaires spécifiques de la période périnatale (P20-P29),1,1,1,1,0,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
367,Soins en chirurgie d'un jour,Infections spécifiques de la période périnatale (P35-P39),1,1,1,1,0,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
368,Soins en chirurgie d'un jour,Affections concernant les téguments et la régulation thermique du foetus et du nouveau-né (P80-P83),16,16,1,15,1,0,0,0,0,0,0.00%,16,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
369,Soins en chirurgie d'un jour,Autres affections dont l'origine se situe dans la période périnatale (P90-P96),7,7,1,7,0,0,0,0,0,0,0.00%,7,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
370,Soins en chirurgie d'un jour,Malformations congénitales du système nerveux (Q00-Q07),65,65,1,54,5,1,3,2,0,0,0.00%,65,1.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
371,Soins en chirurgie d'un jour,Malformations congénitales de l'oeil  de l'oreille  de la face et du cou (Q10-Q18),1762,1762,1,1329,328,54,30,10,11,0,0.00%,1762,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
372,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil circulatoire (Q20- Q28),74,74,1,29,26,6,9,2,2,0,0.00%,74,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
373,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil respiratoire (Q30- Q34),48,48,1,35,3,3,3,1,3,0,0.00%,48,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
374,Soins en chirurgie d'un jour,Bec-de-lièvre et fente palatine (Q35-Q37),44,44,1,13,20,9,2,0,0,0,0.00%,44,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
375,Soins en chirurgie d'un jour,Autres malformations congénitales de l'appareil digestif (Q38-Q45),144,144,1,110,15,5,9,2,3,0,0.00%,144,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
376,Soins en chirurgie d'un jour,Malformations congénitales des organes génitaux (Q50- Q56),1256,1256,1,882,172,148,39,11,4,0,0.00%,1256,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
377,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil urinaire (Q60- Q64),71,71,1,40,7,13,4,5,2,0,0.00%,71,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
378,Soins en chirurgie d'un jour,Malformations congénitales et déformations du système ostéo-articulaire et des muscles (Q65-Q79),387,387,1,266,65,31,16,3,6,0,0.00%,387,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
379,Soins en chirurgie d'un jour,Autres malformations congénitales (Q80-Q89),511,511,1,161,74,168,92,12,4,0,0.00%,511,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
380,Soins en chirurgie d'un jour,Anomalies chromosomiques  non classées ailleurs (Q90- Q99),14,14,1,9,4,1,0,0,0,0,0.00%,14,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
381,Soins en chirurgie d'un jour,Symptômes et signes relatifs aux appareils circulatoire et respiratoire (R00-R09),310,310,1,67,29,17,74,38,85,0,0.00%,310,2.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
382,Soins en chirurgie d'un jour,Symptômes et signes relatifs à l'appareil digestif et à l'abdomen (R10-R19),338,338,1,18,53,92,92,45,38,0,0.00%,338,2.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
383,Soins en chirurgie d'un jour,Symptômes et signes relatifs à la peau et au tissu cellulaire sous-cutané (R20-R23),137,137,1,9,12,16,52,29,19,0,0.00%,137,1.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
384,Soins en chirurgie d'un jour,Symptômes et signes relatifs aux systèmes nerveux et ostéo-musculaire (R25-R29),5,5,1,4,1,0,0,0,0,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
385,Soins en chirurgie d'un jour,Symptômes et signes relatifs à l'appareil urinaire (R30-R39),306,306,1,13,12,26,100,78,77,0,0.00%,306,1.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
386,Soins en chirurgie d'un jour,Symptômes et signes relatifs à la connaissance  la perception  l'humeur et le comportement (R40-R46),6,6,1,1,0,2,2,1,0,0,0.00%,6,16.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
