NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT,SEJ_MOY,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
285,Soins en chirurgie d'un jour,Affections du cristallin (H25-H28),102263,102263,1.0,52,27,349,7827,28652,65356,0,0.00%,102263,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
286,Soins en chirurgie d'un jour,Affections de la choroïde et de la rétine (H30-H36),3977,3977,1.0,29,39,153,912,1308,1536,0,0.00%,3977,0.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
287,Soins en chirurgie d'un jour,Glaucome (H40-H42),1408,1408,1.0,18,12,61,251,366,700,0,0.00%,1408,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
288,Soins en chirurgie d'un jour,Affections du corps vitré et du globe oculaire (H43-H45),807,807,1.0,5,6,54,220,222,300,0,0.00%,807,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
289,Soins en chirurgie d'un jour,Affections du nerf et des voies optiques (H46-H48),10,10,1.0,2,3,0,2,1,2,0,0.00%,10,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
290,Soins en chirurgie d'un jour,Affections des muscles oculaires  des mouvements binoculaires  de l'accommodation et de la réfraction (H49- H52),1844,1844,1.0,678,206,255,403,187,115,0,0.00%,1844,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
291,Soins en chirurgie d'un jour,Troubles de la vision et cécité (H53-H54),20,20,1.0,2,1,0,5,8,4,0,0.00%,20,5.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
292,Soins en chirurgie d'un jour,Autres affections de l'oeil et de ses annexes (H55-H59),416,416,1.0,16,5,7,50,107,231,0,0.00%,416,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
293,Soins en chirurgie d'un jour,Maladies de l'oreille externe (H60-H62),183,183,1.0,37,18,21,45,30,32,0,0.00%,183,1.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
294,Soins en chirurgie d'un jour,Maladies de l'oreille moyenne et de l'apophyse mastoïde (H65-H75),12198,12198,1.0,10760,478,284,370,193,113,0,0.00%,12198,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
295,Soins en chirurgie d'un jour,Maladies de l'oreille interne (H80-H83),242,242,1.0,1,1,42,137,47,14,0,0.00%,242,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
296,Soins en chirurgie d'un jour,Autres affections de l'oreille (H90-H95),510,510,1.0,97,61,90,124,87,51,0,0.00%,510,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
297,Soins en chirurgie d'un jour,Maladies hypertensives (I10-I15),3,3,1.0,0,0,0,0,1,2,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
298,Soins en chirurgie d'un jour,Cardiopathies ischémiques (I20-I25),32,32,1.0,0,0,0,8,17,7,0,0.00%,32,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
299,Soins en chirurgie d'un jour,Affections cardiopulmonaires et maladies de la circulation pulmonaire (I26-I28),2,2,1.0,2,0,0,0,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
300,Soins en chirurgie d'un jour,Autres formes de cardiopathies (I30-I52),263,263,1.0,3,1,3,46,58,152,0,0.00%,263,0.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
301,Soins en chirurgie d'un jour,Maladies cérébrovasculaires (I60-I69),27,27,1.0,9,4,2,3,6,3,0,0.00%,27,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
302,Soins en chirurgie d'un jour,Maladies des artères  artérioles et capillaires (I70-I79),519,519,1.0,4,1,8,98,159,249,0,0.00%,519,0.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
303,Soins en chirurgie d'un jour,Maladies des veines  des vaisseaux et des ganglions lymphatiques  non classées ailleurs (I80-I89),1661,1661,1.0,22,27,490,737,267,118,0,0.00%,1661,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
304,Soins en chirurgie d'un jour,Troubles autres et non précisés de l'appareil circulatoire (I95-I99),2,2,1.0,0,0,0,2,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
305,Soins en chirurgie d'un jour,Affections aiguës des voies respiratoires supérieures (J00- J06),338,338,1.0,98,52,153,25,7,3,0,0.00%,338,0.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
306,Soins en chirurgie d'un jour,Grippe et pneumonie (J09-J18),10,10,1.0,9,0,1,0,0,0,0,0.00%,10,10.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
307,Soins en chirurgie d'un jour,Autres affections aiguës des voies respiratoires inférieures (J20-J22),10,10,1.0,10,0,0,0,0,0,0,0.00%,10,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
308,Soins en chirurgie d'un jour,Autres maladies des voies respiratoires supérieures (J30- J39),13560,13560,1.0,4299,1127,3673,2929,1020,512,0,0.00%,13560,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
309,Soins en chirurgie d'un jour,Maladies chroniques des voies respiratoires inférieures (J40- J47),20,20,1.0,8,4,1,3,1,3,0,0.00%,20,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
310,Soins en chirurgie d'un jour,Maladies du poumon dues à des agents externes (J60-J70),4,4,1.0,1,0,0,0,2,1,0,0.00%,4,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
311,Soins en chirurgie d'un jour,Autres maladies respiratoires touchant principalement le tissu interstitiel (J80-J84),12,12,1.0,0,0,0,2,5,5,0,0.00%,12,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
312,Soins en chirurgie d'un jour,Maladies suppurées et nécrotiques des voies respiratoires inférieures (J85-J86),9,9,1.0,0,0,2,3,0,4,0,0.00%,9,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
313,Soins en chirurgie d'un jour,Autres affections de la plèvre (J90-J94),22,22,1.0,1,1,1,5,3,11,0,0.00%,22,4.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
314,Soins en chirurgie d'un jour,Autres maladies de l'appareil respiratoire (J95-J99),72,72,1.0,20,6,8,11,18,9,0,0.00%,72,2.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
315,Soins en chirurgie d'un jour,Maladies de la cavité buccale  des glandes salivaires et des maxillaires (K00-K14),7111,7111,1.0,3233,953,1244,1066,368,247,0,0.00%,7110,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
316,Soins en chirurgie d'un jour,Maladies de l'oesophage  de l'estomac et du duodénum (K20-K31),458,458,1.0,115,109,32,71,61,70,0,0.00%,458,2.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
317,Soins en chirurgie d'un jour,Maladies de l'appendice (K35-K38),485,485,1.0,12,61,190,137,61,24,0,0.00%,485,39.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
318,Soins en chirurgie d'un jour,Hernie (K40-K46),20725,20725,1.0,925,240,2781,7765,4951,4063,0,0.00%,20725,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
319,Soins en chirurgie d'un jour,Entérites et colites non infectieuses (K50-K52),195,195,1.0,25,80,28,30,22,10,0,0.00%,195,1.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
320,Soins en chirurgie d'un jour,Autres maladies de l'intestin (K55-K64),6465,6465,1.0,46,58,1427,2916,1212,806,0,0.00%,6463,2.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
321,Soins en chirurgie d'un jour,Maladies du péritoine (K65-K67),43,43,1.0,0,1,10,20,9,3,0,0.00%,43,2.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
322,Soins en chirurgie d'un jour,Maladies du foie (K70-K77),30,30,1.0,6,5,2,5,6,6,0,0.00%,30,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
323,Soins en chirurgie d'un jour,Maladies de la vésicule biliaire  des voies biliaires et du pancréas (K80-K87),9486,9486,1.0,3,132,2508,3768,1823,1252,0,0.00%,9485,1.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
324,Soins en chirurgie d'un jour,Autres affections de l'appareil digestif (K90-K93),179,179,1.0,61,46,10,25,20,17,0,0.00%,179,0.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
325,Soins en chirurgie d'un jour,Infections de la peau et du tissu cellulaire sous-cutané (L00- L08),1659,1659,1.0,33,365,907,256,58,40,0,0.00%,1659,2.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
326,Soins en chirurgie d'un jour,Dermatoses bulleuses (L10-L14),4,4,1.0,0,0,0,0,1,3,0,0.00%,4,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
327,Soins en chirurgie d'un jour,Dermites et eczémas (L20-L30),26,26,1.0,0,0,4,9,6,7,0,0.00%,26,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
328,Soins en chirurgie d'un jour,Lésions papulo-squameuses (L40-L45),13,13,1.0,0,0,1,3,5,4,0,0.00%,13,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
329,Soins en chirurgie d'un jour,Urticaire et érythème (L50-L54),2,2,1.0,0,1,1,0,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
330,Soins en chirurgie d'un jour,Affections de la peau et du tissu cellulaire sous-cutané liées à une irradiation (L55-L59),220,220,1.0,0,1,4,43,61,111,0,0.00%,220,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
331,Soins en chirurgie d'un jour,Maladies des phanères et des annexes de la peau (L60-L75),2309,2309,1.0,61,116,583,853,410,286,0,0.00%,2309,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
332,Soins en chirurgie d'un jour,Autres affections de la peau et du tissu cellulaire sous- cutané (L80-L99),1829,1829,1.0,89,88,317,603,347,385,0,0.00%,1829,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
333,Soins en chirurgie d'un jour,Arthropathies infectieuses (M00-M03),96,96,1.0,3,3,13,36,24,17,0,0.00%,96,17.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
334,Soins en chirurgie d'un jour,Polyarthropathies inflammatoires (M05-M14),375,375,1.0,47,52,33,93,79,71,0,0.00%,375,0.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
335,Soins en chirurgie d'un jour,Arthroses (M15-M19),1494,1494,1.0,0,1,91,670,489,243,0,0.00%,1494,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
336,Soins en chirurgie d'un jour,Autres affections articulaires (M20-M25),14747,14747,1.0,38,752,3738,6540,2502,1177,0,0.00%,14747,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
337,Soins en chirurgie d'un jour,Affections disséminées du tissu conjonctif (M30-M36),88,88,1.0,0,1,4,17,25,41,0,0.00%,88,1.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
338,Soins en chirurgie d'un jour,Dorsopathies déformantes (M40-M43),57,57,1.0,18,17,1,12,5,4,0,0.00%,57,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
339,Soins en chirurgie d'un jour,Spondylopathies (M45-M49),456,456,1.0,3,1,15,127,133,177,0,0.00%,456,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
340,Soins en chirurgie d'un jour,Autres dorsopathies (M50-M54),1162,1162,1.0,1,17,194,540,229,181,0,0.00%,1162,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
341,Soins en chirurgie d'un jour,Myopathies (M60-M63),136,136,1.0,4,12,41,40,20,19,0,0.00%,136,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
342,Soins en chirurgie d'un jour,Atteintes des synoviales et des tendons (M65-M68),3421,3421,1.0,109,60,342,1408,941,561,0,0.00%,3421,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
343,Soins en chirurgie d'un jour,Autres affections des tissus mous (M70-M79),7968,7968,1.0,20,103,889,3655,2171,1130,0,0.00%,7968,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
344,Soins en chirurgie d'un jour,Anomalies de la densité et de la structure osseuses (M80- M85),801,801,1.0,19,89,281,236,99,77,0,0.00%,801,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
345,Soins en chirurgie d'un jour,Autres ostéopathies (M86-M90),927,927,1.0,16,55,144,343,202,167,0,0.00%,927,2.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
346,Soins en chirurgie d'un jour,Chondropathies (M91-M94),280,280,1.0,8,69,94,90,15,4,0,0.00%,280,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
347,Soins en chirurgie d'un jour,Autres maladies du système ostéo-articulaire  des muscles et du tissu conjonctif (M95-M99),212,212,1.0,2,12,79,76,31,12,0,0.00%,212,0.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
348,Soins en chirurgie d'un jour,Glomérulopathies (N00-N08),12,12,1.0,4,4,0,2,1,1,0,0.00%,12,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
349,Soins en chirurgie d'un jour,Maladies rénales tubulo-interstitielles (N10-N16),1013,1013,1.0,43,14,81,232,269,374,0,0.00%,1013,2.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
350,Soins en chirurgie d'un jour,Insuffisance rénale (N17-N19),534,534,1.0,2,5,33,136,132,226,0,0.00%,534,0.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
351,Soins en chirurgie d'un jour,Lithiase urinaire (N20-N23),6419,6419,1.0,11,32,804,2559,1703,1310,0,0.00%,6419,3.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
352,Soins en chirurgie d'un jour,Autres affections du rein et de l'uretère (N25-N29),141,141,1.0,4,3,18,32,41,43,0,0.00%,141,0.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
353,Soins en chirurgie d'un jour,Autres maladies de l'appareil urinaire (N30-N39),4197,4197,1.0,61,39,382,1833,978,904,0,0.00%,4197,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
354,Soins en chirurgie d'un jour,Maladies des organes génitaux de l'homme (N40-N51),5190,5190,1.0,1197,707,595,928,883,880,0,0.00%,5190,1.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
355,Soins en chirurgie d'un jour,Affections du sein (N60-N64),3617,3617,1.0,1,246,975,1681,564,150,0,0.00%,3617,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
356,Soins en chirurgie d'un jour,Affections inflammatoires des organes pelviens de la femme (N70-N77),585,585,1.0,1,19,329,204,20,12,0,0.00%,585,5.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
357,Soins en chirurgie d'un jour,Affections non inflammatoires de l'appareil génital de la femme (N80-N98),12120,12120,1.0,6,147,3237,6463,1506,761,0,0.00%,12120,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
358,Soins en chirurgie d'un jour,Autres affections de l'appareil génito-urinaire (N99),104,104,1.0,13,2,19,21,24,25,0,0.00%,104,4.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
359,Soins en chirurgie d'un jour,Grossesse se terminant par un avortement (O00-O08),3384,3384,1.0,0,150,2909,325,0,0,0,0.00%,3384,11.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
360,Soins en chirurgie d'un jour,Autres affections maternelles liées principalement à la grossesse (O20-O29),3,3,1.0,0,0,3,0,0,0,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
361,Soins en chirurgie d'un jour,Soins maternels liés au foetus et à la cavité amniotique  et problèmes possibles à l'accouchement (O30-O48),127,127,1.0,0,1,118,8,0,0,0,0.00%,127,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
362,Soins en chirurgie d'un jour,Complications du travail et de l'accouchement (O60-O75),126,126,1.0,0,2,119,5,0,0,0,0.00%,126,16.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
363,Soins en chirurgie d'un jour,Complications principalement liées à la puerpéralité (O85- O92),28,28,1.0,0,1,26,1,0,0,0,0.00%,28,17.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
364,Soins en chirurgie d'un jour,Autres problèmes obstétricaux  non classés ailleurs (O94- O99),12,12,1.0,0,1,11,0,0,0,0,0.00%,12,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
365,Soins en chirurgie d'un jour,Traumatismes obstétricaux (P10-P15),5,5,1.0,5,0,0,0,0,0,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
366,Soins en chirurgie d'un jour,Affections de l'appareil digestif du foetus et du nouveau-né (P75-P78),1,1,1.0,1,0,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
367,Soins en chirurgie d'un jour,Affections concernant les téguments et la régulation thermique du foetus et du nouveau-né (P80-P83),5,5,1.0,4,1,0,0,0,0,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
368,Soins en chirurgie d'un jour,Autres affections dont l'origine se situe dans la période périnatale (P90-P96),5,5,1.0,5,0,0,0,0,0,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
369,Soins en chirurgie d'un jour,Malformations congénitales du système nerveux (Q00-Q07),67,67,1.0,57,3,2,1,4,0,0,0.00%,67,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
370,Soins en chirurgie d'un jour,Malformations congénitales de l'oeil  de l'oreille  de la face et du cou (Q10-Q18),1504,1504,1.0,1113,288,44,30,17,12,0,0.00%,1504,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
371,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil circulatoire (Q20- Q28),56,56,1.0,26,15,5,7,3,0,0,0.00%,56,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
372,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil respiratoire (Q30- Q34),49,49,1.0,22,8,5,6,4,4,0,0.00%,49,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
373,Soins en chirurgie d'un jour,Bec-de-lièvre et fente palatine (Q35-Q37),33,33,1.0,13,12,6,1,1,0,0,0.00%,33,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
374,Soins en chirurgie d'un jour,Autres malformations congénitales de l'appareil digestif (Q38-Q45),151,151,1.0,113,17,3,10,6,2,0,0.00%,151,1.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
375,Soins en chirurgie d'un jour,Malformations congénitales des organes génitaux (Q50-Q56),1260,1260,1.0,844,194,157,49,12,4,0,0.00%,1260,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
376,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil urinaire (Q60-Q64),92,92,1.0,48,12,12,10,8,2,0,0.00%,92,1.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
377,Soins en chirurgie d'un jour,Malformations congénitales et déformations du système ostéo-articulaire et des muscles (Q65-Q79),425,425,1.0,271,74,44,27,7,2,0,0.00%,425,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
378,Soins en chirurgie d'un jour,Autres malformations congénitales (Q80-Q89),509,509,1.0,197,64,140,88,13,7,0,0.00%,509,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
379,Soins en chirurgie d'un jour,Anomalies chromosomiques  non classées ailleurs (Q90-Q99),7,7,1.0,4,1,2,0,0,0,0,0.00%,7,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
380,Soins en chirurgie d'un jour,Symptômes et signes relatifs aux appareils circulatoire et respiratoire (R00-R09),301,301,1.0,52,35,19,80,46,69,0,0.00%,301,3.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
381,Soins en chirurgie d'un jour,Symptômes et signes relatifs à l'appareil digestif et à l'abdomen (R10-R19),302,302,1.0,27,59,61,91,41,23,0,0.00%,302,1.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
382,Soins en chirurgie d'un jour,Symptômes et signes relatifs à la peau et au tissu cellulaire sous-cutané (R20-R23),94,94,1.0,8,3,11,33,23,16,0,0.00%,94,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
383,Soins en chirurgie d'un jour,Symptômes et signes relatifs aux systèmes nerveux et ostéo-musculaire (R25-R29),14,14,1.0,10,0,1,1,1,1,0,0.00%,14,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
