NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT,SEJ_MOY,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
287,Soins en chirurgie d'un jour,Affections de la choroïde et de la rétine (H30-H36),3620,3620,1,21,24,182,926,1144,1323,0,0.00%,3620,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
288,Soins en chirurgie d'un jour,Glaucome (H40-H42),1272,1272,1,11,11,58,282,324,586,0,0.00%,1272,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
289,Soins en chirurgie d'un jour,Affections du corps vitré et du globe oculaire (H43-H45),758,758,1,3,2,55,208,194,296,0,0.00%,758,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
290,Soins en chirurgie d'un jour,Affections du nerf et des voies optiques (H46-H48),9,9,1,0,0,0,2,2,5,0,0.00%,9,11.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
291,Soins en chirurgie d'un jour,Affections des muscles oculaires  des mouvements binoculaires  de l'accommodation et de la réfraction (H49- H52),1572,1572,1,597,153,253,359,142,68,0,0.00%,1572,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
292,Soins en chirurgie d'un jour,Troubles de la vision et cécité (H53-H54),16,16,1,1,1,2,4,2,6,0,0.00%,16,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
293,Soins en chirurgie d'un jour,Autres affections de l'oeil et de ses annexes (H55-H59),421,421,1,6,3,17,68,114,213,0,0.00%,421,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
294,Soins en chirurgie d'un jour,Maladies de l'oreille externe (H60-H62),215,215,1,49,21,23,48,29,45,0,0.00%,215,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
295,Soins en chirurgie d'un jour,Maladies de l'oreille moyenne et de l'apophyse mastoïde (H65-H75),11297,11297,1,9308,534,398,567,267,223,0,0.00%,11297,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
296,Soins en chirurgie d'un jour,Maladies de l'oreille interne (H80-H83),257,257,1,0,2,40,157,45,13,0,0.00%,257,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
297,Soins en chirurgie d'un jour,Autres affections de l'oreille (H90-H95),341,341,1,52,41,65,109,55,19,0,0.00%,341,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
298,Soins en chirurgie d'un jour,Cardiopathies rhumatismales chroniques (I05-I09),72,72,1,0,0,1,12,14,45,0,0.00%,72,1.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
299,Soins en chirurgie d'un jour,Maladies hypertensives (I10-I15),10,10,1,0,0,0,2,0,8,0,0.00%,10,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
300,Soins en chirurgie d'un jour,Cardiopathies ischémiques (I20-I25),2515,2515,1,0,0,11,656,902,946,1,0.00%,2515,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
301,Soins en chirurgie d'un jour,Affections cardiopulmonaires et maladies de la circulation pulmonaire (I26-I28),19,19,1,1,0,0,8,6,4,0,0.00%,19,21.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
302,Soins en chirurgie d'un jour,Autres formes de cardiopathies (I30-I52),1031,1031,1,2,3,28,208,266,524,0,0.00%,1031,1.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
303,Soins en chirurgie d'un jour,Maladies cérébrovasculaires (I60-I69),14,14,1,4,0,2,4,3,1,0,0.00%,14,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
304,Soins en chirurgie d'un jour,Maladies des artères  artérioles et capillaires (I70-I79),747,747,1,78,25,28,151,189,276,0,0.00%,747,0.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
305,Soins en chirurgie d'un jour,Maladies des veines  des vaisseaux et des ganglions lymphatiques  non classées ailleurs (I80-I89),1758,1758,1,15,42,512,789,284,116,0,0.00%,1758,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
306,Soins en chirurgie d'un jour,Troubles autres et non précisés de l'appareil circulatoire (I95-I99),4,4,1,0,0,1,1,0,2,0,0.00%,4,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
307,Soins en chirurgie d'un jour,Affections aiguës des voies respiratoires supérieures (J00- J06),411,411,1,172,72,125,32,9,1,0,0.00%,411,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
308,Soins en chirurgie d'un jour,Grippe et pneumonie (J09-J18),8,8,1,4,1,1,1,0,1,0,0.00%,8,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
309,Soins en chirurgie d'un jour,Autres affections aiguës des voies respiratoires inférieures (J20-J22),6,6,1,6,0,0,0,0,0,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
310,Soins en chirurgie d'un jour,Autres maladies des voies respiratoires supérieures (J30- J39),15944,15944,1,5971,1597,3764,3218,955,439,0,0.00%,15944,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
311,Soins en chirurgie d'un jour,Maladies chroniques des voies respiratoires inférieures (J40-J47),19,19,1,7,5,0,2,4,1,0,0.00%,19,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
312,Soins en chirurgie d'un jour,Maladies du poumon dues à des agents externes (J60-J70),11,11,1,0,0,0,3,5,3,0,0.00%,11,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
313,Soins en chirurgie d'un jour,Autres maladies respiratoires touchant principalement le tissu interstitiel (J80-J84),6,6,1,1,0,1,2,0,2,1,0.00%,6,16.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
314,Soins en chirurgie d'un jour,Maladies suppurées et nécrotiques des voies respiratoires inférieures (J85-J86),3,3,1,0,0,0,1,1,1,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
315,Soins en chirurgie d'un jour,Autres affections de la plèvre (J90-J94),15,15,1,1,0,1,2,6,5,0,0.00%,15,6.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
316,Soins en chirurgie d'un jour,Autres maladies de l'appareil respiratoire (J95-J99),54,54,1,13,2,8,12,9,10,0,0.00%,54,1.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
317,Soins en chirurgie d'un jour,Maladies de la cavité buccale  des glandes salivaires et des maxillaires (K00-K14),6719,6719,1,2378,956,1437,1342,343,263,0,0.00%,6719,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
318,Soins en chirurgie d'un jour,Maladies de l'oesophage  de l'estomac et du duodénum (K20-K31),700,700,1,108,61,43,187,165,136,0,0.00%,700,1.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
319,Soins en chirurgie d'un jour,Maladies de l'appendice (K35-K38),209,209,1,2,24,82,68,23,10,0,0.00%,209,30.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
320,Soins en chirurgie d'un jour,Hernie (K40-K46),18554,18554,1,906,291,2718,7502,4045,3092,0,0.00%,18554,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
321,Soins en chirurgie d'un jour,Entérites et colites non infectieuses (K50-K52),171,171,1,12,37,28,52,29,13,0,0.00%,171,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
322,Soins en chirurgie d'un jour,Autres maladies de l'intestin (K55-K64),9144,9144,1,36,51,1623,4273,2046,1115,1,0.00%,9144,1.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
323,Soins en chirurgie d'un jour,Maladies du péritoine (K65-K67),46,46,1,1,1,13,21,7,3,0,0.00%,46,4.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
324,Soins en chirurgie d'un jour,Maladies du foie (K70-K77),33,33,1,3,4,3,14,7,2,0,0.00%,33,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
325,Soins en chirurgie d'un jour,Maladies de la vésicule biliaire  des voies biliaires et du pancréas (K80-K87),8344,8344,1,3,170,2425,3429,1415,902,0,0.00%,8344,1.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
326,Soins en chirurgie d'un jour,Autres affections de l'appareil digestif (K90-K93),123,123,1,37,9,16,22,19,20,0,0.00%,123,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
327,Soins en chirurgie d'un jour,Infections de la peau et du tissu cellulaire sous-cutané (L00-L08),1669,1669,1,21,318,968,276,59,27,0,0.00%,1669,2.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
328,Soins en chirurgie d'un jour,Dermatoses bulleuses (L10-L14),16,16,1,0,0,1,3,3,9,0,0.00%,16,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
329,Soins en chirurgie d'un jour,Dermites et eczémas (L20-L30),70,70,1,1,1,11,36,10,11,0,0.00%,70,1.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
330,Soins en chirurgie d'un jour,Lésions papulo-squameuses (L40-L45),25,25,1,0,0,7,8,5,5,0,0.00%,25,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
331,Soins en chirurgie d'un jour,Urticaire et érythème (L50-L54),12,12,1,0,1,3,1,3,4,0,0.00%,12,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
332,Soins en chirurgie d'un jour,Affections de la peau et du tissu cellulaire sous-cutané liées à une irradiation (L55-L59),320,320,1,0,2,5,67,74,172,0,0.00%,320,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
333,Soins en chirurgie d'un jour,Maladies des phanères et des annexes de la peau (L60- L75),3872,3872,1,55,171,944,1605,665,432,0,0.00%,3872,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
334,Soins en chirurgie d'un jour,Autres affections de la peau et du tissu cellulaire sous- cutané (L80-L99),2703,2703,1,92,134,467,933,520,557,0,0.00%,2703,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
335,Soins en chirurgie d'un jour,Arthropathies infectieuses (M00-M03),110,110,1,1,4,25,35,19,26,0,0.00%,110,20.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
336,Soins en chirurgie d'un jour,Polyarthropathies inflammatoires (M05-M14),393,393,1,41,38,31,133,80,70,0,0.00%,393,1.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
337,Soins en chirurgie d'un jour,Arthroses (M15-M19),1213,1213,1,0,2,76,596,377,162,0,0.00%,1213,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
338,Soins en chirurgie d'un jour,Autres affections articulaires (M20-M25),16027,16027,1,32,846,3926,7515,2682,1026,0,0.00%,16027,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
339,Soins en chirurgie d'un jour,Affections disséminées du tissu conjonctif (M30-M36),155,155,1,0,1,8,28,43,75,0,0.00%,155,1.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
340,Soins en chirurgie d'un jour,Dorsopathies déformantes (M40-M43),19,19,1,7,5,2,4,0,1,0,0.00%,19,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
341,Soins en chirurgie d'un jour,Spondylopathies (M45-M49),286,286,1,0,0,6,76,81,123,0,0.00%,286,1.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
342,Soins en chirurgie d'un jour,Autres dorsopathies (M50-M54),834,834,1,1,7,157,413,139,117,0,0.00%,834,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
343,Soins en chirurgie d'un jour,Myopathies (M60-M63),164,164,1,8,10,44,59,20,23,0,0.00%,164,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
344,Soins en chirurgie d'un jour,Atteintes des synoviales et des tendons (M65-M68),3852,3852,1,119,57,359,1726,968,623,0,0.00%,3852,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
345,Soins en chirurgie d'un jour,Autres affections des tissus mous (M70-M79),7551,7551,1,29,108,890,3639,1929,956,0,0.00%,7551,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
346,Soins en chirurgie d'un jour,Anomalies de la densité et de la structure osseuses (M80- M85),800,800,1,20,109,283,250,91,47,0,0.00%,800,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
347,Soins en chirurgie d'un jour,Autres ostéopathies (M86-M90),681,681,1,6,40,125,288,118,104,0,0.00%,681,0.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
348,Soins en chirurgie d'un jour,Chondropathies (M91-M94),294,294,1,2,63,121,88,15,5,0,0.00%,294,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
349,Soins en chirurgie d'un jour,Autres maladies du système ostéo-articulaire  des muscles et du tissu conjonctif (M95-M99),228,228,1,3,22,80,91,24,8,0,0.00%,228,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
350,Soins en chirurgie d'un jour,Glomérulopathies (N00-N08),17,17,1,7,2,2,6,0,0,0,0.00%,17,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
351,Soins en chirurgie d'un jour,Maladies rénales tubulo-interstitielles (N10-N16),756,756,1,54,10,68,190,192,242,0,0.00%,756,4.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
352,Soins en chirurgie d'un jour,Insuffisance rénale (N17-N19),619,619,1,5,2,60,173,147,232,0,0.00%,619,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
353,Soins en chirurgie d'un jour,Lithiase urinaire (N20-N23),5279,5279,1,7,29,737,2457,1298,751,0,0.00%,5279,3.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
354,Soins en chirurgie d'un jour,Autres affections du rein et de l'uretère (N25-N29),87,87,1,3,4,6,28,20,26,0,0.00%,87,1.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
355,Soins en chirurgie d'un jour,Autres maladies de l'appareil urinaire (N30-N39),4533,4533,1,53,39,402,2154,1097,788,0,0.00%,4533,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
356,Soins en chirurgie d'un jour,Maladies des organes génitaux de l'homme (N40-N51),4526,4526,1,1119,598,655,903,677,574,0,0.00%,4526,1.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
357,Soins en chirurgie d'un jour,Affections du sein (N60-N64),3696,3696,1,0,293,1024,1759,501,119,0,0.00%,3696,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
358,Soins en chirurgie d'un jour,Affections inflammatoires des organes pelviens de la femme (N70-N77),712,712,1,1,18,371,263,39,20,0,0.00%,712,5.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
359,Soins en chirurgie d'un jour,Affections non inflammatoires de l'appareil génital de la femme (N80-N98),11217,11217,1,2,132,3436,5855,1192,600,0,0.00%,11217,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
360,Soins en chirurgie d'un jour,Autres affections de l'appareil génito-urinaire (N99),79,79,1,2,3,11,22,29,12,0,0.00%,79,1.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
361,Soins en chirurgie d'un jour,Grossesse se terminant par un avortement (O00-O08),3462,3462,1,0,225,2962,275,0,0,0,0.00%,3462,14.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
362,Soins en chirurgie d'un jour,Autres affections maternelles liées principalement à la grossesse (O20-O29),1,1,1,0,0,1,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
363,Soins en chirurgie d'un jour,Soins maternels liés au foetus et à la cavité amniotique  et problèmes possibles à l'accouchement (O30-O48),124,124,1,0,0,119,5,0,0,0,0.00%,124,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
364,Soins en chirurgie d'un jour,Complications du travail et de l'accouchement (O60-O75),126,126,1,0,1,123,2,0,0,0,0.00%,126,25.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
365,Soins en chirurgie d'un jour,Complications principalement liées à la puerpéralité (O85- O92),24,24,1,0,1,23,0,0,0,0,0.00%,24,12.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
366,Soins en chirurgie d'un jour,Autres problèmes obstétricaux  non classés ailleurs (O94- O99),14,14,1,0,0,13,1,0,0,0,0.00%,14,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
367,Soins en chirurgie d'un jour,Anomalies liées à la durée de la gestation et à la croissance du foetus (P05-P08),1,1,1,1,0,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
368,Soins en chirurgie d'un jour,Traumatismes obstétricaux (P10-P15),1,1,1,1,0,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
369,Soins en chirurgie d'un jour,Affections concernant les téguments et la régulation thermique du foetus et du nouveau-né (P80-P83),16,16,1,16,0,0,0,0,0,0,0.00%,16,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
370,Soins en chirurgie d'un jour,Autres affections dont l'origine se situe dans la période périnatale (P90-P96),1,1,1,1,0,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
371,Soins en chirurgie d'un jour,Malformations congénitales du système nerveux (Q00- Q07),28,28,1,24,1,1,2,0,0,0,0.00%,28,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
372,Soins en chirurgie d'un jour,Malformations congénitales de l'oeil  de l'oreille  de la face et du cou (Q10-Q18),1640,1640,1,1214,324,54,28,10,10,0,0.00%,1640,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
373,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil circulatoire (Q20- Q28),69,69,1,17,7,14,19,9,3,0,0.00%,69,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
374,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil respiratoire (Q30- Q34),51,51,1,19,6,10,8,5,3,0,0.00%,51,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
375,Soins en chirurgie d'un jour,Bec-de-lièvre et fente palatine (Q35-Q37),45,45,1,19,14,10,1,0,1,0,0.00%,45,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
376,Soins en chirurgie d'un jour,Autres malformations congénitales de l'appareil digestif (Q38-Q45),163,163,1,118,10,7,15,8,5,0,0.00%,163,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
377,Soins en chirurgie d'un jour,Malformations congénitales des organes génitaux (Q50- Q56),1017,1017,1,681,148,150,32,4,2,0,0.00%,1017,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
378,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil urinaire (Q60- Q64),60,60,1,36,14,4,3,2,1,0,0.00%,60,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
379,Soins en chirurgie d'un jour,Malformations congénitales et déformations du système ostéo-articulaire et des muscles (Q65-Q79),328,328,1,206,51,39,22,7,3,0,0.00%,328,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
380,Soins en chirurgie d'un jour,Autres malformations congénitales (Q80-Q89),450,450,1,81,70,165,113,13,8,0,0.00%,450,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
381,Soins en chirurgie d'un jour,Anomalies chromosomiques  non classées ailleurs (Q90- Q99),6,6,1,3,2,1,0,0,0,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
382,Soins en chirurgie d'un jour,Symptômes et signes relatifs aux appareils circulatoire et respiratoire (R00-R09),594,594,1,52,39,26,170,143,164,0,0.00%,594,0.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
383,Soins en chirurgie d'un jour,Symptômes et signes relatifs à l'appareil digestif et à l'abdomen (R10-R19),292,292,1,1,17,85,106,40,43,0,0.00%,292,0.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
384,Soins en chirurgie d'un jour,Symptômes et signes relatifs à la peau et au tissu cellulaire sous-cutané (R20-R23),146,146,1,10,8,24,58,26,20,0,0.00%,146,2.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
385,Soins en chirurgie d'un jour,Symptômes et signes relatifs aux systèmes nerveux et ostéo-musculaire (R25-R29),2,2,1,1,0,0,0,1,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
386,Soins en chirurgie d'un jour,Symptômes et signes relatifs à l'appareil urinaire (R30- R39),285,285,1,11,11,25,109,68,61,0,0.00%,285,1.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
387,Soins en chirurgie d'un jour,Symptômes et signes relatifs au langage et à la voix (R47- R49),37,37,1,0,0,1,12,13,11,0,0.00%,37,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
