NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT,SEJ_MOY,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
286,Soins en chirurgie d'un jour,Glaucome (H40-H42),1397,1397,1,15,16,36,241,396,693,0,0.00%,1397,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
287,Soins en chirurgie d'un jour,Affections du corps vitré et du globe oculaire (H43-H45),803,803,1,2,1,29,208,248,315,0,0.00%,803,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
288,Soins en chirurgie d'un jour,Affections du nerf et des voies optiques (H46-H48),10,10,1,3,2,1,0,3,1,0,0.00%,10,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
289,Soins en chirurgie d'un jour,Affections des muscles oculaires  des mouvements binoculaires  de l'accommodation et de la réfraction (H49- H52),1763,1763,1,698,198,254,359,166,88,0,0.00%,1763,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
290,Soins en chirurgie d'un jour,Troubles de la vision et cécité (H53-H54),17,17,1,1,2,1,7,1,5,0,0.00%,17,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
291,Soins en chirurgie d'un jour,Autres affections de l'oeil et de ses annexes (H55-H59),480,480,1,12,4,11,72,120,261,0,0.00%,480,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
292,Soins en chirurgie d'un jour,Maladies de l'oreille externe (H60-H62),193,193,1,36,16,29,33,34,45,0,0.00%,193,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
293,Soins en chirurgie d'un jour,Maladies de l'oreille moyenne et de l'apophyse mastoïde (H65-H75),11591,11591,1,10159,479,276,401,182,94,0,0.00%,11591,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
294,Soins en chirurgie d'un jour,Maladies de l'oreille interne (H80-H83),228,228,1,1,0,31,142,38,16,0,0.00%,228,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
295,Soins en chirurgie d'un jour,Autres affections de l'oreille (H90-H95),399,399,1,54,62,80,128,54,21,0,0.00%,399,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
296,Soins en chirurgie d'un jour,Cardiopathies rhumatismales chroniques (I05-I09),1,1,1,1,0,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
297,Soins en chirurgie d'un jour,Maladies hypertensives (I10-I15),6,6,1,0,0,0,2,2,2,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
298,Soins en chirurgie d'un jour,Cardiopathies ischémiques (I20-I25),29,29,1,0,0,0,8,11,10,0,0.00%,29,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
299,Soins en chirurgie d'un jour,Affections cardiopulmonaires et maladies de la circulation pulmonaire (I26-I28),2,2,1,1,1,0,0,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
300,Soins en chirurgie d'un jour,Autres formes de cardiopathies (I30-I52),270,270,1,0,1,7,66,74,122,0,0.00%,270,1.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
301,Soins en chirurgie d'un jour,Maladies cérébrovasculaires (I60-I69),21,21,1,7,0,1,6,3,4,0,0.00%,21,4.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
302,Soins en chirurgie d'un jour,Maladies des artères  artérioles et capillaires (I70-I79),527,527,1,5,6,12,97,169,238,1,0.00%,527,0.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
303,Soins en chirurgie d'un jour,Maladies des veines  des vaisseaux et des ganglions lymphatiques  non classées ailleurs (I80-I89),1700,1700,1,34,32,477,794,271,92,0,0.00%,1700,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
304,Soins en chirurgie d'un jour,Troubles autres et non précisés de l'appareil circulatoire (I95-I99),6,6,1,0,0,0,3,1,2,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
305,Soins en chirurgie d'un jour,Affections aiguës des voies respiratoires supérieures (J00- J06),375,375,1,100,80,147,35,6,7,0,0.00%,375,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
306,Soins en chirurgie d'un jour,Grippe et pneumonie (J09-J18),8,8,1,6,0,2,0,0,0,0,0.00%,8,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
307,Soins en chirurgie d'un jour,Autres affections aiguës des voies respiratoires inférieures (J20-J22),4,4,1,4,0,0,0,0,0,0,0.00%,4,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
308,Soins en chirurgie d'un jour,Autres maladies des voies respiratoires supérieures (J30- J39),13410,13410,1,4148,1114,3763,2845,1054,486,0,0.00%,13410,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
309,Soins en chirurgie d'un jour,Maladies chroniques des voies respiratoires inférieures (J40- J47),13,13,1,4,4,1,1,1,2,0,0.00%,13,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
310,Soins en chirurgie d'un jour,Maladies du poumon dues à des agents externes (J60-J70),5,5,1,0,0,0,1,2,2,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
311,Soins en chirurgie d'un jour,Autres maladies respiratoires touchant principalement le tissu interstitiel (J80-J84),5,5,1,0,0,0,0,5,0,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
312,Soins en chirurgie d'un jour,Maladies suppurées et nécrotiques des voies respiratoires inférieures (J85-J86),5,5,1,0,0,1,1,2,1,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
313,Soins en chirurgie d'un jour,Autres affections de la plèvre (J90-J94),14,14,1,0,0,0,4,4,6,0,0.00%,14,7.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
314,Soins en chirurgie d'un jour,Autres maladies de l'appareil respiratoire (J95-J99),46,46,1,16,1,1,11,8,9,0,0.00%,46,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
315,Soins en chirurgie d'un jour,Maladies de la cavité buccale  des glandes salivaires et des maxillaires (K00-K14),7212,7212,1,3245,933,1294,1121,388,231,0,0.00%,7212,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
316,Soins en chirurgie d'un jour,Maladies de l'oesophage  de l'estomac et du duodénum (K20-K31),448,448,1,97,93,21,83,85,69,0,0.00%,448,0.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
317,Soins en chirurgie d'un jour,Maladies de l'appendice (K35-K38),378,378,1,12,46,140,121,45,14,0,0.00%,378,31.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
318,Soins en chirurgie d'un jour,Hernie (K40-K46),20778,20778,1,1022,259,2784,7991,4855,3867,0,0.00%,20777,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
319,Soins en chirurgie d'un jour,Entérites et colites non infectieuses (K50-K52),134,134,1,12,54,13,29,15,11,0,0.00%,134,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
320,Soins en chirurgie d'un jour,Autres maladies de l'intestin (K55-K64),6554,6554,1,27,42,1416,2938,1350,781,0,0.00%,6552,2.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
321,Soins en chirurgie d'un jour,Maladies du péritoine (K65-K67),31,31,1,0,1,10,14,4,2,0,0.00%,31,3.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
322,Soins en chirurgie d'un jour,Maladies du foie (K70-K77),25,25,1,4,4,0,7,7,3,0,0.00%,25,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
323,Soins en chirurgie d'un jour,Maladies de la vésicule biliaire  des voies biliaires et du pancréas (K80-K87),9171,9171,1,3,139,2525,3687,1659,1158,0,0.00%,9170,1.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
324,Soins en chirurgie d'un jour,Autres affections de l'appareil digestif (K90-K93),154,154,1,60,39,11,18,10,16,0,0.00%,154,0.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
325,Soins en chirurgie d'un jour,Infections de la peau et du tissu cellulaire sous-cutané (L00- L08),1623,1623,1,30,376,907,226,53,31,0,0.00%,1623,2.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
326,Soins en chirurgie d'un jour,Dermatoses bulleuses (L10-L14),10,10,1,0,1,2,0,2,5,0,0.00%,10,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
327,Soins en chirurgie d'un jour,Dermites et eczémas (L20-L30),34,34,1,0,2,3,8,11,10,0,0.00%,33,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
328,Soins en chirurgie d'un jour,Lésions papulo-squameuses (L40-L45),12,12,1,0,2,1,6,1,2,0,0.00%,12,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
329,Soins en chirurgie d'un jour,Urticaire et érythème (L50-L54),3,3,1,0,0,0,1,1,1,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
330,Soins en chirurgie d'un jour,Affections de la peau et du tissu cellulaire sous-cutané liées à une irradiation (L55-L59),220,220,1,0,1,5,45,49,120,0,0.00%,220,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
331,Soins en chirurgie d'un jour,Maladies des phanères et des annexes de la peau (L60-L75),2569,2569,1,64,110,606,957,491,341,0,0.00%,2569,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
332,Soins en chirurgie d'un jour,Autres affections de la peau et du tissu cellulaire sous- cutané (L80-L99),2110,2110,1,87,101,320,697,467,438,0,0.00%,2108,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
333,Soins en chirurgie d'un jour,Arthropathies infectieuses (M00-M03),97,97,1,1,2,16,41,19,18,0,0.00%,97,19.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
334,Soins en chirurgie d'un jour,Polyarthropathies inflammatoires (M05-M14),382,382,1,57,56,31,95,89,54,0,0.00%,382,0.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
335,Soins en chirurgie d'un jour,Arthroses (M15-M19),1378,1378,1,0,4,75,633,436,230,0,0.00%,1378,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
336,Soins en chirurgie d'un jour,Autres affections articulaires (M20-M25),15427,15427,1,34,771,3688,7025,2756,1153,0,0.00%,15427,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
337,Soins en chirurgie d'un jour,Affections disséminées du tissu conjonctif (M30-M36),98,98,1,1,2,8,14,24,49,0,0.00%,98,4.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
338,Soins en chirurgie d'un jour,Dorsopathies déformantes (M40-M43),32,32,1,15,8,0,6,1,2,0,0.00%,32,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
339,Soins en chirurgie d'un jour,Spondylopathies (M45-M49),334,334,1,2,0,16,86,99,131,0,0.00%,334,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
340,Soins en chirurgie d'un jour,Autres dorsopathies (M50-M54),1034,1034,1,3,21,182,465,184,179,0,0.00%,1034,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
341,Soins en chirurgie d'un jour,Myopathies (M60-M63),177,177,1,6,13,43,64,27,24,0,0.00%,177,0.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
342,Soins en chirurgie d'un jour,Atteintes des synoviales et des tendons (M65-M68),3289,3289,1,125,66,301,1423,864,510,0,0.00%,3289,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
343,Soins en chirurgie d'un jour,Autres affections des tissus mous (M70-M79),7861,7861,1,19,119,846,3729,2034,1114,0,0.00%,7861,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
344,Soins en chirurgie d'un jour,Anomalies de la densité et de la structure osseuses (M80- M85),779,779,1,18,76,264,281,91,49,0,0.00%,779,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
345,Soins en chirurgie d'un jour,Autres ostéopathies (M86-M90),826,826,1,16,46,159,290,175,140,0,0.00%,826,1.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
346,Soins en chirurgie d'un jour,Chondropathies (M91-M94),290,290,1,6,75,107,79,19,4,0,0.00%,290,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
347,Soins en chirurgie d'un jour,Autres maladies du système ostéo-articulaire  des muscles et du tissu conjonctif (M95-M99),253,253,1,5,25,73,84,47,19,0,0.00%,253,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
348,Soins en chirurgie d'un jour,Glomérulopathies (N00-N08),10,10,1,2,8,0,0,0,0,0,0.00%,10,10.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
349,Soins en chirurgie d'un jour,Maladies rénales tubulo-interstitielles (N10-N16),934,934,1,61,7,62,217,251,336,0,0.00%,934,2.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
350,Soins en chirurgie d'un jour,Insuffisance rénale (N17-N19),560,560,1,2,5,47,132,151,223,0,0.00%,560,0.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
351,Soins en chirurgie d'un jour,Lithiase urinaire (N20-N23),5918,5918,1,11,32,754,2522,1532,1067,0,0.00%,5918,3.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
352,Soins en chirurgie d'un jour,Autres affections du rein et de l'uretère (N25-N29),139,139,1,7,2,13,40,36,41,0,0.00%,139,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
353,Soins en chirurgie d'un jour,Autres maladies de l'appareil urinaire (N30-N39),4391,4391,1,71,32,421,1952,1000,915,0,0.00%,4391,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
354,Soins en chirurgie d'un jour,Maladies des organes génitaux de l'homme (N40-N51),5317,5317,1,1209,658,699,1040,857,854,0,0.00%,5316,1.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
355,Soins en chirurgie d'un jour,Affections du sein (N60-N64),3823,3823,1,2,235,1053,1824,557,152,0,0.00%,3823,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
356,Soins en chirurgie d'un jour,Affections inflammatoires des organes pelviens de la femme (N70-N77),615,615,1,0,22,332,214,31,16,0,0.00%,615,5.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
357,Soins en chirurgie d'un jour,Affections non inflammatoires de l'appareil génital de la femme (N80-N98),11622,11622,1,7,135,3170,6133,1454,723,0,0.00%,11622,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
358,Soins en chirurgie d'un jour,Autres affections de l'appareil génito-urinaire (N99),75,75,1,11,1,10,18,11,24,0,0.00%,75,2.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
359,Soins en chirurgie d'un jour,Grossesse se terminant par un avortement (O00-O08),3336,3336,1,0,158,2919,259,0,0,0,0.00%,3336,11.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
360,Soins en chirurgie d'un jour,Autres affections maternelles liées principalement à la grossesse (O20-O29),4,4,1,0,1,3,0,0,0,0,0.00%,4,25.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
361,Soins en chirurgie d'un jour,Soins maternels liés au foetus et à la cavité amniotique  et problèmes possibles à l'accouchement (O30-O48),114,114,1,0,1,109,4,0,0,0,0.00%,114,1.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
362,Soins en chirurgie d'un jour,Complications du travail et de l'accouchement (O60-O75),142,142,1,0,1,134,7,0,0,0,0.00%,142,25.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
363,Soins en chirurgie d'un jour,Complications principalement liées à la puerpéralité (O85- O92),22,22,1,0,0,21,1,0,0,0,0.00%,22,18.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
364,Soins en chirurgie d'un jour,Autres problèmes obstétricaux  non classés ailleurs (O94- O99),20,20,1,0,2,18,0,0,0,0,0.00%,20,5.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
365,Soins en chirurgie d'un jour,Traumatismes obstétricaux (P10-P15),5,5,1,5,0,0,0,0,0,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
366,Soins en chirurgie d'un jour,Infections spécifiques de la période périnatale (P35-P39),1,1,1,1,0,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
367,Soins en chirurgie d'un jour,Affections concernant les téguments et la régulation thermique du foetus et du nouveau-né (P80-P83),9,9,1,9,0,0,0,0,0,0,0.00%,9,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
368,Soins en chirurgie d'un jour,Autres affections dont l'origine se situe dans la période périnatale (P90-P96),6,6,1,6,0,0,0,0,0,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
369,Soins en chirurgie d'un jour,Malformations congénitales du système nerveux (Q00-Q07),71,71,1,63,5,0,1,2,0,0,0.00%,71,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
370,Soins en chirurgie d'un jour,Malformations congénitales de l'oeil  de l'oreille  de la face et du cou (Q10-Q18),1538,1538,1,1140,294,52,33,13,6,0,0.00%,1538,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
371,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil circulatoire (Q20-Q28),92,92,1,39,38,5,7,3,0,0,0.00%,92,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
372,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil respiratoire (Q30- Q34),35,35,1,19,5,2,7,0,2,0,0.00%,35,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
373,Soins en chirurgie d'un jour,Bec-de-lièvre et fente palatine (Q35-Q37),48,48,1,19,16,10,3,0,0,0,0.00%,48,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
374,Soins en chirurgie d'un jour,Autres malformations congénitales de l'appareil digestif (Q38-Q45),136,136,1,110,6,4,8,7,1,0,0.00%,136,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
375,Soins en chirurgie d'un jour,Malformations congénitales des organes génitaux (Q50- Q56),1337,1337,1,897,194,170,52,16,8,0,0.00%,1337,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
376,Soins en chirurgie d'un jour,Malformations congénitales de l'appareil urinaire (Q60-Q64),80,80,1,47,9,6,4,7,7,0,0.00%,80,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
377,Soins en chirurgie d'un jour,Malformations congénitales et déformations du système ostéo-articulaire et des muscles (Q65-Q79),390,390,1,246,70,50,17,7,0,0,0.00%,390,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
378,Soins en chirurgie d'un jour,Autres malformations congénitales (Q80-Q89),544,544,1,205,70,143,107,14,5,0,0.00%,544,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
379,Soins en chirurgie d'un jour,Anomalies chromosomiques  non classées ailleurs (Q90- Q99),6,6,1,3,2,0,0,1,0,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
380,Soins en chirurgie d'un jour,Symptômes et signes relatifs aux appareils circulatoire et respiratoire (R00-R09),287,287,1,54,37,24,74,40,58,0,0.00%,287,4.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
381,Soins en chirurgie d'un jour,Symptômes et signes relatifs à l'appareil digestif et à l'abdomen (R10-R19),329,329,1,34,61,82,85,40,27,0,0.00%,329,1.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
382,Soins en chirurgie d'un jour,Symptômes et signes relatifs à la peau et au tissu cellulaire sous-cutané (R20-R23),106,106,1,5,10,22,30,27,12,0,0.00%,106,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
383,Soins en chirurgie d'un jour,Symptômes et signes relatifs aux systèmes nerveux et ostéo-musculaire (R25-R29),22,22,1,21,0,0,1,0,0,0,0.00%,22,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
384,Soins en chirurgie d'un jour,Symptômes et signes relatifs à l'appareil urinaire (R30-R39),365,365,1,24,14,33,97,93,104,0,0.00%,365,1.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
385,Soins en chirurgie d'un jour,Symptômes et signes relatifs à la connaissance  la perception  l'humeur et le comportement (R40-R46),2,2,1,2,0,0,0,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
386,Soins en chirurgie d'un jour,Symptômes et signes relatifs au langage et à la voix (R47- R49),29,29,1,2,0,1,12,9,5,0,0.00%,29,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
