Date_reception_demande,Mode_recep_demande,TypePlainte,GroupeAge,sexe,Minorite_visible,Origine_ethnique,Autochtone,Source,Acheminement_Demandeur,NbrePers,Ev_arrondissement,Ev_arrond2,Ev_arrond3,Ev_arrond4,Vc,Ev_service,Ev_service2,Ev_paramunicipal,Autre_entite,Categorie,Categorie2,Categorie3,Charte_vieD,Charte_vieD2,Charte_vieD3,Charte_vieES,Charte_vieES2,Charte_vieES3,Charte_Cult,Charte_Cult2,Charte_Cult3,Charte_ActP,Charte_ActP2,Charte_ActP3,Charte_Env,Charte_Env2,Charte_Env3,Charte_Sec,Charte_Sec2,Charte_Sec3,Charte_ServMun,Charte_ServMun2,Charte_ServMun3,DelaiReponse,resultat_enquete,mode_reponse,Date_fermeture,DelaiTraitement,,, 
2015-09-17,Courriel,individu,Inconnu,HOMME,Asiatique,Chinois,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-18,2,,,
2015-09-17,Courriel,individu,Inconnu,HOMME,Asiatique,Chinois,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Comportement d'un employé / élu,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-18,2,,,
2015-09-17,Courriel,individu,Inconnu,HOMME,Asiatique,Chinois,False,Inconnu,Demandeur / Mandataire,1,Saint-Laurent,,,,,,,,,Clôture / Haie,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-18,2,,,
2015-09-18,Téléphone,individu,26 à 40 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-18,1,,,
2015-09-18,Téléphone,individu,Inconnu,FEMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-18,1,,,
2015-09-16,Courriel,individu,26 à 40 ans,HOMME,NON,Canadien,False,Connaissances générales,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Stationnement / SRRR / Vignette,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-09-17,2,,,
2015-09-18,Téléphone,individu,51 à 64 ans,HOMME,Asiatique,Chinois,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Directions des affaires civiles,,,,Réclamation monétaire (autre),,,,,,,,,,,,,,,,,,,,,,,,,Refusé après enquête,Téléphone,2015-09-18,1,,,
2015-09-18,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,Société de transport de Montréal (STM),,Comportement d'un employé / élu,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-18,1,,,
2015-09-18,Téléphone,individu,51 à 64 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-18,1,,,
2015-09-18,Téléphone,individu,Inconnu,FEMME,Inconnu,Grec,False,Organisme externe,Demandeur / Mandataire,1,Saint-Laurent,,,,,,,,,Sport et loisir,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-18,1,,,
2015-09-21,Téléphone,individu,Inconnu,FEMME,Arabe,Pays inconnu,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-21,1,,,
2015-09-21,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Verdun,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,,2015-09-22,2,,,
2015-09-21,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-21,1,,,
2015-09-21,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-21,1,,,
2015-09-21,Téléphone,individu,26 à 40 ans,HOMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-21,1,,,
2015-09-19,Courriel,individu,65 ans et +,HOMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,3,Montréal-Nord,,,,,,,,,Zonage / Urbanisme / Dérogation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,,2015-09-21,1,,,
2015-09-21,Téléphone,individu,Inconnu,FEMME,NON,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,Saint-Léonard,,,,,,,,,Nuisance,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-21,1,,,
2015-09-21,Courriel,individu,51 à 64 ans,HOMME,NON,Italien,False,Internet,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-09-22,2,,,
2015-09-22,Téléphone,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-22,1,,,
2015-09-22,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-22,1,,,
2015-09-22,En personne,individu,51 à 64 ans,HOMME,NON,Allemand,False,Internet,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Comportement d'un employé / élu,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,En personne,2015-09-22,1,,,
2015-06-01,Courriel,individu,41 à 50 ans,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Rosemont--La Petite-Patrie,,,,,,,,,Qualité des services,Charte - services municipaux,,,,,,,,,,,,,,,,,,,,Rendre des services municipaux de manière compétente, respectueuse et non discriminatoire,,,,En Traitement,,,,,
2015-09-22,Téléphone,individu,65 ans et +,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Accès à l'information,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-22,1,,,
2015-09-22,En personne,individu,51 à 64 ans,HOMME,NON,Allemand,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Infraction à une loi,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,En personne,2015-09-22,1,,,
2015-09-22,Téléphone,individu,18 à 25 ans,FEMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-22,1,,,
2015-09-18,Courriel,individu,26 à 40 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Stationnement / SRRR / Vignette,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-18,1,,,
2015-09-23,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Villeray--Saint-Michel--Parc-Extension,,,,,,,,,Parc et espace vert,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-23,1,,,
2015-09-23,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Villeray--Saint-Michel--Parc-Extension,,,,,,,,,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-23,1,,,
2015-09-22,Courriel,individu,65 ans et +,HOMME,NON,Canadien,False,Élu municipal,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Personne handicapée,Charte - services municipaux,,,,,,,,,,,,,,,,,,,,Favoriser la souplesse dans les services municipaux afin de répondre aux besoins variés des citoyennes et des citoyens,,,6,Plainte non fondée au mérite,Lettre,2015-11-04,31,,,
2015-09-23,Téléphone,individu,65 ans et +,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Comportement d'un employé / élu,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-23,1,,,
2015-09-22,Courriel,individu,26 à 40 ans,FEMME,NON,Italien,False,Internet,Demandeur / Mandataire,1,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-09-23,2,,,
2015-09-23,Courriel,individu,51 à 64 ans,HOMME,NON,Pays inconnu,False,Internet,Demandeur / Mandataire,1,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-09-23,1,,,
2015-09-23,Téléphone,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-23,1,,,
2015-09-23,Téléphone,individu,26 à 40 ans,HOMME,Arabe,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-25,3,,,
2015-09-24,Courriel,individu,41 à 50 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Accès à l'information,,,,,,,,,,,,,,,,,,,,,,,,,Réglé par médiation,Téléphone,2015-09-30,5,,,
2015-09-24,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Jugement Cour municipale,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-24,1,,,
2015-09-24,Téléphone,individu,18 à 25 ans,FEMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,2,Ville-Marie,,,,,,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-24,1,,,
2015-09-24,En personne,individu,51 à 64 ans,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Infrastructures, voirie et transports - Direction des transports,,,,Piste cyclable / Vélo,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,,2015-09-24,1,,
2015-09-24,Téléphone,individu,Inconnu,HOMME,Arabe,Pays inconnu,False,Organisme externe,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-24,1,,,
2015-09-23,Courriel,individu,41 à 50 ans,HOMME,NON,Français,False,Internet,Demandeur / Mandataire,1,,,,,,Ressources humaines  - Toutes directions confondues,,,,Relations de travail,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-09-24,2,,,
2015-09-24,Téléphone,individu,26 à 40 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Infraction à une loi,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,,2015-09-28,3,,,
2015-09-24,Courriel,individu,65 ans et +,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,Société en commandite Stationnement de Montréal,,Stationnement / SRRR / Vignette,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-09-24,1,,,
2015-09-24,En personne,individu,41 à 50 ans,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Lachine,,,,,,,,,Salubrité et entretien (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,En personne,2015-09-24,1,,,
2015-09-22,En personne,individu,51 à 64 ans,HOMME,Arabe,Pays inconnu,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,,,Bureau du taxi de Montréal,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-24,3,,,
2015-09-24,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-24,1,,,
2015-09-25,Courriel,individu,26 à 40 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Infraction à une loi,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-28,2,,,
2015-09-25,Téléphone,individu,Inconnu,HOMME,Arabe,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,Ressources humaines  - Toutes directions confondues,,,,Relations de travail,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-25,1,,,
2015-09-25,Téléphone,individu,Inconnu,HOMME,Arabe,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-25,1,,,
2015-09-28,Téléphone,individu,41 à 50 ans,HOMME,Inconnu,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Comportement d'un employé / élu,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-28,1,,,
2015-09-25,Poste,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Lettre,2015-09-28,2,,,
2015-09-28,Téléphone,individu,26 à 40 ans,FEMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,1,Montréal-Nord,,,,,,,,,Salubrité et entretien (coquerelles),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-28,1,,,
2015-09-28,Courriel,individu,26 à 40 ans,FEMME,Arabe,Iranien,False,Fonctionnaire,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-28,1,,,
2015-09-28,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Jugement Cour municipale,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-28,1,,,
2015-09-28,Courriel,individu,Inconnu,HOMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Décision Conseil d'arrondissement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-09-28,1,,,
2015-09-28,Blogue,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entité mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-28,1,,,
2015-09-28,Courriel,individu,Inconnu,FEMME,Noir,Pays inconnu,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-09-28,1,,,
2015-09-24,Courriel,individu,51 à 64 ans,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,25,En Traitement,,,,,,
2015-10-20,Courriel,individu,41 à 50 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Clôture / Haie,,,,,,,,,,,,,,,,,,,,,,,,9,Plainte non fondée au mérite,Lettre,2015-12-02,32,,,
2015-09-28,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Propreté,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-28,1,,,
2015-09-29,Téléphone,individu,65 ans et +,HOMME,NON,Canadien,False,Organisme externe,Demandeur / Mandataire,1,,,,,,Finances - Toutes directions confondues,,,,Taxe (sauf foncière),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-29,1,,,
2015-09-29,Téléphone,individu,65 ans et +,HOMME,NON,Canadien,False,Organisme externe,Demandeur / Mandataire,1,,,,,,Eau - Toutes directions confondues,,,,Aqueduc / Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-29,1,,,
2015-09-29,Courriel,individu,Inconnu,HOMME,Inconnu,Français,False,Internet,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Stationnement / SRRR / Vignette,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-29,1,,,
2015-09-28,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Divers,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-29,2,,,
2015-09-30,Téléphone,individu,41 à 50 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-30,1,,,
2015-10-08,Téléphone,personne morale,PM,PM,PM,PM,False,Internet,Demandeur / Mandataire,1,,,,,,Gestion et planification immobilière - Toutes directions confondues,,,,Appel d'offres / Contrat,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-10-09,2,,,
2015-09-29,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Évaluation foncière - Toutes directions donfondues,,,,Droits de la personne,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-30,2,,,
2015-09-30,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-09-30,1,,,
2015-09-29,Courriel,individu,51 à 64 ans,FEMME,NON,Italien,False,Internet,Demandeur / Mandataire,1,,,,,,Eau - Toutes directions confondues,,,,Communications,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-30,2,,,
2015-09-30,Téléphone,individu,41 à 50 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Rosemont--La Petite-Patrie,,,,,,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-30,1,,,
2015-09-30,Téléphone,individu,41 à 50 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Nuisance,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-09-30,1,,,
2015-10-01,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-10-01,1,,,
2015-10-01,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Nuisance,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-10-01,1,,,
2015-10-01,En personne,individu,51 à 64 ans,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Propreté,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,En personne,2015-10-01,1,,,
2015-10-01,Courriel,individu,51 à 64 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Blogue,2015-10-01,1,,,
2015-10-01,Téléphone,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Internet,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Déchet/Recyclage/Compostage,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-10-01,1,,,
2015-10-01,Téléphone,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Relations locataire/locateur,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-10-01,1,,,
2015-09-29,Poste,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Lettre,2015-09-30,2,,,
2015-09-29,Poste,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Stationnement / SRRR / Vignette,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Lettre,2015-09-30,2,,,
2015-10-02,Téléphone,individu,Inconnu,FEMME,NON,Pays inconnu,False,Fonctionnaire,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-10-02,1,,,
2015-10-01,En personne,individu,51 à 64 ans,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,En personne,2015-10-01,1,,,
2015-10-02,Téléphone,individu,Inconnu,HOMME,Inconnu,Canadien,False,Organisme externe,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-10-02,1,,,
2015-10-02,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,Comité executif,,,,,Environnement / Développement durable,Charte - environnement, developpement durable,,,,,,,,,,,,,,Favoriser l'amélioration constante de la qualité des eaux riveraines,,,,,,,,,,Plainte non fondée au mérite,Téléphone,2015-10-06,3,,
2015-10-02,Téléphone,individu,65 ans et +,FEMME,Inconnu,Pays inconnu,False,Fonctionnaire,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Voirie / Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-10-02,1,,,
2015-10-02,Téléphone,individu,Inconnu,FEMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,Comité executif,,,,,Environnement / Développement durable,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-10-02,1,,,
2015-10-02,Courriel,individu,41 à 50 ans,FEMME,NON,Canadien,False,Connaissances générales,Demandeur / Mandataire,1,Rosemont--La Petite-Patrie,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,,2015-10-05,2,,,
2015-10-05,Téléphone,individu,Inconnu,Inconnu,NON,Pays inconnu,False,Organisme externe,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-10-05,1,,,
2015-10-05,Courriel,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Salubrité et entretien (moisissure),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-10-05,1,,,
2015-10-05,Téléphone,individu,Inconnu,Inconnu,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Ressources humaines  - Toutes directions confondues,,,,Relations de travail,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-10-05,1,,,
2015-10-05,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,Comité executif,,,,,Environnement / Développement durable,Charte - environnement, developpement durable,,,,,,,,,,,,,,Favoriser l'amélioration constante de la qualité des eaux riveraines,,,,,,,,,,Plainte non fondée au mérite,Téléphone,2015-10-06,2,,
2015-10-05,Courriel,individu,51 à 64 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,Comité executif,,,,,Environnement / Développement durable,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-10-05,1,,,
2015-10-05,Téléphone,individu,Inconnu,FEMME,NON,Grec,False,Inconnu,Demandeur / Mandataire,1,Saint-Laurent,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-10-05,1,,,
2015-10-06,Téléphone,individu,26 à 40 ans,FEMME,NON,Pays inconnu,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-10-06,1,,,
2015-09-28,Courriel,individu,51 à 64 ans,HOMME,Arabe,Pays inconnu,False,Ancien demandeur,Demandeur / Mandataire,1,Saint-Léonard,,,,,,,,,Voirie / Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Refusé après enquête,Lettre,2015-10-15,13,,,
