Date_reception_demande,Mode_recep_demande,TypePlainte,GroupeAge,sexe,Minorite_visible,Origine_ethnique,Autochtone,Source,Acheminement_Demandeur,NbrePers,Ev_arrondissement,Ev_arrond2,Ev_arrond3,Ev_arrond4,Vc,Ev_service,Ev_service2,Ev_paramunicipal,Autre_entite,Categorie,Categorie2,Categorie3,Charte_vieD,Charte_vieD2,Charte_vieD3,Charte_vieES,Charte_vieES2,Charte_vieES3,Charte_Cult,Charte_Cult2,Charte_Cult3,Charte_ActP,Charte_ActP2,Charte_ActP3,Charte_Env,Charte_Env2,Charte_Env3,Charte_Sec,Charte_Sec2,Charte_Sec3,Charte_ServMun,Charte_ServMun2,Charte_ServMun3,DelaiReponse,resultat_enquete,mode_reponse,Date_fermeture,DelaiTraitement,,, 
2016-11-08,Téléphone,individu,Inconnu,HOMME,Asie du Sud (tamouls, pakis, hindous),Pays inconnu,False,Internet,Demandeur / Mandataire,1,Rosemont--La Petite-Patrie,,,,,,,,,Nuisance,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-08,1,
2016-11-08,Téléphone,individu,Inconnu,HOMME,Inconnu,Israélien,False,Internet,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Jugement Cour municipale,,,,,,,,,,,,,,,,,,,,,,,,,Jugement rendu Cour municipale (Art. 11 par. 2),Téléphone,2016-11-08,1,,,
2016-11-08,Courriel,individu,41 à 50 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-08,1,,,
2016-11-08,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-11-09,2,,,
2016-11-09,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Ressources humaines  - Toutes directions confondues,,,,Relations de travail,,,,,,,,,,,,,,,,,,,,,,,,,Relations de travail (Art. 11-2),Téléphone,2016-11-09,1,,,
2016-11-09,Téléphone,individu,51 à 64 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Communications,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-09,1,,,
2016-11-09,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Pierrefonds-Roxboro,,,,,,,,,Décision / Action d'un élu ou pers. de son cabinet,,,,,,,,,,,,,,,,,,,,,,,,,Elu ou son cabinet (Art. 11-3),Téléphone,2016-11-09,1,,,
2016-11-10,Téléphone,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement provincial,Téléphone,2016-11-10,1,,,
2016-11-10,Téléphone,individu,65 ans et +,FEMME,Noir,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Saint-Léonard,,,,,,,,,Divers,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-10,1,,,
2016-11-01,Courriel,individu,41 à 50 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Verdun,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,En traitement,,,,,,
2016-10-26,Courriel,individu,51 à 64 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,Affaires juridiques - Direction des affaires civiles,,,Réclamation monétaire (travaux municipaux),,,,,,,,,,,,,,,,,,,,,,,,,Désistement,Lettre,2016-12-09,33,,,
2016-11-09,Télécopieur,individu,Inconnu,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Verdun,,,,,,,,,Clôture / Haie,,,,,,,,,,,,,,,,,,,,,,,,,Fondée - Réglée,Courriel,2016-11-14,4,,,
2016-11-09,En personne,individu,26 à 40 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,En personne,2016-11-10,2,,,
2016-11-07,Courriel,individu,41 à 50 ans,FEMME,NON,Italien,False,Ancien demandeur,Demandeur / Mandataire,2,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,Animal,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-11-09,3,,,
2016-11-10,Courriel,individu,18 à 25 ans,FEMME,Noir,Haitien,False,Internet,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Salubrité et entretien (coquerelles),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-10,1,,,
2016-11-09,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-09,1,,,
2016-11-10,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-10,1,,,
2016-11-10,Courriel,individu,41 à 50 ans,FEMME,NON,Canadien,False,Organisme externe,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-11-10,1,,,
2016-11-10,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,LaSalle,,,,,,,,,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-10,1,,,
2016-11-08,Courriel,individu,41 à 50 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Réclamation monétaire (autre),,,,,,,,,,,,,,,,,,,,,,,,,Refus d'intervenir (Recours légal - art. 12),Courriel,2016-11-10,3,,,
2016-11-11,Téléphone,individu,65 ans et +,HOMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Circulation,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-11,1,,,
2016-11-11,Téléphone,individu,65 ans et +,HOMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Stationnement / SRRR / Vignette,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-11,1,,,
2016-11-08,Courriel,individu,41 à 50 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Nuisance,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-10,3,,,
2016-11-10,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,Application de la réglementation municipale,,,,,,,,,,,,,,,,,,,,,,,,,En traitement,,,,,,
2016-11-11,En personne,individu,18 à 25 ans,FEMME,Asiatique,Chinois,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement provincial,En personne,2016-11-11,1,,,
2016-11-11,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Société de transport de Montréal (STM),,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,STM (Art. 11-5),Téléphone,2016-11-11,1,,,
2016-11-11,En personne,individu,51 à 64 ans,FEMME,Asiatique,Chinois,False,Inconnu,Demandeur / Mandataire,1,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,Infrastructures, voirie et transports - Direction des infrastructures,,,,Voirie / Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,En personne,2016-11-11,1,,
2016-11-11,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,,,,Entité mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Autre municipalité,Téléphone,2016-11-11,1,,,
2016-11-11,Téléphone,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Services bancaires/financiers/assurances,Téléphone,2016-11-11,1,,,
2016-11-11,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement provincial,Téléphone,2016-11-11,1,,,
2016-11-11,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Salubrité et entretien (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-11,1,,,
2016-11-14,Courriel,individu,65 ans et +,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-14,1,,,
2016-11-14,Téléphone,individu,65 ans et +,HOMME,Inconnu,Pays inconnu,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-14,1,,,
2016-11-14,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-14,1,,,
2016-11-14,Téléphone,individu,Inconnu,HOMME,Inconnu,Pays inconnu,False,Fonctionnaire,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR),Téléphone,2016-11-14,1,,,
2016-11-14,Téléphone,individu,51 à 64 ans,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Santé et services sociaux,Téléphone,2016-11-14,1,,,
2016-11-14,Téléphone,individu,Inconnu,FEMME,NON,Italien,False,Internet,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-14,1,,,
2016-11-14,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Entrée charretière,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-14,1,,,
2016-11-14,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Jugement Cour municipale,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-14,1,,,
2016-11-14,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Jugement rendu Cour municipale (Art. 11 par. 2),Téléphone,2016-11-14,1,,,
2016-11-14,Téléphone,individu,65 ans et +,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Décision / Agent de la paix,,,,,,,,,,,,,,,,,,,,,,,,,Agent de la paix (Art. 11-4),Téléphone,2016-11-14,1,,,
2016-11-15,Téléphone,individu,Inconnu,HOMME,NON,Pays inconnu,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Services bancaires/financiers/assurances,Téléphone,2016-11-15,1,,,
2016-11-17,Téléphone,individu,Inconnu,HOMME,NON,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Jugement Cour municipale,,,,,,,,,,,,,,,,,,,,,,,,,Jugement rendu Cour municipale (Art. 11 par. 2),Téléphone,2016-11-17,1,,,
2016-11-15,Courriel,individu,51 à 64 ans,FEMME,Inconnu,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,En traitement,,,,,,
2016-11-16,Téléphone,individu,41 à 50 ans,HOMME,NON,Italien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,,,,Entité mun. sans lien avec la Ville,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Autre municipalité,Téléphone,2016-11-16,1,,,
2016-11-16,Courriel,individu,65 ans et +,HOMME,Arabe,Libanais,False,Organisme externe,Demandeur / Mandataire,1,,,,,,Sécurité incendie - Toutes directions confondues,,,,Sécurité incendie,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-11-16,1,,,
2016-11-17,Téléphone,individu,Inconnu,HOMME,NON,Bulgare,False,Inconnu,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Salubrité et entretien (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-17,1,,,
2016-11-17,Téléphone,individu,Inconnu,HOMME,NON,Bulgare,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-11-17,1,,,
2016-11-17,Téléphone,individu,Inconnu,HOMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,,,,,Conseil d'agglomération,,,,,Décision / Conseil d agglomération,,,,,,,,,,,,,,,,,,,,,,,,,Déc. conseil d'agglo. (Art. 10),Téléphone,2016-11-17,1,,,
2016-11-17,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Évaluation foncière - Toutes directions confondues,,,,Évaluation / Taxe foncière,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-17,1,,,
2016-11-17,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Évaluation foncière - Toutes directions confondues,,,,Évaluation / Taxe foncière,,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-11-17,1,,,
2016-11-17,Courriel,individu,65 ans et +,HOMME,NON,Roumain,False,Internet,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des affaires civiles,,,,Réclamation monétaire (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-11-17,1,,,
2016-11-17,Téléphone,individu,Inconnu,HOMME,Arabe,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,Gestion et planification immobilière - Toutes directions confondues,,,,Divers,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-17,1,,,
2016-11-17,Téléphone,individu,65 ans et +,HOMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-11-17,1,,,
2016-11-17,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-11-17,1,,,
2016-11-11,Téléphone,individu,51 à 64 ans,HOMME,NON,Canadien,False,Organisme externe,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-11,1,,,
2016-11-17,Téléphone,individu,51 à 64 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Finances - Toutes directions confondues,,,,Relations de travail,,,,,,,,,,,,,,,,,,,,,,,,,Relations de travail (Art. 11-2),Téléphone,2016-11-17,1,,,
2016-11-17,Téléphone,individu,Inconnu,FEMME,Inconnu,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement provincial,Téléphone,2016-11-17,1,,,
2016-11-17,Téléphone,individu,51 à 64 ans,HOMME,NON,Canadien,False,Organisme externe,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Demande de retrait,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-17,1,,,
2016-11-17,Courriel,groupe de citoyens,GC,GC,GC,GC,False,Inconnu,Demandeur / Mandataire,4,Verdun,,,,,,,,,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-11-17,1,,,
2016-11-18,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Villeray--Saint-Michel--Parc-Extension,,,,,,,,,Salubrité et entretien (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-18,1,,,
2016-11-18,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-11-18,1,,,
2016-11-18,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Stationnement / SRRR / Vignette,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-18,1,,,
2016-11-18,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Santé et services sociaux,Téléphone,2016-11-18,1,,,
2016-11-18,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Rosemont--La Petite-Patrie,,,,,,,,,Stationnement / SRRR / Vignette,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-18,1,,,
2016-11-18,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Rosemont--La Petite-Patrie,,,,,Affaires juridiques - Direction des poursuites pénales et criminelles,Infrastructures, voirie et transports - Direction des transports,,,Demande de retrait,Charte - services municipaux,,,,,,,,,,,,,,,,,,,,Rendre des services municipaux de manière compétente, respectueuse et non discriminatoire,,,,Fondée - Réglée,Lettre,2016-12-20,23,
2016-11-18,Téléphone,individu,26 à 40 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-11-18,1,,,
2016-11-18,Téléphone,individu,Inconnu,HOMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-18,1,,,
2016-11-18,Téléphone,individu,Inconnu,FEMME,Noir,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Salubrité et entretien (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-18,1,,,
2016-11-21,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement provincial,Téléphone,2016-11-21,1,,,
2016-11-21,Téléphone,individu,Inconnu,HOMME,Asie du Sud (tamouls, pakis, hindous),Pays inconnu,False,Internet,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Décision / Agent de la paix,,,,,,,,,,,,,,,,,,,,,,,,,Agent de la paix (Art. 11-4),Téléphone,2016-11-21,1,
2016-11-21,Téléphone,individu,Inconnu,HOMME,Noir,Haitien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Relations locataire/propriétaire,Téléphone,2016-11-21,1,,,
2016-11-21,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Relations locataire/propriétaire,Téléphone,2016-11-21,1,,,
2016-11-21,Téléphone,individu,Inconnu,FEMME,Latino-américain,Pays inconnu,False,Internet,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des affaires civiles,,,,Réclamation monétaire (travaux municipaux),,,,,,,,,,,,,,,,,,,,,,,,,Refus d'intervenir (Recours légal - art. 12),Téléphone,2016-11-22,2,,,
2016-11-21,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Pierrefonds-Roxboro,,,,,,,,,Droit acquis,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-21,1,,,
2016-11-22,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Santé et services sociaux,Téléphone,2016-11-22,1,,,
2016-11-22,Téléphone,individu,65 ans et +,FEMME,Latino-américain,Pays inconnu,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Évaluation foncière - Toutes directions confondues,,,,Évaluation / Taxe foncière,,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-11-22,1,,,
2016-11-22,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Ressources humaines  - Toutes directions confondues,,,,Relations de travail,,,,,,,,,,,,,,,,,,,,,,,,,Relations de travail (Art. 11-2),Téléphone,2016-11-22,1,,,
2016-11-22,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Décision / Agent de la paix,,,,,,,,,,,,,,,,,,,,,,,,,Agent de la paix (Art. 11-4),Téléphone,2016-11-22,1,,,
2016-11-16,Courriel,individu,Inconnu,HOMME,Inconnu,Canadien,False,Internet,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Environnement / Développement durable,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-11-17,2,,,
2016-11-16,Courriel,individu,Inconnu,HOMME,Inconnu,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Autre municipalité,Courriel,2016-11-17,2,,,
2016-11-22,Téléphone,individu,Inconnu,FEMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,Montréal-Nord,,,,,,,,,Communications,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-22,1,,,
2016-11-22,Téléphone,individu,Inconnu,FEMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,Montréal-Nord,,,,,,,,,Application de la réglementation municipale,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-22,1,,,
2016-11-17,Courriel,individu,51 à 64 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Déjà traitée (même demandeur),Courriel,2016-11-18,2,,,
2016-11-23,Téléphone,individu,65 ans et +,FEMME,NON,Roumain,False,Inconnu,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-23,1,,,
2016-11-23,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,L'Île-Bizard--Sainte-Geneviève,,,,,,,,,Zonage / Urbanisme / Dérogation,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-11-23,1,,,
2016-10-27,Téléphone,individu,Inconnu,HOMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,Clôture / Haie,,,,,,,,,,,,,,,,,,,,,,,,,En traitement,,,,,,
2016-10-24,Courriel,individu,51 à 64 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Animal,,,,,,,,,,,,,,,,,,,,,,,,,Référée en cours d'enquête,Courriel,2016-11-23,23,,,
2016-11-21,Courriel,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Courriel,2016-11-24,4,,,
