"Date_reception_demande","Mode_recep_demande","TypePlainte","GroupeAge","sexe","Minorite_visible","Origine_ethnique","Autochtone","Source","Acheminement_Demandeur","NbrePers","Ev_arrondissement","Ev_arrond2","Ev_arrond3","Ev_arrond4","Vc","Ev_service","Ev_service2","Ev_paramunicipal","Autre_entite","Categorie","Categorie2","Categorie3","Charte_vieD","Charte_vieD2","Charte_vieD3","Charte_vieES","Charte_vieES2","Charte_vieES3","Charte_Cult","Charte_Cult2","Charte_Cult3","Charte_ActP","Charte_ActP2","Charte_ActP3","Charte_Env","Charte_Env2","Charte_Env3","Charte_Sec","Charte_Sec2","Charte_Sec3","Charte_ServMun","Charte_ServMun2","Charte_ServMun3","DelaiReponse","resultat_enquete","mode_reponse","Date_fermeture","DelaiTraitement",,, 
"2018-11-08","OdM","individu","65 ans et +","HOMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",2,"L'Île-Bizard--Sainte-Geneviève",,,,,,,,,"ZU - Autre",,,,,,,,,,,,,,,,,,,,,,,,,"Respecté",,"2018-11-23",12,,,
"2018-11-09","Téléphone","personne morale","PM","PM","PM","PM","False","Blogue","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Stationnement municipal et sur rue/Vignette/Débarcadère",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-09",1,,,
"2018-11-09","Téléphone","personne morale","PM","PM","PM","PM","False","Inconnu","Demandeur / Mandataire",1,,,,,,"**********Mise en valeur du territoire - Direction de l'habitation",,,,"Services aux citoyens - Délai/Procédure",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-09",1,,,
"2018-11-09","Poste","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Lettre","2018-11-09",1,,,
"2018-07-12","Courriel","individu","Inconnu","HOMME","NON","Canadien","False","Parent ou ami","Demandeur / Mandataire",1,"Mercier--Hochelaga-Maisonneuve",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Non fondée","Lettre","2018-11-13",87,,,
"2018-11-12","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Organisme externe","Demandeur / Mandataire",1,"Mercier--Hochelaga-Maisonneuve",,,,,,,,,"Immeuble - Entretien",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-12",1,,,
"2018-11-09","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Éducation","Téléphone","2018-11-09",1,,,
"2018-11-12","Téléphone","individu","Inconnu","FEMME","NON","Italien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Santé et services sociaux","Téléphone","2018-11-12",1,,,
"2018-11-02","Courriel","individu","41 à 50 ans","HOMME","Noir","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Ressources humaines  - Toutes directions confondues",,,,"Relations de travail",,,,,,,,,,,,,,,,,,,,,,,,,"Relations de travail (Art. 11-2)","Courriel","2018-11-07",4,,,
"2018-11-12","Téléphone","individu","Inconnu","FEMME","Inconnu","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des affaires civiles",,,,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-12",1,,,
"2018-11-02","Courriel","individu","26 à 40 ans","HOMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,"Mercier--Hochelaga-Maisonneuve",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Non fondée","Lettre","2019-02-25",74,,,
"2018-11-12","En personne","individu","26 à 40 ans","HOMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Services aux citoyens - Courtoisie/Comportement",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","En personne","2018-11-12",1,,,
"2018-11-12","Courriel","individu","51 à 64 ans","FEMME","Latino-américain","Péruvien","False","Internet","Demandeur / Mandataire",1,"Villeray--Saint-Michel--Parc-Extension",,,,,,,,,"Immeuble - Salubrité - Moisissures","Charte - vie économique et sociale",,,,,"Prendre des mesures afin que les logements soient conformes aux normes de salubrité lorsque la santé et la sécurité sont mises en cause",,,,,,,,,,,,,,,,,,,"Non fondée","Lettre","2018-11-15",4,,,
"2018-11-13","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Société de transport de Montréal (STM)",,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"STM (Art. 11-5)","Téléphone","2018-11-13",1,,,
"2018-11-13","Téléphone","individu","51 à 64 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Téléphone","2018-11-13",1,,,
"2018-09-24","Téléphone","individu","51 à 64 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Relations locataire/propriétaire (VdM et entités liées)",,,,,,,,,,,,,,,,,,,,,,,,,"Référée en cours d'enquête","Lettre","2018-10-17",17,,,
"2018-11-13","Téléphone","individu","51 à 64 ans","FEMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Téléphone","2018-11-13",1,,,
"2018-11-13","Télécopieur","individu","65 ans et +","HOMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,"Rosemont--La Petite-Patrie",,,,,,,,,"Services aux citoyens - Autre ou combinaison",,,,,,,,,,,,,,,,,,,,,,,,,"Refus d'intervenir (Autres motifs)","Lettre","2018-11-13",1,,,
"2018-11-13","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Société d'habitation et de développement de Montréal (SHDM)",,"Immeuble - Entretien",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-13",1,,,
"2018-11-14","OdM","OdM","OdM","OdM","OdM","OdM","False","OdM","Demandeur / Mandataire",1,"Mercier--Hochelaga-Maisonneuve",,,,,,,,,"Piste cyclable / Vélo",,,,,,,,,,,,,,,,,,,,,,,,,"Fondée - Réglée","Lettre","2018-11-16",3,,,
"2018-11-12","Téléphone","personne morale","PM","PM","PM","PM","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","Téléphone","2018-11-12",1,,,
"2018-11-12","Téléphone","individu","Inconnu","HOMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,"Ahuntsic-Cartierville",,,,,,,,,"Immeuble - Salubrité - Insectes",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-12",1,,,
"2018-11-14","Téléphone","individu","Inconnu","HOMME","Asiatique","Chinois","False","Inconnu","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"Dommage matériel - Demande de réparation",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-14",1,,,
"2018-11-14","Courriel","individu","65 ans et +","FEMME","NON","Italien","False","Ancien demandeur","Demandeur / Mandataire",1,"Montréal-Nord",,,,,,,,,"Dommage matériel - Demande de réparation",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-11-14",1,,,
"2018-11-14","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Téléphone","2018-11-14",1,,,
"2018-11-14","Téléphone","individu","Inconnu","HOMME","Inconnu","Ne sait pas","False","Inconnu","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"Domaine public - Activité commerciale",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-14",1,,,
"2018-11-13","OdM","OdM","OdM","OdM","OdM","OdM","False","OdM","Demandeur / Mandataire",1,,,,,,"Finances - Toutes directions confondues",,,,"Services aux citoyens - Délai/Procédure",,,,,,,,,,,,,,,,,,,,,,,,,"Non respecté",,"2018-11-16",4,,,
"2018-11-15","Courriel","individu","26 à 40 ans","FEMME","NON","Roumain","False","Ancien demandeur","Demandeur / Mandataire",1,"Ahuntsic-Cartierville",,,,,,,,,"Nuisance - Autre ou Combinaison",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-11-15",1,,,
"2018-11-14","Courriel","individu","26 à 40 ans","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Constat - Stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Courriel","2018-11-15",2,,,
"2018-11-15","Blogue","individu","Inconnu","HOMME","Inconnu","Ne sait pas","False","Blogue","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Cour municipale - Frais/Perception (en lien avec jugement)",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Blogue","2018-11-16",2,,,
"2018-11-16","Téléphone","individu","Inconnu","FEMME","NON","Ne sait pas","False","Internet","Demandeur / Mandataire",1,"Rosemont--La Petite-Patrie",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Elu ou son cabinet (Art. 11-3)","Téléphone","2018-11-16",1,,,
"2018-11-14","Courriel","individu","26 à 40 ans","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"Stationnement municipal et sur rue/Vignette/Débarcadère",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-11-15",2,,,
"2018-11-16","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,"Côte-des-Neiges--Notre-Dame-de-Grâce",,,,,,,,,"Nuisance - Bruit",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-16",1,,,
"2018-11-16","Courriel","individu","41 à 50 ans","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,"Le Sud-Ouest",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-16",1,,,
"2018-11-16","Téléphone","individu","65 ans et +","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2018-11-16",1,,,
"2018-11-09","Courriel","individu","51 à 64 ans","FEMME","NON","Italien","False","Parent ou ami","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Courriel","2018-11-12",2,,,
"2018-12-17","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Téléphone","2018-12-17",1,,,
"2018-12-19","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Fourrière",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-12-19",1,,,
"2018-11-15","Courriel","individu","51 à 64 ans","FEMME","NON","Canadien","False","Connaissances générales","Demandeur / Mandataire",10,"Ville-Marie",,,,,,,,,"TP - Déneigement",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-19",3,,,
"2018-07-03","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"TP - Déneigement",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-07-03",1,,,
"2018-11-16","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2018-11-16",1,,,
"2018-11-12","Courriel","individu","Inconnu","FEMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Courriel","2018-11-12",1,,,
"2018-11-27","Téléphone","individu","26 à 40 ans","FEMME","NON","Français","False","Connaissances générales","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Constat - Stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2018-11-27",1,,,
"2018-11-16","Télécopieur","personne morale","PM","PM","PM","PM","False","Connaissances générales","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Sécurité - Autre qu'incendie",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-16",1,,,
"2018-11-19","Téléphone","individu","41 à 50 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Constat - Autre que stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2018-11-19",1,,,
"2018-11-19","Téléphone","individu","Inconnu","HOMME","Inconnu","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - Toutes direstions confondues",,,,"Agent de la paix - DAO (excluant comportement)",,,,,,,,,,,,,,,,,,,,,,,,,"Agent de la paix (Art. 11-4)","Téléphone","2018-11-19",1,,,
"2018-11-19","Téléphone","individu","65 ans et +","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre municipalité","Téléphone","2018-11-19",1,,,
"2018-11-19","Courriel","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"X-Tous les arrondissements",,,,"Conseil de la ville",,,,,"Nuisance - Autre ou Combinaison",,,,,,,,,,,,,,,,,,,,,,,,,"Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR)","Courriel","2018-11-20",2,,,
"2018-11-20","Courriel","individu","51 à 64 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Côte-des-Neiges--Notre-Dame-de-Grâce",,,,,,,,,"Nuisance - Circulation",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-11-20",1,,,
"2018-11-20","Courriel","individu","51 à 64 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Société de transport de Montréal (STM)",,"Nuisance - Circulation",,,,,,,,,,,,,,,,,,,,,,,,,"STM (Art. 11-5)","Courriel","2018-11-20",1,,,
"2018-11-19","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Journal","Demandeur / Mandataire",1,"Anjou",,,,,,,,,"Nuisance - Bruit",,,,,,,,,,,,,,,,,,,,,,,,,"Déjà traitée (même demandeur)","En personne","2018-11-20",2,,,
"2018-11-20","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Organisme externe","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Santé et services sociaux","Téléphone","2018-11-20",1,,,
"2018-11-20","Téléphone","individu","26 à 40 ans","FEMME","NON","Canadien","False","Organisme externe","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Relations locataire/propriétaire (VdM et entités liées)",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-22",3,,,
"2018-11-19","Téléphone","individu","51 à 64 ans","FEMME","NON","Italien","False","Inconnu","Demandeur / Mandataire",1,"Ahuntsic-Cartierville",,,,,,,,,"Arbre",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-19",1,,,
"2018-11-19","Téléphone","individu","51 à 64 ans","FEMME","NON","Italien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des affaires civiles",,,,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-19",1,,,
"2018-11-15","Courriel","individu","41 à 50 ans","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,"Rosemont--La Petite-Patrie",,,,,,,,,"TP - Autre ou combinaison",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-11-16",2,,,
"2018-11-15","Courriel","individu","41 à 50 ans","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,"Concertation des arrondissements  - Toutes directions confondues",,,,"Animal",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-11-19",3,,,
"2018-11-20","Courriel","individu","Inconnu","FEMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","Courriel","2018-11-20",1,,,
"2018-11-16","Courriel","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Saint-Léonard",,,,,,,,,"Nuisance - Autre ou Combinaison",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-11-19",2,,,
"2018-11-21","Téléphone","individu","51 à 64 ans","HOMME","NON","Italien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"**********Mise en valeur du territoire - Direction de l'habitation",,,,"Services aux citoyens - Autre ou combinaison",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-21",1,,,
"2018-11-21","Téléphone","individu","51 à 64 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Téléphone","2018-11-21",1,,,
"2018-11-21","Téléphone","individu","Inconnu","FEMME","NON","Italien","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Cour municipale - Jugement",,,,,,,,,,,,,,,,,,,,,,,,,"Jugement rendu Cour municipale (Art. 11 par. 2)","Téléphone","2018-11-21",1,,,
"2018-11-21","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Immeuble - Salubrité - Autre ou Combinaison",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-21",1,,,
"2018-11-19","Courriel","individu","41 à 50 ans","FEMME","Noir","Haitien","False","Internet","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Courriel","2018-11-21",3,,,
"2018-11-22","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Téléphone","2018-11-22",1,,,
"2018-11-22","Courriel","individu","Inconnu","HOMME","NON","Canadien","False","Organisme externe","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"ZU - Permis - Autre",,,,,,,,,,,,,,,,,,,,,,,,,"Désistement","Courriel","2018-11-28",5,,,
"2018-11-22","Téléphone","individu","51 à 64 ans","HOMME","Asie du Sud (tamouls, pakis, hindous)","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Jugement (autre que Cour municipale de Montréal)","Téléphone","2018-11-22",1,
"2018-11-22","Téléphone","individu","51 à 64 ans","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"**********Mise en valeur du territoire - Direction de l'habitation",,,,"Immeuble - Salubrité - Moisissures",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-22",1,,,
"2018-11-23","Facebook","individu","51 à 64 ans","FEMME","NON","Canadien","False","Facebook","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement fédéral","Facebook","2018-11-23",1,,,
"2018-11-23","Téléphone","individu","41 à 50 ans","HOMME","NON","Canadien","False","Organisme externe","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","Téléphone","2018-11-23",1,,,
"2018-11-22","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Téléphone","2018-11-22",1,,,
"2018-11-22","Courriel","individu","Inconnu","FEMME","Arabe","Pays inconnu","False","Internet","Demandeur / Mandataire",1,"Ahuntsic-Cartierville",,,,,,,,,"Immeuble - Salubrité - Insectes",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-11-22",1,,,
"2018-11-16","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,"Saint-Laurent",,,,,,,,,"TP - Aqueduc / Égout",,,,,,,,,,,,,,,,,,,,,,,,,"En traitement",,,,,,
"2018-09-18","Téléphone","individu","51 à 64 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Montréal-Nord",,,,,,,,,"Immeuble - Salubrité - Rongeurs",,,,,,,,,,,,,,,,,,,,,,,,,"Non fondée","Lettre","2018-12-21",68,,,
"2018-08-20","OdM","OdM","OdM","OdM","OdM","OdM","False","OdM","Demandeur / Mandataire",1,"Côte-des-Neiges--Notre-Dame-de-Grâce",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Fondée - Réglée","Lettre","2018-12-21",88,,,
"2018-10-09","Téléphone","individu","51 à 64 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"L'Île-Bizard--Sainte-Geneviève",,,,,,,,,"Services aux citoyens - Délai/Procédure","Charte - services municipaux",,,,,,,,,,,,,,,,,,,,,,,,"En traitement",,,,,,
"2018-11-26","Courriel","individu","Inconnu","HOMME","NON","Canadien","False","Connaissances générales","Demandeur / Mandataire",1,"Rivière-des-Prairies--Pointe-aux-Trembles",,,,,,,,,"TP - Déneigement",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2018-11-26",1,,,
"2018-05-17","Téléphone","individu","26 à 40 ans","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Rosemont--La Petite-Patrie",,,,,,,,,"Services aux citoyens - Courtoisie/Comportement",,,,,,,,,,,,,,,,,,,,,,,,,"Elu ou son cabinet (Art. 11-3)","Téléphone","2018-05-17",1,,,
"2018-11-23","Téléphone","personne morale","PM","PM","PM","PM","False","Inconnu","Demandeur / Mandataire",1,"Rivière-des-Prairies--Pointe-aux-Trembles",,,,,,,,,"Appel d'offres/Contrat",,,,,,,,,,,,,,,,,,,,,,,,,"Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR)","Téléphone","2018-11-26",2,,,
"2018-11-26","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Pierrefonds-Roxboro",,,,,,,,,"TP - Aqueduc / Égout",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-26",1,,,
"2018-11-26","Téléphone","individu","Inconnu","HOMME","Noir","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des affaires civiles",,,,"Dommage corporel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-26",1,,,
"2018-11-26","Courriel","individu","26 à 40 ans","FEMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,"Conseil de la ville",,,,,"Subvention - Autre que logement social",,,,,,,,,,,,,,,,,,,,,,,,,"Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR)","Courriel","2018-11-26",1,,,
"2018-11-23","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Logement social/abordable - Accès",,,,,,,,,,,,,,,,,,,,,,,,,"Refus d'intervenir (Autres motifs)","Lettre","2018-11-29",5,,,
"2018-11-26","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,"Ahuntsic-Cartierville",,,,,,,,,"Arbre",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2018-11-26",1,,,
"2018-11-23","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Services aux citoyens - Délai/Procédure",,,,,,,,,,,,,,,,,,,,,,,,,"Refus d'intervenir (Prescription 1 an - art. 13)","Lettre","2018-11-29",5,,,
