ï»¿X,Y,TYPEINCIDENT,DESCRIPTION,DATEINCIDENT,ANNEE,OBJECTID
-8003944.1103,5683578.287,6,Menace ou acte de violence,2022/04/13 04:00:00+00,2022,4921
-8000069.7632,5686574.768,7,Voie de fait,2022/03/24 04:00:00+00,2022,4922
-8007440.5254,5686782.9091,6,Menace ou acte de violence,2022/04/13 04:00:00+00,2022,4923
-8000821.8008,5685302.0279,8,Vol,2022/06/30 04:00:00+00,2022,4924
-8009584.8195,5687619.5594,8,Vol,2023/11/07 05:00:00+00,2023,4925
-8002340.9415,5685255.7238,8,Vol,2023/11/24 05:00:00+00,2023,4926
-8003511.3673,5684501.1253,5,MÃ©fait,2021/02/10 05:00:00+00,2021,4927
-8001520.9578,5685274.3378,5,MÃ©fait,2021/11/05 04:00:00+00,2021,4928
-8000567.6448,5691780.1594,7,Voie de fait,2021/02/19 05:00:00+00,2021,4929
-7998051.4504,5687192.1316,5,MÃ©fait,2023/01/17 05:00:00+00,2023,4930
-8014410.0609,5692429.0105,7,Voie de fait,2021/08/30 04:00:00+00,2021,4931
-8014370.952,5674330.2532,7,Voie de fait,2023/07/22 04:00:00+00,2023,4932
-8002705.9632,5683880.9409,6,Menace ou acte de violence,2021/03/21 04:00:00+00,2021,4933
-8005202.6015,5682839.3633,7,Voie de fait,2022/02/22 05:00:00+00,2022,4934
-8009178.9257,5681967.7084,6,Menace ou acte de violence,2021/04/08 04:00:00+00,2021,4935
-8010089.9448,5684720.5403,4,Introduction par effraction,2023/08/22 04:00:00+00,2023,4936
-8017692.5669,5670659.753,5,MÃ©fait,2022/09/06 04:00:00+00,2022,4937
-8009524.9601,5685674.7512,8,Vol,2021/04/23 04:00:00+00,2021,4938
-8011868.904,5680439.0998,5,MÃ©fait,2021/09/01 04:00:00+00,2021,4939
-8001913.6486,5684868.2012,7,Voie de fait,2021/09/06 04:00:00+00,2021,4940
-8012797.0684,5681374.6189,3,Conduite avec capacitÃ©s affaiblies,2021/04/17 04:00:00+00,2021,4941
-8003066.6234,5684364.5215,8,Vol,2021/10/16 04:00:00+00,2021,4942
-8009780.7616,5685253.8324,8,Vol,2022/03/31 04:00:00+00,2022,4943
-8005335.7957,5686469.229,6,Menace ou acte de violence,2023/04/21 04:00:00+00,2023,4944
-8003944.1103,5683578.287,6,Menace ou acte de violence,2021/11/04 04:00:00+00,2021,4945
-8000926.3229,5687767.4017,6,Menace ou acte de violence,2021/11/04 04:00:00+00,2021,4946
-8014364.8755,5678994.1948,4,Introduction par effraction,2021/11/09 05:00:00+00,2021,4947
-8003686.5165,5679580.316,7,Voie de fait,2021/08/26 04:00:00+00,2021,4948
-8000797.8975,5687659.7133,8,Vol,2021/11/18 05:00:00+00,2021,4949
-8024924.5565,5669711.0887,8,Vol,2021/12/02 05:00:00+00,2021,4950
-8004209.6201,5680754.5923,7,Voie de fait,2021/03/25 04:00:00+00,2021,4951
-8000603.1038,5685989.2019,7,Voie de fait,2021/09/28 04:00:00+00,2021,4952
-8009780.7616,5685253.8324,8,Vol,2022/05/18 04:00:00+00,2022,4953
-8017623.103,5670654.203,6,Menace ou acte de violence,2023/01/24 05:00:00+00,2023,4954
-8001681.5867,5684522.5708,7,Voie de fait,2021/05/19 04:00:00+00,2021,4955
-8012453.2344,5681537.8313,3,Conduite avec capacitÃ©s affaiblies,2021/06/02 04:00:00+00,2021,4956
-7999606.1176,5688766.1348,8,Vol,2022/09/05 04:00:00+00,2022,4957
-8002620.3436,5684540.6006,8,Vol,2021/06/08 04:00:00+00,2021,4958
-8006173.9336,5684960.5553,6,Menace ou acte de violence,2021/06/11 04:00:00+00,2021,4959
-8008318.7204,5686417.5778,6,Menace ou acte de violence,2021/06/13 04:00:00+00,2021,4960
-8003177.5077,5685104.4514,8,Vol,2023/04/21 04:00:00+00,2023,4961
-7997234.8804,5685779.3299,7,Voie de fait,2022/08/24 04:00:00+00,2022,4962
-7995728.483,5686706.1788,4,Introduction par effraction,2023/07/03 04:00:00+00,2023,4963
-8002735.1035,5684186.2451,8,Vol,2022/12/22 05:00:00+00,2022,4964
-8000317.2208,5678939.6574,7,Voie de fait,2021/03/30 04:00:00+00,2021,4965
-8002551.12,5679853.7252,7,Voie de fait,2023/12/17 05:00:00+00,2023,4966
-8007054.2279,5684966.3151,5,MÃ©fait,2022/11/04 04:00:00+00,2022,4967
-8009523.1933,5684753.6388,8,Vol,2021/06/25 04:00:00+00,2021,4968
-8004025.1516,5682328.0012,6,Menace ou acte de violence,2021/10/18 04:00:00+00,2021,4969
-8001182.6881,5686201.8652,6,Menace ou acte de violence,2023/01/26 05:00:00+00,2023,4970
-8003448.6579,5681543.658,7,Voie de fait,2021/12/22 05:00:00+00,2021,4971
-8001182.6881,5686201.8652,6,Menace ou acte de violence,2021/01/26 05:00:00+00,2021,4972
-7999538.5273,5686108.6446,8,Vol,2023/09/22 04:00:00+00,2023,4973
-8002250.7857,5685791.0895,8,Vol,2021/08/06 04:00:00+00,2021,4974
-8003439.0223,5684117.1807,8,Vol,2021/08/09 04:00:00+00,2021,4975
-8002668.0022,5685004.4808,5,MÃ©fait,2023/10/09 04:00:00+00,2023,4976
-8001044.3943,5686998.451,7,Voie de fait,2021/04/27 04:00:00+00,2021,4977
-8009523.1933,5684753.6388,8,Vol,2021/12/23 05:00:00+00,2021,4978
-8001646.5198,5685881.4127,8,Vol,2022/09/20 04:00:00+00,2022,4979
-8005606.2426,5682833.6744,8,Vol,2021/01/29 05:00:00+00,2021,4980
-8009524.9601,5685674.7512,8,Vol,2022/01/07 05:00:00+00,2022,4981
-8014529.2917,5683144.0547,7,Voie de fait,2023/12/24 05:00:00+00,2023,4982
-8008060.0931,5684437.7594,7,Voie de fait,2023/09/27 04:00:00+00,2023,4983
-8002957.8858,5684407.7806,7,Voie de fait,2023/07/04 04:00:00+00,2023,4984
-8000255.9143,5684123.6986,5,MÃ©fait,2023/01/10 05:00:00+00,2023,4985
-8000608.3685,5686382.9299,7,Voie de fait,2023/12/28 05:00:00+00,2023,4986
-8001353.1518,5687440.4076,5,MÃ©fait,2022/11/04 04:00:00+00,2022,4987
-8002388.6146,5682142.5069,4,Introduction par effraction,2023/08/02 04:00:00+00,2023,4988
-8003681.4368,5682112.9889,7,Voie de fait,2021/04/26 04:00:00+00,2021,4989
-8014467.4435,5679007.9672,4,Introduction par effraction,2021/03/11 05:00:00+00,2021,4990
-8010889.3151,5681988.6437,8,Vol,2023/05/12 04:00:00+00,2023,4991
-8013828.8072,5671861.7743,8,Vol,2021/11/07 04:00:00+00,2021,4992
-8007327.4708,5686342.5777,8,Vol,2022/06/11 04:00:00+00,2022,4993
-8001394.7771,5685296.4811,7,Voie de fait,2022/06/18 04:00:00+00,2022,4994
-8002897.6863,5684836.4298,5,MÃ©fait,2022/12/15 05:00:00+00,2022,4995
-8000233.3867,5685991.2342,5,MÃ©fait,2022/09/19 04:00:00+00,2022,4996
-8009824.1373,5686550.5926,8,Vol,2021/11/26 05:00:00+00,2021,4997
-8003017.4553,5685212.63,4,Introduction par effraction,2022/09/05 04:00:00+00,2022,4998
-8019499.6167,5684001.2279,8,Vol,2021/12/05 05:00:00+00,2021,4999
-7999772.6098,5685317.0735,8,Vol,2021/12/08 05:00:00+00,2021,5000
-8006885.4142,5698340.1083,8,Vol,2021/12/08 05:00:00+00,2021,5001
-8002770.7071,5682620.8264,8,Vol,2023/11/20 05:00:00+00,2023,5002
-7999951.3849,5688657.4987,8,Vol,2021/12/18 05:00:00+00,2021,5003
-8006885.4142,5698340.1083,8,Vol,2021/12/19 05:00:00+00,2021,5004
-8001428.0048,5684089.6841,5,MÃ©fait,2022/11/04 04:00:00+00,2022,5005
-8002562.8755,5684411.097,7,Voie de fait,2021/06/22 04:00:00+00,2021,5006
-8000341.0449,5690209.2012,7,Voie de fait,2021/10/05 04:00:00+00,2021,5007
-8003179.7228,5684326.8918,4,Introduction par effraction,2022/12/17 05:00:00+00,2022,5008
-8001541.3002,5684301.0089,5,MÃ©fait,2023/11/18 05:00:00+00,2023,5009
-8003702.5837,5679441.3198,6,Menace ou acte de violence,2022/01/29 05:00:00+00,2022,5010
-8002283.3326,5685296.0211,7,Voie de fait,2022/07/08 04:00:00+00,2022,5011
-7998625.3976,5679350.0375,6,Menace ou acte de violence,2022/02/02 05:00:00+00,2022,5012
-8007745.0575,5684450.4312,8,Vol,2023/07/12 04:00:00+00,2023,5013
-8002787.2379,5684917.927,3,Conduite avec capacitÃ©s affaiblies,2021/05/01 04:00:00+00,2021,5014
-8009523.1933,5684753.6388,8,Vol,2022/06/25 04:00:00+00,2022,5015
-8009523.1933,5684753.6388,8,Vol,2021/06/19 04:00:00+00,2021,5016
-8007054.2279,5684966.3151,4,Introduction par effraction,2022/02/10 05:00:00+00,2022,5017
-7997833.0767,5686954.5493,5,MÃ©fait,2022/10/27 04:00:00+00,2022,5018
-8000490.2887,5686380.667,7,Voie de fait,2023/12/17 05:00:00+00,2023,5019
-8000926.3229,5687767.4017,6,Menace ou acte de violence,2022/02/16 05:00:00+00,2022,5020
-8002388.0642,5685703.2605,8,Vol,2023/11/28 05:00:00+00,2023,5021
-7997146.2759,5686438.5949,8,Vol,2023/12/02 05:00:00+00,2023,5022
-8004245.4963,5684781.9408,4,Introduction par effraction,2023/12/28 05:00:00+00,2023,5023
-8000837.3703,5686384.7193,7,Voie de fait,2022/01/09 05:00:00+00,2022,5024
-8001430.168,5686203.3223,6,Menace ou acte de violence,2021/10/03 04:00:00+00,2021,5025
-8001899.3106,5685446.1664,6,Menace ou acte de violence,2022/03/01 05:00:00+00,2022,5026
-8003702.5837,5679441.3198,7,Voie de fait,2022/03/02 05:00:00+00,2022,5027
-8005204.6214,5682954.8627,6,Menace ou acte de violence,2023/12/04 05:00:00+00,2023,5028
-8000581.6593,5687908.8789,8,Vol,2022/12/15 05:00:00+00,2022,5029
-8009150.6888,5688687.2686,3,Conduite avec capacitÃ©s affaiblies,2022/03/06 05:00:00+00,2022,5030
-8004035.171,5683068.049,7,Voie de fait,2021/01/25 05:00:00+00,2021,5031
-8015794.3833,5683731.7419,3,Conduite avec capacitÃ©s affaiblies,2022/03/13 05:00:00+00,2022,5032
-8001987.0841,5684925.3273,6,Menace ou acte de violence,2021/10/18 04:00:00+00,2021,5033
-8004082.235,5681797.9521,4,Introduction par effraction,2023/02/26 05:00:00+00,2023,5034
-8009523.1933,5684753.6388,8,Vol,2022/07/19 04:00:00+00,2022,5035
-8017143.055,5677231.2785,7,Voie de fait,2021/08/27 04:00:00+00,2021,5036
-8009780.7616,5685253.8324,8,Vol,2022/09/17 04:00:00+00,2022,5037
-8001471.7309,5687970.6835,6,Menace ou acte de violence,2021/09/09 04:00:00+00,2021,5038
-8024577.4741,5679384.0853,3,Conduite avec capacitÃ©s affaiblies,2021/10/03 04:00:00+00,2021,5039
-8001737.0665,5684607.2128,7,Voie de fait,2021/10/18 04:00:00+00,2021,5040
-7998805.5914,5679709.2407,8,Vol,2021/10/24 04:00:00+00,2021,5041
-8009780.7616,5685253.8324,8,Vol,2022/05/24 04:00:00+00,2022,5042
-8002928.8098,5681156.1006,6,Menace ou acte de violence,2021/10/29 04:00:00+00,2021,5043
-8001173.9961,5685775.3877,3,Conduite avec capacitÃ©s affaiblies,2021/04/02 04:00:00+00,2021,5044
-8013586.526,5678748.9706,8,Vol,2023/05/27 04:00:00+00,2023,5045
-8013746.4981,5679178.5875,8,Vol,2023/05/28 04:00:00+00,2023,5046
-8014021.6572,5679327.3677,4,Introduction par effraction,2022/02/08 05:00:00+00,2022,5047
-8002921.2009,5685232.6342,7,Voie de fait,2021/09/18 04:00:00+00,2021,5048
-8003448.4601,5683841.631,8,Vol,2023/09/04 04:00:00+00,2023,5049
-8009274.3291,5684197.4814,8,Vol,2021/10/09 04:00:00+00,2021,5050
-8003177.5077,5685104.4514,4,Introduction par effraction,2023/04/12 04:00:00+00,2023,5051
-8002790.4809,5684594.7175,4,Introduction par effraction,2022/07/29 04:00:00+00,2022,5052
-8008934.8994,5683266.4023,8,Vol,2021/03/04 05:00:00+00,2021,5053
-8001353.1518,5687440.4076,7,Voie de fait,2021/12/18 05:00:00+00,2021,5054
-8000490.2887,5686380.667,6,Menace ou acte de violence,2023/01/04 05:00:00+00,2023,5055
-8016666.1348,5671425.1619,7,Voie de fait,2021/09/22 04:00:00+00,2021,5056
-8000797.8975,5687659.7133,7,Voie de fait,2022/02/27 05:00:00+00,2022,5057
-8020786.0595,5673831.8536,8,Vol,2021/11/26 05:00:00+00,2021,5058
-8001899.3106,5685446.1664,7,Voie de fait,2021/12/06 05:00:00+00,2021,5059
-8001088.2096,5679237.2932,6,Menace ou acte de violence,2021/12/12 05:00:00+00,2021,5060
-8002928.8098,5681156.1006,6,Menace ou acte de violence,2023/09/26 04:00:00+00,2023,5061
-8001984.9037,5685708.9283,8,Vol,2021/12/20 05:00:00+00,2021,5062
-8009780.7616,5685253.8324,8,Vol,2021/12/27 05:00:00+00,2021,5063
-8002801.2807,5685146.8464,5,MÃ©fait,2022/09/19 04:00:00+00,2022,5064
-8000312.3425,5679155.0289,8,Vol,2021/12/30 05:00:00+00,2021,5065
-8009127.6392,5685294.3702,3,Conduite avec capacitÃ©s affaiblies,2021/07/06 04:00:00+00,2021,5066
-8003062.2043,5683531.5087,6,Menace ou acte de violence,2023/12/22 05:00:00+00,2023,5067
-8002671.3898,5686184.755,8,Vol,2023/04/17 04:00:00+00,2023,5068
-8007770.6133,5682790.9314,7,Voie de fait,2023/12/25 05:00:00+00,2023,5069
-8009793.1124,5696666.2789,7,Voie de fait,2023/12/26 05:00:00+00,2023,5070
-8000255.9143,5684123.6986,5,MÃ©fait,2023/01/10 05:00:00+00,2023,5071
-8004551.1094,5684531.2057,5,MÃ©fait,2022/12/18 05:00:00+00,2022,5072
-8008060.1479,5684999.6971,7,Voie de fait,2021/08/20 04:00:00+00,2021,5073
-8003439.0223,5684117.1807,7,Voie de fait,2023/10/07 04:00:00+00,2023,5074
-8009523.1933,5684753.6388,8,Vol,2023/04/19 04:00:00+00,2023,5075
-8004075.8965,5684573.1325,6,Menace ou acte de violence,2021/06/08 04:00:00+00,2021,5076
-8001524.2951,5686218.8265,6,Menace ou acte de violence,2023/08/06 04:00:00+00,2023,5077
-8009523.1933,5684753.6388,8,Vol,2021/08/25 04:00:00+00,2021,5078
-8011194.7963,5682557.1494,4,Introduction par effraction,2023/03/12 05:00:00+00,2023,5079
-8003577.7553,5681200.568,7,Voie de fait,2023/12/16 05:00:00+00,2023,5080
-8002978.6163,5682229.2716,6,Menace ou acte de violence,2022/02/15 05:00:00+00,2022,5081
-8004456.6228,5682289.0742,7,Voie de fait,2022/07/23 04:00:00+00,2022,5082
-8004075.8965,5684573.1325,6,Menace ou acte de violence,2022/04/09 04:00:00+00,2022,5083
-8009524.9601,5685674.7512,8,Vol,2022/01/31 05:00:00+00,2022,5084
-8015384.7596,5683927.9722,3,Conduite avec capacitÃ©s affaiblies,2023/12/03 05:00:00+00,2023,5085
-7999508.7911,5684682.3979,6,Menace ou acte de violence,2022/03/07 05:00:00+00,2022,5086
-8008934.8994,5683266.4023,6,Menace ou acte de violence,2023/12/01 05:00:00+00,2023,5087
-8003448.4601,5683841.631,4,Introduction par effraction,2023/12/02 05:00:00+00,2023,5088
-8002850.8975,5684140.0143,3,Conduite avec capacitÃ©s affaiblies,2022/03/20 04:00:00+00,2022,5089
-8005803.7926,5685664.7812,5,MÃ©fait,2023/09/03 04:00:00+00,2023,5090
-8000455.4305,5679380.7137,6,Menace ou acte de violence,2022/04/05 04:00:00+00,2022,5091
-8003177.5077,5685104.4514,8,Vol,2022/04/07 04:00:00+00,2022,5092
-8010887.5078,5688628.7507,8,Vol,2022/04/10 04:00:00+00,2022,5093
-8003439.0223,5684117.1807,4,Introduction par effraction,2022/01/10 05:00:00+00,2022,5094
-8013529.8,5678248.3923,8,Vol,2023/05/02 04:00:00+00,2023,5095
-7995582.2008,5688854.553,8,Vol,2022/09/21 04:00:00+00,2022,5096
-8003000.187,5685397.0229,7,Voie de fait,2021/09/25 04:00:00+00,2021,5097
-8001681.5867,5684522.5708,8,Vol,2021/09/02 04:00:00+00,2021,5098
-8003092.2059,5682221.5945,8,Vol,2021/09/17 04:00:00+00,2021,5099
-8003066.6234,5684364.5215,8,Vol,2022/02/11 05:00:00+00,2022,5100
-8011710.7546,5681481.8425,8,Vol,2022/02/17 05:00:00+00,2022,5101
-8003345.8229,5678800.5361,8,Vol,2023/03/29 04:00:00+00,2023,5102
-8004531.4495,5685769.9373,4,Introduction par effraction,2023/12/03 05:00:00+00,2023,5103
-8007653.2704,5682667.513,8,Vol,2023/05/26 04:00:00+00,2023,5104
-8000506.4671,5681499.1973,4,Introduction par effraction,2023/07/11 04:00:00+00,2023,5105
-7999315.1132,5687198.3436,8,Vol,2023/07/11 04:00:00+00,2023,5106
-8000195.8023,5683856.1397,8,Vol,2023/12/30 05:00:00+00,2023,5107
-8014364.8755,5678994.1948,4,Introduction par effraction,2021/11/09 05:00:00+00,2021,5108
-7997198.006,5688256.2317,8,Vol,2022/09/18 04:00:00+00,2022,5109
-8002921.2009,5685232.6342,6,Menace ou acte de violence,2021/11/22 05:00:00+00,2021,5110
-8007171.7182,5683089.7529,8,Vol,2021/11/30 05:00:00+00,2021,5111
-8006885.4142,5698340.1083,8,Vol,2021/11/30 05:00:00+00,2021,5112
-8001681.5867,5684522.5708,8,Vol,2021/12/21 05:00:00+00,2021,5113
-8001212.8075,5683547.7437,4,Introduction par effraction,2023/12/26 05:00:00+00,2023,5114
-8016666.1348,5671425.1619,5,MÃ©fait,2022/01/17 05:00:00+00,2022,5115
-8006287.9618,5682634.7665,8,Vol,2021/07/06 04:00:00+00,2021,5116
-8003232.2858,5685537.0665,3,Conduite avec capacitÃ©s affaiblies,2022/04/15 04:00:00+00,2022,5117
-8003000.7388,5682605.426,5,MÃ©fait,2022/04/22 04:00:00+00,2022,5118
-8015365.0203,5681512.957,6,Menace ou acte de violence,2023/09/12 04:00:00+00,2023,5119
-8009780.7616,5685253.8324,8,Vol,2021/08/28 04:00:00+00,2021,5120
-8006863.891,5687391.1123,7,Voie de fait,2022/01/30 05:00:00+00,2022,5121
-8006502.5988,5685322.8109,7,Voie de fait,2021/06/02 04:00:00+00,2021,5122
-8024121.2277,5673690.6814,7,Voie de fait,2021/08/05 04:00:00+00,2021,5123
-7998481.1926,5688289.3522,8,Vol,2023/12/27 05:00:00+00,2023,5124
-7998515.1274,5686225.8407,5,MÃ©fait,2022/01/24 05:00:00+00,2022,5125
-8014247.5631,5678565.088,8,Vol,2023/05/27 04:00:00+00,2023,5126
-8009716.0046,5698163.7834,4,Introduction par effraction,2023/08/12 04:00:00+00,2023,5127
-8000255.9143,5684123.6986,8,Vol,2022/10/14 04:00:00+00,2022,5128
-8005687.791,5700584.5791,7,Voie de fait,2023/12/23 05:00:00+00,2023,5129
-8003344.3143,5682579.4873,7,Voie de fait,2023/12/26 05:00:00+00,2023,5130
-8002133.9038,5685191.4187,5,MÃ©fait,2023/11/17 05:00:00+00,2023,5131
-8008270.829,5682540.9187,8,Vol,2021/06/13 04:00:00+00,2021,5132
-8005687.791,5700584.5791,7,Voie de fait,2023/12/23 05:00:00+00,2023,5133
-8002515.7031,5684267.14329999,5,MÃ©fait,2022/02/21 05:00:00+00,2022,5134
-8016409.7152,5682905.9345,7,Voie de fait,2023/09/13 04:00:00+00,2023,5135
-7999318.6318,5687488.5648,7,Voie de fait,2023/12/01 05:00:00+00,2023,5136
-8002072.4926,5683031.6964,8,Vol,2022/04/06 04:00:00+00,2022,5137
-8006984.7538,5683772.0703,8,Vol,2023/07/13 04:00:00+00,2023,5138
-8003508.6838,5686739.5479,4,Introduction par effraction,2021/12/17 05:00:00+00,2021,5139
-8000311.1642,5684590.1794,6,Menace ou acte de violence,2021/12/03 05:00:00+00,2021,5140
-8002133.9038,5685191.4187,8,Vol,2023/12/15 05:00:00+00,2023,5141
-8002450.2082,5683741.8224,8,Vol,2023/12/26 05:00:00+00,2023,5142
-7998937.7327,5678196.0578,5,MÃ©fait,2022/09/03 04:00:00+00,2022,5143
-7997833.0767,5686954.5493,8,Vol,2023/12/27 05:00:00+00,2023,5144
-8002215.7688,5683555.5292,6,Menace ou acte de violence,2021/11/06 04:00:00+00,2021,5145
-8006167.9887,5684489.8746,7,Voie de fait,2022/11/23 05:00:00+00,2022,5146
-8005744.7435,5683192.1018,4,Introduction par effraction,2021/11/15 05:00:00+00,2021,5147
-8004077.1693,5684505.265,8,Vol,2023/12/01 05:00:00+00,2023,5148
-8009523.1933,5684753.6388,8,Vol,2021/09/07 04:00:00+00,2021,5149
-8016666.1348,5671425.1619,6,Menace ou acte de violence,2022/07/19 04:00:00+00,2022,5150
-8009523.1933,5684753.6388,8,Vol,2022/03/20 04:00:00+00,2022,5151
-8001695.6799,5687844.3465,7,Voie de fait,2021/01/16 05:00:00+00,2021,5152
-8000317.2208,5678939.6574,8,Vol,2023/07/14 04:00:00+00,2023,5153
-8009780.7616,5685253.8324,8,Vol,2022/04/04 04:00:00+00,2022,5154
-8003825.6761,5685499.7809,6,Menace ou acte de violence,2022/04/06 04:00:00+00,2022,5155
-8002620.3436,5684540.6006,7,Voie de fait,2022/10/22 04:00:00+00,2022,5156
-8003439.0223,5684117.1807,4,Introduction par effraction,2022/01/10 05:00:00+00,2022,5157
-8003439.0223,5684117.1807,8,Vol,2022/01/05 05:00:00+00,2022,5158
-8000848.0363,5686510.1053,7,Voie de fait,2021/12/24 05:00:00+00,2021,5159
-8001189.6951,5686943.7644,7,Voie de fait,2022/04/14 04:00:00+00,2022,5160
-7999433.3441,5687710.4915,8,Vol,2022/04/22 04:00:00+00,2022,5161
-8003677.2505,5681610.9837,6,Menace ou acte de violence,2023/09/12 04:00:00+00,2023,5162
-8003150.0474,5683102.0557,6,Menace ou acte de violence,2022/01/24 05:00:00+00,2022,5163
-8000603.1038,5685989.2019,8,Vol,2023/11/29 05:00:00+00,2023,5164
-8009523.1933,5684753.6388,8,Vol,2023/11/28 05:00:00+00,2023,5165
-8003154.0244,5684695.9993,7,Voie de fait,2022/12/23 05:00:00+00,2022,5166
-8002475.2464,5686577.7113,6,Menace ou acte de violence,2023/01/30 05:00:00+00,2023,5167
-8000658.0739,5689224.9256,7,Voie de fait,2023/07/02 04:00:00+00,2023,5168
-7998481.1926,5688289.3522,6,Menace ou acte de violence,2023/12/18 05:00:00+00,2023,5169
-8009780.7616,5685253.8324,8,Vol,2022/05/04 04:00:00+00,2022,5170
-8003511.3673,5684501.1253,7,Voie de fait,2022/11/19 05:00:00+00,2022,5171
-8009208.036,5698504.8263,7,Voie de fait,2021/02/28 05:00:00+00,2021,5172
-8002343.5932,5683566.0096,6,Menace ou acte de violence,2021/07/14 04:00:00+00,2021,5173
-8009523.1933,5684753.6388,8,Vol,2023/12/14 05:00:00+00,2023,5174
-8002751.3109,5686448.7726,7,Voie de fait,2022/05/16 04:00:00+00,2022,5175
-8009523.1933,5684753.6388,8,Vol,2023/12/28 05:00:00+00,2023,5176
-8001210.78,5688433.2968,8,Vol,2022/02/21 05:00:00+00,2022,5177
-8002571.8871,5685093.6074,5,MÃ©fait,2022/03/18 04:00:00+00,2022,5178
-7999509.7827,5684572.5307,5,MÃ©fait,2021/03/08 05:00:00+00,2021,5179
-8001401.4299,5684353.3437,8,Vol,2023/12/28 05:00:00+00,2023,5180
-8007159.0378,5681891.8923,4,Introduction par effraction,2021/09/03 04:00:00+00,2021,5181
-8002437.2468,5682904.7354,6,Menace ou acte de violence,2021/12/21 05:00:00+00,2021,5182
-8002620.3436,5684540.6006,5,MÃ©fait,2022/07/23 04:00:00+00,2022,5183
-8010774.7232,5680789.9538,5,MÃ©fait,2022/04/24 04:00:00+00,2022,5184
-8003032.7036,5685447.9564,5,MÃ©fait,2022/04/22 04:00:00+00,2022,5185
-8003000.187,5685397.0229,5,MÃ©fait,2023/07/06 04:00:00+00,2023,5186
-8009523.1933,5684753.6388,8,Vol,2023/11/28 05:00:00+00,2023,5187
-8009767.16,5682508.2319,8,Vol,2021/06/16 04:00:00+00,2021,5188
-8009523.1933,5684753.6388,8,Vol,2022/03/09 05:00:00+00,2022,5189
-8008562.9825,5684806.7782,7,Voie de fait,2022/10/16 04:00:00+00,2022,5190
-7999934.8031,5685994.8944,8,Vol,2022/05/13 04:00:00+00,2022,5191
-8009523.1933,5684753.6388,8,Vol,2021/05/28 04:00:00+00,2021,5192
-8004117.5378,5681999.777,8,Vol,2023/12/29 05:00:00+00,2023,5193
-8003165.3497,5685388.5816,7,Voie de fait,2022/06/17 04:00:00+00,2022,5194
-8014362.0163,5680096.5574,6,Menace ou acte de violence,2022/02/06 05:00:00+00,2022,5195
-8009523.1933,5684753.6388,5,MÃ©fait,2022/06/11 04:00:00+00,2022,5196
-8001177.6919,5685992.2022,8,Vol,2021/05/06 04:00:00+00,2021,5197
-8020743.5871,5683333.2286,7,Voie de fait,2022/02/18 05:00:00+00,2022,5198
-8003914.9082,5680725.5175,5,MÃ©fait,2021/07/10 04:00:00+00,2021,5199
-8013313.9183,5683985.9319,8,Vol,2021/05/25 04:00:00+00,2021,5200
-7995926.828,5687766.0938,8,Vol,2022/07/21 04:00:00+00,2022,5201
-7995926.828,5687766.0938,8,Vol,2022/08/04 04:00:00+00,2022,5202
-8001739.7103,5685925.4668,8,Vol,2023/12/22 05:00:00+00,2023,5203
-8003439.0223,5684117.1807,8,Vol,2022/01/20 05:00:00+00,2022,5204
-8000567.6448,5691780.1594,6,Menace ou acte de violence,2023/04/29 04:00:00+00,2023,5205
-8002347.8008,5685974.9003,8,Vol,2022/01/24 05:00:00+00,2022,5206
-8000766.079,5687428.8569,5,MÃ©fait,2022/05/10 04:00:00+00,2022,5207
-8000255.9143,5684123.6986,4,Introduction par effraction,2023/07/18 04:00:00+00,2023,5208
-8011275.3878,5678435.2952,3,Conduite avec capacitÃ©s affaiblies,2022/05/15 04:00:00+00,2022,5209
-8002571.8871,5685093.6074,8,Vol,2022/09/21 04:00:00+00,2022,5210
-8009780.7616,5685253.8324,8,Vol,2022/05/19 04:00:00+00,2022,5211
