no_civiq,Rue,Rue_De,Rue_A,Nom_parc,Sigle,Nom_arrond,Invent,Coord_X,Coord_Y,Injections,Longitude,Latitude 
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292804.506,5047829.108,2018,-73.65368400,45.57026800
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292805.853,5047836.794,2018,-73.65366693,45.57033718
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292813.353,5047837.774,2018,-73.65357087,45.57034613
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292817.538,5047844.674,2018,-73.65351742,45.57040829
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292822.558,5047850.165,2018,-73.65345324,45.57045779
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292814.558,5047852.402,2018,-73.65355579,45.57047778
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292819.232,5047857.214,2018,-73.65349603,45.57052116
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292826.349,5047856.765,2018,-73.65340483,45.57051724
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292831.047,5047863.718,2018,-73.65334481,45.57057989
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292825.609,5047868.363,2018,-73.65341460,45.57062159
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292870.89,5047879.923,2018,-73.65283475,45.57072639
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292864.008,5047880.745,2018,-73.65292294,45.57073367
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292858.576,5047883.797,2018,-73.65299261,45.57076104
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292851.516,5047885.221,2018,-73.65308309,45.57077373
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292846.421,5047890.425,2018,-73.65314850,45.57082047
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292845.159,5047884.651,2018,-73.65316452,45.57076849
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292842.923,5047879.665,2018,-73.65319305,45.57072359
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292854.93,5047874.366,2018,-73.65303909,45.57067611
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292735.651,5047899.425,2018,-73.65456789,45.57089954
0,,,,"SAULT-AU-RÉCOLLET, PARC",FRPE,Ahuntsic-Cartierville,H,292729.626,5047935.722,2018,-73.65464598,45.57122605
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288643.355,5043167.726,2018,-73.70684168,45.52823933
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288631.206,5043153.902,2018,-73.70699675,45.52811466
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288602.382,5043120.497,2018,-73.70736466,45.52781340
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288555.152,5043066.684,2018,-73.70796752,45.52732807
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288549.256,5043071.901,2018,-73.70804317,45.52737488
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288619.375,5043209,2018,-73.70715003,45.52861017
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288605.675,5043217.556,2018,-73.70732571,45.52868684
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288600.121,5043211.393,2018,-73.70739661,45.52863126
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288598.282,5043218.911,2018,-73.70742040,45.52869887
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288601.412,5043225.593,2018,-73.70738055,45.52875906
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288590.65,5043230.662,2018,-73.70751850,45.52880443
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288613.315,5043214.578,2018,-73.70722780,45.52866022
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288607.134,5043207.305,2018,-73.70730669,45.52859464
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288595.119,5043193.755,2018,-73.70746006,45.52847243
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288588.84,5043186.973,2018,-73.70754022,45.52841126
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288582.956,5043180.277,2018,-73.70761533,45.52835087
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288576.952,5043173.209,2018,-73.70769196,45.52828713
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288589.056,5043199.425,2018,-73.70753787,45.52852331
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288583.248,5043197.117,2018,-73.70761215,45.52850241
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288582.834,5043192.313,2018,-73.70761729,45.52845917
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288577.009,5043185.381,2018,-73.70769163,45.52839666
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288571.046,5043186.199,2018,-73.70776800,45.52840388
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288571.257,5043179.827,2018,-73.70776509,45.52834655
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288517.5,5043167.824,2018,-73.70845290,45.52823728
0,,,,"LOUISBOURG, PARC DE",FRPE,Ahuntsic-Cartierville,H,288500.297,5043171.055,2018,-73.70867324,45.52826596
0,,,,"TOLHURST, PARC",FRPE,Ahuntsic-Cartierville,H,291986.397,5044906.743,2018,-73.66408887,45.54395708
0,,,,"TOLHURST, PARC",FRPE,Ahuntsic-Cartierville,H,291962.854,5044895.493,2018,-73.66439006,45.54385541
0,,,,"TOLHURST, PARC",FRPE,Ahuntsic-Cartierville,H,291962.992,5044896.232,2018,-73.66438831,45.54386207
0,,,,"TOLHURST, PARC",FRAM,Ahuntsic-Cartierville,H,291944.767,5044900.549,2018,-73.66462181,45.54390057
0,,,,"TOLHURST, PARC",FRPE,Ahuntsic-Cartierville,H,291952.017,5044917.912,2018,-73.66452942,45.54405695
0,,,,"TOLHURST, PARC",FRPE,Ahuntsic-Cartierville,H,291960.516,5044930.012,2018,-73.66442090,45.54416598
0,,,,"TOLHURST, PARC",FRAM,Ahuntsic-Cartierville,H,291936.066,5044935.573,2018,-73.66473415,45.54421557
0,,,,"TOLHURST, PARC",FRAM,Ahuntsic-Cartierville,H,291926.763,5044932.328,2018,-73.66485320,45.54418620
0,,,,"TOLHURST, PARC",FRPE,Ahuntsic-Cartierville,H,291917.959,5044904.724,2018,-73.66496521,45.54393765
0,,,,"TOLHURST, PARC",FRPE,Ahuntsic-Cartierville,H,291904.266,5044906.784,2018,-73.66514062,45.54395593
0,,,,"TOLHURST, PARC",FRPE,Ahuntsic-Cartierville,H,291895.002,5044919.968,2018,-73.66525960,45.54407439
0,,,,"TOLHURST, PARC",FRPE,Ahuntsic-Cartierville,H,291888.681,5044961.245,2018,-73.66534163,45.54444570
0,,,,"TOLHURST, PARC",FRPE,Ahuntsic-Cartierville,H,291781.1,5044963.948,2018,-73.66671937,45.54446802
0,,,,"TOLHURST, PARC",FRPE,Ahuntsic-Cartierville,H,291791.548,5044998.68,2018,-73.66658650,45.54478075
0,,,,"JEAN-MARTUCCI, PARC",FRPE,Ahuntsic-Cartierville,H,294305.316,5046355.661,2018,-73.63442434,45.55703372
0,,,,"JEAN-MARTUCCI, PARC",FRPE,Ahuntsic-Cartierville,H,294297.509,5046360.772,2018,-73.63452445,45.55707959
0,,,,"JEAN-MARTUCCI, PARC",FRPE,Ahuntsic-Cartierville,H,294289.919,5046365.197,2018,-73.63462176,45.55711929
0,,,,"JEAN-MARTUCCI, PARC",FRPE,Ahuntsic-Cartierville,H,294282.453,5046370.058,2018,-73.63471750,45.55716292
0,,,,"JEAN-MARTUCCI, PARC",FRPE,Ahuntsic-Cartierville,H,294255.867,5046386.22,2018,-73.63505838,45.55730795
0,,,,"JEAN-MARTUCCI, PARC",FRPE,Ahuntsic-Cartierville,H,294248.096,5046390.966,2018,-73.63515802,45.55735054
0,,,,"JEAN-MARTUCCI, PARC",FRPE,Ahuntsic-Cartierville,H,294240.585,5046395.863,2018,-73.63525433,45.55739449
0,,,,"JEAN-MARTUCCI, PARC",FRAM,Ahuntsic-Cartierville,H,294300.823,5046168.278,2018,-73.63447787,45.55534752
0,,,,"JEAN-MARTUCCI, PARC",FRAM,Ahuntsic-Cartierville,H,294305.471,5046176.266,2018,-73.63441851,45.55541946
0,,,,"JEAN-MARTUCCI, PARC",FRAM,Ahuntsic-Cartierville,H,294314.981,5046191.237,2018,-73.63429702,45.55555432
0,,,,"JEAN-MARTUCCI, PARC",FRAM,Ahuntsic-Cartierville,H,294319.945,5046198.819,2018,-73.63423360,45.55562262
0,,,,"JEAN-MARTUCCI, PARC",FRAM,Ahuntsic-Cartierville,H,294324.661,5046206.404,2018,-73.63417336,45.55569094
0,,,,"JEAN-MARTUCCI, PARC",FRAM,Ahuntsic-Cartierville,H,294329.287,5046214.048,2018,-73.63411427,45.55575980
0,,,,"JEAN-MARTUCCI, PARC",FRAM,Ahuntsic-Cartierville,H,294334.081,5046221.302,2018,-73.63405302,45.55582514
0,,,,"JEAN-MARTUCCI, PARC",FRAM,Ahuntsic-Cartierville,H,294338.998,5046229.005,2018,-73.63399021,45.55589453
0,,,,"JEAN-MARTUCCI, PARC",FRAM,Ahuntsic-Cartierville,H,294344.499,5046238.292,2018,-73.63391995,45.55597818
0,,,,"JEAN-MARTUCCI, PARC",FRAM,Ahuntsic-Cartierville,H,294357.826,5046259.647,2018,-73.63374970,45.55617054
0,,,,"JEAN-MARTUCCI, PARC",FRAM,Ahuntsic-Cartierville,H,294367.205,5046274.763,2018,-73.63362989,45.55630670
0,,,,"JEAN-MARTUCCI, PARC",FRAM,Ahuntsic-Cartierville,H,294371.966,5046282.596,2018,-73.63356908,45.55637726
0,,,,"JEAN-MARTUCCI, PARC",FRAM,Ahuntsic-Cartierville,H,294376.599,5046289.981,2018,-73.63350990,45.55644378
0,,,,"JEAN-MARTUCCI, PARC",FRAM,Ahuntsic-Cartierville,H,294381.648,5046297.883,2018,-73.63344539,45.55651496
0,,,,"CHRISTOPHE-COLOMB/CRÉMAZIE, ESPACE VERT",FRPE,Ahuntsic-Cartierville,H,293593.921,5046333.915,2018,-73.64353593,45.55682695
0,,,,"CHRISTOPHE-COLOMB/CRÉMAZIE, ESPACE VERT",FRPE,Ahuntsic-Cartierville,H,293580.469,5046333.5,2018,-73.64370823,45.55682300
0,,,,"CHRISTOPHE-COLOMB/CRÉMAZIE, ESPACE VERT",FRPE,Ahuntsic-Cartierville,H,293576.804,5046334.958,2018,-73.64375521,45.55683606
0,,,,"NICOLAS-VIEL, PARC",FRPE,Ahuntsic-Cartierville,H,290988.789,5045705.818,2018,-73.67688656,45.55112834
0,,,,"NICOLAS-VIEL, PARC",FRPE,Ahuntsic-Cartierville,H,290982.083,5045688.984,2018,-73.67697197,45.55097673
0,,,,"NICOLAS-VIEL, PARC",FRPE,Ahuntsic-Cartierville,H,290980.647,5045690.054,2018,-73.67699039,45.55098633
0,,,,"NICOLAS-VIEL, PARC",FRPE,Ahuntsic-Cartierville,H,291024.85,5045649.983,2018,-73.67642314,45.55062664
0,,,,"NICOLAS-VIEL, PARC",FRPE,Ahuntsic-Cartierville,H,291063.355,5045630.883,2018,-73.67592946,45.55045553
0,,,,"NICOLAS-VIEL, PARC",FRPE,Ahuntsic-Cartierville,H,291069.551,5045625.615,2018,-73.67584996,45.55040825
0,,,,"NICOLAS-VIEL, PARC",FRPE,Ahuntsic-Cartierville,H,290964.981,5045715.996,2018,-73.67719177,45.55121945
0,,,,"NICOLAS-VIEL, PARC",FRPE,Ahuntsic-Cartierville,H,290969.17,5045704.261,2018,-73.67713778,45.55111394
0,,,,"NICOLAS-VIEL, PARC",FRPE,Ahuntsic-Cartierville,H,290979.22,5045700.033,2018,-73.67700895,45.55107610
0,,,,"NICOLAS-VIEL, PARC",FRPE,Ahuntsic-Cartierville,H,290969.622,5045695.662,2018,-73.67713175,45.55103658
0,,,,"NICOLAS-VIEL, PARC",FRPE,Ahuntsic-Cartierville,H,291072.676,5045756.532,2018,-73.67581361,45.55158634
0,,,,"NICOLAS-VIEL, PARC",FRPE,Ahuntsic-Cartierville,H,291072.528,5045755.495,2018,-73.67581547,45.55157701
0,,,,"NICOLAS-VIEL, PARC",FRPEPA,Ahuntsic-Cartierville,H,290879.358,5045653.797,2018,-73.67828661,45.55065806
0,,,,"HIRONDELLES, PARC DES",FRAM,Ahuntsic-Cartierville,H,293668.313,5048345.5,2018,-73.64262887,45.57492900
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,293290.336,5044488.904,2018,-73.64738107,45.54021999
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRAMMA,Ahuntsic-Cartierville,H,293144.453,5044583.715,2018,-73.64925135,45.54107070
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRAMMA,Ahuntsic-Cartierville,H,293142.649,5044579.511,2018,-73.64927436,45.54103284
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRAMMA,Ahuntsic-Cartierville,H,293140.891,5044575.246,2018,-73.64929677,45.54099444
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRAMAP,Ahuntsic-Cartierville,H,293139,5044509.986,2018,-73.64931943,45.54040717
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRAMAP,Ahuntsic-Cartierville,H,293142.11,5044500.713,2018,-73.64927938,45.54032378
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRAMAP,Ahuntsic-Cartierville,H,293145.22,5044491.597,2018,-73.64923934,45.54024181
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRAMAP,Ahuntsic-Cartierville,H,293148.66,5044482.215,2018,-73.64919507,45.54015744
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRAMAP,Ahuntsic-Cartierville,H,293155.338,5044478.829,2018,-73.64910948,45.54012708
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRAMAP,Ahuntsic-Cartierville,H,293158.135,5044485.934,2018,-73.64907383,45.54019106
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRAMAP,Ahuntsic-Cartierville,H,293151.381,5044488.864,2018,-73.64916038,45.54021732
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRAMAP,Ahuntsic-Cartierville,H,293147.83,5044498.309,2018,-73.64920608,45.54030225
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRAMAP,Ahuntsic-Cartierville,H,293150.626,5044504.495,2018,-73.64917042,45.54035796
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,293170.428,5044493.484,2018,-73.64891660,45.54025921
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,293168.742,5044473.549,2018,-73.64893771,45.54007980
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,293182.396,5044467.241,2018,-73.64876273,45.54002326
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,293186.148,5044464.526,2018,-73.64871462,45.53999890
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,293176.775,5044405.06,2018,-73.64883323,45.53946364
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRPESU,Ahuntsic-Cartierville,H,293126.137,5044490.372,2018,-73.64948367,45.54023046
0,,,,"SAINT-SIMON-APÔTRE, PARC-ÉCOLE",FRPESU,Ahuntsic-Cartierville,H,293131.122,5044466.417,2018,-73.64941926,45.54001499
0,,,,"HIRONDELLES, PARC DES",FRPE,Ahuntsic-Cartierville,H,293449.151,5048493.328,2018,-73.64544039,45.57625566
0,,,,"HIRONDELLES, PARC DES",FRPE,Ahuntsic-Cartierville,H,293454.156,5048490,2018,-73.64537618,45.57622579
0,,,,"HIRONDELLES, PARC DES",FRPE,Ahuntsic-Cartierville,H,293523.281,5048408,2018,-73.64448858,45.57548905
0,,,,"HIRONDELLES, PARC DES",FRPE,Ahuntsic-Cartierville,H,293523.2161,5048398.544,2018,-73.64448919,45.57540397
0,,,,"HIRONDELLES, PARC DES",FRPE,Ahuntsic-Cartierville,H,293502.287,5048678.507,2018,-73.64476383,45.57792281
0,,,,"HIRONDELLES, PARC DES",FRPE,Ahuntsic-Cartierville,H,293611.502,5048612.319,2018,-73.64336289,45.57732900
0,,,,"HIRONDELLES, PARC DES",FRPE,Ahuntsic-Cartierville,H,293608.75,5048606,2018,-73.64339800,45.57727210
0,,,,"HIRONDELLES, PARC DES",FRPE,Ahuntsic-Cartierville,H,293620.273,5048544.932,2018,-73.64324896,45.57672277
0,,,,"HIRONDELLES, PARC DES",FRPE,Ahuntsic-Cartierville,H,293649.693,5048584.176,2018,-73.64287289,45.57707637
0,,,,"HIRONDELLES, PARC DES",FRPE,Ahuntsic-Cartierville,H,293657.691,5048576.685,2018,-73.64277024,45.57700910
0,,,,"HIRONDELLES, PARC DES",FRPE,Ahuntsic-Cartierville,H,293693.013,5048552.594,2018,-73.64231710,45.57679288
0,,,,"HIRONDELLES, PARC DES",FRPE,Ahuntsic-Cartierville,H,293685.803,5048372.005,2018,-73.64240537,45.57516778
0,,,,"SAINT-PAUL-DE-LA-CROIX, PARC",FRPE,Ahuntsic-Cartierville,H,292847.99,5046694.293,2018,-73.65309916,45.56005734
0,,,,"SAINT-PAUL-DE-LA-CROIX, PARC",FRPE,Ahuntsic-Cartierville,H,292829.039,5046703.338,2018,-73.65334213,45.56013841
0,,,,"SAINT-PAUL-DE-LA-CROIX, PARC",FRPE,Ahuntsic-Cartierville,H,292813.698,5046704.059,2018,-73.65353866,45.56014463
0,,,,"HENRI-JULIEN, PARC",FRPE,Ahuntsic-Cartierville,H,292989.238,5045276.658,2018,-73.65125562,45.54730342
0,,,,"HENRI-JULIEN, PARC",FRPE,Ahuntsic-Cartierville,H,293020.164,5045239.998,2018,-73.65085869,45.54697407
0,,,,"SAINT-ANDRÉ-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,291399.179,5045246.25,2018,-73.67161794,45.54700102
0,,,,"SAINT-ANDRÉ-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,291391.378,5045248.4,2018,-73.67171791,45.54702022
0,,,,"SAINT-ANDRÉ-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,291383.922,5045249.164,2018,-73.67181341,45.54702695
0,,,,"SAINT-ANDRÉ-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,291377.284,5045249.526,2018,-73.67189843,45.54703008
0,,,,"SAINT-ANDRÉ-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,291369.549,5045248.774,2018,-73.67199747,45.54702316
0,,,,"SAINT-ANDRÉ-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,291428.413,5045232.106,2018,-73.67124317,45.54687431
0,,,,"SAINT-ANDRÉ-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,291423.397,5045221.48,2018,-73.67130712,45.54677860
0,,,,"SAINT-ANDRÉ-APÔTRE, PARC-ÉCOLE",FRAM,Ahuntsic-Cartierville,H,291419.964,5045213.303,2018,-73.67135086,45.54670495
0,,,,"SAINT-ANDRÉ-APÔTRE, PARC-ÉCOLE",FRAM,Ahuntsic-Cartierville,H,291416.825,5045205.609,2018,-73.67139085,45.54663566
0,,,,"SAINT-ANDRÉ-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,291413.7,5045197.609,2018,-73.67143065,45.54656361
0,,,,"SAINT-ANDRÉ-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,291403.87,5045174.175,2018,-73.67155590,45.54635256
0,,,,"SAINT-ANDRÉ-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,291432.587,5045149.672,2018,-73.67118747,45.54613262
0,,,,"SAINT-ANDRÉ-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,291457.596,5045157.671,2018,-73.67086741,45.54620508
0,,,,"SAINT-ANDRÉ-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,291479.84,5045149.241,2018,-73.67058232,45.54612965
0,,,,"SAINT-ANDRÉ-APÔTRE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,291469.813,5045227.5,2018,-73.67071286,45.54683366
0,,,,"BORDEAUX, PARC DE",FRPE,Ahuntsic-Cartierville,H,289178.656,5044706.5,2018,-73.70003774,45.54209792
0,,,,"MÉSY, PARC DE",FRPE,Ahuntsic-Cartierville,H,287909.207,5043299.182,2018,-73.71624490,45.52940481
0,,,,"BEAUSÉJOUR, PARC DE",FRPE,Ahuntsic-Cartierville,H,286784.697,5043014.014,2018,-73.73063087,45.52681062
0,,,,"BATELIERS, PROMENADE DES",FRPE,Ahuntsic-Cartierville,H,288889.984,5044922.863,2018,-73.70374131,45.54403829
0,,,,"BATELIERS, PROMENADE DES",FRPE,Ahuntsic-Cartierville,H,288897.585,5044916.218,2018,-73.70364376,45.54397867
0,,,,"BATELIERS, PROMENADE DES",FRPE,Ahuntsic-Cartierville,H,288899.013,5044925.472,2018,-73.70362577,45.54406197
0,,,,"BATELIERS, PROMENADE DES",FRPE,Ahuntsic-Cartierville,H,288906.28,5044919.097,2018,-73.70353251,45.54400478
0,,,,"BATELIERS, PROMENADE DES",FRPE,Ahuntsic-Cartierville,H,288927.531,5044918.5,2018,-73.70326035,45.54399989
0,,,,"BATELIERS, PROMENADE DES",FRPE,Ahuntsic-Cartierville,H,288903.684,5044898.24,2018,-73.70356507,45.54381704
0,,,,"BATELIERS, PROMENADE DES",FRPE,Ahuntsic-Cartierville,H,288914.557,5044898.9,2018,-73.70342586,45.54382323
0,,,,"RAIMBAULT, PARC",FRPE,Ahuntsic-Cartierville,H,287940.688,5043997,2018,-73.71586589,45.53568476
0,,,,"RAIMBAULT, PARC",FRPE,Ahuntsic-Cartierville,H,287933.6333,5043998.1034,2018,-73.71595625,45.53569452
0,,,,"MERCI, PARC DE LA",FRPE,Ahuntsic-Cartierville,H,289824.309,5045222.261,2018,-73.69178571,45.54675308
0,,,,"MERCI, PARC DE LA",FRPE,Ahuntsic-Cartierville,H,289830.208,5045222.159,2018,-73.69171016,45.54675229
0,,,,"MERCI, PARC DE LA",FRPE,Ahuntsic-Cartierville,H,289827.432,5045214.294,2018,-73.69174547,45.54668146
0,,,,"SAINTE-ODILE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,288562.376,5043947.161,2018,-73.70790422,45.53525106
0,,,,"SAINTE-ODILE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,288564.311,5043960.97,2018,-73.70787991,45.53537536
0,,,,"SAINTE-ODILE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,288552.428,5043956.555,2018,-73.70803191,45.53533536
0,,,,"SAINTE-ODILE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,288550.925,5043983.805,2018,-73.70805205,45.53558053
0,,,,"SAINTE-ODILE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,288546.461,5044003.579,2018,-73.70810987,45.53575836
0,,,,"SAINTE-ODILE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,288529.896,5043963.707,2018,-73.70832064,45.53539919
0,,,,"SAINTE-ODILE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,288523.345,5043986.783,2018,-73.70840528,45.53560668
0,,,,"SAINTE-ODILE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,288510.8261,5043984.214,2018,-73.70856549,45.53558327
0,,,,"SAINTE-ODILE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,288467.2815,5043929.0642,2018,-73.70912119,45.53508600
0,,,,"SAINTE-ODILE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,288452.091,5043936.551,2018,-73.70931593,45.53515301
0,,,,"SAINTE-ODILE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,288710.437,5043911.952,2018,-73.70600733,45.53493767
0,,,,"SAINTE-ODILE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,288637.3169,5043946.8049,2018,-73.70694468,45.53524960
0,,,,"SAINTE-ODILE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,288629.5,5043961.5,2018,-73.70704526,45.53538165
0,,,,"SAINTE-ODILE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,288397.545,5043925.517,2018,-73.71001396,45.53505244
0,,,,"SAINTE-ODILE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,288393.455,5044027.323,2018,-73.71006973,45.53596843
0,,,,"SAINTE-ODILE, PARC-ÉCOLE",FRPE,Ahuntsic-Cartierville,H,288471.052,5044080.613,2018,-73.70907796,45.53644977
0,,,,"AHUNTSIC, PARC",FRAM,Ahuntsic-Cartierville,H,291938.273,5046099.24,2018,-73.66473647,45.55468666
0,,,,"AHUNTSIC, PARC",FRAM,Ahuntsic-Cartierville,H,291948.659,5046126.758,2018,-73.66460417,45.55493447
0,,,,"AHUNTSIC, PARC",FRAM,Ahuntsic-Cartierville,H,291957.947,5046124.074,2018,-73.66448514,45.55491049
0,,,,"AHUNTSIC, PARC",FRAM,Ahuntsic-Cartierville,H,291975.179,5046170.832,2018,-73.66426565,45.55533155
0,,,,"AHUNTSIC, PARC",FRAM,Ahuntsic-Cartierville,H,292009.302,5046128.416,2018,-73.66382748,45.55495050
0,,,,"AHUNTSIC, PARC",FRAM,Ahuntsic-Cartierville,H,292007.119,5046143.086,2018,-73.66385583,45.55508247
0,,,,"AHUNTSIC, PARC",FRAM,Ahuntsic-Cartierville,H,292014.917,5046149.589,2018,-73.66375612,45.55514113
0,,,,"AHUNTSIC, PARC",FRAM,Ahuntsic-Cartierville,H,292225.2174,5046270.6905,2018,-73.66106563,45.55623467
0,,,,"AHUNTSIC, PARC",FRAM,Ahuntsic-Cartierville,H,292168.269,5046320.043,2018,-73.66179634,45.55667772
