Numero_Fournisseur,Nom_Fournisseur,Autre_Nom,Num_Entreprise_Quebec,Structure_Juridique,Nombre_Employes,Nombre_Employes_Montreal,Politique_Dans_Dev_Durable,Politique_Approv_Responsable,Entreprise_Start_Up,Fournisseur_RTU,Entreprise_Economie_Sociale,Lieu_Arrondissement,Lieu_Ville,Lieu_Etat_Province,Lieu_Pays,Lieu_Zone_Achat
"148886","LES BATIMENTS B.U.T. LTEE",,"1144117463","*Société par actions/Corporations/Compagnie","19",,"N","N","N","N","N",,"STE-AGATHE-DES-MONTS","QC","CA","Québec hors Conseil d'agglomération"
"156073","MANON LABRECQUE",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"149408","DLE MIRAGE 2000 INC"," ","1164577661","*Société par actions/Corporations/Compagnie","1","1","O","O","N","N","N",,"MONT SAINT-HILAIRE","QC","CA","Québec hors Conseil d'agglomération"
"144727","SABINE EID",,,"*Entreprise individuelle / Travailleur autonome","5","5","N","N","N","N","N","Saint-Laurent","SAINT-LAURENT","QC","CA","Place d'affaires à Montréal"
"126238","MARINA BO-BI-NO LTEE",,"1145028198","*Société par actions/Corporations/Compagnie","7",,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"145028","LES PEINTURES EUROTECK INC.",,"1174899782","*Société par actions/Corporations/Compagnie","25","25","N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"124121","LES SURFACES SECURITAIRES CARPELL INC.",,"1160561420","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N",,"GRANBY","QC","CA","Québec hors Conseil d'agglomération"
"109662","INNOVISION + INC"," ","1147454368","*Société par actions/Corporations/Compagnie","5","0","O","O","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"109669","SOCIETE DE DEVELOPPEMENT COMMERCIAL HOCHELAGA-MAISONNEUVE",,"1168815851","*Organisme à  but non lucratif","5","5","N","N","O","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"127218","SYSTEMES D'ACCROCHAGES A S","152310 CANADA LTEE","1143540137","*Société par actions/Corporations/Compagnie","8",,"O","N","N","N","N",,"BROSSARD","QC","CA","Québec hors Conseil d'agglomération"
"124290","MOBILIERS ERGO PLUS INC.",,"1144946374","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N","L’Île-Bizard–Sainte-Geneviève","MONTREAL","QC","CA","Place d'affaires à Montréal"
"124325","WOODLAND TOYOTA","WOODLAND VERDUN LTEE","1143960798","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N","Verdun","VERDUN","QC","CA","Place d'affaires à Montréal"
"119218","MAISON DES JEUNES R.D.P.",,"000000NON","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"159013","ASN COMPRESSION INC."," ","1165560120","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"134779","ENSEIGNES VALOIS","174486 CANADA INC.","1146065991","*Société par actions/Corporations/Compagnie","11","0","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"122765","CONSTRUCTION DLT",,"1143774751","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N",,"ST-JEAN-SUR-RICHELIEU","QC","CA","Québec hors Conseil d'agglomération"
"108085","CANADIAN BEARINGS LTD",,"1146373585","*Société par actions/Corporations/Compagnie","270","10","O","N","N","N","N",,"KIRKLAND","QC","CA","Conseil d'agglomération hors Montréal"
"142688","BOIS EXPANSION INC."," ","1144060549","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"127465","PAVCAN CONSTRUCTION INC.",,"1146184511","*Société par actions/Corporations/Compagnie","20","15","N","N","N","N","N",,"VAUDREUIL-DORION","QC","CA","Québec hors Conseil d'agglomération"
"108376","INTERTECHNOLOGY INC.",,"1149090343","*Société par actions/Corporations/Compagnie","11","2","N","N","N","N","N","Saint-Laurent","ST-LAURENT","QC","CA","Place d'affaires à Montréal"
"127720","TRIO FIBONACCI",,"000000NON","*Entreprise individuelle / Travailleur autonome",,,"N","N","N","N","N","Outremont","MONTREAL","QC","CA","Place d'affaires à Montréal"
"143024","BERKAYLY-5 INC.",,"1144103083","*Société par actions/Corporations/Compagnie","9","9","N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"157203","CONVERBIT INC.",,"1146591715","*Société par actions/Corporations/Compagnie","2","0","N","N","N","N","N",,"BOUCHERVILLE","QC","CA","Québec hors Conseil d'agglomération"
"157599","LES PRODUCTIONS GUYF INC",,"1148207203","*Société par actions/Corporations/Compagnie","2","0","N","N","N","N","N",,"STE-LUCIE-DES-LAURENTIDES","QC","CA","Québec hors Conseil d'agglomération"
"120390","BOIVIN & GAUVIN INC."," ","1170146808","*Société par actions/Corporations/Compagnie","15","1","O","O","N","N","N",,"TROIS-RIVIERES","QC","CA","Québec hors Conseil d'agglomération"
"115063","INFRAROUGE KELVIN INC."," ","1142786855","*Société par actions/Corporations/Compagnie","9","7","N","N","N","N","N",,"ST-CHARLES-SUR-RICHELIEU","QC","CA","Québec hors Conseil d'agglomération"
"120500","CITERNES GIRARD & COULOMBE  INC.",,"1142942946","*Société par actions/Corporations/Compagnie","9","9","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"115148","LA MAISON DU PEINTRE","2164-1204 QUEBEC INC.","1143273259","*Société par actions/Corporations/Compagnie","45","25","N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"135789","PLOMBERIE FURY INC.",,"1142423756","*Société par actions/Corporations/Compagnie","22","22","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"113605","SOCIETE EN COMMANDITE TRANSPORT DE VALEURS GARDA"," ","3361641544","*Société par actions/Corporations/Compagnie","90000","800","N","N","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"115303","CHEM ACTION INC.",,"1143483866","*Société par actions/Corporations/Compagnie","20","20","N","N","N","N","N","Saint-Léonard","SAINT-LEONARD","QC","CA","Place d'affaires à Montréal"
"104873","COMPRESSEURS D'AIR EXPRESS INC",,"1147135124","*Société par actions/Corporations/Compagnie","15","0","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"115409","MECANIQUE ET PIECES D'AUTO CHARRON (1980) INC.",,"1147434824","*Société par actions/Corporations/Compagnie","20",,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"115615","STOKER POMPE INC"," ","1145553799","*Société par actions/Corporations/Compagnie","20","20","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"128278","ARMORTHANE MONTREAL",,"1161662508","*Société par actions/Corporations/Compagnie","4","4","N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"115836","MATERIAUX DE PLOMBERIE RAY-JEAN INC.",,"1140285041","*Société par actions/Corporations/Compagnie","7","7","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"115688","VDDO INC.",,"1161594958","*Société par actions/Corporations/Compagnie","20","20","N","N","N","N","N",,"DELSON","QC","CA","Québec hors Conseil d'agglomération"
"116003","PNEUS METROPOLITAINS INC.",,"1147367495","*Société par actions/Corporations/Compagnie","25","25","N","N","N","N","N","Montréal-Nord","MONTREAL","QC","CA","Place d'affaires à Montréal"
"116061","ELECTRONIQUE RAYBEL INC"," ","1142493767","*Société par actions/Corporations/Compagnie","9","9","N","O","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"120758","G&S CONSULTANTS SENC",,"3341853599","*Société par actions/Corporations/Compagnie","20","20","N","N","N","N","N","Verdun","MONTREAL","QC","CA","Place d'affaires à Montréal"
"120809","CADRES VERBEC INC",,"1142911289","*Société par actions/Corporations/Compagnie","50","0","N","N","N","N","N",,"VERCHERES","QC","CA","Québec hors Conseil d'agglomération"
"116307","SOLUTIONS INFORMATIQUES INSO INC.",,"1164346505","*Société par actions/Corporations/Compagnie","175","175","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"158041","PETER SOLAND",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"116364","EUTECTIC CANADA INC.",,"1142993014","*Société par actions/Corporations/Compagnie","15","15","N","N","N","N","N",,"VAUDREUIL","QC","CA","Québec hors Conseil d'agglomération"
"116369","GENERAL BEARING SERVICE INC.",,"1146366779","*Société par actions/Corporations/Compagnie","175","40","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"116369","GENERAL BEARING SERVICE INC.",,"1146366779","*Société par actions/Corporations/Compagnie","175","40","N","N","N","N","N",,"OTTAWA","ON","CA","Canada mais hors Québec"
"159845","IRIS BOUDREAU-JEANNEAU",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"129352","CONSERVATION DE LA NATURE CANADA",,"1144195915","*Organisme à  but non lucratif","483","46","O","O","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"129359","BETON LECUYER INC.",,"1149276025","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"ST-REMI","QC","CA","Québec hors Conseil d'agglomération"
"129692","SIC MARQUAGE INDUSTRIEL CANADA INC.",,"1148081160","*Société par actions/Corporations/Compagnie","10",,"N","N","N","N","N",,"BOUCHERVILLE","QC","CA","Québec hors Conseil d'agglomération"
"143139","ASSOCIATION DE SOCCER DE L'ILE-BIZARD"," ","1162818299","*Organisme à  but non lucratif","1","1","N","N","N","N","N","L’Île-Bizard–Sainte-Geneviève","MONTREAL","QC","CA","Place d'affaires à Montréal"
"112611","AON PARIZEAU INC.",,"1140825432","*Société par actions/Corporations/Compagnie","1600","150","N","N","N","N","N",,"TORONTO","ON","CA","Canada mais hors Québec"
"114722","ECHAFAUDAGES FAST (MONTREAL) INC."," ","1142693234","*Société par actions/Corporations/Compagnie","37","37","N","N","N","N","N","Verdun","MONTREAL","QC","CA","Place d'affaires à Montréal"
"114748","ALIX TOYOTA","ALIX AUTOMOBILE INC","1142574947","*Société par actions/Corporations/Compagnie","50","50","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"114755","AMSAL INC.",,"1142611764","*Société par actions/Corporations/Compagnie","18","18","N","N","N","N","N",,"MONTREAL-EST","QC","CA","Conseil d'agglomération hors Montréal"
"116700","BETON BRUNET LTEE"," ","1148164040","*Société par actions/Corporations/Compagnie","500","0","N","N","N","N","N",,"SALABERRY-DE-VALLEYFIELD","QC","CA","Québec hors Conseil d'agglomération"
"116770","VIVACES LAVAL","2842-5882 QUEBEC INC.","1143566694","*Société par actions/Corporations/Compagnie","7","2","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"117082","GROUPE CLR INC.","3228851 CANADA INC","1143515477","*Société par actions/Corporations/Compagnie","15","15","N","N","N","N","N","Saint-Laurent","SAINT-LAURENT","QC","CA","Place d'affaires à Montréal"
"116856","TIMM ENTERPRISES LTD",,"0000000NA","*Société par actions/Corporations/Compagnie","9",,"N","N","N","N","N",,"HORNBY","ON","CA","Canada mais hors Québec"
"116871","GROUPE ROGER FAGUY INC. (LE)"," ","1143644988","*Société par actions/Corporations/Compagnie","30","25","N","N","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"116901","IMPRIMERIES TRANSCONTINENTAL INC.","TRANSCONTINENTAL PRINTING INC.","1168064088","*Société par actions/Corporations/Compagnie","7080","603","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"117072","TRAFIC INNOVATION INC.",,"1148438618","*Société par actions/Corporations/Compagnie","25",,"N","N","N","N","N",,"ST-EUSTACHE","QC","CA","Québec hors Conseil d'agglomération"
"117393","COMPAGNIE DE CHEMIN DE FER DU CANADIEN PACIFIQUE",,"1142977165","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N",,"WINNIPEG","MB","CA","Canada mais hors Québec"
"117425","CONTROLES ELECTRIQUES ENERTEC (1989) INC.",,"1141942590","*Société par actions/Corporations/Compagnie","10",,"N","N","N","N","N",,"DORVAL","QC","CA","Conseil d'agglomération hors Montréal"
"132631","AVENUE 77 INC",,"1163588537","*Société par actions/Corporations/Compagnie","4","4","N","N","N","N","N","Lachine","MONTREAL","QC","CA","Place d'affaires à Montréal"
"140752","VITRERIE DES EXPERTS INC",,"1143121912","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"136904","LE GROUPE DESFOR CONSULTANTS FORESTIER SENC"," ","3341900366","*Société en nom collectif","44","20","N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"153817","PROJET DE PREVENTION DES TOXICOMANIES: CUMULUS",,"1145699048","*Organisme à  but non lucratif",,,"N","N","N","N","N","Lachine","MONTREAL","QC","CA","Place d'affaires à Montréal"
"104059","CONSTRUCTION SERGE BERGERON ET ASSOCIES INC",,"1148062947","*Société par actions/Corporations/Compagnie","10","10","N","N","N","N","N",,"MONT-ST-HILAIRE","QC","CA","Québec hors Conseil d'agglomération"
"137338","FONDATION LUCIE ET ANDRE CHAGNON",,"1149650047","*Organisme à  but non lucratif","46","30","N","O","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"137392","MAISON DES JEUNES A MA BAIE INC.",,"1147574082","*Organisme à  but non lucratif","3","3","O","O","N","N","N","Pierrefonds-Roxboro","MONTREAL","QC","CA","Place d'affaires à Montréal"
"137213","FORAGES TECHNIC-EAU"," ","1175924829","*Société par actions/Corporations/Compagnie","58","9","N","N","N","N","N",,"VARENNES","QC","CA","Québec hors Conseil d'agglomération"
"142096","GRAVOGRAPH NEW HERMES",,,"*Société par actions/Corporations/Compagnie","175","5","N","N","N","N","N",,"STE-ADELE","QC","CA","Québec hors Conseil d'agglomération"
"144607","LES PRODUCTIONS MULTISENS INC"," ","1144541357","*Organisme à  but non lucratif",,,"N","N","N","N","N","Lachine","MONTREAL","QC","CA","Place d'affaires à Montréal"
"144547","CLAUDE MILLETTE",,,"*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N",,"SAINT-BERNARD-DE-MICHAUVILLE","QC","CA","Québec hors Conseil d'agglomération"
"170671","ATELIER MINI INC.",,"1166710450","*Société par actions/Corporations/Compagnie","2","2","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"170674","LES INDUSTRIES DESJARDINS LTEE",,"1164048028","*Société par actions/Corporations/Compagnie","40",,"N","N","N","N","N",,"ST-ANDRE","QC","CA","Québec hors Conseil d'agglomération"
"172608","CONSULIS ENVIRONNEMENT DE BUREAU INC.",,"1160351194","*Société par actions/Corporations/Compagnie","10","0","O","N","O","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"178379","ROBITAILLE EQUIPEMENT INC."," ","1174599994","*Société par actions/Corporations/Compagnie","42","0","O","N","N","N","N",,"ST-AUGUSTIN-DE-DESMAURES","QC","CA","Québec hors Conseil d'agglomération"
"178519","ORGANISPORTS CONSULTANTS INC.",,"1173987950","*Société par actions/Corporations/Compagnie","1","0","N","N","N","N","N",,"SAINT LAZARE","QC","CA","Québec hors Conseil d'agglomération"
"179665","MARK DAVID CANADA INC."," ","1164727795","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"180800","BOULE ET CREME DODO INC.",,"1166543752","*Société par actions/Corporations/Compagnie","1","0","N","N","N","N","N",,"VENISE-EN-QUEBEC","QC","CA",
"181441","CONSTRUCTION DOVERCO INC.",,"1160536588","*Société par actions/Corporations/Compagnie","17","1","N","N","N","N","N",,"SAINT-EUSTACHE","QC","CA","Québec hors Conseil d'agglomération"
"186056","MONSIEUR PIGEONS INC."," ","1166817289","*Société par actions/Corporations/Compagnie","3","3","N","N","N","N","N",,"LONGUEUIL","QC","CA","Québec hors Conseil d'agglomération"
"185790","POMERLEAU INC.",,"1173674830","*Société par actions/Corporations/Compagnie","3400","500","O","O","N","N","N",,"ST-GEORGES","QC","CA","Québec hors Conseil d'agglomération"
"185517","MABO CLIMATISATION INC.",,"1149726383","*Société par actions/Corporations/Compagnie","9","9","O","O","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"185333","OKIOK DATA LTEE",,"1144265767","*Société par actions/Corporations/Compagnie","50","30","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"186766","VIVIAN IRSCHICK",,"2278874484","*Entreprise individuelle / Travailleur autonome","1",,"N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"187067","L'ENTREPOT DE L'OUTIL","9223-0804 QUEBEC INC.","1166612797","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"186706","ST-HUBERT EXPRESS - MARCEL LAURIN","9212-5723 QUEBEC INC.","1166033408","*Société par actions/Corporations/Compagnie","40","40","N","N","N","N","N","Saint-Laurent","SAINT-LAURENT","QC","CA","Place d'affaires à Montréal"
"188526","ROBERT MARTIN",,"2241349960","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"188114","PROFESSIONNELS EN REGLEMENT DES DIFFERENDS S.A.",,"1160461944","*Société par actions/Corporations/Compagnie","22","11","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"188550","ESTELLE LAVOIE",,,"*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"191030","CHANTAL BARDIER",,"2241965823","*Entreprise individuelle / Travailleur autonome","1",,"N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"189606","BOB W. WHITE",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"191141","NUIMPACT CORPORATION INC.",,"0000000NA","*Société par actions/Corporations/Compagnie","6","1","O","O","N","N","N",,"MARKHAM","ON","CA","Canada mais hors Québec"
"191230","ATTACHES ET RACCORDS AIMS","2969-0047 QUEBEC INC.","1142589721","*Société par actions/Corporations/Compagnie","3","3","N","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"191615","MALICIS CONSULTATION INC.",,"1175836932","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"191773","GRAVI T ZERO INTERNATIONAL INC.",,"1164190267","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N",,"BOUCHERVILLE","QC","CA","Québec hors Conseil d'agglomération"
"193998","LES OUTILS SUMMIT",,"1167166397","*Société par actions/Corporations/Compagnie","40",,"N","N","N","N","N",,"SAINT-JEROME","QC","CA","Québec hors Conseil d'agglomération"
"192995","MARCO CHIOINI",,"2263013577","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"195241","GROUPE SYNAPSE INC."," ","1144831469","*Société par actions/Corporations/Compagnie","14","0","O","N","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"196490","ENGLOBE CORP.",,"1167280206","*Société par actions/Corporations/Compagnie","1800","100","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"196490","ENGLOBE CORP.",,"1167280206","*Société par actions/Corporations/Compagnie","1800","100","N","N","N","N","N",,"BOUCHERVILLE","QC","CA","Québec hors Conseil d'agglomération"
"196616","MOFAX ELECTRIQUE LTEE"," ","1142921973","*Société par actions/Corporations/Compagnie","100","70","O","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"196671","VALERE COTE",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1",,"N","N","N","N","N",,"ST-AMABLE","QC","CA","Québec hors Conseil d'agglomération"
"197099","LES SERVICES EXP INC."," ","1167268128","*Société par actions/Corporations/Compagnie","3500","350","O","O","N","N","N",,"SALABERRY-DE-VALLEYFIELD","QC","CA","Québec hors Conseil d'agglomération"
"197099","LES SERVICES EXP INC."," ","1167268128","*Société par actions/Corporations/Compagnie","3500","350","O","O","N","N","N",,"SHERBROOKE","QC","CA","Québec hors Conseil d'agglomération"
"197099","LES SERVICES EXP INC."," ","1167268128","*Société par actions/Corporations/Compagnie","3500","350","O","O","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"200580","MULTIFLEURS PLUS","MARVIN WILLIAM ARGUETA RIVERA","2241897257","*Entreprise individuelle / Travailleur autonome","7","7","O","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"201594","TRANSPORT V.I.P.","9123-3080 QUEBEC INC.","1161165726","*Société par actions/Corporations/Compagnie","15","15","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"200259","PHENIX CONSEIL","SAVARD, PASCAL","2266054404","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"199895","JOHANNE RIEL",,"0000000NA","*Entreprise individuelle / Travailleur autonome","5",,"N","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"201698","OSISOFT LLC",,"1161461893","*Société par actions/Corporations/Compagnie","900",,"N","N","N","N","N",,"SAN LEANDRO","CA","US","Étranger hors Canada"
"202793","IVCOM INC.",,"1145934965","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N",,"LEVIS","QC","CA","Québec hors Conseil d'agglomération"
"202630","DIALECTO WEB INC.",,"1166344516","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N",,"ST-JEAN-SUR-RICHELIEU","QC","CA","Québec hors Conseil d'agglomération"
"204902","RYAN WEEKES",,,"*Entreprise individuelle / Travailleur autonome","10","10","N","N","N","N","N",,"CHATEAUGUAY","QC","CA","Québec hors Conseil d'agglomération"
"206668","DETECTION S.N.J. SCAN INC."," ","1166904368","*Société par actions/Corporations/Compagnie","6","6","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"207535","JULIE BUDUROI",,"2280280779","*Entreprise individuelle / Travailleur autonome","5","5","N","N","N","N","N",,"DORVAL","QC","CA","Conseil d'agglomération hors Montréal"
"210333","MICHEL GOHIER",,"2267625483","*Entreprise individuelle / Travailleur autonome","5","5","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"211949","ALIAS FORMATION INC.",,"1165517724","*Société par actions/Corporations/Compagnie","2",,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"216099","LES RAISINS DE LA GRAPPE","ELOI COUSINEAU","2267736801","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"213948","LES AGENCES DE L'EST P J INC.",,"1163226450","*Société par actions/Corporations/Compagnie","1",,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"216252","PLANCHER EUGENE GOYETTE",,"1161824835","*Société par actions/Corporations/Compagnie","4",,"O","N","N","N","N",,"ST-CALIXTE","QC","CA","Québec hors Conseil d'agglomération"
"217494","EXTERMINATION GAGNE INC."," ","1167227231","*Société par actions/Corporations/Compagnie","12","12","O","O","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"216238","A.J.F. EXCAVATION INC."," ","1162810759","*Société par actions/Corporations/Compagnie","4","4","N","N","N","N","N","Lachine","MONTREAL","QC","CA","Place d'affaires à Montréal"
"217261","GRAVURE UNIQUE INC.",,"1164768013","*Société par actions/Corporations/Compagnie","3",,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"221716","SECURITE INVESTIGATIONS QUALI-T",,"1143678895","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"BROSSARD","QC","CA","Québec hors Conseil d'agglomération"
"221453","ANDRAOS & MONGIAT INC.","ATELIER DAILY TOUS LES JOURS","1167174409","*Société par actions/Corporations/Compagnie","12","12","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"222454","ANNA LUPIEN",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"225875","METALLOMAX INC",,"1162686605","*Société par actions/Corporations/Compagnie","20",,"N","N","N","N","N",,"WARWICK","QC","CA","Québec hors Conseil d'agglomération"
"224500","CONSTRUCTION URBEX INC.",,"1161557807","*Société par actions/Corporations/Compagnie","20","20","N","N","N","N","N","Lachine","MONTREAL","QC","CA","Place d'affaires à Montréal"
"227214","HYDRAULIQUES RIVE-SUD INC.",,"1144125136","*Société par actions/Corporations/Compagnie","9",,"N","N","N","N","N",,"STE-JULIE","QC","CA","Québec hors Conseil d'agglomération"
"226185","PHILIPPE CARON LEFEBVRE",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"226049","MFBB INC.",,"1175515593","*Société par actions/Corporations/Compagnie","6","6","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"227949","LES PRODUCTIONS UNDERGROUND INC",,"1163075469","*Société par actions/Corporations/Compagnie","4","4","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"227796","BOUFFE DETENTE","DANIEL LAFOND","2264861974","*Entreprise individuelle / Travailleur autonome","1",,"N","N","N","N","N",,"REPENTIGNY","QC","CA","Québec hors Conseil d'agglomération"
"226026","AQUA-MECANIQUE INC."," ","1167631036","*Société par actions/Corporations/Compagnie","6","0","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"226184","LUCIE GAUTHIER",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1",,"N","N","N","N","N",,"LONGUEUIL","QC","CA","Québec hors Conseil d'agglomération"
