Numero_Fournisseur,Nom_Fournisseur,Autre_Nom,Num_Entreprise_Quebec,Structure_Juridique,Nombre_Employes,Nombre_Employes_Montreal,Politique_Dans_Dev_Durable,Politique_Approv_Responsable,Entreprise_Start_Up,Fournisseur_RTU,Entreprise_Economie_Sociale,Lieu_Arrondissement,Lieu_Ville,Lieu_Etat_Province,Lieu_Pays,Lieu_Zone_Achat
"401910","ADS SIGNALISATION INC.",,"1167937268","*Société par actions/Corporations/Compagnie","70",,"N","N","N","N","N",,"STE-CATHERINE","QC","CA","Québec hors Conseil d'agglomération"
"401183","ATLAS EXCAVATION INC.",,"1147880885","*Société par actions/Corporations/Compagnie","10","0","N","N","N","N","N",,"MASCOUCHE","QC","CA","Québec hors Conseil d'agglomération"
"402733","TACT INTELLIGENCE-CONSEIL INC."," ","1172113715","*Société par actions/Corporations/Compagnie","42","22","N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"402602","DEVELOPPEMENTS LAFOND ET REID INC."," ","1170851076","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N","Outremont","MONTREAL","QC","CA","Place d'affaires à Montréal"
"404627","CONSTRUCTION D.P. MONTREAL INC.",,"1166061490","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"404623","PBSC SOLUTIONS URBAINES INC.",,"1167981464","*Société par actions/Corporations/Compagnie","85","85","O","N","N","N","N",,"LONGUEUIL","QC","CA","Québec hors Conseil d'agglomération"
"404402","9103-7143 QUEBEC INC.","MULTIFAUNE","1160075694","*Société par actions/Corporations/Compagnie","2",,"O","N","N","N","N",,"MAGOG","QC","CA","Québec hors Conseil d'agglomération"
"405568","OUFSST","8237921 CANADA INC.","1168372531","*Société par actions/Corporations/Compagnie","10","6","O","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"405893","ENTREPRISES JONATHAN NAUD (JN) INC.",,"1168248624","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"406639","TRANSPORT CINQUINO (2000) INC.",,"1144662799","*Société par actions/Corporations/Compagnie","8",,"N","N","N","N","N",,"DELSON","QC","CA","Québec hors Conseil d'agglomération"
"405752","B W TECHNOLOGIES LTD",,"1149722259","*Société par actions/Corporations/Compagnie","501","40","N","N","N","N","N",,"TORONTO","ON","CA","Canada mais hors Québec"
"405662","ALIMENTATION MOHAMED SBAIHI INC - PROVIGO",,"1168398304","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"405668","GLOBOCAM (ANJOU) INC. - GLOBOCAM",,"1140767535","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"406611","9223-6983 QUEBEC INC.","DOMINIC BESNER","1166645656","*Société par actions/Corporations/Compagnie","2","2","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"160075","TOAST STUDIO INC.",,"1149896608","*Société par actions/Corporations/Compagnie","17","17","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"405677","BATTELEC INC. - MONTREAL CHARGEUR INC.",,"1143928670","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"ST-JEAN-SUR-RICHELIEU","QC","CA","Québec hors Conseil d'agglomération"
"408691","DANS LA FOULE INC."," ","1171897789","*Société par actions/Corporations/Compagnie","100","100","O","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"409131","TENTE GONFLABLE INC.",,"1167481747","*Société par actions/Corporations/Compagnie","6",,"O","O","N","N","N",,"SAINT-JEAN-SUR-RICHELIEU","QC","CA","Québec hors Conseil d'agglomération"
"407722","CENTRE DU CAMION AUTOVAN INC.",,"1148175350","*Société par actions/Corporations/Compagnie","15","15","N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"411215","LES FERMES KAVALIER 2000 INC",,"1149022759","*Société par actions/Corporations/Compagnie","3","3","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"411295","CONSTRUCTION CAPPA INC.",,"1169916039","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"413837","9108-9219 QUEBEC INC."," ","1160370962","*Société par actions/Corporations/Compagnie","8","8","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"412075","DAEMAR INC.",,"1168293745","*Société par actions/Corporations/Compagnie","55","10","N","N","N","N","N",,"DORVAL","QC","CA","Conseil d'agglomération hors Montréal"
"413106","LES INDUSTRIES A.J.A. INC.",,"1160156304","*Société par actions/Corporations/Compagnie","2",,"N","N","N","N","N",,"CARIGNAN","QC","CA","Québec hors Conseil d'agglomération"
"412644","MATELAS BONHEUR CENTRE DE DISTRIBUTION","2547-7316 QUEBEC INC.","1143874122","*Société par actions/Corporations/Compagnie","49","30","O","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"417568","TRADUCTION PROTEUS INC.",,"1148114144","*Société par actions/Corporations/Compagnie","2","1","N","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"418724","GORILA FITNESS","8313636 CANADA INC.","1168719665","*Société par actions/Corporations/Compagnie","12","0","N","N","N","N","N",,"SAINT-PIE","QC","CA","Québec hors Conseil d'agglomération"
"415986","MOBILOCHEF INC.",,"1171381776","*Société par actions/Corporations/Compagnie","4","4","N","N","N","N","N","Verdun","MONTREAL","QC","CA","Place d'affaires à Montréal"
"416450","DEMIX AGREGAT","GROUPE CRH CANADA INC.","1171462923","*Société par actions/Corporations/Compagnie","85000","1500","N","N","N","N","N",,"LONGUEUIL","QC","CA",
"414556","CORPORATION DE DEVELOPPEMENT COMMUNAUTAIRE DE RIVIERE-DES-PRAIRIES",,"1145796299","*Organisme à  but non lucratif","5","5","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"417141","COMITE DE SOUTIEN DU CORPS DE CADETS 2908 BEAUVOIR",,"1167450924","*Organisme à  but non lucratif",,,"N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"108364","INSTITUT MARITIME DU QUEBEC","COLLEGE D'ENSEIGNEMENT GENERAL ET PROFESSIONNEL DE RIMOUSKI","8812156790","*Organisme à  but non lucratif","850","0","O","O","N","N","N",,"LEVIS","QC","CA","Québec hors Conseil d'agglomération"
"415305","ARANDA CONSTRUCTION INC",,"1143816370","*Société par actions/Corporations/Compagnie","7","0","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"417134","EQUINOX INDUSTRIES LTD",,,"*Société par actions/Corporations/Compagnie","50","0","N","N","N","N","N",,"WINNIPEG","MB","CA","Canada mais hors Québec"
"416018","GESTION G. THIBAULT INC.",,"1162271580","*Société par actions/Corporations/Compagnie","6",,"N","N","N","N","N",,"BECANCOUR","QC","CA","Québec hors Conseil d'agglomération"
"416539","CONSTRUCTION & EXCAVATION MAP 2000",,"1172086713","*Société par actions/Corporations/Compagnie","30","30","O","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"102643","QUALITE AIR TOTALE (Q.A.T.) INC.","QUALITE AIR TOTALE (Q.A.T.)","1141839143","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"416472","AVANTI AUTO SPA","9344-1459 QUEBEC INC","1171979611","*Société par actions/Corporations/Compagnie","20","20","N","N","N","N","N","Pierrefonds-Roxboro","MONTREAL","QC","CA","Place d'affaires à Montréal"
"416942","TISSEUR INC",,"1149222300","*Société par actions/Corporations/Compagnie","48",,"N","N","N","N","N",,"SAINTE-ADELE","QC","CA","Québec hors Conseil d'agglomération"
"418448","JACQUES INKEL",,,"*Entreprise individuelle / Travailleur autonome","1","0","N","N","N","N","N",,"ST-VENANT DE PAQUETTE","QC","CA","Québec hors Conseil d'agglomération"
"116071","WILLIAM DAM SEEDS LTD",,,"*Société par actions/Corporations/Compagnie","20",,"N","N","N","N","N",,"DUNDAS","ON","CA","Canada mais hors Québec"
"133219","LES REMORQUES LAROCHE","FER ORNEMENTAL LAROCHE & FRERES INC.","1176947738","*Société par actions/Corporations/Compagnie","25",,"N","N","N","N","N",,"ST-DENIS DE BROMPTON","QC","CA","Québec hors Conseil d'agglomération"
"115854","EQUIPEMENT MCCANN LTEE",,"1144646305","*Société par actions/Corporations/Compagnie","75",,"N","N","N","N","N",,"DORVAL","QC","CA","Conseil d'agglomération hors Montréal"
"415958","MONNIT CORPORATION",,"000000NON","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"SOUTH SALT LAKE","UT","US","Étranger hors Canada"
"414804","PASCALE ARCH INC.",,"1160942729","*Société par actions/Corporations/Compagnie","1",,"N","N","N","N","N",,"L'AVENIR","QC","CA","Québec hors Conseil d'agglomération"
"419443","EQUIPEMENTS MOTORISES ST-NICOLAS INC.",,"1141984642","*Société par actions/Corporations/Compagnie","9",,"N","N","N","N","N",,"LEVIS","QC","CA","Québec hors Conseil d'agglomération"
"421030","FORUM OUVERT HS",,"2271079263","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"420190","GROUPE ECORECREO INC.","QUADRICYCLE INTERNATIONAL","1170846704","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"419398","BARISTA COMMUNICATION",,"1167242933","*Société par actions/Corporations/Compagnie","8","8","N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"422676","CONSTRUCTIONS D.G.A.V. INC.",,"1171665558","*Société par actions/Corporations/Compagnie","3","3","O","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"423091","REMORQUAGE T.G.F.","9216-1686 QUEBEC INC.","1166231887","*Société par actions/Corporations/Compagnie","6","6","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"423100","GROUPE DIRECT OUEST INC.",,"1166879867","*Société par actions/Corporations/Compagnie","14","3","N","N","N","N","N",,"VAUDREUIL-DORION","QC","CA","Québec hors Conseil d'agglomération"
"425734","VACCAN TECHNOLOGIES INC.",,"1171643209","*Société par actions/Corporations/Compagnie","2",,"N","N","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"425744","DENSY SOLUTION (2010) INC.","DENSY INVESTISSEMENTS","1166920786","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N",,"MILLE ILES","QC","CA","Québec hors Conseil d'agglomération"
"423660","DAN-DO SPORTS INC.",,"1160305224","*Société par actions/Corporations/Compagnie","2","2","N","O","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"205459","CORPORATION SCADALLIANCE",,"1167348870","*Société par actions/Corporations/Compagnie","4","3","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"425485","ONIX NETWORKING CANADA INC",,"1164378151","*Société par actions/Corporations/Compagnie","11","2","N","N","N","N","N",,"OTTAWA","ON","CA","Canada mais hors Québec"
"427830","D.W. CLARK INC.",,,"*Société par actions/Corporations/Compagnie","50",,"N","N","N","N","N",,"TAUNTON","MA","US","Étranger hors Canada"
"427839","MYRIAM HUARD",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"426643","DUNDEE TRAPPEUR URBAIN",,"2272489974","*Entreprise individuelle / Travailleur autonome","1",,"N","N","N","N","N",,"STE-JULIE","QC","CA","Québec hors Conseil d'agglomération"
"427905","CREATIONS ET ATELIERS SWEET ISABELLE INC.","SWEET ISABELLE","1164766645","*Société par actions/Corporations/Compagnie","21","17","N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"427006","9343-6988 QUEBEC INC.",,"1171960637","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N",,"MASCOUCHE","QC","CA","Québec hors Conseil d'agglomération"
"427288","AKAS INC.","ACADEMIE DE KARATE ALEXANDRU SORIN","1171103774","*Société par actions/Corporations/Compagnie","2","2","N","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"428979","LAVE AUTO 88 INC.",,"1171765630","*Société par actions/Corporations/Compagnie","4","4","N","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"428460","LAVE AUTO HOMA","9284-4836 QUEBEC INC","1169265189","*Société par actions/Corporations/Compagnie","3","3","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"429013","PLURALSIGHT, LLC",,,"*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"DRAPER","UT","US","Étranger hors Canada"
"430060","LA PEPINIERE ESPACES COLLECTIFS","PEPINIERE & COLLABORATEURS","1169825495","*Organisme à  but non lucratif",,,"N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"430059","STOEGER CANADA (1990) LTD",,"000000NON","*Société par actions/Corporations/Compagnie","23",,"N","N","N","N","N",,"OSHAWA","ON","CA","Canada mais hors Québec"
"430231","ORCHESTRE NATIONAL DE JAZZ",,"1169970309","*Organisme à  but non lucratif","1","1","N","N","N","N","N","Outremont","MONTREAL","QC","CA","Place d'affaires à Montréal"
"430525","VALMONT WEST COAST ENGINEERING",,,"*Société par actions/Corporations/Compagnie","50","10","O","N","N","N","N",,"BARRIE","ON","CA","Canada mais hors Québec"
"431848","ENTREPRISES CLEANMATIK PLUS INC.",,"1168086966","*Société par actions/Corporations/Compagnie","10","0","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"431229","COOPERATIVE DE SOLIDARITE ABONDANCE URBAINE SOLIDAIRE (CAUS)",,"1169349108","*Coopérative","8","8","O","O","N","N","O","Verdun","MONTREAL","QC","CA","Place d'affaires à Montréal"
"431845","DESIGN ALLSTUDIO INC.",,"1172530249","*Société par actions/Corporations/Compagnie","2","2","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"433867","LAGUEUX + L'ECUYER : ART, JEU, MEDIAS, S.E.N.C.",,"3371003289","*Société en nom collectif","2",,"N","N","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"433724","LA TOUCHE FINALE 2016",,"2272233257","*Entreprise individuelle / Travailleur autonome","1","1","O","O","N","N","N",,"SHAWINIGAN","QC","CA","Québec hors Conseil d'agglomération"
"433191","9111-3886 QUEBEC INC.","LOUIS DIVARET","1160500568","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"435020","CRT CONSTRUCTION  INC.",,"1143655034","*Société par actions/Corporations/Compagnie","150","50","N","N","N","N","N",,"LEVIS","QC","CA","Québec hors Conseil d'agglomération"
"433156","TRANSMET LOGISTIQUE INC.","DIFFUMAG","1170648894","*Société par actions/Corporations/Compagnie","15","15","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"434342","INDY-CO INC.",,"1168237494","*Société par actions/Corporations/Compagnie","8","8","N","N","N","N","N",,"ST-HUBERT","QC","CA","Québec hors Conseil d'agglomération"
"435088","INTER-CITE CONSTRUCTION  LTEE",,"1143991546","*Société par actions/Corporations/Compagnie","300",,"N","N","N","N","N","Anjou","MONTREAL","QC","CA","Place d'affaires à Montréal"
"436590","CHARRON BOISSE LEVESQUE, HUISSIERS DE JUSTICE INC.",,"1172819691","*Société par actions/Corporations/Compagnie","39","19","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"437446","GENEVIEVE LAUZON",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"436052","GES CANADA LIMITEE",,"1172418536","*Société par actions/Corporations/Compagnie","200","125","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"437461","UNC INC.","GROUPE UNC IMAFIX","1144759850","*Société par actions/Corporations/Compagnie","11","11","N","O","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"436672","AVIVE","BEAULIEU PATRICK","2262019484","*Entreprise individuelle / Travailleur autonome","1",,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"439022","QUARTZ REFRIGERATION INC.",,"1168747906","*Société par actions/Corporations/Compagnie","10",,"N","N","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"439794","L'EX-TERMINATEUR J.M.",,"2241084633","*Entreprise individuelle / Travailleur autonome",,,"N","N","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"439199","9553355 CANADA INC.",,"1171519136","*Société par actions/Corporations/Compagnie","1","1","O","O","N","N","N","Verdun","MONTREAL","QC","CA","Place d'affaires à Montréal"
"438287","LES PRODUCTIONS DIVERSO INC.",,"1160922291","*Société par actions/Corporations/Compagnie","4",,"N","N","N","N","N",,"BRIGHAM","QC","CA","Québec hors Conseil d'agglomération"
"438188","LOCATION TOUT-EN-UN INC.",,"1172426604","*Société par actions/Corporations/Compagnie","10",,"N","N","N","N","N",,"VARENNES","QC","CA","Québec hors Conseil d'agglomération"
"439863","INSTITUT DE L'ELECTRIFICATION DES TRANSPORTS INTELLIGENTS",,"1172505407","*Organisme à  but non lucratif","1","1","N","N","N","N","N",,"MONTREAL","QC","CA","Place d'affaires à Montréal"
"441970","TACTICAL ELECTRONICS",,"000000NON","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"BROKEN ARROW","OK","US","Étranger hors Canada"
"441184","INGENIERIE CARMICHAEL LTEE",,"1146007969","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"440444","LOIC GAGLIARDI",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"443659","MOMENTA BIENNALE DE L'IMAGE",,"1161040168","*Organisme à  but non lucratif","9","9","O","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"442265","CAFE DES AMIS",,"1171380745","*Organisme à  but non lucratif","35","35","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA",
"442955","STEPHANIE POTHIER",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"442216","CARDIO PLEIN AIR AHUNTSIC S.E.N.C.",,"3371138309","*Société en nom collectif","12","12","O","O","N","N","N",,"ROSEMERE","QC","CA","Québec hors Conseil d'agglomération"
"445204","IZIMAGE INC - 9210-9289 QUEBEC INC.",,"1171877633","*Société par actions/Corporations/Compagnie","10","1","N","N","N","N","N",,"SOREL-TRACY","QC","CA","Québec hors Conseil d'agglomération"
"446692","ANRITSU ELECTRONICS LTD.",,"0000000NA","*Société par actions/Corporations/Compagnie","150",,"N","N","N","N","O",,"KANATA","ON","CA","Canada mais hors Québec"
"445269","CINQ-ETOILES","DIDIER LARDREAU","2265564478","*Entreprise individuelle / Travailleur autonome","2",,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"446535","INSTITUT DE LEADERSHIP EN GESTION INC.",,"1168853654","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"447861","COOPERATIVE LA GUILDE DU JEU VIDEO DU QUEBEC",,"1170884267","*Coopérative","5","5","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"448349","BASEBALL QUEBEC REGION MONTREAL B.Q.R.M. INC.",,"1146592614","*Organisme à  but non lucratif","0","0","N","N","N","N","N",,"MIRABEL","QC","CA","Québec hors Conseil d'agglomération"
"448436","COMBUSTION EXPERT ENERGIE INC.",,"1170098306","*Société par actions/Corporations/Compagnie","18",,"N","N","N","N","N",,"TROIS-RIVIERES","QC","CA","Québec hors Conseil d'agglomération"
"448741","POSTMEDIA NETWORK INC",,"1166705922","*Société par actions/Corporations/Compagnie","4733","400","N","N","N","N","N",,"TORONTO","ON","CA","Canada mais hors Québec"
"448741","POSTMEDIA NETWORK INC",,"1166705922","*Société par actions/Corporations/Compagnie","4733","400","N","N","N","N","N",,"LONDON","ON","CA","Canada mais hors Québec"
"448741","POSTMEDIA NETWORK INC",,"1166705922","*Société par actions/Corporations/Compagnie","4733","400","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"448016","ABRIS QUEBEC",,"2266854381","*Entreprise individuelle / Travailleur autonome","4",,"N","O","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"449237","GROUPE PADLOCK INC.",,"1173066797","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"450936","A.G.C. ART PUBLIC",,"1172989288","*Organisme à  but non lucratif","1","1","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"450917","MAGALI THIBAULT-GOBEIL",,"2262211305","*Entreprise individuelle / Travailleur autonome","1",,"N","N","N","N","N",,"SAINT-LAMBERT","QC","CA","Québec hors Conseil d'agglomération"
"450068","JARDINS RICARD INC.",,"1163475917","*Société par actions/Corporations/Compagnie","25",,"N","N","N","N","N",,"LOUISEVILLE","QC","CA","Québec hors Conseil d'agglomération"
"450851","METALTECH-OMEGA INC.",,"1144278646","*Société par actions/Corporations/Compagnie","180","1","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"451963","LA LUTINERIE DE MONTREAL",,"1169911428","*Organisme à  but non lucratif","6","6","O","N","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"451972","UNIK PRINTSHOP","SOPHIE JOUBARNE","2267058453","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"452657","MAISON 4:3 INC",,"1170299672","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Outremont","MONTREAL","QC","CA","Place d'affaires à Montréal"
"453095","OMNIFAB","9066-7353 QUEBEC INC.","1147902044","*Société par actions/Corporations/Compagnie","70",,"O","N","N","N","N",,"LOUISEVILLE","QC","CA","Québec hors Conseil d'agglomération"
"452258","JEUX WASA",,"1171847008","*Organisme à  but non lucratif","1","1","O","N","N","N","O","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"455738","AUTOKEY",,"1171387914","*Société par actions/Corporations/Compagnie","4",,"N","N","N","N","N",,"MONT-ROYAL","QC","CA",
"454124","TECHNOLOGIES EMC3 INC.",,"1172941289","*Société par actions/Corporations/Compagnie","2",,"O","N","N","N","N",,"KIRKLAND","QC","CA","Conseil d'agglomération hors Montréal"
"463625","RIVAL BOXING GEAR INC.","LES ARTICLES DE BOXE RIVAL INC.","1161590469","*Société par actions/Corporations/Compagnie","12","12","N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"480657","DISTRIBUTIONS BRUNO VALOIS INC.",,"1165235160","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N",,"SAINT-BRUNO-DE-MONTARVILLE","QC","CA","Québec hors Conseil d'agglomération"
"481241","9364-8285 QUEBEC INC.",,"1173020034","*Société par actions/Corporations/Compagnie","15","12","N","N","N","N","N",,"MASCOUCHE","QC","CA","Québec hors Conseil d'agglomération"
"483009","GROUPE REAL JEAN",,"1143306133","*Société par actions/Corporations/Compagnie","10","10","N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"483153","LES AMIS ET MOI INC",,"1172052426","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N","Lachine","MONTREAL","QC","CA","Place d'affaires à Montréal"
"484982","ONSOLVE",,"000000NON","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"ORMOND BEACH","FL","US","Étranger hors Canada"
"486554","CECILIA BRACMORT",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"487648","SOCIETE DE DEVELOPPEMENT COMMERCIAL EXPERIENCE COTE-DES-NEIGES",,"1172968233","*Organisme à  but non lucratif","1","1","N","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"487929","OASIS SURF",,"1143779669","*Société par actions/Corporations/Compagnie","70",,"N","N","N","N","N",,"BROSSARD","QC","CA","Québec hors Conseil d'agglomération"
"488339","KOMPTECH ONTARIO INC.",,"1173439713","*Société par actions/Corporations/Compagnie","3",,"N","N","N","N","N",,"STONEY CREEK","ON","CA","Canada mais hors Québec"
"488456","9328-6086 QUEBEC INC.","ATELIER BLIND SPOT","1171229488","*Société par actions/Corporations/Compagnie","1","1","O","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"488476","C.F.M.B.Q. 2000 INC.",,"1148685390","*Société par actions/Corporations/Compagnie","1",,"N","N","N","N","N",,"GRENVILLE-SUR-LA-ROUGE","QC","CA","Québec hors Conseil d'agglomération"
"487702","POULIN ELECTRIQUE INC.",,"1148666176","*Société par actions/Corporations/Compagnie","18",,"N","N","N","N","N",,"SAINT-LAZARE","QC","CA","Québec hors Conseil d'agglomération"
"490745","GROUPE GEOTECH INC.",,"1166738683","*Société par actions/Corporations/Compagnie","40","40","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"489701","ARMAND DUHAMEL & FILS INC.",,"1140128043","*Société par actions/Corporations/Compagnie","40",,"N","N","N","N","N",,"SAINT-IGNACE-DE-STANBRIDGE","QC","CA","Québec hors Conseil d'agglomération"
"150291","CLUB DE GOLF DE L'ILE DE MONTREAL (2004) INC.",,"1162119805","*Société par actions/Corporations/Compagnie","124","100","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"160096","CAROLINE  CLOUTIER",,"000000NON","*Entreprise individuelle / Travailleur autonome","1",,"N","N","N","N","N",,"LONGUEUIL","QC","CA","Québec hors Conseil d'agglomération"
