ï»¿uuid,nom_institution_fr,nom_institution_en,telephone_fr,telephone_en,telephone_sansfrais,siteweb_fr,siteweb_en,adresse_municipale_fr,adresse_municipale_en,ville_fr,ville_en,region_fr,region_en,codepostal,courriel,longitude,latitude,lien_programmation_fr,lien_programmation_en,lien_activites_educatives_fr,lien_activites_educatives_en,champ_dinteret_fr,champ_dinteret_en,accessibilite_fr,accessibilite_en
ad8666a253dc90eb504047b9b09a0779,"L'Ãlot des Palais, site historique et archÃ©ologique","L'Ãlot des Palais, historic and archaeological site",418 692-1441,418 692-1441,,http://ilotdespalais.ca/,http://ilotdespalais.ca/en/,"8, rue ValliÃ¨re",8 rue ValliÃ¨re,QuÃ©bec,Quebec City,RÃ©gion de QuÃ©bec,QuÃ©bec,G1K 6S9,ilotdespalais@videotron.ca,-71.214845,46.81571,http://ilotdespalais.ca/,http://ilotdespalais.ca/,http://ilotdespalais.ca/education-et-jeunesse/,http://ilotdespalais.ca/education-and-youth/,ArchÃ©ologie;Histoire,Archaeology;History,,
35983f18bde047172cc9d09175826be1,L'OdyssÃ©e des BÃ¢tisseurs,L'OdyssÃ©e des BÃ¢tisseurs theme park,418 668-2606,418 668-2606,1 866 668-2606,https://www.odysseedesbatisseurs.com/,https://www.odysseedesbatisseurs.com/en/,"1671, avenue du Pont Nord",1671 avenue du Pont Nord,Alma,Alma,SaguenayâLac-Saint-Jean,SaguenayâLac-Saint-Jean,G8B 5G2,info@odysseedesbatisseurs.com,-71.631818,48.581613,http://odysseedesbatisseurs.com/exposition_categories/expositions-temporaires/,http://odysseedesbatisseurs.com/en/,https://www.odysseedesbatisseurs.com/education-et-jeunesse/groupes-scolaires/,,Histoire,History,,
4e78f21ae889bff8738297261bb44277,Maison Alphonse-Desjardins,Maison Alphonse-Desjardins,418 835-2090,"418 835-2090, ext. 5666400","1 866 835-8444, #5566400",www.desjardins.com/maisonalphonsedesjardins,https://www.desjardins.com/ca/about-us/desjardins/who-we-are/our-history-museum/index.jsp?utm_campaign=vanity-url&utm_medium=vanity&utm_source=desjardins&utm_term=/maisonalphonsedesjardins/index.jsp,"6, rue du Mont-Marie",6 rue du Mont-Marie,LÃ©vis,LÃ©vis,ChaudiÃ¨re-Appalaches,ChaudiÃ¨re-Appalaches,G6V 1V9,shad@desjardins.com,-71.181998,46.809543,,,https://www.desjardins.com/a-propos/desjardins/qui-nous-sommes/notre-histoire-musee/visiter-maison-alphonse-desjardins/index.jsp?navigMW=la&,https://www.desjardins.com/ca/about-us/desjardins/who-we-are/our-history-museum/visiting-maison-alphonse-desjardins/index.jsp?navigMW=sc&&navigMW=la,Histoire,History,AccÃ¨s total,Full access
15f53641edcd6f3863377c49fffb4a3f,Maison Antoine-Beaudry,Maison Antoine-Beaudry,514 872-2240,514 872-2240,,http://ville.montreal.qc.ca/culture/en/maison-antoine-beaudry,http://ville.montreal.qc.ca/culture/en/maison-antoine-beaudry,"14678, rue Notre-Dame Est",14678 Notre-Dame St. East,MontrÃ©al,Montreal,MontrÃ©al,MontrÃ©al,H1A 1W1,maison_pt@ville.montreal.qc.ca,-73.490876,45.676731,,,,,Art;Histoire,Art;History,,
769593a3beeb8b6f034d41be7964af45,Maison de la culture de CÃ´te-des-Neiges,Maison de la culture de CÃ´te-des-Neiges,514 872-6889,514 872-6889,,https://www.accesculture.com/emplacement/maisondelaculturecotedesneiges,,"5290, chemin de la CÃ´te-des-Neiges",5290 CÃ´te-des-Neiges,MontrÃ©al,Montreal,MontrÃ©al,MontrÃ©al,H3T 1Y2,maison_cn@ville.montreal.qc.ca,-73.622118,45.496062,,,,,Art,Art,AccÃ¨s partiel;DÃ©ficience auditive,Partial access;Hearing impairments
9784e022c74142c61ef97d141da9a840,Maison de la culture de Longueuil,Maison de la culture de Longueuil,450 463-7100,450 463-7100,,https://www.longueuil.quebec/fr/maison-de-la-culture,https://www.longueuil.quebec/en/maison-de-la-culture,"300, rue Saint-Charles Ouest",300 rue St-Charles,Longueuil,Longueuil,MontÃ©rÃ©gie,MontÃ©rÃ©gie,J4H 1E6,culture@longueuil.quebec,-73.511197,45.537163,https://www.longueuil.quebec/fr/Edifice-Marcel-Robidas-lieu,https://www.longueuil.quebec/en/Edifice-Marcel-Robidas-lieu,http://www.longueuil.quebec/fr/pochette-culture-education,http://www.longueuil.quebec/en/node/12647,Art,Art,,
3c07681dc37d424dcdb3721d1c95361b,Maison de la culture de Pointe-aux-Trembles,Maison de la culture de Pointe-aux-Trembles,514 872-2240,514 872-2240,,"http://ville.montreal.qc.ca/portal/page?_pageid=7697,84005590&_dad=portal&_schema=PORTAL","http://ville.montreal.qc.ca/portal/page?_pageid=7697,84005590&_dad=portal&_schema=PORTAL","14001, rue Notre-Dame Est",14001 Notre-Dame Est Street,MontrÃ©al,Montreal,MontrÃ©al,MontrÃ©al,H1A 1T9,maison_pt@ville.montreal.qc.ca,-73.49485,45.668551,,,,,Art,Art,,
a8bb79d3ab709038d3c93b85e99ecedb,Maison de la culture Janine-Sutto,Maison de la culture Janine-Sutto,514 872-7882,514 872-7882,,https://montreal.ca/lieux/maison-de-la-culture-janine-sutto,https://montreal.ca/en/places/maison-de-la-culture-janine-sutto,"2550, rue Ontario Est",2550 Ontario Est,MontrÃ©al,Montreal,MontrÃ©al,MontrÃ©al,H2K 1W7,mcjsutto@ville.montreal.qc.ca,-73.551698,45.532915,"http://ville.montreal.qc.ca/portal/page?_pageid=7317,78885578&_dad=portal&_schema=PORTAL","http://ville.montreal.qc.ca/portal/page?_pageid=7317,78885578&_dad=portal&_schema=PORTAL","http://ville.montreal.qc.ca/portal/page?_pageid=7317,142721003&_dad=portal&_schema=PORTAL","http://ville.montreal.qc.ca/portal/page?_pageid=7317,142721003&_dad=portal&_schema=PORTAL",Art,Art,,
8356f041a73475a988c9d0bdcec78963,Maison de la culture Marie-Uguay,Maison de la culture Marie-Uguay,514 872-2044,514 872-2044,,www.ville.montreal.qc.ca/sud-ouest/marie-uguay,,"6052, boulevard Monk",6052 Monk Blvd,MontrÃ©al,Montreal,MontrÃ©al,MontrÃ©al,H4E 3H6,maison_mu@ville.montreal.qc.ca,-73.595553,45.457717,,,,,Art,Art,,
e99696e7b29e331e60a799e115eb71d4,Maison de la culture Notre-Dame-de-GrÃ¢ce,Maison de la culture Notre-Dame-de-GrÃ¢ce,514 872-2157,514 872-2157,,https://montreal.ca/lieux/maison-de-la-culture-notre-dame-de-grace-botrel,https://montreal.ca/en/places/maison-de-la-culture-notre-dame-de-grace-botrel,"6400, avenue de Monkland",6400 de Monkland,MontrÃ©al,Montreal,MontrÃ©al,MontrÃ©al,H4B 1H3,maisonculturendg@gmail.com,-73.614579,45.47551,,,,,Art,Art,AccÃ¨s partiel,Partial access
af3a9375ceff22c98add3a7b6bf4cf8e,Maison de la culture Rosemont - La Petite-Patrie,Maison de la culture Rosemont - La Petite-Patrie,514 872-1730,514 872-1730,,ville.montreal.qc.ca/culture/maison-de-la-culture-rosemont-la-petite-patrie,,"6707, avenue De Lorimier",6707 avenue De Lorimier,MontrÃ©al,Montreal,MontrÃ©al,MontrÃ©al,H2G 2P8,maison_rpp@ville.montreal.qc.ca,-73.598256,45.547385,,,,,Art,Art,AccÃ¨s partiel;DÃ©ficience auditive,Partial access;Hearing impairments
9919c0f8b54bf7eea1a55db77c6c0647,Maison de nos AÃ¯eux,Maison de nos AÃ¯eux,418 829-0330,418 829-0330,,https://www.fondationfrancoislamy.com/fr/maison-de-nos-aieux/tarifs-et-horaires,http://www.maisondenosaieux.com/en,"2485, chemin Royal",3907 chemin Royal,"Sainte-Famille, Ãle d'OrlÃ©ans","Sainte-Famille, Ãle d'OrlÃ©ans",RÃ©gion de QuÃ©bec,QuÃ©bec,G0A 3P0,info@fondationfrancoislamy.com,-70.962259,46.973717,http://www.fondationfrancoislamy.org/fr/maison-de-nos-aieux/expositions,http://www.fondationfrancoislamy.org/en/maison-de-nos-aieux/expositions//,http://www.fondationfrancoislamy.org/fr/maison-de-nos-aieux/visites-de-groupe,http://www.fondationfrancoislamy.org/en/maison-de-nos-aieux/visites-de-groupe,Histoire,History,,
c0bc23f006d6978368b289716d4a5e6f,Maison des JÃ©suites de Sillery,Maison des JÃ©suites de Sillery,418 654-0259,418 654-0259,,www.maisonsdupatrimoine.com,,"2320, chemin du Foulon",2320 chemin du Foulon,QuÃ©bec,Quebec City,RÃ©gion de QuÃ©bec,QuÃ©bec,G1T 1X4,patrimoinestefoysillery@ville.quebec.qc.ca,-71.258145,46.76844,http://maisonsdupatrimoine.com/fr/expositions/maisons-des-jesuites-de-sillery.html,http://maisonsdupatrimoine.com/fr/expositions/maisons-des-jesuites-de-sillery.html,http://maisonsdupatrimoine.com/fr/groupes.html,http://maisonsdupatrimoine.com/fr/groupes.html,ArchÃ©ologie;Histoire,Archaeology;History,AccÃ¨s partiel,Partial access
ec3f21694858822e9d52d904513c0e05,Maison dite Louis-Hippolyte-La Fontaine,Louis-Hippolyte-La Fontaine House,450 449-8347,450 449-8347,,https://boucherville.ca/exposition-maison-dite-louis-hippolyte-la-fontaine/,https://boucherville.ca/english/,"314, boulevard Marie-Victorin",314 boulevard Marie-Victorin,Boucherville,Boucherville,MontÃ©rÃ©gie,MontÃ©rÃ©gie,J4B 7J9,maison.lh.lafontaine@boucherville.ca,-73.457443,45.599229,https://boucherville.ca/exposition-maison-dite-louis-hippolyte-la-fontaine/,https://boucherville.ca/exposition-maison-dite-louis-hippolyte-la-fontaine/,https://boucherville.ca/wp-content/uploads/2016/08/MLHLF_ProgrammeEducatifPrimaire_LR_201449152847.pdf,https://boucherville.ca/wp-content/uploads/2016/08/MLHLF_ProgrammeEducatifPrimaire_LR_201449152847.pdf,ArchÃ©ologie;Histoire,Archaeology;History,,
0d88f72664afe23d598e562306619bb8,Maison Dr Joseph-Frenette,Maison Dr Joseph-Frenette,418 756-5999,418 756-5999,,https://www.lamatapedia.ca/maison-et-collection-du-dr-joseph-frenette,,"3, rue Frenette",3 rue Frenette,Causapscal,Causapscal,GaspÃ©sie,GaspÃ©sie,G0J 1J0,faucus@causapscal.quebec,-67.220812,48.353746,,,,,Histoire,History,,
21834492ee5f0a67b65150c70cfadb63,Maison Drouin,Maison Drouin,418 829-0330,418 829-0330,,https://www.fondationfrancoislamy.com/fr/maison-drouin/tarifs-et-horaires,,"2958, chemin Royal",4700 chemin Royal,"Sainte-Famille, Ãle d'OrlÃ©ans","Sainte-Famille,  Ãle d'OrlÃ©ans",RÃ©gion de QuÃ©bec,QuÃ©bec,G0A 3P0,info@fondationfrancoislamy.com,-70.905219,47.000209,http://www.fondationfrancoislamy.org/fr/maison-drouin/exposition,http://www.fondationfrancoislamy.org/en/maison-drouin/exhibits,http://www.fondationfrancoislamy.org/fr/maison-drouin/visites-de-groupe,http://www.fondationfrancoislamy.org/en/maison-drouin/activities,Histoire,History,,
ec8d0dd193fdb40b1add82fa951afb29,Maison et atelier Rodolphe-Duguay,Maison et atelier Rodolphe-Duguay,819 293-4103,819 293-4103,,www.rodolpheduguay.com,,"195, rang Saint-Alexis",195 rang Saint-Alexis,Nicolet,Nicolet,Centre-du-QuÃ©bec,Centre-du-QuÃ©bec,J3T 1T5,maison@rodolpheduguay.com,-72.624278,46.223735,http://www.rodolpheduguay.com/expositions,http://www.rodolpheduguay.com/expositions,,,Art;Histoire,Art;History,,
72b515f9872f5fbeb9e7afe330efe76d,Maison FÃ©lix-Leclerc,Maison FÃ©lix-Leclerc,450 510-2840,450 510-2840,,http://maisonfelixleclerc.org/,http://maisonfelixleclerc.org/,"186, chemin de l'Anse",186 chemin de l'Anse,Vaudreuil-Dorion,Vaudreuil-Dorion,MontÃ©rÃ©gie,MontÃ©rÃ©gie,J7V 8P3,info@felixleclerc.org,-74.054987,45.420726,http://maisonfelixleclerc.org/programmation/,,,,Histoire,History,,
50391062f04a7b94ff922d982aa11610,Maison Girardin,Maison Girardin,418 641-6471,418 666-2199,,www.maisonsdupatrimoine.com/fr/patrimoine-et-architecture/maison-girardin.html,,"600, avenue Royale",600 avenue Royale,QuÃ©bec,Quebec City,RÃ©gion de QuÃ©bec,QuÃ©bec,G1E 7G3,info@sahb.ca,-71.192129,46.859411,http://sahb.ca/calendrier/,,http://sahb.ca/scolaire/,,Histoire,History,,
0479d3bb6819f020e23f15679a5b9c4a,Maison Hamel-Bruneau,Maison Hamel-Bruneau,418 641-6280,418 641-6280,,www.maisonsdupatrimoine.com,,"2608, chemin Saint-Louis",2608 chemin Saint-Louis,QuÃ©bec,Quebec City,RÃ©gion de QuÃ©bec,QuÃ©bec,G1W 1N2,patrimoinestefoysillery@ville.quebec.qc.ca,-71.272898,46.766705,http://www.maisonsdupatrimoine.com/fr/expositions/maison-hamel-bruneau.html,http://www.maisonsdupatrimoine.com/fr/expositions/maison-hamel-bruneau.html,http://maisonsdupatrimoine.com/fr/groupes.html,http://maisonsdupatrimoine.com/fr/groupes.html,Art;Sciences,Art;Science,,
cd3cb71721f701cdddc61dd0fb6a020f,Maison Henry-Stuart,Henry Stuart House,"418 647-4347, poste 201",418 647-4347 ext 201,"1 800 494-4347, poste 201",www.maisonhenrystuart.qc.ca/,http://maisonhenrystuart.qc.ca/english/,"82, Grande AllÃ©e Ouest",82 Grande AllÃ©e Ouest,QuÃ©bec,Quebec City,RÃ©gion de QuÃ©bec,QuÃ©bec,G1R 2G6,info@maisonhenrystuart.qc.ca,-71.224011,46.802506,,,,,Histoire,History,,
85cd1f0e29d194db12eb0504073cd87d,Maison J.-A. Vachon,Maison J.-A. Vachon,418 387-4052,418 387-4052,1 866 387-4052,maisonjavachon.com/,,"383, avenue Rose-Anna-Giroux",383 rue de la CoopÃ©rative,Sainte-Marie,Sainte-Marie,ChaudiÃ¨re-Appalaches,ChaudiÃ¨re-Appalaches,G6E 3X5,info@maisonjavachon.ca,-71.020714,46.440027,,,,,Histoire,History,,
e4b4686efeea006189b212a7c80cc8fa,Maison LePailleur,Maison LePailleur,450 698-3193,450 698-3193,,http://maisonlepailleur.ca/,,"54, boulevard Salaberry Sud",54 boulevard Salaberry Sud,ChÃ¢teauguay,ChÃ¢teauguay,MontÃ©rÃ©gie,MontÃ©rÃ©gie,J6J 4J3,info@smgc.qc.ca,-73.748278,45.362173,http://maisonlepailleur.ca/programmation-culturelle/,http://maisonlepailleur.ca/programmation-culturelle/,http://maisonlepailleur.ca/zone-scolaire/,http://maisonlepailleur.ca/zone-scolaire/,Histoire,History,,
7e7609ff68a8428fc82e2c3f7956dfc8,Maison Louis Cyr,Maison Louis Cyr,450 886-1666,,,https://maisonlouiscyr.com/,,"215, rue Sainte-Louise",215 rue Sainte-Louise,Saint-Jean-de-Matha,Saint-Jean-de-Matha,LanaudiÃ¨re,LanaudiÃ¨re,J0K 2S0,info@maisonlouiscyr.com,-73.533603,46.231279,http://maisonlouiscyr.com/expositions/,http://maisonlouiscyr.com/en/expositions/,http://maisonlouiscyr.com/expositions/groupes-scolaires/,https://maisonlouiscyr.com/groupes-scolaires/,Histoire,History,,
720a5c0b1d5a4d9801f0bc0463c89da1,Maison Merry. Lieu de mÃ©moire citoyen de Magog,Merry House. Magog's Citizen Site of Memory,,,,http://www.maisonmerry.ca/,http://www.maisonmerry.ca/en,"708, rue Principale Ouest",708 rue Principale Ouest,Magog,Magog,Cantons-de-l'Est,Eastern Townships,J1X 2B3,info@maisonmerry.ca,-72.156237,45.266932,https://www.maisonmerry.ca/expositions/#s_2,https://www.maisonmerry.ca/en/exhibitions/#s_2,https://www.maisonmerry.ca/activites-et-evenements/groupes-scolaires/,https://www.maisonmerry.ca/en/activities-and-events/school-groups/,ArchÃ©ologie;Histoire,Archaeology;History,AccÃ¨s total,Full access
f0b70f1576ac4a0a3fcb990f424d1589,Maison natale de Louis FrÃ©chette,Maison natale de Louis FrÃ©chette,418 837-4174,,1-844-837-4174,https://www.maisonfrechette.com/,,"4385, rue Saint-Laurent",4385 rue Saint-Laurent,LÃ©vis,LÃ©vis,ChaudiÃ¨re-Appalaches,ChaudiÃ¨re-Appalaches,G6V 8M8,christine.boutin@maisonfrechette.com,-71.196116,46.784248,https://www.maisonfrechette.com/programmation,https://www.maisonfrechette.com/programmation,,,Histoire,History,,
2434b3dd5c84a3e17893e78be3972f92,Maison nationale des Patriotes/Prison-des-Patriotes,Maison nationale des Patriotes,450 787-3623,450 787-3623,,http://www.mndp.qc.ca/la-prison-des-patriotes/,,"610, chemin des Patriotes",610 chemin des Patriotes,Saint-Denis-sur-Richelieu,Saint-Denis-sur-Richelieu,MontÃ©rÃ©gie,MontÃ©rÃ©gie,J0H 1K0,info@mndp.qc.ca,-73.159945,45.785059,http://www.mndp.qc.ca/expositions/permanente/,http://www.mndp.qc.ca/expositions/permanente/,http://www.mndp.qc.ca/activites/programmation-scolaire/,http://www.mndp.qc.ca/activites/programmation-scolaire/,Histoire,History,AccÃ¨s partiel,Partial access
c13b393211e91e3af413bc58385688df,"Maison Nivard-De Saint-Dizier, musÃ©e et site archÃ©ologique","Maison Nivard-De Saint-Dizier, musÃ©e et site archÃ©ologique",514 765-7284,514 765-7284,,maisonnivard-de-saint-dizier.com/,http://maisonnivard-de-saint-dizier.com/,"7244, boulevard LaSalle",7244 boulevard LaSalle,MontrÃ©al,Montreal,MontrÃ©al,MontrÃ©al,H4H 1R4,mndsd@ville.montreal.qc.ca,-73.582639,45.438645,http://maisonnivard-de-saint-dizier.com/exposition-permanente/,,http://maisonnivard-de-saint-dizier.com/activites-pour-groupes-scolaires/,,ArchÃ©ologie;Histoire,Archaeology;History,,
4191542d00cd73553e8676856632d76f,Maison Pierre-Chartrand,Maison Pierre-Chartrand,514 872-9814,514 872-9814,,ville.montreal.qc.ca/culture/maison-pierre-chartrand,http://ville.montreal.qc.ca/culture/en/maison-pierre-chartrand,"8000, boul. Gouin Est",8000 Gouin Boulevard East,MontrÃ©al,Montreal,MontrÃ©al,MontrÃ©al,H1E 1B5,maison_rp@ville.montreal.qc.ca,-73.5985,45.642563,,,,,Art,Art,,
7e693db149baa4a1b435c9c5b2282c83,Maison Rosalie-Cadron,Rosalie Cadron House,450 586-2727,450 586-0361 or 450 586-1575,,https://maisonrosaliecadron.org/,,"1997, rue Notre-Dame",1997 rue Notre-Dame,Lavaltrie,Lavaltrie,LanaudiÃ¨re,LanaudiÃ¨re,J5T 1S6,info@maisonrosaliecadron.org,-73.268565,45.899751,https://maisonrosaliecadron.org/category/expositions/,https://maisonrosaliecadron.org/category/expositions/,,,Histoire,History,,
7e3a4cfb37c92b44d243c1a27d502af2,"Maison Saint-Gabriel, musÃ©e et site historique","Maison Saint-Gabriel, Museum and Historic Site",514 935-8136,514 935-8136,,https://www.maisonsaintgabriel.ca/,https://www.maisonsaintgabriel.ca/en/,"2146, place Dublin",2146 Place Dublin,MontrÃ©al,Montreal,MontrÃ©al,MontrÃ©al,H3K 2A2,info@maisonsaintgabriel.ca,-73.555992,45.475944,http://www.maisonsaint-gabriel.qc.ca/fr/expositions-et-collections/expositions.php,http://www.maisonsaint-gabriel.qc.ca/en/expositions-et-collections/expositions.php,http://www.maisonsaint-gabriel.qc.ca/fr/education/education.php,http://www.maisonsaint-gabriel.qc.ca/en/education/education.php,Collections vivantes;Environnement;Histoire,Living collections;Environment;History,,
724a7e33d779fd0776d2eec03a4ed1e2,Maison Smith,Smith House (Friends of the Mountain),514 843-8240,514 843-8240,,www.lemontroyal.qc.ca/,https://www.lemontroyal.qc.ca/en,"1260, chemin Remembrance",1260 chemin Remembrance,MontrÃ©al,Montreal,MontrÃ©al,MontrÃ©al,H3H 1A2,info@lemontroyal.qc.ca,-73.593234,45.501598,,,,,Environnement;Histoire,Environment;History,,
ef47e97ffd9f7bb1b622655becee4deb,Manoir Boucher de Niverville,Manoir Boucher de Niverville,819 372-4531,819 372-4531,,https://www.cultur3r.com/lieux/manoir-boucher-de-niverville/,,"168, rue Bonaventure",168 rue Bonaventure,Trois-RiviÃ¨res,Trois-RiviÃ¨res,Mauricie,Mauricie,G9A 5K4,manoirdeniverville@v3r.net,-72.542746,46.34363,https://www.cultur3r.com/programmation/#selected=histoire,https://www.cultur3r.com/zone-prof/#selected=manoir-boucher-de-niverville,,,ArchÃ©ologie;Histoire,Archaeology;History,,
6e51a85d2c6eeb93ba5bb3decb1c6392,Manoir Mauvide-Genest,Manoir Mauvide-Genest,418 829-2630,418 829-2630,,https://www.manoirmauvidegenest.com/,,"4818, chemin Royal",4818 chemin Royal,Saint-Jean-de-l'Ãle-d'OrlÃ©ans,Saint-Jean-de-l'Ãle-d'OrlÃ©ans,RÃ©gion de QuÃ©bec,QuÃ©bec,G0A 3W0,info@manoirmauvidegenest.com,-70.904063,46.91359,https://www.manoirmauvidegenest.com/nos-expositions,,,,Histoire,History,,
22e1491822f20f47c0a280a321a6521c,Manoir seigneurial Fraser,Manoir seigneurial Fraser,418 867-3906,418 867-3906,,www.manoirfraser.com,http://www.manoirfraser.com/?lang=eng,"32, rue Fraser",32 rue Fraser CP 473,RiviÃ¨re-du-Loup,RiviÃ¨re-du-Loup,Bas-Saint-Laurent,Bas-Saint-Laurent,G5R 1C2,manoirfraser@videotron.ca,-69.538751,47.841361,,,,,Histoire,History,AccÃ¨s partiel,Partial access
e223615712597c6889f3cb4211dbf5da,MEM - Centre des mÃ©moires montrÃ©alaises,MEM - Centre des mÃ©moires montrÃ©alaises,514 872-3207,514 872-3207,,https://memmtl.ca/,https://memmtl.ca/en/,"335, Place d'Youville",335 Place D'Youville,MontrÃ©al,Montreal,MontrÃ©al,MontrÃ©al,H2Y 3T1,mem@montreal.ca,-73.555707,45.501024,https://memmtl.ca/pres-de-chez-vous,https://memmtl.ca/en/near-you,https://memmtl.ca/activites-educatives,https://memmtl.ca/en/educational-activities,Histoire,History,AccÃ¨s total;DÃ©ficience visuelle,Full access;Visual impairments
fcdf2d861b309477032349859330f9d3,Mhist-MusÃ©e d'histoire de Sherbrooke,La SociÃ©tÃ© d'histoire de Sherbrooke,819 821-5406,819 821-5406,,https://mhist.org/,https://mhist.org/en/,"275, rue Dufferin",275 rue Dufferin,Sherbrooke,Sherbrooke,Cantons-de-l'Est,Eastern Townships,J1H 4M5,info@mhist.org,-71.894848,45.405534,https://mhist.org/,https://mhist.org/expositions/,https://mhist.org/activites/,https://mhist.org/activites/,Histoire,History,,
c007b904b705b1653b765004af4d8e70,MinÃ©ro - MusÃ©e de Thetford | KB3,MinÃ©ro - MusÃ©e de Thetford | KB3,418 335-2123,418 335-2123,1 855 335-2123,https://museeminero.com/,,"711, boulevard Frontenac Ouest",711 boulevard Frontenac Ouest,Thetford Mines,Thetford Mines,ChaudiÃ¨re-Appalaches,ChaudiÃ¨re-Appalaches,G6G 7Y8,service.client@museemineralogique.com,-71.325268,46.096276,https://museeminero.com/nos-expositions/,http://www.museemineralogique.com/expositions-permanentes.html,http://www.museemineralogique.com/primaire.html,http://www.museemineralogique.com/primaire.html,Histoire;Sciences,History;Science,,
87f6dccc9a3aad1e327a4c83de357d92,MNS2 - MusÃ©e de la nature et des sciences de Sherbrooke,MNS2 - MusÃ©e de la nature et des sciences de Sherbrooke,819 564-3200,819 564-3200,1 877 434-3200,https://mns2.ca/,https://mns2.ca/en/,"225, rue Frontenac",225 rue Frontenac,Sherbrooke,Sherbrooke,Cantons-de-l'Est,Eastern Townships,J1H 1K1,info@mns2.ca,-71.895487,45.403311,https://mns2.ca/exhibitions-categories/a-laffiche/,https://mns2.ca/en/exhibitions-categories/current/,https://mns2.ca/groupes-scolaires-et-jeunesses/,https://mns2.ca/en/activites/,Sciences,Science,AccÃ¨s total;DÃ©ficience visuelle,Full access;Visual impairments
a9e133e61b9f056583e117f49b7550ff,Morrin Centre - The Literary and Historical Society of Quebec,Morrin Centre - The Literary and Historical Society of Quebec,418 694-9147,418 694-9147,,www.morrin.org/,http://www.morrin.org/en/,"44, chaussÃ©e des Ãcossais",44 chaussÃ©e des Ãcossais,QuÃ©bec,Quebec City,RÃ©gion de QuÃ©bec,QuÃ©bec,G1R 4H3,info@morrin.org,-71.210385,46.812759,http://www.morrin.org/visites/visite-decouverte,http://www.morrin.org/en/tours/discovery-tour,http://www.morrin.org/clienteles/visites-scolaires,http://www.morrin.org/en/clienteles/school-groups,Histoire,History,,
f319f23b1d50637a8f615b627d8a60be,Moulin des JÃ©suites de Charlesbourg,Moulin des JÃ©suites de Charlesbourg,418 624-7720,418 624-7720,,www.moulindesjesuites.org/,,"7960, boulevard Henri-Bourassa",7960 boulevard Henri-Bourassa,QuÃ©bec,Quebec City,RÃ©gion de QuÃ©bec,QuÃ©bec,G1H 3G3,direction@moulindesjesuites.org,-71.266896,46.862575,http://www.moulindesjesuites.org/expositions.html,http://www.moulindesjesuites.org/expositions.html,http://www.moulindesjesuites.org/activiteacutes-eacuteducatives-et-ludiques.html,http://www.moulindesjesuites.org/activiteacutes-eacuteducatives-et-ludiques.html,Histoire,History,AccÃ¨s total,Full access
982d915336dd5094adb595449bae288e,Moulin des Pionniers de La DorÃ©,Moulin des Pionniers de La DorÃ©,418 256-8242,418 256-8242,1 866 272-8242,www.moulindespionniers.com,,"4205, chemin des Pionniers",4205 chemin des Pionniers,La DorÃ©,La DorÃ©,SaguenayâLac-Saint-Jean,SaguenayâLac-Saint-Jean,G8J 1E4,moulindespionniers@live.ca,-72.645071,48.697609,http://moulindespionniers.com/,http://moulindespionniers.com/,https://www.moulindespionniers.com/zonescolaire/,https://www.moulindespionniers.com/zonescolaire/,Histoire,History,AccÃ¨s partiel,Partial access
289814d78570f8a96e77834287389962,Moulin Grenier,Moulin Grenier,"450 470-3001, poste 3436",450 470-3400,,https://www.ville.repentigny.qc.ca/vie-animee/patrimoine/moulins/grenier.html,,"912, rue Notre-Dame",912 rue Notre-Dame,Repentigny,Repentigny,LanaudiÃ¨re,LanaudiÃ¨re,J5Y 1C8,cultures@ville.repentigny.qc.ca,-73.417426,45.767747,,,,,Histoire,History,,
6646b1d9c1022d44993fb05b0146dbc5,Moulin LÃ©garÃ© et Espace musÃ©al du manoir Globensky,LÃ©garÃ© Mill and Espace musÃ©al du manoir Globensky,450 974-5170,450 974-5170,,https://www.vieuxsainteustache.com/,,"235, rue Saint-Eustache",235 rue Saint-Eustache,Saint-Eustache,Saint-Eustache,Laurentides,Laurentides,J7R 2L8,info@corporationdumoulinlegare.com,-73.895828,45.558435,,,http://www.vieuxsainteustache.com/scolaires.cfm,http://www.vieuxsainteustache.com/scolaires.cfm,Histoire,History,AccÃ¨s partiel,Partial access
9f5876c964e6fcae4b9e8177394d96b8,Moulin Michel de Gentilly,Moulin Michel de Gentilly,819 298-2882,819 298-2882,1 866 998-2882,https://moulinmichel.qc.ca/,https://moulinmichel.qc.ca/en/,"675, boulevard BÃ©cancour",675 boulevard BÃ©cancour,BÃ©cancour,BÃ©cancour,Centre-du-QuÃ©bec,Centre-du-QuÃ©bec,G9H 3S9,moulinmichel@ville.becancour.qc.ca,-72.247938,46.41339,http://moulinmichel.qc.ca/visitez-nous/,http://moulinmichel.qc.ca/en/programmation-et-activites/,,,Art;Histoire,Art;History,AccÃ¨s partiel;DÃ©ficience visuelle,Partial access;Visual impairments
