ï»¿NOM_MUN_COMPO,CODE_POSTAL_COMPO,PLACE_TOTAL_POUPON,PLACE_TOTAL,CODE_REGION_COMPO,INTERNET,PROVINCE,NOM,TYPE,REGION,ADRESSE,SUBV,telephone1,TELECOPIEUR1 
Blainville,J7C 0X4,10,62,15,dgadm@amisdabord.com,QC,CPE LES AMIS D'Ã...BORD!,CPE,15 - Laurentides,"4, boulevard de ChambÃ©ry",CR,(450) 621-5665,
Blainville,J7C 2L3,20,75,15,academiepasapas@outlook.com,QC,GARDERIE ACADÃMIE PAS Ã PAS,GARD,15 - Laurentides,"899, boulevard du CurÃ©-Labelle",,(450) 951-2241,(450) 951-8841
Blainville,J7C 0E9,15,80,15,garderieaquanemo.inc@gmail.com,QC,GARDERIE AQUA NÃMO INC.,GARD,15 - Laurentides,"94, rue Marie-Chapleau",,(450) 818-4332,
Blainville,J7C 2L3,10,79,15,villagepoupons@videotron.ca,QC,GARDERIE AU VILLAGE DES POUPONS II,GARD,15 - Laurentides,"909, boulevard du CurÃ©-Labelle",CR,(450) 433-9138,(450) 433-2308
Blainville,J7C 2H8,10,100,15,grenouillebleue@videotron.ca,QC,GARDERIE LA GRENOUILLE BLEUE,GARD,15 - Laurentides,"574, boulevard CurÃ©-Labelle, suite 100",CR,(450) 430-9889,(450) 430-9889
Blainville,J7B 1L4,10,78,15,21castillon@gmail.com,QC,GARDERIE LE CASTILLON INC.,GARD,15 - Laurentides,"21, boulevard de Fontainebleau",CR,(450) 437-9993,(450) 437-9963
Blainville,J7C 2J5,10,80,15,petit.theatre@videotron.ca,QC,GARDERIE LE PETIT THÃÃTRE INC.,GARD,15 - Laurentides,"693, boulevard du CurÃ©-Labelle",CR,(450) 433-2669,
Blainville,J7B 6B6,15,89,15,royaumeenfants@bellnet.ca,QC,GARDERIE LE ROYAUME DES ENFANTS,GARD,15 - Laurentides,"23, rue de Rochefort",CR,(450) 420-2424,(450) 420-2427
Blainville,J7C 2J5,10,64,15,janikejoly@hotmail.com,QC,GARDERIE LES COCCINELLES VERTES,GARD,15 - Laurentides,"681, boulevard du CurÃ©-Labelle, bureau 107",,(450) 437-2000,(450) 437-2000
Blainville,J7C 2H5,10,78,15,info@lespetitsdunord.com,QC,GARDERIE LES PETITS DU NORD INC.,GARD,15 - Laurentides,"493, boulevard CurÃ©-Labelle",,(450) 434-1222,(450) 434-1221
Blainville,J7C 6A8,15,80,15,garderiemonlac@videotron.ca,QC,GARDERIE MON LAC INC.,GARD,15 - Laurentides,"74, rue des Lotus",CR,(450) 433-2683,(450) 433-7545
Blainville,J7A 0A3,0,36,15,cyeghissian@emiblainville.com,QC,GARDERIE MONTESSORI INTERNATIONAL BLAINVILLE,GARD,15 - Laurentides,"325, chemin du Bas-Sainte-ThÃ©rÃ¨se, bureau 101",,(450) 965-7878,(450) 965-2291
Blainville,J7C 4K6,5,30,15,info@tresorsdenfance.ca,QC,GARDERIE TRÃSORS D'ENFANCE INC.,GARD,15 - Laurentides,"1185, boul. du CurÃ©-Labelle, local 1",,(450) 434-7985,
Blainville,J7B 2A4,10,80,15,info@garderielejardinvert.com,QC,GARDERIE ÃDUCATIVE LE JARDIN VERT,GARD,15 - Laurentides,"75, boulevard des ChÃ¢teaux, suite 321",,(450) 951-6769,
Blainville,J7C 2P2,15,85,15,garderielesbabioles@gmail.com,QC,GARDERIE ÃDUCATIVE LES BABIOLES INC.,GARD,15 - Laurentides,"1430, boulevard CurÃ©-Labelle",CR,(450) 420-0330,(450) 420-0302
Blainville,J7C 2M9,20,100,15,adminblainville@lespetitsvoyageursdunord.com,QC,GARDERIE ÃDUCATIVE LES PETITS VOYAGEURS DU NORD III INC.,GARD,15 - Laurentides,"1106 B, boulevard du CurÃ©-Labelle",CR,(450) 508-1822,
Blainville,J7C 3H5,15,80,15,garderieunmondeadecouvrir@gmail.com,QC,GARDERIE ÃDUCATIVE UN MONDE Ã DÃCOUVRIR,GARD,15 - Laurentides,"640, rue Nicole",CR,(450) 951-9199,
Blainville,J7C 2M8,5,30,15,nilopar.gomah@gmail.com,QC,GARDERIE ÃTOILE D'OR,GARD,15 - Laurentides,"1090, boulevard CurÃ©-Labelle",,(514) 712-9393,
Blainville,J7C 2L3,14,80,15,villagepoupons@videotron.ca,QC,"GARDERIE, AU VILLAGE DES POUPONS INC.",GARD,15 - Laurentides,"909A, boulevard du CurÃ©-Labelle",CR,(450) 433-9138,(450) 433-2308
Blainville,J7C 3J4,10,71,15,coffreajouetsblainville@videotron.ca,QC,GARDERIES COFFRE Ã JOUETS (BLAINVILLE) INC.,GARD,15 - Laurentides,"1126, boulevard du CurÃ©-Labelle",CR,(450) 818-8899,
Blainville,J7C 1C8,15,80,15,info@lagarderielesptitscoeurs.ca,QC,LA GARDERIE LES P'TITS COEURS,GARD,15 - Laurentides,"22, 19e Avenue Ouest",,(450) 951-6888,(450) 951-6887
Blainville,J7C 2H8,10,20,15,grenouillebleue@videotron.ca,QC,LA PETITE ACADÃMIE DE LA GRENOUILLE BLEUE,GARD,15 - Laurentides,"201-574, boulevard CurÃ©-Labelle",,(450) 430-9889,(450) 939-4112
Blainville,J7C 5N4,0,36,15,monique_lan@hotmail.com,QC,ÃCOLE PRÃ-MATERNELLE PETIT SOLEIL INC.,GARD,15 - Laurentides,"1031, rue Gilles-Vigneault, bureau 1",,(450) 979-9922,(450) 979-0422
Bois-des-Filion,J6Z 1K8,0,21,15,academiedescopains21@outlook.com,QC,ACADÃMIE DES COPAINS INC.,GARD,15 - Laurentides,"565B, boulevard Adolphe-Chapleau",,(450) 621-6001,
Bois-des-Filion,J6Z 4V4,10,60,15,dgadm@amisdabord.com,QC,CPE LES AMIS D'Ã...BORD!,CPE,15 - Laurentides,"763, avenue de l'ÃrabliÃ¨re",CR,(450) 621-5665,
Bois-des-Filion,J6Z 4P7,10,49,15,dgadm@amisdabord.com,QC,CPE LES AMIS D'Ã...BORD!,CPE,15 - Laurentides,"390, rue Joseph-Paquette",CR,(450) 621-8526,
Bois-des-Filion,J6Z 1H3,10,80,15,info@garderiepommedamour.com,QC,GARDERIE ÃDUCATIVE POMME D'AMOUR,GARD,15 - Laurentides,"380, boul. Adolphe-Chapleau",CR,(450) 965-1212,
Bois-des-Filion,J6Z 1K8,15,75,15,coffreajouetsbdf@videotron.ca,QC,GARDERIES COFFRE Ã JOUETS (BOIS-DES-FILION) INC.,GARD,15 - Laurentides,"655, boulevard Adolphe-Chapleau",CR,(450) 951-6196,(450) 951-9772
Bois-des-Filion,J6Z 1H7,10,50,15,garderie.palaisdesprecieux@yahoo.ca,QC,PALAIS DES PRÃCIEUX,GARD,15 - Laurentides,"412, boulevard Adolphe-Chapleau",,(514) 942-5667,
Boisbriand,J7H 1L8,10,62,15,sara-helene.labelle@cpeaupaysdestoutptits.com,QC,AU PAYS DES TOUT P'TITS,CPE,15 - Laurentides,"3255, rue de la Bastille",CR,"(450) 434-0909, poste 222",(450) 434-1310
Boisbriand,J7G 1A7,5,80,15,auxpetitesbulles@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE AUX PETITES BULLES,CPE,15 - Laurentides,"420, chemin de la Grande-CÃ´te",CR,(450) 979-4834,(450) 979-4506
Boisbriand,J7E 4H4,0,80,15,cpetash@gmail.com,QC,CENTRE DE LA PETITE ENFANCE JUIVE  QUÃBECOISE INSTALLATION 16,CPE,15 - Laurentides,"16, rue Beth-Halevy",CR,(450) 435-8539,
Boisbriand,J7E 4H4,15,80,15,cpetash@gmail.com,QC,CENTRE DE LA PETITE ENFANCE JUIVE QUÃBÃCOISE,CPE,15 - Laurentides,"255, rue Beth-Halevy",CR,(450) 419-4085,
Boisbriand,J7G 1M4,10,80,15,dg@cpepelucheetaventure.com,QC,CENTRE DE LA PETITE ENFANCE PELUCHE ET AVENTURE,CPE,15 - Laurentides,"65, rue PÃ©ladeau",CR,(450) 437-6275,(450) 420-9854
Boisbriand,J7E 4H4,0,80,15,garderiehalevy@gmail.com,QC,GARDERIE DES ENFANTS BETH HALEVY INC.,GARD,15 - Laurentides,"16, rue Beth Halevy, suite 1",,(450) 435-8539,
Boisbriand,J7H 0E8,10,80,15,valerie@petitsapprentissages.ca,QC,GARDERIE DES PETITS APPRENTIS DE BOISBRIAND INC.,GARD,15 - Laurentides,"6100, rue Doris-Lussier",,(450) 951-1760,
Boisbriand,J7E 4H4,0,80,15,garderietash252@gmail.com,QC,GARDERIE DES PETITS ENFANTS DE TASH INC.,GARD,15 - Laurentides,"251, rue Beth Halevy",,(450) 434-3312,
Boisbriand,J7H 0E8,20,100,15,valerie@petitsapprentissages.ca,QC,GARDERIE DES PETITS SAGES DE BOISBRIAND INC.,GARD,15 - Laurentides,"6000, rue Doris-Lussier",,(450) 433-0999,
Boisbriand,J7H 1H5,10,80,15,garderieeducative@bellnet.ca,QC,LA GARDERIE ÃDUCATIVE LA COCCINELLE INC.,GARD,15 - Laurentides,"3325, boulevard de la Grande-AllÃ©e",CR,(450) 435-2828,
Boisbriand,J7G 1A9,15,73,15,direction@valsedesfleurs.ca,QC,LA VALSE DES FLEURS,GARD,15 - Laurentides,"377, chemin de la Grande-CÃ´te",CR,(514) 984-2484,
Boisbriand,J7G 2M2,10,70,15,dg@cpetresorsboisbriand.com,QC,LES PETITS TRÃSORS DE BOISBRIAND,CPE,15 - Laurentides,"520, avenue Adrien Chartrand",CR,(450) 435-7567,(450) 435-1994
Boisbriand,J7G 3K7,10,80,15,les.petits.tresors@videotron.ca,QC,LES PETITS TRÃSORS DE BOISBRIAND,CPE,15 - Laurentides,"505, chemin de la Grande-CÃ´te",CR,(450) 435-7599,(450) 435-4732
Brownsburg-Chatham,J8G 2G3,5,57,15,comptabilite@lerevedecaillette.com,QC,LE RÃVE DE CAILLETTE,CPE,15 - Laurentides,"66, rue Aubin C.P. 203",CR,"(450) 562-6333, poste 222",(450) 562-9994
Deux-Montagnes,J7R 1J8,10,80,15,sgagnon@cpedm.ca,QC,CENTRE DE LA PETITE ENFANCE DES DEUX-MONTAGNES,CPE,15 - Laurentides,"825, rue de la Chapelle",CR,(450) 472-2355,
Deux-Montagnes,J7R 1W6,5,57,15,Marie-Kim@cpepetitspatriotes.com,QC,CPE LES PETITS PATRIOTES INC.,CPE,15 - Laurentides,"2105, rue Guy",CR,(450) 623-3302,
Deux-Montagnes,J7R 6H1,15,88,15,garegouille@videotron.ca,QC,GARDERIE LA GARE-GOUILLE INC.,GARD,15 - Laurentides,"1302, rue Baudouin",CR,(450) 623-5992,(450) 623-6779
Deux-Montagnes,J7R 1N5,15,100,15,pomcannelle1999@hotmail.com,QC,GARDERIE POM'CANNELLE INC.,GARD,15 - Laurentides,"1999, chemin d'Oka",CR,(450) 623-2228,(450) 623-9998
Deux-Montagnes,J7R 6B2,15,80,15,academie2montagnes@gmail.com,QC,GARDERIE ÃDUCATIVE ACADÃMIE DEUX MONTAGNES INC.,GARD,15 - Laurentides,"589, 20e Avenue",,(514) 900-0062,
Deux-Montagnes,J7R 6B2,15,100,15,mayzouzou@hotmail.com,QC,GARDERIE ÃDUCATIVE TAM-TAM INC.,GARD,15 - Laurentides,"635, 20e Avenue",CR,(450) 491-3999,
Gore,J0V 1K0,5,29,15,comptabilite@lerevedecaillette.com,QC,CENTRE DE LA PETITE ENFANCE LE RÃVE DE CAILLETTE,CPE,15 - Laurentides,"45, chemin Cambria",CR,"(450) 562-6333, poste 223",(450) 562-9994
Grenville,J0V 1J0,10,80,15,cpelapucealoreille@hotmail.com,QC,C.P.E. LA PUCE Ã L'OREILLE,CPE,15 - Laurentides,"321, rue Principale",CR,(819) 242-9693,(819) 242-5678
Kanesatake,J0N 1E0,5,40,15,simon.melissa@kanesatake.ca,QC,CENTRE POUR ENFANTS TSI RONTSWA'TA:KHWA,CPE,15 - Laurentides,"407-A, rue St-Michel",CR,"(450) 479-8373, poste 601",
Labelle,J0T 1H0,10,62,15,gmasson@lantretemps.com,QC,CENTRE DE LA PETITE ENFANCE L'ANTRE-TEMPS,CPE,15 - Laurentides,"61, rue de l'Ãglise",CR,(819) 686-9469,(819) 686-9336
Lachute,J8H 1M5,0,51,15,cpedesbonsamis@videotron.ca,QC,C.P.E. DES BONS AMIS,CPE,15 - Laurentides,"425, rue GrÃ¢ce",CR,(450) 562-3002,
Lachute,J8H 3R8,15,79,15,bellefeuille@nord-ouest.ca,QC,GARDERIE ÃDUCATIVE LE MOUTON NOIR INC.,GARD,15 - Laurentides,"135, rue Simon",CR,(450) 612-1017,(450) 409-3204
Lachute,J8H 3N6,25,100,15,,QC,GARDERIE ÃDUCATIVE LES TRÃSORS DE LOULOU,GARD,15 - Laurentides,"180, avenue Hamford",CR,,
Lachute,J8H 1M3,0,30,15,cpedesbonsamis@videotron.ca,QC,JARDIN DES BONS AMIS,CPE,15 - Laurentides,"393, rue GrÃ¢ce",CR,(450) 566-0827,
Lorraine,J6Z 3R8,10,74,15,garderie.chateaudesprecieux@yahoo.ca,QC,CHÃTEAU DES PRÃCIEUX,GARD,15 - Laurentides,"95, boulevard De Gaulle, place Lorraine",,(450) 978-7347,
Lorraine,J6Z 2T5,10,62,15,dg@cpepal.ca,QC,INSTALLATION LES AMIS DE LA COLLINE,CPE,15 - Laurentides,"70, rue Belfort",CR,(450) 965-3289,(450) 621-4397
Lorraine,J6Z 3X4,0,60,15,dg@cpepal.ca,QC,INSTALLATION LES AMIS DU PARC,CPE,15 - Laurentides,"12, boulevard de Bourbonne",CR,(514) 917-9411,(450) 965-0701
Lorraine,J7E 4H5,10,62,15,dg@cpepal.ca,QC,INSTALLATION LES AMIS DU RANG,CPE,15 - Laurentides,"601, chemin du rang St-FranÃ§ois",CR,(450) 965-3289,(450) 965-0701
Mirabel,J7N 1X8,5,49,15,cpebedondaine@bellnet.ca,QC,CENTRE DE LA PETITE ENFANCE BEDONDAINE,CPE,15 - Laurentides,"8260, rue Coursol",CR,(450) 475-8331,
Mirabel,J7N 2B9,5,65,15,cpebedondaine@bellnet.ca,QC,CENTRE DE LA PETITE ENFANCE BEDONDAINE,CPE,15 - Laurentides,"7800, rue PrÃ©vert",CR,(450) 475-6464,
Mirabel,J7N 1V4,20,80,15,cpebedondaine@bellnet.ca,QC,CENTRE DE LA PETITE ENFANCE BEDONDAINE,CPE,15 - Laurentides,"15365, rue Diane",CR,"(450) 475-6064, poste 1",
Mirabel,J7J 1E3,10,80,15,,QC,CENTRE DE LA PETITE ENFANCE LE PETIT ÃQUIPAGE,CPE,15 - Laurentides,"18105, rue Lapointe",CR,(450) 430-1771,(450) 430-9149
Mirabel,J7J 1J1,10,60,15,,QC,CENTRE DE LA PETITE ENFANCE LE PETIT ÃQUIPAGE,CPE,15 - Laurentides,"13295, rue de la Bretagne",CR,(450) 435-4494,(450) 435-7292
Mirabel,J7N 1E6,20,80,15,,QC,CENTRE DE LA PETITE ENFANCE LE PETIT ÃQUIPAGE 3,CPE,15 - Laurentides,"11735, rue Service A-3",CR,(450) 476-1818,(450) 430-9149
Mirabel,J7N 1N9,10,62,15,info@cpelescolibris.com,QC,CENTRE DE LA PETITE ENFANCE LES COLIBRIS,CPE,15 - Laurentides,"13790, rue Plouffe",CR,"(450) 436-8701, poste 101",(450) 436-9844
Mirabel,J7N 0A9,10,80,15,cpecolibris@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE LES COLIBRIS,CPE,15 - Laurentides,"13785, rue Latreille",CR,(450) 436-8701,(450) 436-9844
Mirabel,J7J 2C8,10,80,15,garderiemirabel1@hotmail.com,QC,ENFANCE POUR TOUS - GARDERIE MIRABEL 1,GARD,15 - Laurentides,"101-13950, rue de la Chapelle",,(450) 432-7777,
Mirabel,J7J 2C8,10,80,15,garderiemirabel2@hotmail.com,QC,ENFANCE POUR TOUS - GARDERIE MIRABEL 2,GARD,15 - Laurentides,"102-13950, rue de la Chapelle",,(450) 432-7777,
Mirabel,J7N 0R5,20,80,15,auxpetitspas@outlook.com,QC,GARDERIE AUX PETITS PAS DE MIRABEL INC.,GARD,15 - Laurentides,"11 200, rue du Cristal",CR,(579) 634-1822,
Mirabel,J7J 1L2,10,80,15,garderiebilingueyoupi@gmail.com,QC,GARDERIE BILINGUE YOUPI INC.,GARD,15 - Laurentides,"13699, boulevard du CurÃ©-Labelle",,(450) 437-4444,
Mirabel,J7N 1L6,20,80,15,info@tictactocsaintcanut.com,QC,GARDERIE EDUCATIVE BILINGUE TIC TAC TOC SAINT CANUT MIRABEL,GARD,15 - Laurentides,"106-9051, route Sir Wilfrid Laurier",,(450) 412-4466,
Mirabel,J7N 1P3,20,80,15,,QC,GARDERIE LA LA LAND II INC,GARD,15 - Laurentides,"13938, chemin Saint-Simon",,(514) 243-2569,
Mirabel,J7N 1P3,20,80,15,garderielalaland@gmail.com,QC,GARDERIE LA LA LAND INC.,GARD,15 - Laurentides,"13926, chemin Saint-Simon",,(514) 243-2569,
Mirabel,J7J 1H1,10,60,15,garderielebonroidagobert@outlook.com,QC,GARDERIE LE BON ROI DAGOBERT INC.,GARD,15 - Laurentides,"13479, boulevard CurÃ©-Labelle",,(514) 347-2806,
Mirabel,J7J 1L8,15,80,15,garderielelysdor@hotmail.com,QC,GARDERIE LE LYS D'OR INC.,GARD,15 - Laurentides,"17685, rue Charles",,(450) 951-4521,(450) 951-4522
Mirabel,J7N 0C6,10,100,15,jsciascia@amisdenemo.com,QC,GARDERIE LES ANGES DE NEMO INC.,GARD,15 - Laurentides,"9015, rue FranÃ§ois-Xavier-DesÃ¨ves",CR,(450) 414-4004,
Mirabel,J7J 1V7,10,50,15,garderie2@lesminisoleils.com,QC,GARDERIE LES MINI SOLEILS II INC.,GARD,15 - Laurentides,"17600, rue du Val-d'Espoir",,"(579) 637-6464, poste 2",
Mirabel,J7J 1V7,5,37,15,garderie@lesminisoleils.com,QC,GARDERIE LES MINI SOLEILS INC.,GARD,15 - Laurentides,"17610, rue du Val-d'Espoir",CR,(450) 419-4048,(450) 419-4582
Mirabel,J7J 0K7,10,80,15,info@garderielpse.ca,QC,GARDERIE LES P'TITS SOLEILS ENCHANTÃS 3 INC.,GARD,15 - Laurentides,"16610, rue Notre-Dame",,"(450) 420-2042, poste 5",(450) 951-2585
Mirabel,J7J 2J2,10,80,15,,QC,GARDERIE LES P'TITS SOLEILS ENCHANTÃS INC.,GARD,15 - Laurentides,"17965, rue Notre-Dame",CR,(450) 433-3777,(450) 433-3707
Mirabel,J7N 1K6,5,37,15,jbriakli@hotmail.com,QC,GARDERIE ÃDUCATIVE LA FÃE DES ÃTOILES INC.,GARD,15 - Laurentides,"10010, boulevard Saint-Canut",,(514) 912-9499,
Mirabel,J7J 1H8,12,90,15,pkalmbach@sympatico.ca,QC,GARDERIE ÃDUCATIVE LA PETITE ÃCOLE DE MIRABEL INC.,GARD,15 - Laurentides,"18590, rue Charles",CR,(450) 818-2421,(450) 229-0542
Mirabel,J7J 1H1,15,85,15,garderietrottinette@gmail.com,QC,GARDERIE ÃDUCATIVE LA TROTTINETTE INC.,GARD,15 - Laurentides,"13315, boulevard CurÃ©-Labelle",CR,(514) 895-3637,(450) 622-1058
Mirabel,J7J 1S6,10,68,15,coffreajouetsmirabel@videotron.ca,QC,GARDERIES COFFRE A JOUETS (MIRABEL) INC.,GARD,15 - Laurentides,"10110, rue du Plein-Air",CR,(450) 979-7255,
Mirabel,J7J 1G9,15,80,15,coordonnatrice@garderiemagierouette.com,QC,LA GARDERIE MAGIE-ROUETTE,GARD,15 - Laurentides,"13210, boulevard du CurÃ©-Labelle",,(450) 818-1530,(450) 939-3583
Mirabel,J7N 1K9,15,77,15,lapetiteecoledestcanut@videotron.ca,QC,LA PETITE ÃCOLE DE ST-CANUT  INC.,GARD,15 - Laurentides,"101-9335, boulevard de St-Canut",CR,(450) 592-0878,(450) 592-0879
Mont-Blanc,J0T 2G0,5,47,15,,QC,CENTRE DE LA PETITE ENFANCE DES RIRES,CPE,15 - Laurentides,"23, rue de la Culture",CR,(819) 688-6884,(819) 688-6984
Mont-Laurier,J9L 3A1,20,80,15,ccote@cpelafourmiliere.com,QC,CENTRE DE LA PETITE ENFANCE LA FOURMILIÃRE,CPE,15 - Laurentides,"566, rue Panet",CR,(819) 623-7166,
Mont-Laurier,J9L 2J8,10,78,15,ccote@cpelafourmiliere.com,QC,CENTRE DE LA PETITE ENFANCE LA FOURMILIÃRE,CPE,15 - Laurentides,"699, rue Parent",CR,"(819) 623-7166, poste 225",(819) 623-3860
Mont-Laurier,J9L 2T9,10,72,15,direction@versachoux.org,QC,CENTRE DE LA PETITE ENFANCE LES VERS Ã CHOUX,CPE,15 - Laurentides,"404, rue Chasles",CR,(819) 623-4242,(819) 623-4464
Mont-Tremblant,J8E 2T3,5,66,15,cdesormeaux@cpedesrires.com,QC,CENTRE DE LA PETITE ENFANCE DES RIRES,CPE,15 - Laurentides,"720, boulevard du Docteur-Gervais",CR,(819) 425-7898,(819) 425-5888
Mont-Tremblant,J8E 3J8,5,39,15,gmasson@lantretemps.com,QC,CENTRE DE LA PETITE ENFANCE L'ANTRE-TEMPS,CPE,15 - Laurentides,"700, rue de Saint-Jovite",CR,(819) 425-9922,(819) 326-6613
Mont-Tremblant,J8E 1K2,15,83,15,info@cpemanitous.ca,QC,CENTRE Ã LA PETITE ENFANCE LES PETITS MANITOUS,CPE,15 - Laurentides,"142, rue du Couvent",CR,(819) 425-3955,(819) 425-6396
Mont-Tremblant,J8E 2T3,20,80,15,info@coucouhibou.ca,QC,GARDERIE COUCOU HIBOU,GARD,15 - Laurentides,"565, boul. du Docteur-Gervais",CR,(514) 813-0471,
Mont-Tremblant,J8E 2N5,0,28,15,,QC,GARDERIE-PRÃMATERNELLE KINDER INC.,GARD,15 - Laurentides,"1314, rue Labelle",,(819) 681-7416,
Morin-Heights,J0R 1H0,5,57,15,cpevaldesneiges@qc.aira.com,QC,CENTRE DE LA PETITE ENFANCE VAL DES NEIGES,CPE,15 - Laurentides,"867, chemin du Village",CR,(450) 226-2221,
Morin-Heights,J0R 1H0,0,44,15,denyse@chezdenyse.com,QC,SYSTÃME MONTESSORI CHEZ DENYSE,GARD,15 - Laurentides,"556, chemin du Village",,(450) 226-8369,
Notre-Dame-du-Laus,J0X 2M0,5,29,15,ndl.cpe@gmail.com,QC,CPE DE NOTRE-DAME-DU-LAUS,CPE,15 - Laurentides,"5, Chemin du Ruisseau Serpent",CR,,
Oka,J0N 1E0,0,49,15,dir.generale@cpefleurdepommier.ca,QC,CENTRE DE LA PETITE ENFANCE FLEUR DE POMMIER,CPE,15 - Laurentides,"1915, chemin d'Oka C.P. 398",CR,(450) 479-6364,(450) 479-6385
Oka,J0N 1E0,5,34,15,info@garderiecroquelavie.com,QC,GARDERIE CROQUE LA VIE INC.,GARD,15 - Laurentides,"135, rue Notre-Dame",,(450) 415-4258,(450) 415-4259
Oka,J0N 1E0,5,30,15,artyom.liana@yahoo.ca,QC,GARDERIE ÃDUCATIVE BILINGUE TIC TAC TOC OKA,GARD,15 - Laurentides,"127, rue Notre-Dame, local 3",,(450) 415-1112,
Piedmont,J0R 1K0,20,80,15,caroline.lapointe@carolineetsesamis.ca,QC,ATELIERS CAROLINE ET SES AMIS (PIEDMONT),GARD,15 - Laurentides,"895, boulevard des Laurentides",,(450) 504-4272,
Piedmont,J0R 1K0,10,80,15,,QC,CENTRE DE LA PETITE ENFANCE DE LA VALLÃE,CPE,15 - Laurentides,"755, rue Principale",CR,(450) 227-4416,
Pointe-Calumet,J0N 1G0,10,80,15,,QC,GARDERIE LA PETITE ÃCOLE DE POINTE-CALUMET,GARD,15 - Laurentides,"220, montÃ©e de la Baie",CR,,
Pointe-Calumet,J0N 1G4,10,60,15,cm@pointeetoilee.com,QC,GARDERIE LA POINTE ÃTOILÃE,GARD,15 - Laurentides,"1000, rue AndrÃ©-Soucy",CR,(450) 983-5550,(450) 472-9592
Pointe-Calumet,J0N 1G1,10,52,15,sgagnon@cpedm.ca,QC,LA PETITE RUCHE ENSOLEILÃE,CPE,15 - Laurentides,"820, boulevard de la Chapelle",CR,(450) 473-0875,(450) 473-7735
PrÃ©vost,J0R 1T0,0,42,15,caroline.lapointe@carolineetsesamis.ca,QC,ATELIERS ÃDUCATIFS CAROLINE ET SES AMIS INC.,GARD,15 - Laurentides,"2547, boul. du CurÃ©-Labelle, bureau 200",,(450) 516-1579,(819) 322-5508
PrÃ©vost,J0R 1T0,10,77,15,abridoux@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE L'ABRI-DOUX,CPE,15 - Laurentides,"1220, rue du Nord",CR,(450) 224-5523,(450) 224-4712
PrÃ©vost,J0R 1T0,9,68,15,abridoux@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE L'ABRI-DOUX,CPE,15 - Laurentides,"748, rue de la Station",CR,(450) 224-5523,(450) 224-4712
PrÃ©vost,J0R 1T0,20,80,15,,QC,CENTRE DE LA PETITE ENFANCE LES BONHEURS DE SOPHIE INSTALLATION DES PINS,CPE,15 - Laurentides,"225, rue des Pins",CR,,
PrÃ©vost,J0R 1T0,15,80,15,info@garderieclosdespetitshiboux.com,QC,GARDERIE CLOS DES PETITS HIBOUX,GARD,15 - Laurentides,"525, Clos-des-Ducs",,(450) 224-9999,
PrÃ©vost,J0R 1T0,10,62,15,info@petitshiboux.com,QC,GARDERIE CLOS DES PETITS HIBOUX 2,GARD,15 - Laurentides,"525, Clos-des-Ducs, bureau 101",,(450) 224-9999,
RiviÃ¨re-Rouge,J0T 1T0,10,80,15,dg@cpespb.ca,QC,CENTRE Ã LA PETITE ENFANCE STATION LES P'TITS BOURGEONS,CPE,15 - Laurentides,"241, rue Labelle Nord",CR,(819) 275-3000,(819) 275-5706
RosemÃ¨re,J7A 1L3,0,75,15,info@garderiebichou.com,QC,GARDERIE BICHOU,GARD,15 - Laurentides,"441A, chemin de la Grande-CÃ´te",CR,(450) 621-6869,
RosemÃ¨re,J7A 1T8,15,42,15,garderiederosemere@gmail.com,QC,GARDERIE DE ROSEMÃRE,GARD,15 - Laurentides,"328B, rue Pine",,(450) 621-5777,
RosemÃ¨re,J7A 1K5,5,39,15,garderielemondefantastique@gmail.com,QC,GARDERIE LE MONDE FANTASTIQUE D'ANAÃS INC.,GARD,15 - Laurentides,"352B, chemin de la Grand-CÃ´te",,(514) 430-8521,
RosemÃ¨re,J7A 2H4,30,90,15,,QC,GARDERIE LES PETITS DIAMANTS,GARD,15 - Laurentides,"250, boulevard Labelle",CR,(450) 430-1117,
RosemÃ¨re,J7A 0A5,10,72,15,nancy.beaulieu@cpelapetiteardoise.ca,QC,LA PETITE ARDOISE DE ROSEMÃRE,CPE,15 - Laurentides,"300, rue de Langloiserie",CR,(450) 437-8040,(450) 437-5177
RosemÃ¨re,J7A 4Z3,10,96,15,nancy.beaulieu@cpelapetiteardoise.ca,QC,LA PETITE ARDOISE DE ROSEMÃRE,CPE,15 - Laurentides,"10, rue des Bernaches",CR,(450) 437-8040,
RosemÃ¨re,J7A 1J1,5,57,15,info@lepetitpalaisenchante.com,QC,LE PETIT PALAIS ENCHANTÃ,GARD,15 - Laurentides,"250, chemin de la Grande-CÃ´te",,(514) 246-1514,
RosemÃ¨re,J7A 1K3,10,26,15,info@lepetitpalaisenchante.com,QC,LE PETIT PALAIS ENCHANTÃ II,GARD,15 - Laurentides,"328C, chemin de la grande cÃ´te",,(450) 621-0004,(450) 420-0002
RosemÃ¨re,J7A 4B4,20,78,15,Rosemere@achacunsonhistoire.com,QC,Ã CHACUN SON HISTOIRE - ROSEMÃRE,GARD,15 - Laurentides,"20 J, boulevard Bouthilier",,(450) 508-1800,
