variableID,Domaine,NomVariable,UniteMesure,AnneeDonne,Ville,noVariablePourFormule,Valeur 
6117,Routes,Population de l’agglomération de Montréal,habitants,2020,Montréal,VPOP900004,2 074 068
6155,Routes,Amortissement relatif au contrôle hivernal des routes,$,2014,Montréal,VTRA100001,12 453 949
6155,Routes,Amortissement relatif au contrôle hivernal des routes,$,2015,Montréal,VTRA100001,13 397 566
6155,Routes,Amortissement relatif au contrôle hivernal des routes,$,2016,Montréal,VTRA100001,12 687 387
6155,Routes,Amortissement relatif au contrôle hivernal des routes,$,2017,Montréal,VTRA100001,13 562 721
6155,Routes,Amortissement relatif au contrôle hivernal des routes,$,2018,Montréal,VTRA100001,11 507 293
6155,Routes,Amortissement relatif au contrôle hivernal des routes,$,2019,Montréal,VTRA100001,12 858 390
6155,Routes,Amortissement relatif au contrôle hivernal des routes,$,2020,Montréal,VTRA100001,9 805 518
6156,Routes,Amortissement relatif aux voies pavées,$,2014,Montréal,VTRA100002,142 510 499
6156,Routes,Amortissement relatif aux voies pavées,$,2015,Montréal,VTRA100002,149 553 075
6156,Routes,Amortissement relatif aux voies pavées,$,2016,Montréal,VTRA100002,159 221 711
6156,Routes,Amortissement relatif aux voies pavées,$,2017,Montréal,VTRA100002,166 971 649
6156,Routes,Amortissement relatif aux voies pavées,$,2018,Montréal,VTRA100002,171 497 432
6156,Routes,Amortissement relatif aux voies pavées,$,2019,Montréal,VTRA100002,171 307 365
6156,Routes,Amortissement relatif aux voies pavées,$,2020,Montréal,VTRA100002,179 315 055
6157,Routes,Coûts directs relatifs au contrôle hivernal des routes,$,2015,Montréal,VTRA100003,130 394 048
6157,Routes,Coûts directs relatifs au contrôle hivernal des routes,$,2016,Montréal,VTRA100003,128 080 008
6157,Routes,Coûts directs relatifs au contrôle hivernal des routes,$,2017,Montréal,VTRA100003,166 939 906
6157,Routes,Coûts directs relatifs au contrôle hivernal des routes,$,2018,Montréal,VTRA100003,175 308 452
6157,Routes,Coûts directs relatifs au contrôle hivernal des routes,$,2019,Montréal,VTRA100003,188 697 428
6157,Routes,Coûts directs relatifs au contrôle hivernal des routes,$,2020,Montréal,VTRA100003,167 763 039
6158,Routes,Coûts directs relatifs aux voies pavées,$,2014,Montréal,VTRA100004,105 109 177
6158,Routes,Coûts directs relatifs aux voies pavées,$,2015,Montréal,VTRA100004,109 291 566
6158,Routes,Coûts directs relatifs aux voies pavées,$,2016,Montréal,VTRA100004,115 803 956
6158,Routes,Coûts directs relatifs aux voies pavées,$,2017,Montréal,VTRA100004,122 838 223
6158,Routes,Coûts directs relatifs aux voies pavées,$,2018,Montréal,VTRA100004,118 722 495
6158,Routes,Coûts directs relatifs aux voies pavées,$,2019,Montréal,VTRA100004,117 862 338
6158,Routes,Coûts directs relatifs aux voies pavées,$,2020,Montréal,VTRA100004,122 300 595
6159,Routes,Coûts directs relatifs aux routes,$,2015,Montréal,VTRA100005,353 959 233
6159,Routes,Coûts directs relatifs aux routes,$,2016,Montréal,VTRA100005,367 810 891
6159,Routes,Coûts directs relatifs aux routes,$,2017,Montréal,VTRA100005,431 947 116
6159,Routes,Coûts directs relatifs aux routes,$,2018,Montréal,VTRA100005,437 866 834
6159,Routes,Coûts directs relatifs aux routes,$,2019,Montréal,VTRA100005,456 152 543
6159,Routes,Coûts directs relatifs aux routes,$,2020,Montréal,VTRA100005,445 040 423
6160,Routes,Nombre de kilomètres de voie,km,2014,Montréal,VTRA900006,11 560
6160,Routes,Nombre de kilomètres de voie,km,2015,Montréal,VTRA900006,11 520
6160,Routes,Nombre de kilomètres de voie,km,2016,Montréal,VTRA900006,11 329
6160,Routes,Nombre de kilomètres de voie,km,2017,Montréal,VTRA900006,11 436
6160,Routes,Nombre de kilomètres de voie,km,2018,Montréal,VTRA900006,11 436
6160,Routes,Nombre de kilomètres de voie,km,2019,Montréal,VTRA900006,11 876
6160,Routes,Nombre de kilomètres de voie,km,2020,Montréal,VTRA900006,11 876
6161,Routes,Amortissement relatif aux routes,$,2014,Montréal,VTRA100007,205 272 310
6161,Routes,Amortissement relatif aux routes,$,2015,Montréal,VTRA100007,215 131 773
6161,Routes,Amortissement relatif aux routes,$,2016,Montréal,VTRA100007,226 254 137
6161,Routes,Amortissement relatif aux routes,$,2017,Montréal,VTRA100007,238 519 975
6161,Routes,Amortissement relatif aux routes,$,2018,Montréal,VTRA100007,244 760 074
6161,Routes,Amortissement relatif aux routes,$,2019,Montréal,VTRA100007,251 706 943
6161,Routes,Amortissement relatif aux routes,$,2020,Montréal,VTRA100007,262 016 690
6166,Routes,Nombre de kilomètres de voie pavée,km,2014,Montréal,VTRA900012,11 560
6166,Routes,Nombre de kilomètres de voie pavée,km,2015,Montréal,VTRA900012,11 520
6166,Routes,Nombre de kilomètres de voie pavée,km,2016,Montréal,VTRA900012,11 329
6166,Routes,Nombre de kilomètres de voie pavée,km,2017,Montréal,VTRA900012,11 436
6166,Routes,Nombre de kilomètres de voie pavée,km,2018,Montréal,VTRA900012,11 436
6166,Routes,Nombre de kilomètres de voie pavée,km,2019,Montréal,VTRA900012,11 392
6166,Routes,Nombre de kilomètres de voie pavée,km,2020,Montréal,VTRA900012,11 392
6167,Routes,Nombre de kilomètres de voie pavée en bon ou très bon état,km,2014,Montréal,VTRA900013,4 411
6167,Routes,Nombre de kilomètres de voie pavée en bon ou très bon état,km,2015,Montréal,VTRA900013,3 317
6167,Routes,Nombre de kilomètres de voie pavée en bon ou très bon état,km,2016,Montréal,VTRA900013,3 341
6167,Routes,Nombre de kilomètres de voie pavée en bon ou très bon état,km,2017,Montréal,VTRA900013,3 392
6167,Routes,Nombre de kilomètres de voie pavée en bon ou très bon état,km,2018,Montréal,VTRA900013,4 515
6167,Routes,Nombre de kilomètres de voie pavée en bon ou très bon état,km,2019,Montréal,VTRA900013,4 498
6167,Routes,Nombre de kilomètres de voie pavée en bon ou très bon état,km,2020,Montréal,VTRA900013,5247
6168,Routes,Nombre de ponts ponceaux et viaducs,Quantité,2014,Montréal,VTRA900014,314
6168,Routes,Nombre de ponts ponceaux et viaducs,Quantité,2015,Montréal,VTRA900014,314
6168,Routes,Nombre de ponts ponceaux et viaducs,Quantité,2016,Montréal,VTRA900014,308
6168,Routes,Nombre de ponts ponceaux et viaducs,Quantité,2017,Montréal,VTRA900014,300
6168,Routes,Nombre de ponts ponceaux et viaducs,Quantité,2018,Montréal,VTRA900014,315
6168,Routes,Nombre de ponts ponceaux et viaducs,Quantité,2019,Montréal,VTRA900014,312
6168,Routes,Nombre de ponts ponceaux et viaducs,Quantité,2020,Montréal,VTRA900014,305
6169,Routes,Nombre de ponts ponceaux et viaducs en bon ou très bon état,Quantité,2014,Montréal,VTRA900015,223
6169,Routes,Nombre de ponts ponceaux et viaducs en bon ou très bon état,Quantité,2015,Montréal,VTRA900015,223
6169,Routes,Nombre de ponts ponceaux et viaducs en bon ou très bon état,Quantité,2016,Montréal,VTRA900015,212
6169,Routes,Nombre de ponts ponceaux et viaducs en bon ou très bon état,Quantité,2017,Montréal,VTRA900015,208
6169,Routes,Nombre de ponts ponceaux et viaducs en bon ou très bon état,Quantité,2018,Montréal,VTRA900015,222
6169,Routes,Nombre de ponts ponceaux et viaducs en bon ou très bon état,Quantité,2019,Montréal,VTRA900015,217
6169,Routes,Nombre de ponts ponceaux et viaducs en bon ou très bon état,Quantité,2020,Montréal,VTRA900015,206
136030,Routes,Nombre de kilomètres de voie entretenue durant la saison hivernale,km,2014,Montréal,VTRA900053,11 560
136030,Routes,Nombre de kilomètres de voie entretenue durant la saison hivernale,km,2015,Montréal,VTRA900053,11 520
136030,Routes,Nombre de kilomètres de voie entretenue durant la saison hivernale,km,2016,Montréal,VTRA900053,11 329
136030,Routes,Nombre de kilomètres de voie entretenue durant la saison hivernale,km,2017,Montréal,VTRA900053,11 436
136030,Routes,Nombre de kilomètres de voie entretenue durant la saison hivernale,km,2018,Montréal,VTRA900053,11 436
136030,Routes,Nombre de kilomètres de voie entretenue durant la saison hivernale,km,2019,Montréal,VTRA900053,11 454
136030,Routes,Nombre de kilomètres de voie entretenue durant la saison hivernale,km,2020,Montréal,VTRA900053,11 392
109051,Routes,Nombre de collisions entre des véhicules sur la route,Quantité,2015,Montréal,VTRA900043,21 592
109051,Routes,Nombre de collisions entre des véhicules sur la route,Quantité,2016,Montréal,VTRA900043,21 683
109051,Routes,Nombre de collisions entre des véhicules sur la route,Quantité,2017,Montréal,VTRA900043,21 990
109051,Routes,Nombre de collisions entre des véhicules sur la route,Quantité,2018,Montréal,VTRA900043,21 391
109051,Routes,Nombre de collisions entre des véhicules sur la route,Quantité,2019,Montréal,VTRA900043,19 311
109051,Routes,Nombre de collisions entre des véhicules sur la route,Quantité,2020,Montréal,VTRA900043,13 273
6848,Routes,Coûts du soutien aux activités relatifs aux voies pavées,$,2014,Montréal,VTRA100025,29 569 943
6848,Routes,Coûts du soutien aux activités relatifs aux voies pavées,$,2015,Montréal,VTRA100025,35 891 339
6848,Routes,Coûts du soutien aux activités relatifs aux voies pavées,$,2016,Montréal,VTRA100025,35 922 986
6848,Routes,Coûts du soutien aux activités relatifs aux voies pavées,$,2017,Montréal,VTRA100025,25 556 103
6848,Routes,Coûts du soutien aux activités relatifs aux voies pavées,$,2018,Montréal,VTRA100025,23 763 286
6848,Routes,Coûts du soutien aux activités relatifs aux voies pavées,$,2019,Montréal,VTRA100025,23 842 492
6848,Routes,Coûts du soutien aux activités relatifs aux voies pavées,$,2020,Montréal,VTRA100025,23 829 977
6849,Routes,Coûts du soutien aux activités relatifs au contrôle hivernal des routes,$,2014,Montréal,VTRA100026,28 542 648
6849,Routes,Coûts du soutien aux activités relatifs au contrôle hivernal des routes,$,2015,Montréal,VTRA100026,32 372 883
6849,Routes,Coûts du soutien aux activités relatifs au contrôle hivernal des routes,$,2016,Montréal,VTRA100026,31 326 634
6849,Routes,Coûts du soutien aux activités relatifs au contrôle hivernal des routes,$,2017,Montréal,VTRA100026,27 253 959
6849,Routes,Coûts du soutien aux activités relatifs au contrôle hivernal des routes,$,2018,Montréal,VTRA100026,26 177 235
6849,Routes,Coûts du soutien aux activités relatifs au contrôle hivernal des routes,$,2019,Montréal,VTRA100026,30 096 613
6849,Routes,Coûts du soutien aux activités relatifs au contrôle hivernal des routes,$,2020,Montréal,VTRA100026,24 767 440
6850,Routes,Coûts du soutien aux activités relatifs aux routes,$,2014,Montréal,VTRA100027,86 766 242
6850,Routes,Coûts du soutien aux activités relatifs aux routes,$,2015,Montréal,VTRA100027,103 361 130
6850,Routes,Coûts du soutien aux activités relatifs aux routes,$,2016,Montréal,VTRA100027,102 589 578
6850,Routes,Coûts du soutien aux activités relatifs aux routes,$,2017,Montréal,VTRA100027,80 391 709
6850,Routes,Coûts du soutien aux activités relatifs aux routes,$,2018,Montréal,VTRA100027,76 353 619
6850,Routes,Coûts du soutien aux activités relatifs aux routes,$,2019,Montréal,VTRA100027,82 515 090
6850,Routes,Coûts du soutien aux activités relatifs aux routes,$,2020,Montréal,VTRA100027,70 856 463
6870,Routes,Revenus relatifs au contrôle hivernal des routes en provenance des autres municipalités,$,2014,Montréal,VTRA100028,200 094
6870,Routes,Revenus relatifs au contrôle hivernal des routes en provenance des autres municipalités,$,2015,Montréal,VTRA100028,13 936
6870,Routes,Revenus relatifs au contrôle hivernal des routes en provenance des autres municipalités,$,2016,Montréal,VTRA100028,13 936
6870,Routes,Revenus relatifs au contrôle hivernal des routes en provenance des autres municipalités,$,2017,Montréal,VTRA100028,0
6870,Routes,Revenus relatifs au contrôle hivernal des routes en provenance des autres municipalités,$,2018,Montréal,VTRA100028,13 936
6870,Routes,Revenus relatifs au contrôle hivernal des routes en provenance des autres municipalités,$,2019,Montréal,VTRA100028,0
6870,Routes,Revenus relatifs au contrôle hivernal des routes en provenance des autres municipalités,$,2020,Montréal,VTRA100028,0
6871,Routes,Revenus relatifs aux routes en provenance des autres municipalités,$,2014,Montréal,VTRA100029,200 094
6871,Routes,Revenus relatifs aux routes en provenance des autres municipalités,$,2015,Montréal,VTRA100029,15 694
6871,Routes,Revenus relatifs aux routes en provenance des autres municipalités,$,2016,Montréal,VTRA100029,15 694
6871,Routes,Revenus relatifs aux routes en provenance des autres municipalités,$,2017,Montréal,VTRA100029,0
6871,Routes,Revenus relatifs aux routes en provenance des autres municipalités,$,2018,Montréal,VTRA100029,15 694
6871,Routes,Revenus relatifs aux routes en provenance des autres municipalités,$,2019,Montréal,VTRA100029,0
6871,Routes,Revenus relatifs aux routes en provenance des autres municipalités,$,2020,Montréal,VTRA100029,0
6064,Sports et loisirs,Population de la Ville de Montréal,habitants,2014,Montréal,VPOP900002,1 731 245
6064,Sports et loisirs,Population de la Ville de Montréal,habitants,2015,Montréal,VPOP900002,1 753 034
6064,Sports et loisirs,Population de la Ville de Montréal,habitants,2016,Montréal,VPOP900002,1 765 616
6064,Sports et loisirs,Population de la Ville de Montréal,habitants,2017,Montréal,VPOP900002,1 777 058
6064,Sports et loisirs,Population de la Ville de Montréal,habitants,2018,Montréal,VPOP900002,1 757 366
6064,Sports et loisirs,Population de la Ville de Montréal,habitants,2019,Montréal,VPOP900002,1 801 546
6064,Sports et loisirs,Population de la Ville de Montréal,habitants,2020,Montréal,VPOP900002,1 825 208
6825,Sports et loisirs,Droits d’entrée pour les programmes et les installations de sports et loisirs,$,2014,Montréal,VSPL100021,11 832 218
6825,Sports et loisirs,Droits d’entrée pour les programmes et les installations de sports et loisirs,$,2015,Montréal,VSPL100021,11 508 442
6825,Sports et loisirs,Droits d’entrée pour les programmes et les installations de sports et loisirs,$,2016,Montréal,VSPL100021,12 056 510
6825,Sports et loisirs,Droits d’entrée pour les programmes et les installations de sports et loisirs,$,2017,Montréal,VSPL100021,13 023 936
6825,Sports et loisirs,Droits d’entrée pour les programmes et les installations de sports et loisirs,$,2018,Montréal,VSPL100021,12 597 935
6825,Sports et loisirs,Droits d’entrée pour les programmes et les installations de sports et loisirs,$,2019,Montréal,VSPL100021,13 264 160
6825,Sports et loisirs,Droits d’entrée pour les programmes et les installations de sports et loisirs,$,2020,Montréal,VSPL100021,7 219 851
6484,Sports et loisirs,Coûts directs des programmes de sports et loisirs,$,2014,Montréal,VSPL100005,92 905 691
6484,Sports et loisirs,Coûts directs des programmes de sports et loisirs,$,2015,Montréal,VSPL100005,104 782 178
6484,Sports et loisirs,Coûts directs des programmes de sports et loisirs,$,2016,Montréal,VSPL100005,107 903 331
6484,Sports et loisirs,Coûts directs des programmes de sports et loisirs,$,2017,Montréal,VSPL100005,116 322 607
6484,Sports et loisirs,Coûts directs des programmes de sports et loisirs,$,2018,Montréal,VSPL100005,106 025 696
6484,Sports et loisirs,Coûts directs des programmes de sports et loisirs,$,2019,Montréal,VSPL100005,108 904 135
6484,Sports et loisirs,Coûts directs des programmes de sports et loisirs,$,2020,Montréal,VSPL100005,104 253 487
6485,Sports et loisirs,Coûts des activités de soutien des programmes de sports et loisirs,$,2014,Montréal,VSPL100006,21 267 415
6485,Sports et loisirs,Coûts des activités de soutien des programmes de sports et loisirs,$,2015,Montréal,VSPL100006,24 139 039
6485,Sports et loisirs,Coûts des activités de soutien des programmes de sports et loisirs,$,2016,Montréal,VSPL100006,24 129 285
6485,Sports et loisirs,Coûts des activités de soutien des programmes de sports et loisirs,$,2017,Montréal,VSPL100006,19 334 801
6485,Sports et loisirs,Coûts des activités de soutien des programmes de sports et loisirs,$,2018,Montréal,VSPL100006,18 906 792
6485,Sports et loisirs,Coûts des activités de soutien des programmes de sports et loisirs,$,2019,Montréal,VSPL100006,19 786 563
6485,Sports et loisirs,Coûts des activités de soutien des programmes de sports et loisirs,$,2020,Montréal,VSPL100006,19 330 176
6488,Sports et loisirs,Coûts directs des installations de sports et loisirs,$,2014,Montréal,VSPL100009,73 833 507
6488,Sports et loisirs,Coûts directs des installations de sports et loisirs,$,2015,Montréal,VSPL100009,73 502 030
6488,Sports et loisirs,Coûts directs des installations de sports et loisirs,$,2016,Montréal,VSPL100009,75 733 822
6488,Sports et loisirs,Coûts directs des installations de sports et loisirs,$,2017,Montréal,VSPL100009,76 853 329
6488,Sports et loisirs,Coûts directs des installations de sports et loisirs,$,2018,Montréal,VSPL100009,74 282 943
6488,Sports et loisirs,Coûts directs des installations de sports et loisirs,$,2019,Montréal,VSPL100009,72 386 277
6488,Sports et loisirs,Coûts directs des installations de sports et loisirs,$,2020,Montréal,VSPL100009,62 393 235
6395,Sports et loisirs,Coûts des activités de soutien des installations de sports et loisirs,$,2014,Montréal,VSPL100003,16 698 537
6395,Sports et loisirs,Coûts des activités de soutien des installations de sports et loisirs,$,2015,Montréal,VSPL100003,19 174 334
6395,Sports et loisirs,Coûts des activités de soutien des installations de sports et loisirs,$,2016,Montréal,VSPL100003,19 290 764
6395,Sports et loisirs,Coûts des activités de soutien des installations de sports et loisirs,$,2017,Montréal,VSPL100003,15 402 594
6395,Sports et loisirs,Coûts des activités de soutien des installations de sports et loisirs,$,2018,Montréal,VSPL100003,14 123 684
6395,Sports et loisirs,Coûts des activités de soutien des installations de sports et loisirs,$,2019,Montréal,VSPL100003,14 075 020
6395,Sports et loisirs,Coûts des activités de soutien des installations de sports et loisirs,$,2020,Montréal,VSPL100003,13 279 487
6064,Stationnement,Population de la Ville de Montréal,habitants,2014,Montréal,VPOP900002,1 731 245
6064,Stationnement,Population de la Ville de Montréal,habitants,2015,Montréal,VPOP900002,1 753 034
6064,Stationnement,Population de la Ville de Montréal,habitants,2016,Montréal,VPOP900002,1 765 616
6064,Stationnement,Population de la Ville de Montréal,habitants,2017,Montréal,VPOP900002,1 777 058
6064,Stationnement,Population de la Ville de Montréal,habitants,2018,Montréal,VPOP900002,1 757 366
6064,Stationnement,Population de la Ville de Montréal,habitants,2019,Montréal,VPOP900002,1 801 546
6064,Stationnement,Population de la Ville de Montréal,habitants,2020,Montréal,VPOP900002,1 825 208
6137,Stationnement,Nombre d’espaces de stationnement hors rue payants de Stationnement de Montréal,Quantité,2014,Montréal,VSTA900001,3 327
6137,Stationnement,Nombre d’espaces de stationnement hors rue payants de Stationnement de Montréal,Quantité,2015,Montréal,VSTA900001,3 273
6137,Stationnement,Nombre d’espaces de stationnement hors rue payants de Stationnement de Montréal,Quantité,2016,Montréal,VSTA900001,3 273
6137,Stationnement,Nombre d’espaces de stationnement hors rue payants de Stationnement de Montréal,Quantité,2017,Montréal,VSTA900001,3 273
6137,Stationnement,Nombre d’espaces de stationnement hors rue payants de Stationnement de Montréal,Quantité,2018,Montréal,VSTA900001,3 315
6137,Stationnement,Nombre d’espaces de stationnement hors rue payants de Stationnement de Montréal,Quantité,2019,Montréal,VSTA900001,3 098
6137,Stationnement,Nombre d’espaces de stationnement hors rue payants de Stationnement de Montréal,Quantité,2020,Montréal,VSTA900001,3 838
6139,Stationnement,Amortissement des espaces de stationnement payants sur rue hors rue et dans des structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,$,2014,Montréal,VSTA100002,2 220 973
6139,Stationnement,Amortissement des espaces de stationnement payants sur rue hors rue et dans des structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,$,2015,Montréal,VSTA100002,1 992 760
6139,Stationnement,Amortissement des espaces de stationnement payants sur rue hors rue et dans des structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,$,2016,Montréal,VSTA100002,1 343 837
6139,Stationnement,Amortissement des espaces de stationnement payants sur rue hors rue et dans des structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,$,2017,Montréal,VSTA100002,733 414
6139,Stationnement,Amortissement des espaces de stationnement payants sur rue hors rue et dans des structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,$,2018,Montréal,VSTA100002,292 399
6139,Stationnement,Amortissement des espaces de stationnement payants sur rue hors rue et dans des structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,$,2019,Montréal,VSTA100002,213 700
6139,Stationnement,Amortissement des espaces de stationnement payants sur rue hors rue et dans des structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,$,2020,Montréal,VSTA100002,860 423
6140,Stationnement,Coûts directs relatifs aux espaces de stationnement payants localisés dans des structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,$,2014,Montréal,VSTA100003,238 033
6140,Stationnement,Coûts directs relatifs aux espaces de stationnement payants localisés dans des structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,$,2015,Montréal,VSTA100003,179 943
6140,Stationnement,Coûts directs relatifs aux espaces de stationnement payants localisés dans des structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,$,2016,Montréal,VSTA100003,189 247
6140,Stationnement,Coûts directs relatifs aux espaces de stationnement payants localisés dans des structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,$,2017,Montréal,VSTA100003,194 533
6140,Stationnement,Coûts directs relatifs aux espaces de stationnement payants localisés dans des structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,$,2018,Montréal,VSTA100003,138 032
6140,Stationnement,Coûts directs relatifs aux espaces de stationnement payants localisés dans des structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,$,2019,Montréal,VSTA100003,113 961
6140,Stationnement,Coûts directs relatifs aux espaces de stationnement payants localisés dans des structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,$,2020,Montréal,VSTA100003,19 254
6141,Stationnement,Coûts directs relatifs aux espaces de stationnement payants hors rue de Stationnement de Montréal,$,2014,Montréal,VSTA100004,4 584 024
6141,Stationnement,Coûts directs relatifs aux espaces de stationnement payants hors rue de Stationnement de Montréal,$,2015,Montréal,VSTA100004,5 174 920
6141,Stationnement,Coûts directs relatifs aux espaces de stationnement payants hors rue de Stationnement de Montréal,$,2016,Montréal,VSTA100004,6 390 921
6141,Stationnement,Coûts directs relatifs aux espaces de stationnement payants hors rue de Stationnement de Montréal,$,2017,Montréal,VSTA100004,6 735 706
6141,Stationnement,Coûts directs relatifs aux espaces de stationnement payants hors rue de Stationnement de Montréal,$,2018,Montréal,VSTA100004,6 058 638
6141,Stationnement,Coûts directs relatifs aux espaces de stationnement payants hors rue de Stationnement de Montréal,$,2019,Montréal,VSTA100004,6 081 801
6141,Stationnement,Coûts directs relatifs aux espaces de stationnement payants hors rue de Stationnement de Montréal,$,2020,Montréal,VSTA100004,1 213 245
6142,Stationnement,Coûts directs relatifs aux espaces de stationnement payants sur rue de Stationnement de Montréal,$,2014,Montréal,VSTA100005,12 246 918
6142,Stationnement,Coûts directs relatifs aux espaces de stationnement payants sur rue de Stationnement de Montréal,$,2015,Montréal,VSTA100005,12 211 770
6142,Stationnement,Coûts directs relatifs aux espaces de stationnement payants sur rue de Stationnement de Montréal,$,2016,Montréal,VSTA100005,12 002 432
6142,Stationnement,Coûts directs relatifs aux espaces de stationnement payants sur rue de Stationnement de Montréal,$,2017,Montréal,VSTA100005,12 648 910
6142,Stationnement,Coûts directs relatifs aux espaces de stationnement payants sur rue de Stationnement de Montréal,$,2018,Montréal,VSTA100005,12 546 404
6142,Stationnement,Coûts directs relatifs aux espaces de stationnement payants sur rue de Stationnement de Montréal,$,2019,Montréal,VSTA100005,12 845 323
6142,Stationnement,Coûts directs relatifs aux espaces de stationnement payants sur rue de Stationnement de Montréal,$,2020,Montréal,VSTA100005,13 348 637
6143,Stationnement,Revenus de stationnement collectés dans des structures appartenant à la municipalité ou exploitées par la municipalité par Stationnement de Montréal,$,2014,Montréal,VSTA100006,507 020
6143,Stationnement,Revenus de stationnement collectés dans des structures appartenant à la municipalité ou exploitées par la municipalité par Stationnement de Montréal,$,2015,Montréal,VSTA100006,443 150
6143,Stationnement,Revenus de stationnement collectés dans des structures appartenant à la municipalité ou exploitées par la municipalité par Stationnement de Montréal,$,2016,Montréal,VSTA100006,455 428
6143,Stationnement,Revenus de stationnement collectés dans des structures appartenant à la municipalité ou exploitées par la municipalité par Stationnement de Montréal,$,2017,Montréal,VSTA100006,458 726
6143,Stationnement,Revenus de stationnement collectés dans des structures appartenant à la municipalité ou exploitées par la municipalité par Stationnement de Montréal,$,2018,Montréal,VSTA100006,411 909
6143,Stationnement,Revenus de stationnement collectés dans des structures appartenant à la municipalité ou exploitées par la municipalité par Stationnement de Montréal,$,2019,Montréal,VSTA100006,410 244
6143,Stationnement,Revenus de stationnement collectés dans des structures appartenant à la municipalité ou exploitées par la municipalité par Stationnement de Montréal,$,2020,Montréal,VSTA100006,83 464
6144,Stationnement,Revenus de stationnement sur rue et hors rue collectés par l’arrondissement Verdun,$,2014,Montréal,VSTA100007,1 973 714
6144,Stationnement,Revenus de stationnement sur rue et hors rue collectés par l’arrondissement Verdun,$,2015,Montréal,VSTA100007,
6144,Stationnement,Revenus de stationnement sur rue et hors rue collectés par l’arrondissement Verdun,$,2016,Montréal,VSTA100007,
6144,Stationnement,Revenus de stationnement sur rue et hors rue collectés par l’arrondissement Verdun,$,2017,Montréal,VSTA100007,8 545
6144,Stationnement,Revenus de stationnement sur rue et hors rue collectés par l’arrondissement Verdun,$,2018,Montréal,VSTA100007,9 611
6144,Stationnement,Revenus de stationnement sur rue et hors rue collectés par l’arrondissement Verdun,$,2019,Montréal,VSTA100007,11 484
6144,Stationnement,Revenus de stationnement sur rue et hors rue collectés par l’arrondissement Verdun,$,2020,Montréal,VSTA100007,21 206
6145,Stationnement,Revenus de stationnement sur rue collectés par Stationnement de Montréal,$,2014,Montréal,VSTA100008,64 584 069
6145,Stationnement,Revenus de stationnement sur rue collectés par Stationnement de Montréal,$,2015,Montréal,VSTA100008,64 647 503
6145,Stationnement,Revenus de stationnement sur rue collectés par Stationnement de Montréal,$,2016,Montréal,VSTA100008,63 392 217
6145,Stationnement,Revenus de stationnement sur rue collectés par Stationnement de Montréal,$,2017,Montréal,VSTA100008,62 773 163
6145,Stationnement,Revenus de stationnement sur rue collectés par Stationnement de Montréal,$,2018,Montréal,VSTA100008,61 506 415
6145,Stationnement,Revenus de stationnement sur rue collectés par Stationnement de Montréal,$,2019,Montréal,VSTA100008,61 842 137
6145,Stationnement,Revenus de stationnement sur rue collectés par Stationnement de Montréal,$,2020,Montréal,VSTA100008,33 155 540
6146,Stationnement,Nombre d’espaces de stationnement payants dans les structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,Quantité,2014,Montréal,VSTA900009,1 454
6146,Stationnement,Nombre d’espaces de stationnement payants dans les structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,Quantité,2015,Montréal,VSTA900009,1 412
6146,Stationnement,Nombre d’espaces de stationnement payants dans les structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,Quantité,2016,Montréal,VSTA900009,1 412
6146,Stationnement,Nombre d’espaces de stationnement payants dans les structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,Quantité,2017,Montréal,VSTA900009,1 412
6146,Stationnement,Nombre d’espaces de stationnement payants dans les structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,Quantité,2018,Montréal,VSTA900009,870
6146,Stationnement,Nombre d’espaces de stationnement payants dans les structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,Quantité,2019,Montréal,VSTA900009,762
6146,Stationnement,Nombre d’espaces de stationnement payants dans les structures appartenant à la municipalité ou exploitées par la municipalité de Stationnement de Montréal,Quantité,2020,Montréal,VSTA900009,22
6147,Stationnement,Nombre d’espaces de stationnement sur rue payants de Stationnement de Montréal,Quantité,2014,Montréal,VSTA900010,18 314
6147,Stationnement,Nombre d’espaces de stationnement sur rue payants de Stationnement de Montréal,Quantité,2015,Montréal,VSTA900010,18 941
