KPIID,Domaine,NomIndicateur,UniteMesure,noIndicateur,TypeIndicateur,ville,DateDonnee,Calcul,Valeur
2475,Immeubles,Superficie des bâtiments municipaux,pi2,FCLT805,REMC,Montréal,2017,VIMM900006,30 393 941
2475,Immeubles,Superficie des bâtiments municipaux,pi2,FCLT805,REMC,Montréal,2018,VIMM900006,30 361 840
2475,Immeubles,Superficie des bâtiments municipaux,pi2,FCLT805,REMC,Montréal,2019,VIMM900006,30 361 840
2475,Immeubles,Superficie des bâtiments municipaux,pi2,FCLT805,REMC,Montréal,2020,VIMM900006,30 411 937
2418,Incendie,Nombre d’employés affectés aux opérations de lutte contre les incendies pour 1 000 habitants,Quantité,FIRE212,REMC,Montréal,2014,VINC900017 / ( VPOP900004 / 1000 ),"1,2282"
2418,Incendie,Nombre d’employés affectés aux opérations de lutte contre les incendies pour 1 000 habitants,Quantité,FIRE212,REMC,Montréal,2015,VINC900017 / ( VPOP900004 / 1000 ),"1,2124"
2418,Incendie,Nombre d’employés affectés aux opérations de lutte contre les incendies pour 1 000 habitants,Quantité,FIRE212,REMC,Montréal,2016,VINC900017 / ( VPOP900004 / 1000 ),"1,1885"
2418,Incendie,Nombre d’employés affectés aux opérations de lutte contre les incendies pour 1 000 habitants,Quantité,FIRE212,REMC,Montréal,2017,VINC900017 / ( VPOP900004 / 1000 ),"1,1703"
2418,Incendie,Nombre d’employés affectés aux opérations de lutte contre les incendies pour 1 000 habitants,Quantité,FIRE212,REMC,Montréal,2018,VINC900017 / ( VPOP900004 / 1000 ),"1,1801"
2418,Incendie,Nombre d’employés affectés aux opérations de lutte contre les incendies pour 1 000 habitants,Quantité,FIRE212,REMC,Montréal,2019,VINC900017 / ( VPOP900004 / 1000 ),"1,147"
2418,Incendie,Nombre d’employés affectés aux opérations de lutte contre les incendies pour 1 000 habitants,Quantité,FIRE212,REMC,Montréal,2020,VINC900017 / ( VPOP900004 / 1000 ),"1,155"
2435,Incendie,Temps de réponse du service des incendies au 90e percentile (zone urbaine),minutes,FIRE407,REMC,Montréal,2014,VINC900023,00:06:50
2435,Incendie,Temps de réponse du service des incendies au 90e percentile (zone urbaine),minutes,FIRE407,REMC,Montréal,2015,VINC900023,00:06:49
2435,Incendie,Temps de réponse du service des incendies au 90e percentile (zone urbaine),minutes,FIRE407,REMC,Montréal,2016,VINC900023,00:06:45
2435,Incendie,Temps de réponse du service des incendies au 90e percentile (zone urbaine),minutes,FIRE407,REMC,Montréal,2017,VINC900023,00:06:43
2435,Incendie,Temps de réponse du service des incendies au 90e percentile (zone urbaine),minutes,FIRE407,REMC,Montréal,2018,VINC900023,00:06:50
2435,Incendie,Temps de réponse du service des incendies au 90e percentile (zone urbaine),minutes,FIRE407,REMC,Montréal,2019,VINC900023,00:06:51
2435,Incendie,Temps de réponse du service des incendies au 90e percentile (zone urbaine),minutes,FIRE407,REMC,Montréal,2020,VINC900023,00:06:48
2455,Incendie,Nombre d’employés affectés aux activités de prévention pour 1 000 habitants,Quantité,FIRE213,REMC,Montréal,2015,VINC900020 / ( VPOP900004 / 1000 ),"0,0511"
2455,Incendie,Nombre d’employés affectés aux activités de prévention pour 1 000 habitants,Quantité,FIRE213,REMC,Montréal,2016,VINC900020 / ( VPOP900004 / 1000 ),"0,0492"
2455,Incendie,Nombre d’employés affectés aux activités de prévention pour 1 000 habitants,Quantité,FIRE213,REMC,Montréal,2017,VINC900020 / ( VPOP900004 / 1000 ),"0,0543"
2455,Incendie,Nombre d’employés affectés aux activités de prévention pour 1 000 habitants,Quantité,FIRE213,REMC,Montréal,2018,VINC900020 / ( VPOP900004 / 1000 ),"0,048"
2455,Incendie,Nombre d’employés affectés aux activités de prévention pour 1 000 habitants,Quantité,FIRE213,REMC,Montréal,2019,VINC900020 / ( VPOP900004 / 1000 ),"0,045"
2455,Incendie,Nombre d’employés affectés aux activités de prévention pour 1 000 habitants,Quantité,FIRE213,REMC,Montréal,2020,VINC900020 / ( VPOP900004 / 1000 ),"0,044"
2477,Incendie,Nombre d’employés affectés aux activités d’éducation du public pour 1 000 habitants,Quantité,FIRE214,REMC,Montréal,2015,VINC900014 / ( VPOP900004 / 1000 ),"0,0065"
2477,Incendie,Nombre d’employés affectés aux activités d’éducation du public pour 1 000 habitants,Quantité,FIRE214,REMC,Montréal,2016,VINC900014 / ( VPOP900004 / 1000 ),"0,0065"
2477,Incendie,Nombre d’employés affectés aux activités d’éducation du public pour 1 000 habitants,Quantité,FIRE214,REMC,Montréal,2017,VINC900014 / ( VPOP900004 / 1000 ),"0,0064"
2477,Incendie,Nombre d’employés affectés aux activités d’éducation du public pour 1 000 habitants,Quantité,FIRE214,REMC,Montréal,2018,VINC900014 / ( VPOP900004 / 1000 ),"0,004"
2477,Incendie,Nombre d’employés affectés aux activités d’éducation du public pour 1 000 habitants,Quantité,FIRE214,REMC,Montréal,2019,VINC900014 / ( VPOP900004 / 1000 ),"0,003"
2477,Incendie,Nombre d’employés affectés aux activités d’éducation du public pour 1 000 habitants,Quantité,FIRE214,REMC,Montréal,2020,VINC900014 / ( VPOP900004 / 1000 ),"0,003"
2478,Incendie,Nombre d’employés affectés aux activités de formation pour 1 000 habitants,Quantité,FIRE216,REMC,Montréal,2015,VINC900010 / ( VPOP900004 / 1000 ),"0,011"
2478,Incendie,Nombre d’employés affectés aux activités de formation pour 1 000 habitants,Quantité,FIRE216,REMC,Montréal,2016,VINC900010 / ( VPOP900004 / 1000 ),"0,0109"
2478,Incendie,Nombre d’employés affectés aux activités de formation pour 1 000 habitants,Quantité,FIRE216,REMC,Montréal,2017,VINC900010 / ( VPOP900004 / 1000 ),"0,0128"
2478,Incendie,Nombre d’employés affectés aux activités de formation pour 1 000 habitants,Quantité,FIRE216,REMC,Montréal,2018,VINC900010 / ( VPOP900004 / 1000 ),"0,0125"
2478,Incendie,Nombre d’employés affectés aux activités de formation pour 1 000 habitants,Quantité,FIRE216,REMC,Montréal,2019,VINC900010 / ( VPOP900004 / 1000 ),"0,012"
2478,Incendie,Nombre d’employés affectés aux activités de formation pour 1 000 habitants,Quantité,FIRE216,REMC,Montréal,2020,VINC900010 / ( VPOP900004 / 1000 ),"0,012"
2479,Incendie,Masse salariale du service des incendies par habitant,$,FIRE220,REMC,Montréal,2015,VINC100018 / VPOP900004,"159,4602"
2479,Incendie,Masse salariale du service des incendies par habitant,$,FIRE220,REMC,Montréal,2016,VINC100018 / VPOP900004,"160,24"
2479,Incendie,Masse salariale du service des incendies par habitant,$,FIRE220,REMC,Montréal,2017,VINC100018 / VPOP900004,"173,3"
2479,Incendie,Masse salariale du service des incendies par habitant,$,FIRE220,REMC,Montréal,2018,VINC100018 / VPOP900004,"165,67"
2479,Incendie,Masse salariale du service des incendies par habitant,$,FIRE220,REMC,Montréal,2019,VINC100018 / VPOP900004,"164,97"
2479,Incendie,Masse salariale du service des incendies par habitant,$,FIRE220,REMC,Montréal,2020,VINC100018 / VPOP900004,"166,8"
2483,Incendie,Nombre de décès liés à des incendies résidentiels pour 100 000 habitants,Quantité,FIRE110,REMC,Montréal,2014,VINC900005 / ( VPOP900004 / 100000 ),"0,46"
2483,Incendie,Nombre de décès liés à des incendies résidentiels pour 100 000 habitants,Quantité,FIRE110,REMC,Montréal,2015,VINC900005 / ( VPOP900004 / 100000 ),"0,35"
2483,Incendie,Nombre de décès liés à des incendies résidentiels pour 100 000 habitants,Quantité,FIRE110,REMC,Montréal,2016,VINC900005 / ( VPOP900004 / 100000 ),"0,35"
2483,Incendie,Nombre de décès liés à des incendies résidentiels pour 100 000 habitants,Quantité,FIRE110,REMC,Montréal,2017,VINC900005 / ( VPOP900004 / 100000 ),"0,64"
2483,Incendie,Nombre de décès liés à des incendies résidentiels pour 100 000 habitants,Quantité,FIRE110,REMC,Montréal,2018,VINC900005 / ( VPOP900004 / 100000 ),"0,35"
2483,Incendie,Nombre de décès liés à des incendies résidentiels pour 100 000 habitants,Quantité,FIRE110,REMC,Montréal,2019,VINC900005 / ( VPOP900004 / 100000 ),"0,54"
2483,Incendie,Nombre de décès liés à des incendies résidentiels pour 100 000 habitants,Quantité,FIRE110,REMC,Montréal,2020,VINC900005 / ( VPOP900004 / 100000 ),"0,39"
2484,Incendie,Nombre d’heures de véhicules d’incendie en service dotés de personnel par habitant,heure,FIRE230,REMC,Montréal,2014,VINC900003 / VPOP900004,"0,6788"
2484,Incendie,Nombre d’heures de véhicules d’incendie en service dotés de personnel par habitant,heure,FIRE230,REMC,Montréal,2015,VINC900003 / VPOP900004,"0,6797"
2484,Incendie,Nombre d’heures de véhicules d’incendie en service dotés de personnel par habitant,heure,FIRE230,REMC,Montréal,2016,VINC900003 / VPOP900004,"0,67"
2484,Incendie,Nombre d’heures de véhicules d’incendie en service dotés de personnel par habitant,heure,FIRE230,REMC,Montréal,2017,VINC900003 / VPOP900004,"0,65"
2484,Incendie,Nombre d’heures de véhicules d’incendie en service dotés de personnel par habitant,heure,FIRE230,REMC,Montréal,2018,VINC900003 / VPOP900004,"0,67"
2484,Incendie,Nombre d’heures de véhicules d’incendie en service dotés de personnel par habitant,heure,FIRE230,REMC,Montréal,2019,VINC900003 / VPOP900004,"0,65"
2484,Incendie,Nombre d’heures de véhicules d’incendie en service dotés de personnel par habitant,heure,FIRE230,REMC,Montréal,2020,VINC900003 / VPOP900004,"0,64"
2486,Incendie,Temps d’acheminement des pompiers au 90e percentile (zone urbaine),minutes,FIRE405,REMC,Montréal,2014,VINC900007,00:06:20
2486,Incendie,Temps d’acheminement des pompiers au 90e percentile (zone urbaine),minutes,FIRE405,REMC,Montréal,2015,VINC900007,00:06:18
2486,Incendie,Temps d’acheminement des pompiers au 90e percentile (zone urbaine),minutes,FIRE405,REMC,Montréal,2016,VINC900007,00:06:16
2486,Incendie,Temps d’acheminement des pompiers au 90e percentile (zone urbaine),minutes,FIRE405,REMC,Montréal,2017,VINC900007,00:06:18
2486,Incendie,Temps d’acheminement des pompiers au 90e percentile (zone urbaine),minutes,FIRE405,REMC,Montréal,2018,VINC900007,00:06:20
2486,Incendie,Temps d’acheminement des pompiers au 90e percentile (zone urbaine),minutes,FIRE405,REMC,Montréal,2019,VINC900007,00:06:24
2486,Incendie,Temps d’acheminement des pompiers au 90e percentile (zone urbaine),minutes,FIRE405,REMC,Montréal,2020,VINC900007,00:06:26
2495,Incendie,Nombre d’interventions pour 1 000 habitants,Quantité,FIRE240,REMC,Montréal,2014,VINC900021 / ( VPOP900004 / 1000 ),"63,89"
2495,Incendie,Nombre d’interventions pour 1 000 habitants,Quantité,FIRE240,REMC,Montréal,2015,VINC900021 / ( VPOP900004 / 1000 ),"63,6"
2495,Incendie,Nombre d’interventions pour 1 000 habitants,Quantité,FIRE240,REMC,Montréal,2016,VINC900021 / ( VPOP900004 / 1000 ),"65,38"
2495,Incendie,Nombre d’interventions pour 1 000 habitants,Quantité,FIRE240,REMC,Montréal,2017,VINC900021 / ( VPOP900004 / 1000 ),"65,02"
2495,Incendie,Nombre d’interventions pour 1 000 habitants,Quantité,FIRE240,REMC,Montréal,2018,VINC900021 / ( VPOP900004 / 1000 ),"63,95"
2495,Incendie,Nombre d’interventions pour 1 000 habitants,Quantité,FIRE240,REMC,Montréal,2019,VINC900021 / ( VPOP900004 / 1000 ),"61,36"
2495,Incendie,Nombre d’interventions pour 1 000 habitants,Quantité,FIRE240,REMC,Montréal,2020,VINC900021 / ( VPOP900004 / 1000 ),"42,8"
2520,Incendie,Coût total du service des incendies par sortie de véhicule,$,FIRE315T,REMC,Montréal,2015,( VINC100002 + VINC100022 + VINC100001 ) / VINC900019,"1674,99"
2520,Incendie,Coût total du service des incendies par sortie de véhicule,$,FIRE315T,REMC,Montréal,2016,( VINC100002 + VINC100022 + VINC100001 ) / VINC900019,"1655,95"
2520,Incendie,Coût total du service des incendies par sortie de véhicule,$,FIRE315T,REMC,Montréal,2017,( VINC100002 + VINC100022 + VINC100001 ) / VINC900019,"1713,09"
2520,Incendie,Coût total du service des incendies par sortie de véhicule,$,FIRE315T,REMC,Montréal,2018,( VINC100002 + VINC100022 + VINC100001 ) / VINC900019,"1626,6"
2520,Incendie,Coût total du service des incendies par sortie de véhicule,$,FIRE315T,REMC,Montréal,2019,( VINC100002 + VINC100022 + VINC100001 ) / VINC900019,1687
2520,Incendie,Coût total du service des incendies par sortie de véhicule,$,FIRE315T,REMC,Montréal,2020,( VINC100002 + VINC100022 + VINC100001 ) / VINC900019,"2141,01"
2719,Incendie,Nombre moyen de décès liés à des incendies résidentiels lors des cinq dernières années pour 1 000 habitants,Quantité,FIRE140,REMC,Montréal,2015,VINC900037 / ( VPOP900004 / 1000 ),"0,0056"
2719,Incendie,Nombre moyen de décès liés à des incendies résidentiels lors des cinq dernières années pour 1 000 habitants,Quantité,FIRE140,REMC,Montréal,2016,VINC900037 / ( VPOP900004 / 1000 ),"0,0046"
2719,Incendie,Nombre moyen de décès liés à des incendies résidentiels lors des cinq dernières années pour 1 000 habitants,Quantité,FIRE140,REMC,Montréal,2017,VINC900037 / ( VPOP900004 / 1000 ),"0,0046"
2719,Incendie,Nombre moyen de décès liés à des incendies résidentiels lors des cinq dernières années pour 1 000 habitants,Quantité,FIRE140,REMC,Montréal,2018,VINC900037 / ( VPOP900004 / 1000 ),"0,0043"
2719,Incendie,Nombre moyen de décès liés à des incendies résidentiels lors des cinq dernières années pour 1 000 habitants,Quantité,FIRE140,REMC,Montréal,2019,VINC900037 / ( VPOP900004 / 1000 ),"0,0044"
2719,Incendie,Nombre moyen de décès liés à des incendies résidentiels lors des cinq dernières années pour 1 000 habitants,Quantité,FIRE140,REMC,Montréal,2020,VINC900037 / ( VPOP900004 / 1000 ),"0,0044"
104811,Incendie,Nombre moyen de pompiers en service pour 1 000 habitants,Quantité,FIRE235,REMC,Montréal,2015,VINC900048 / ( VPOP900004 / 1000 ),"0,25"
104811,Incendie,Nombre moyen de pompiers en service pour 1 000 habitants,Quantité,FIRE235,REMC,Montréal,2016,VINC900048 / ( VPOP900004 / 1000 ),"0,25"
104811,Incendie,Nombre moyen de pompiers en service pour 1 000 habitants,Quantité,FIRE235,REMC,Montréal,2017,VINC900048 / ( VPOP900004 / 1000 ),"0,24"
104811,Incendie,Nombre moyen de pompiers en service pour 1 000 habitants,Quantité,FIRE235,REMC,Montréal,2018,VINC900048 / ( VPOP900004 / 1000 ),"0,25"
104811,Incendie,Nombre moyen de pompiers en service pour 1 000 habitants,Quantité,FIRE235,REMC,Montréal,2019,VINC900048 / ( VPOP900004 / 1000 ),"0,24"
104811,Incendie,Nombre moyen de pompiers en service pour 1 000 habitants,Quantité,FIRE235,REMC,Montréal,2020,VINC900048 / ( VPOP900004 / 1000 ),"0,24"
104815,Incendie,Pourcentage de réponses d’urgence conformes aux normes NFPA pour le temps de réponse total (urbain),%,FIRE411,REMC,Montréal,2017,VINC900046 / VINC900051,"87,10%"
104815,Incendie,Pourcentage de réponses d’urgence conformes aux normes NFPA pour le temps de réponse total (urbain),%,FIRE411,REMC,Montréal,2018,VINC900046 / VINC900051,"86,30%"
104815,Incendie,Pourcentage de réponses d’urgence conformes aux normes NFPA pour le temps de réponse total (urbain),%,FIRE411,REMC,Montréal,2019,VINC900046 / VINC900051,"84,30%"
104815,Incendie,Pourcentage de réponses d’urgence conformes aux normes NFPA pour le temps de réponse total (urbain),%,FIRE411,REMC,Montréal,2020,VINC900046 / VINC900051,"83,40%"
131819,Incendie,Coût total du service des incendies pour 1 000 habitants,$,FIRE275T,REMC,Montréal,2014,( VINC100002 + VINC100022 + VINC100001 ) / ( VPOP900004 / 1000 ),202 289$
131819,Incendie,Coût total du service des incendies pour 1 000 habitants,$,FIRE275T,REMC,Montréal,2015,( VINC100002 + VINC100022 + VINC100001 ) / ( VPOP900004 / 1000 ),202 107$
131819,Incendie,Coût total du service des incendies pour 1 000 habitants,$,FIRE275T,REMC,Montréal,2016,( VINC100002 + VINC100022 + VINC100001 ) / ( VPOP900004 / 1000 ),197 547$
131819,Incendie,Coût total du service des incendies pour 1 000 habitants,$,FIRE275T,REMC,Montréal,2017,( VINC100002 + VINC100022 + VINC100001 ) / ( VPOP900004 / 1000 ),205 082$
131819,Incendie,Coût total du service des incendies pour 1 000 habitants,$,FIRE275T,REMC,Montréal,2018,( VINC100002 + VINC100022 + VINC100001 ) / ( VPOP900004 / 1000 ),196 727$
131819,Incendie,Coût total du service des incendies pour 1 000 habitants,$,FIRE275T,REMC,Montréal,2019,( VINC100002 + VINC100022 + VINC100001 ) / ( VPOP900004 / 1000 ),197 900$
131819,Incendie,Coût total du service des incendies pour 1 000 habitants,$,FIRE275T,REMC,Montréal,2020,( VINC100002 + VINC100022 + VINC100001 ) / ( VPOP900004 / 1000 ),195 968$
2421,Matériels roulants,Coûts directs par kilomètre de véhicule municipal,$,FLET326,REMC,Montréal,2014,( VAPP100002 + VAPP100005 + VAPP100003 ) / ( VAPP900007 + VAPP900009 + VAPP900008 ),"1,16"
2421,Matériels roulants,Coûts directs par kilomètre de véhicule municipal,$,FLET326,REMC,Montréal,2015,( VAPP100002 + VAPP100005 + VAPP100003 ) / ( VAPP900007 + VAPP900009 + VAPP900008 ),"1,15"
2421,Matériels roulants,Coûts directs par kilomètre de véhicule municipal,$,FLET326,REMC,Montréal,2016,( VAPP100002 + VAPP100005 + VAPP100003 ) / ( VAPP900007 + VAPP900009 + VAPP900008 ),"1,1"
2421,Matériels roulants,Coûts directs par kilomètre de véhicule municipal,$,FLET326,REMC,Montréal,2017,( VAPP100002 + VAPP100005 + VAPP100003 ) / ( VAPP900007 + VAPP900009 + VAPP900008 ),"1,12"
2421,Matériels roulants,Coûts directs par kilomètre de véhicule municipal,$,FLET326,REMC,Montréal,2018,( VAPP100002 + VAPP100005 + VAPP100003 ) / ( VAPP900007 + VAPP900009 + VAPP900008 ),"1,04"
2421,Matériels roulants,Coûts directs par kilomètre de véhicule municipal,$,FLET326,REMC,Montréal,2019,( VAPP100002 + VAPP100005 + VAPP100003 ) / ( VAPP900007 + VAPP900009 + VAPP900008 ),"1,09"
2421,Matériels roulants,Coûts directs par kilomètre de véhicule municipal,$,FLET326,REMC,Montréal,2020,( VAPP100002 + VAPP100005 + VAPP100003 ) / ( VAPP900007 + VAPP900009 + VAPP900008 ),"1,08"
2427,Matériels roulants,Taux facturé pour une heure d’entretien ou de réparation de véhicules municipaux,$,FLET347,REMC,Montréal,2014,VAPP900020,97
2427,Matériels roulants,Taux facturé pour une heure d’entretien ou de réparation de véhicules municipaux,$,FLET347,REMC,Montréal,2015,VAPP900020,97
2427,Matériels roulants,Taux facturé pour une heure d’entretien ou de réparation de véhicules municipaux,$,FLET347,REMC,Montréal,2016,VAPP900020,97
2427,Matériels roulants,Taux facturé pour une heure d’entretien ou de réparation de véhicules municipaux,$,FLET347,REMC,Montréal,2017,VAPP900020,97
2427,Matériels roulants,Taux facturé pour une heure d’entretien ou de réparation de véhicules municipaux,$,FLET347,REMC,Montréal,2018,VAPP900020,97
2427,Matériels roulants,Taux facturé pour une heure d’entretien ou de réparation de véhicules municipaux,$,FLET347,REMC,Montréal,2019,VAPP900020,97
2427,Matériels roulants,Taux facturé pour une heure d’entretien ou de réparation de véhicules municipaux,$,FLET347,REMC,Montréal,2020,VAPP900020,97
2428,Matériels roulants,Pourcentage d’heures consacrées à la réparation de véhicules municipaux en atelier et qui ne sont pas prévues dans les bons de travail relatifs à l’entretien planifié ou préventif,%,FLET415,REMC,Montréal,2014,VAPP900019 / ( VAPP900019 + VAPP900018 ),"60,10%"
2428,Matériels roulants,Pourcentage d’heures consacrées à la réparation de véhicules municipaux en atelier et qui ne sont pas prévues dans les bons de travail relatifs à l’entretien planifié ou préventif,%,FLET415,REMC,Montréal,2015,VAPP900019 / ( VAPP900019 + VAPP900018 ),"57,16%"
2428,Matériels roulants,Pourcentage d’heures consacrées à la réparation de véhicules municipaux en atelier et qui ne sont pas prévues dans les bons de travail relatifs à l’entretien planifié ou préventif,%,FLET415,REMC,Montréal,2016,VAPP900019 / ( VAPP900019 + VAPP900018 ),"58,00%"
2428,Matériels roulants,Pourcentage d’heures consacrées à la réparation de véhicules municipaux en atelier et qui ne sont pas prévues dans les bons de travail relatifs à l’entretien planifié ou préventif,%,FLET415,REMC,Montréal,2017,VAPP900019 / ( VAPP900019 + VAPP900018 ),"56,23%"
2428,Matériels roulants,Pourcentage d’heures consacrées à la réparation de véhicules municipaux en atelier et qui ne sont pas prévues dans les bons de travail relatifs à l’entretien planifié ou préventif,%,FLET415,REMC,Montréal,2018,VAPP900019 / ( VAPP900019 + VAPP900018 ),"57,63%"
2428,Matériels roulants,Pourcentage d’heures consacrées à la réparation de véhicules municipaux en atelier et qui ne sont pas prévues dans les bons de travail relatifs à l’entretien planifié ou préventif,%,FLET415,REMC,Montréal,2019,VAPP900019 / ( VAPP900019 + VAPP900018 ),"58,36%"
2428,Matériels roulants,Pourcentage d’heures consacrées à la réparation de véhicules municipaux en atelier et qui ne sont pas prévues dans les bons de travail relatifs à l’entretien planifié ou préventif,%,FLET415,REMC,Montréal,2020,VAPP900019 / ( VAPP900019 + VAPP900018 ),"57,51%"
2514,Paie,Nombre de dépôts directs et de chèques de paie émis par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL318,REMC,Montréal,2014,VRHU900008 / VRHU900009,"18 663,46"
2514,Paie,Nombre de dépôts directs et de chèques de paie émis par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL318,REMC,Montréal,2015,VRHU900008 / VRHU900009,"24 481,95"
2514,Paie,Nombre de dépôts directs et de chèques de paie émis par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL318,REMC,Montréal,2016,VRHU900008 / VRHU900009,"26 151,87"
2514,Paie,Nombre de dépôts directs et de chèques de paie émis par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL318,REMC,Montréal,2017,VRHU900008 / VRHU900009,"24 183,83"
2514,Paie,Nombre de dépôts directs et de chèques de paie émis par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL318,REMC,Montréal,2018,VRHU900008 / VRHU900009,"30 264,12"
2514,Paie,Nombre de dépôts directs et de chèques de paie émis par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL318,REMC,Montréal,2019,VRHU900008 / VRHU900009,"29 584,16"
2514,Paie,Nombre de dépôts directs et de chèques de paie émis par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL318,REMC,Montréal,2020,VRHU900008 / VRHU900009,"28 133,89"
2519,Paie,Coûts d’exploitation pour effectuer un dépôt direct ou émettre un chèque de paie,$,FPRL300,REMC,Montréal,2014,( VRHU100010 + VRHU100029 ) / ( VRHU900008 ),"5,57$"
2519,Paie,Coûts d’exploitation pour effectuer un dépôt direct ou émettre un chèque de paie,$,FPRL300,REMC,Montréal,2015,( VRHU100010 + VRHU100029 ) / ( VRHU900008 ),"5,00$"
2519,Paie,Coûts d’exploitation pour effectuer un dépôt direct ou émettre un chèque de paie,$,FPRL300,REMC,Montréal,2016,( VRHU100010 + VRHU100029 ) / ( VRHU900008 ),"4,38$"
2519,Paie,Coûts d’exploitation pour effectuer un dépôt direct ou émettre un chèque de paie,$,FPRL300,REMC,Montréal,2017,( VRHU100010 + VRHU100029 ) / ( VRHU900008 ),"4,74$"
2519,Paie,Coûts d’exploitation pour effectuer un dépôt direct ou émettre un chèque de paie,$,FPRL300,REMC,Montréal,2018,( VRHU100010 + VRHU100029 ) / ( VRHU900008 ),"3,85$"
2519,Paie,Coûts d’exploitation pour effectuer un dépôt direct ou émettre un chèque de paie,$,FPRL300,REMC,Montréal,2019,( VRHU100010 + VRHU100029 ) / ( VRHU900008 ),"3,25$"
2519,Paie,Coûts d’exploitation pour effectuer un dépôt direct ou émettre un chèque de paie,$,FPRL300,REMC,Montréal,2020,( VRHU100010 + VRHU100029 ) / ( VRHU900008 ),"3,12$"
2669,Paie,Nombre de relevés T4 et T4A traités par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL319,REMC,Montréal,2014,VRHU900018 / VRHU900009,"663,34"
2669,Paie,Nombre de relevés T4 et T4A traités par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL319,REMC,Montréal,2015,VRHU900018 / VRHU900009,"848,58"
2669,Paie,Nombre de relevés T4 et T4A traités par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL319,REMC,Montréal,2016,VRHU900018 / VRHU900009,941
2669,Paie,Nombre de relevés T4 et T4A traités par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL319,REMC,Montréal,2017,VRHU900018 / VRHU900009,995
2669,Paie,Nombre de relevés T4 et T4A traités par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL319,REMC,Montréal,2018,VRHU900018 / VRHU900009,"923,22"
2669,Paie,Nombre de relevés T4 et T4A traités par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL319,REMC,Montréal,2019,VRHU900018 / VRHU900009,"1 018,39"
2669,Paie,Nombre de relevés T4 et T4A traités par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL319,REMC,Montréal,2020,VRHU900018 / VRHU900009,"1 076,79"
2551,Parcs,Coûts d’exploitation relatifs aux parcs par habitant,$,PRKS230,REMC,Montréal,2014,( VPAR100001 + VPAR100009 + VPAR100013 ) / VPOP900032,"63,98$"
2551,Parcs,Coûts d’exploitation relatifs aux parcs par habitant,$,PRKS230,REMC,Montréal,2015,( VPAR100001 + VPAR100009 + VPAR100013 ) / VPOP900032,"67,89$"
2551,Parcs,Coûts d’exploitation relatifs aux parcs par habitant,$,PRKS230,REMC,Montréal,2016,( VPAR100001 + VPAR100009 + VPAR100013 ) / VPOP900032,"73,11$"
2551,Parcs,Coûts d’exploitation relatifs aux parcs par habitant,$,PRKS230,REMC,Montréal,2017,( VPAR100001 + VPAR100009 + VPAR100013 ) / VPOP900032,"78,29$"
2551,Parcs,Coûts d’exploitation relatifs aux parcs par habitant,$,PRKS230,REMC,Montréal,2018,( VPAR100001 + VPAR100009 + VPAR100013 ) / VPOP900032,"81,41$"
2551,Parcs,Coûts d’exploitation relatifs aux parcs par habitant,$,PRKS230,REMC,Montréal,2019,( VPAR100001 + VPAR100009 + VPAR100013 ) / VPOP900032,"82,12$"
2551,Parcs,Coûts d’exploitation relatifs aux parcs par habitant,$,PRKS230,REMC,Montréal,2020,( VPAR100001 + VPAR100009 + VPAR100013 ) / VPOP900032,"80,20$"
2554,Parcs,Coûts d’exploitation relatifs aux parcs par hectare,$,PRKS315,REMC,Montréal,2014,( VPAR100001 + VPAR100009 + VPAR100013 ) / ( VPAR900010 + VPAR900011 + VPAR900012 ),"28 262,92$"
2554,Parcs,Coûts d’exploitation relatifs aux parcs par hectare,$,PRKS315,REMC,Montréal,2015,( VPAR100001 + VPAR100009 + VPAR100013 ) / ( VPAR900010 + VPAR900011 + VPAR900012 ),"29 357,43$"
2554,Parcs,Coûts d’exploitation relatifs aux parcs par hectare,$,PRKS315,REMC,Montréal,2016,( VPAR100001 + VPAR100009 + VPAR100013 ) / ( VPAR900010 + VPAR900011 + VPAR900012 ),"31 671,54$"
2554,Parcs,Coûts d’exploitation relatifs aux parcs par hectare,$,PRKS315,REMC,Montréal,2017,( VPAR100001 + VPAR100009 + VPAR100013 ) / ( VPAR900010 + VPAR900011 + VPAR900012 ),"33 546,08$"
2554,Parcs,Coûts d’exploitation relatifs aux parcs par hectare,$,PRKS315,REMC,Montréal,2018,( VPAR100001 + VPAR100009 + VPAR100013 ) / ( VPAR900010 + VPAR900011 + VPAR900012 ),"34 223,33$"
