ï»¿OBJECTID,MUNICIPALITE,MATRICULE,ANNEE_CONSTRUCTION,NOMBRE_LOGEMENTS,CODE_UTILISATION,NB_ETAGES,SUPERFICIE,UTILISATION,SHAPE.STArea(),SHAPE.STLength() 
15128,86042,2641-34-5592-0-000-0000,19380101,1,1000,1,2401.4,LOGEMENT,2400.83957225,241.120694794267
15129,86042,2641-41-8976-0-000-0000,20160101,1,1000,2,230211.6,LOGEMENT,230151.732090385,2735.05391612292
15130,86042,2641-35-8522-0-000-0000,19400101,1,1000,1,1393.6,LOGEMENT,1393.19461832,152.380108324695
15131,86042,2640-47-6873-0-000-0000,,,9100,,5601.3,ESPACE DE TERRAIN NON AMÃNAGÃ,5599.82072069,449.988027974865
15132,86042,2641-78-4174-0-000-0000,,,9100,,432,ESPACE DE TERRAIN NON AMÃNAGÃ,431.8766045,87.1605769749145
15133,86042,2641-89-4070-0-000-0000,,,9100,,448.9,ESPACE DE TERRAIN NON AMÃNAGÃ,448.77158528,88.3527449388165
15134,86042,2641-46-7318-0-000-0000,19430101,3,1000,1,3339.7,LOGEMENT,3338.754072435,300.461631996154
15135,86042,2641-78-8457-0-000-0000,19750101,1,1000,1,22791.2,LOGEMENT,22785.2495831,779.32598824359
15136,86042,2642-97-5882-0-000-0000,,,8311,,1020906.4,EXPLOITATION FORESTIÃRE,1020639.441617,5943.23708694146
15137,86042,2641-45-1046-0-000-0000,,,1990,,1741.9,AUTRES IMMEUBLES RÃSIDENTIELS,1741.4695462,167.617817363162
15138,86042,2641-78-2055-0-000-0000,19590101,1,1000,2,1200.9,LOGEMENT,1200.630691575,141.407961496004
15139,86042,2641-78-5890-0-000-0000,,,9100,,864,ESPACE DE TERRAIN NON AMÃNAGÃ,863.76122364,117.636656061961
15140,86042,2641-89-5889-0-000-0000,,,9100,,953.6,ESPACE DE TERRAIN NON AMÃNAGÃ,953.32445803,134.697929300045
15141,86042,2918-56-4899-0-000-0000,19700101,1,1100,1,23578.2,CHALET OU MAISON DE VILLÃGIATURE,23571.736741075,1430.51626245844
15142,86042,1539-82-9389-0-000-0000,,,9220,,89608.3,FORÃT INEXPLOITÃE QUI N'EST PAS UNE RÃSERVE,81224.950788405,2620.52930181324
15143,86042,1539-83-9973-0-000-0000,,,1990,,18200,AUTRES IMMEUBLES RÃSIDENTIELS,26562.529062555,926.470127478301
15144,86042,5861-25-4208-0-000-0000,,1,1000,1,5000,LOGEMENT,4998.61148834,283.806387570377
15145,86042,5862-22-7885-0-000-0000,,,8191,,416221.5,TERRAIN DE PÃTURE ET DE PACAGE,416122.933721515,3897.80215714917
15146,86042,1638-13-2376-0-000-0000,,,9220,,31852.4,FORÃT INEXPLOITÃE QUI N'EST PAS UNE RÃSERVE,31844.349746585,763.216537214153
15147,86042,1538-93-7336-0-000-0000,,,9100,,7963.7,ESPACE DE TERRAIN NON AMÃNAGÃ,7961.20132415,389.053474412517
15148,86042,3118-20-2722-0-000-0000,19710101,1,1000,1,182153.3,LOGEMENT,182103.221183705,1982.91995236006
15149,86042,2842-85-2965-0-000-0000,19980101,1,1000,2,417970.9,LOGEMENT,417854.87998884,3850.0034526603
15150,86042,4045-27-0463-0-000-0000,19790101,3,1000,2,319.4,LOGEMENT,318.881464015,74.2796061148406
15151,86042,4045-26-2582-0-000-0000,19390101,2,1000,2,434.6,LOGEMENT,434.53078976,87.5085916440461
15152,86042,4045-46-6391-0-000-0000,19320101,4,1000,2,434.6,LOGEMENT,434.53229098,87.5087020735421
15153,86042,4045-36-9863-0-000-0000,19380101,1,1000,2,434.6,LOGEMENT,434.52927528,87.5083928667561
15154,86042,4045-36-0174-0-000-0000,19320101,2,1000,1,434.6,LOGEMENT,434.52927528,87.5083928667561
15155,86042,4045-46-4458-0-000-0000,19530101,2,1000,1,434.6,LOGEMENT,434.531376315,87.5085916444121
15156,86042,4045-37-2007-0-000-0000,19370101,5,1000,2,434.6,LOGEMENT,434.53210947,87.5085916440232
15157,86042,4045-27-6013-0-000-0000,19320101,1,1000,1,434.6,LOGEMENT,434.5298751,87.5084812148775
15158,86042,4045-27-9010-0-000-0000,19330101,1,1000,1,434.6,LOGEMENT,434.530776495,87.5085032962906
15159,86042,4045-16-8196-0-000-0000,19370101,1,1000,1,185.8,LOGEMENT,185.75843607,54.8569710257645
15160,86042,4045-26-5679-0-000-0000,19350101,2,1000,2,434.6,LOGEMENT,434.532709295,87.5086799922166
15161,86042,4045-16-9586-0-000-0000,19370101,1,1000,1,434.6,LOGEMENT,434.53068888,87.5085916440497
15162,86042,4045-36-8365-0-000-0000,19320101,3,1000,2,434.6,LOGEMENT,434.53210947,87.5085916440232
15163,86042,4045-37-9246-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.57731557,87.5146212072864
15164,86042,4045-47-3741-0-000-0000,19370101,4,1000,1,434.6,LOGEMENT,434.576715765,87.5145328591522
15165,86042,4045-37-1055-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.576715765,87.5145328591522
15166,86042,4045-46-3294-0-000-0000,19320101,1,1000,2,434.6,LOGEMENT,434.52927528,87.5083928667561
15167,86042,4045-46-7889-0-000-0000,19490101,6,1000,2,434.6,LOGEMENT,434.53229098,87.5087020735422
15168,86042,4045-27-8058-0-000-0000,19380101,2,1000,2,434.6,LOGEMENT,434.57814613,87.5148199846619
15169,86042,4045-46-4793-0-000-0000,19470101,1,1000,1,434.6,LOGEMENT,434.532709295,87.5086799922166
15170,86042,4045-27-2917-0-000-0000,19990101,2,1000,1,434.6,LOGEMENT,434.53229098,87.5087020735421
15171,86042,4045-36-1672-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.53210947,87.5085916440232
15172,86042,4045-27-6560-0-000-0000,19330101,3,1000,2,434.6,LOGEMENT,434.578938875,87.5147316366025
15173,86042,4045-47-8336-0-000-0000,19330101,1,1000,2,434.6,LOGEMENT,434.576715765,87.5145328591522
15174,86042,4045-26-7177-0-000-0000,19350101,2,1000,2,434.6,LOGEMENT,434.52927528,87.5083928667561
15175,86042,4045-37-4047-0-000-0000,19350101,2,1000,1,283.4,LOGEMENT,283.283089085,67.6571333879751
15176,86042,4045-17-8961-0-000-0000,19400101,1,1000,1,220.1,LOGEMENT,219.32673418,61.6950232064328
15177,86042,4045-37-7747-0-000-0000,19330101,1,1000,1,434.6,LOGEMENT,434.57823025,87.5147316364293
15178,86042,4045-26-1084-0-000-0000,19350101,1,1000,1,434.6,LOGEMENT,434.53362396,87.5087904213132
15179,86042,4045-27-1965-0-000-0000,19370101,2,1000,2,421.4,LOGEMENT,421.00885998,84.8628508473176
15180,86042,4045-17-9920-0-000-0000,19430101,4,1000,2,434.6,LOGEMENT,434.53362396,87.5087904213132
15181,86042,4045-27-7512-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.53210947,87.5085916440232
15182,86042,4045-46-5956-0-000-0000,19540101,1,1000,1,434.6,LOGEMENT,434.53362396,87.5087904213132
15183,86042,4045-27-3463-0-000-0000,19380101,5,1000,2,434.6,LOGEMENT,434.57823025,87.5147316364293
15184,86042,4045-37-3505-0-000-0000,19330101,4,1000,2,434.6,LOGEMENT,434.52927528,87.5083928667561
15185,86042,4045-36-8799-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.530369565,87.5085032963498
15186,86042,4045-37-2553-0-000-0000,19340101,1,1000,1,434.6,LOGEMENT,434.577055275,87.514532859196
15187,86042,4045-46-7455-0-000-0000,19540101,1,1000,1,434.6,LOGEMENT,434.53078976,87.5085916440461
15188,86042,4045-46-0298-0-000-0000,19360101,2,1000,1,434.6,LOGEMENT,434.530776495,87.5085032962906
15189,86042,4045-26-8676-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.53210947,87.5085916440232
15190,86042,4045-47-0744-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.576715765,87.5145328591522
15191,86042,4045-46-1361-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.53210947,87.5085916440232
15192,86042,4045-27-1418-0-000-0000,19370101,1,1000,1,434.6,LOGEMENT,434.53229098,87.5087020735421
15193,86042,4045-47-2242-0-000-0000,19320101,1,1000,2,434.6,LOGEMENT,434.576715765,87.5145328591522
15194,86042,4045-47-9834-0-000-0000,20070101,1,1000,2,434.6,LOGEMENT,434.576715765,87.5145328591522
15195,86042,4045-47-6837-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.576715765,87.5145328591522
15196,86042,4045-37-7207-0-000-0000,19320101,2,1000,2,258.1,LOGEMENT,258.068401055,64.3476772463599
15197,86042,4045-46-1796-0-000-0000,19380101,2,1000,1,434.6,LOGEMENT,434.53210947,87.5085916440232
15198,86042,4045-46-2860-0-000-0000,19490101,1,1000,2,434.6,LOGEMENT,434.530776495,87.5085032962906
15199,86042,4045-27-5062-0-000-0000,19330101,1,1000,2,434.6,LOGEMENT,434.57823025,87.5147316364293
15200,86042,4045-26-4181-0-000-0000,19350101,1,1000,2,434.6,LOGEMENT,434.53362396,87.5087904213132
15201,86042,4045-36-7193-0-000-0000,19320101,2,1000,2,176.5,LOGEMENT,176.46424431,53.6371002192611
15202,86042,4045-47-5339-0-000-0000,19370101,2,1000,1,434.6,LOGEMENT,434.57804889,87.5146212069999
15203,86042,4045-27-4415-0-000-0000,19500101,1,1000,1,434.6,LOGEMENT,434.53362396,87.5087904213132
15204,86042,4045-37-0508-0-000-0000,19320101,3,1000,2,434.6,LOGEMENT,434.530776495,87.5085032962906
15205,86042,4045-37-5694-0-000-0000,19350101,2,1000,1,669.5,LOGEMENT,669.318003335,145.280888699702
15206,86042,4045-17-8422-0-000-0000,,5,1000,2,434.6,LOGEMENT,434.53078976,87.5085916440461
15207,86042,4045-16-7981-0-000-0000,19370101,3,1000,3,248.8,LOGEMENT,248.77518789,63.1279389497249
15208,86042,4045-36-6867-0-000-0000,,3,1000,1,434.6,LOGEMENT,434.5298751,87.5084812148775
15209,86042,4045-27-9557-0-000-0000,19380101,5,1000,2,434.6,LOGEMENT,434.578024195,87.5146212074596
15210,86042,4045-36-3171-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.532709295,87.5086799922166
15211,86042,4045-46-2714-0-000-0000,19380101,1,1000,2,217.5,LOGEMENT,217.45517101,74.2581778739982
15212,86042,4045-25-6296-0-000-0000,19320101,1,1000,1,434.6,LOGEMENT,434.53210947,87.5085916440232
15213,86042,4045-26-2036-0-000-0000,19340101,1,1000,1,434.6,LOGEMENT,434.532709295,87.5086799922166
15214,86042,4045-36-6325-0-000-0000,19330101,2,1000,2,276.7,LOGEMENT,276.63670493,66.784790592801
15215,86042,4045-36-1126-0-000-0000,19320101,2,1000,1,434.6,LOGEMENT,434.5298751,87.5084812148775
15216,86042,4045-36-6211-0-000-0000,19340101,1,1000,1,157.9,LOGEMENT,157.893987445,51.1997218286042
15217,86042,4045-26-8129-0-000-0000,19330101,2,1000,2,434.6,LOGEMENT,434.53210947,87.5085916440232
15218,86042,4045-26-2800-0-000-0000,19330101,1,1000,1,217.3,LOGEMENT,217.26463764,72.2704324783052
15219,86042,4045-16-7106-0-000-0000,19360101,1,1000,2,434.6,LOGEMENT,434.53229098,87.5087020735421
15220,86042,4045-16-7647-0-000-0000,19380101,1,1000,1,250.8,LOGEMENT,250.77121313,63.3899267057587
15221,86042,4045-26-6631-0-000-0000,19360101,2,1000,1,434.6,LOGEMENT,434.52927528,87.5083928667561
15222,86042,4045-36-9317-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.530776495,87.5085032962906
15223,86042,4045-46-4011-0-000-0000,19450101,3,1000,2,521.6,LOGEMENT,521.43814436,93.6038597266823
15224,86042,4045-46-1912-0-000-0000,19380101,1,1000,2,217.1,LOGEMENT,217.07814494,74.5862036747742
15225,86042,4045-16-8605-0-000-0000,19330101,2,1000,1,434.6,LOGEMENT,434.53362396,87.5087904213132
15226,86042,4045-16-9039-0-000-0000,19340101,1,1000,1,434.6,LOGEMENT,434.5314093,87.5085916441817
15227,86042,4045-35-2286-0-000-0000,19320101,3,1000,2,313.9,LOGEMENT,313.78971498,71.6611154881253
15228,86042,4045-26-1601-0-000-0000,19330101,2,1000,1,434.6,LOGEMENT,434.532709295,87.5086799922166
15229,86042,4045-46-0815-0-000-0000,19370101,3,1000,1,434.6,LOGEMENT,434.531376315,87.5085916444121
15230,86042,4045-45-4883-0-000-0000,19370101,1,1000,1,265,LOGEMENT,264.768394845,65.6666293243627
15231,86042,4045-26-3534-0-000-0000,19330101,1,1000,1,434.6,LOGEMENT,434.52927528,87.5083928667561
15232,86042,4045-26-0538-0-000-0000,19340101,1,1000,1,434.6,LOGEMENT,434.53362396,87.5087904213132
15233,86042,4045-36-7818-0-000-0000,19380101,4,1000,2,434.6,LOGEMENT,434.531024275,87.5085916444622
15234,86042,4045-26-5132-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.53210947,87.5085916440232
15235,86042,4045-26-9627-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.53210947,87.5085916440232
15236,86042,4045-45-1979-0-000-0000,19380101,3,1000,2,434.6,LOGEMENT,434.531376315,87.5085916444121
15237,86042,4045-25-2653-0-000-0000,19380101,2,1000,2,434.6,LOGEMENT,434.53210947,87.5085916440232
15238,86042,4045-25-7248-0-000-0000,19370101,2,1000,1,434.6,LOGEMENT,434.531376315,87.5085916444456
15239,86042,4045-25-9293-0-000-0000,19320101,2,1000,1,434.6,LOGEMENT,434.53210947,87.5085916440232
15240,86042,4045-16-7433-0-000-0000,19380101,1,1000,1,183.8,LOGEMENT,183.76083631,54.5947624118672
15241,86042,4045-15-9657-0-000-0000,19380101,2,1000,2,434.6,LOGEMENT,434.530776495,87.5085032962906
15242,86042,4045-26-0103-0-000-0000,19330101,1,1000,1,434.6,LOGEMENT,434.53078976,87.5085916440461
15243,86042,4045-36-2400-0-000-0000,19330101,1,1000,1,120.8,LOGEMENT,120.74359933,46.3237061398308
15244,86042,4045-45-0481-0-000-0000,19320101,3,1000,2,434.6,LOGEMENT,434.530776495,87.5085032962906
15245,86042,4045-35-5439-0-000-0000,19320101,3,1000,1,434.6,LOGEMENT,434.53210947,87.5085916440232
15246,86042,4045-15-6660-0-000-0000,19450101,1,1000,2,434.6,LOGEMENT,434.53078976,87.5085916440461
15247,86042,4045-35-5986-0-000-0000,19330101,1,1000,1,434.6,LOGEMENT,434.53210947,87.5085916440232
15248,86042,4045-25-7795-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.52927528,87.5083928667561
15249,86042,4045-25-3599-0-000-0000,19330101,1,1000,1,217.3,LOGEMENT,217.266096795,72.2705429078437
15250,86042,4045-45-3478-0-000-0000,19320101,3,1000,2,376.7,LOGEMENT,375.75826668,81.8316544320828
15251,86042,4045-15-8158-0-000-0000,19350101,2,1000,1,434.6,LOGEMENT,434.532709295,87.5086799922166
15252,86042,4045-25-1155-0-000-0000,19480101,3,1000,2,434.6,LOGEMENT,434.530776495,87.5085032962906
15253,86042,4045-35-0791-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.531016865,87.5085916445011
15254,86042,4045-45-3031-0-000-0000,19330101,2,1000,2,458.8,LOGEMENT,459.63819927,91.543623406945
15255,86042,4045-35-8982-0-000-0000,19330101,2,1000,2,434.6,LOGEMENT,434.53210947,87.5085916440232
15256,86042,4045-35-9934-0-000-0000,19380101,1,1000,1,434.6,LOGEMENT,434.53362396,87.5087904213132
15257,86042,4045-36-2624-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.53362396,87.5087904213132
15258,86042,4045-46-5809-0-000-0000,19380101,5,1000,2,521.6,LOGEMENT,521.43707825,93.6037492973756
15259,86042,4045-35-7484-0-000-0000,19320101,2,1000,2,434.6,LOGEMENT,434.52927528,87.5083928667561
15260,86042,4045-25-4252-0-000-0000,19390101,2,1000,2,434.6,LOGEMENT,434.52927528,87.5083928667561
15261,86042,4045-25-4798-0-000-0000,19320101,3,1000,2,434.6,LOGEMENT,434.530776495,87.5085032962906
15262,86042,4045-35-0245-0-000-0000,19350101,1,1000,1,434.6,LOGEMENT,434.53362396,87.5087904213132
15263,86042,4045-25-8747-0-000-0000,19360101,2,1000,1,434.6,LOGEMENT,434.53229098,87.5087020735421
15264,86042,4045-35-6937-0-000-0000,19330101,2,1000,2,434.6,LOGEMENT,434.531376315,87.5085916444456
15265,86042,4045-25-5750-0-000-0000,19350101,4,1000,1,434.6,LOGEMENT,434.53210947,87.5085916440232
15266,86042,4045-45-1432-0-000-0000,19330101,3,1000,2,434.6,LOGEMENT,434.53078976,87.5085916440461
15267,86042,4045-35-8436-0-000-0000,19340101,2,1000,2,434.6,LOGEMENT,434.53229098,87.5087020735421
15268,86042,4045-35-1743-0-000-0000,19380101,3,1000,2,434.6,LOGEMENT,434.53078976,87.5085916440461
15269,86042,4045-46-7811-0-000-0000,19380101,2,1000,2,593.3,LOGEMENT,593.070210845,100.929206952558
15270,86042,4044-90-7600-0-000-0000,19410101,2,1000,2,464.5,LOGEMENT,464.395220285,91.4281652112193
15271,86042,4144-00-6301-0-000-0000,19650101,1,1000,1,480.8,LOGEMENT,480.64701561,93.5613274882621
15272,86042,4144-00-6316-0-000-0000,19670101,1,1000,1,480.8,LOGEMENT,480.648598515,93.5614282489146
15273,86042,4044-90-7631-0-000-0000,19410101,1,1000,1,464.5,LOGEMENT,464.395220285,91.4281652112193
15274,86042,4044-90-7661-0-000-0000,19530101,1,1000,2,456.5,LOGEMENT,456.276236915,88.8000123880098
15275,86042,4044-90-7546-0-000-0000,19450101,2,1000,2,464.5,LOGEMENT,464.39217277,91.4279652170495
15276,86042,4144-00-6362-0-000-0000,19560101,1,1000,1,506.4,LOGEMENT,506.175417435,106.741377704486
15277,86042,4144-00-1200-0-000-0000,19660101,2,1000,1,464.5,LOGEMENT,464.395220285,91.4281652112193
15278,86042,4044-90-2515-0-000-0000,19510101,2,1000,2,464.5,LOGEMENT,464.395105185,91.4281787037235
15279,86042,4044-90-2545-0-000-0000,19480101,2,1000,1,464.5,LOGEMENT,464.395105185,91.4281787037235
15280,86042,4144-01-7341-0-000-0000,19750101,3,1000,1,464.5,LOGEMENT,464.39470325,91.4281601328727
15281,86042,4044-91-8541-0-000-0000,20210101,5,1000,2,464.5,LOGEMENT,464.3927716,91.4279491665432
15282,86042,4144-00-1231-0-000-0000,19500101,1,1000,1,464.5,LOGEMENT,464.39675568,91.4282659720176
15283,86042,4044-93-4603-0-000-0000,19370101,3,1000,2,353,LOGEMENT,352.93868571,82.2852408135961
15284,86042,4144-02-0523-0-000-0000,19510101,2,1000,1,176.5,LOGEMENT,176.46963121,70.0948167125413
15285,86042,4144-01-5647-0-000-0000,19510101,2,1000,1,356.7,LOGEMENT,356.6294066,75.577783508122
15286,86042,4144-12-1372-0-000-0000,19450101,3,1000,2,353,LOGEMENT,352.94014858,82.2853414804367
15287,86042,4144-01-5631-0-000-0000,19510101,1,1000,1,200.7,LOGEMENT,200.64449108,58.5168381608258
15288,86042,4144-12-4973-0-000-0000,19520101,5,1000,2,353,LOGEMENT,352.94014858,82.2853414804367
15289,86042,4044-91-4290-0-000-0000,19510101,5,1000,2,485.4,LOGEMENT,485.29220042,91.4280858627516
15290,86042,4144-12-1423-0-000-0000,19630101,4,1000,2,370.7,LOGEMENT,370.598226425,83.5051156357086
15291,86042,4144-01-0105-0-000-0000,19410101,1,1000,1,464.5,LOGEMENT,464.39382568,91.4280529281905
15292,86042,4144-01-5605-0-000-0000,19510101,2,1000,1,549.4,LOGEMENT,549.123370035,94.896245861283
15293,86042,4044-90-2530-0-000-0000,19410101,1,1000,1,464.5,LOGEMENT,464.39355453,91.4280765886482
15294,86042,4144-11-1842-0-000-0000,19460101,1,1000,1,464.5,LOGEMENT,464.394404155,91.4281601326407
15295,86042,4144-12-8624-0-000-0000,19530101,1,1000,1,353,LOGEMENT,352.93918906,82.2851831702403
15296,86042,4044-91-4004-0-000-0000,19510101,5,1000,1,464.5,LOGEMENT,464.396087715,91.4282508574335
15297,86042,4044-90-7615-0-000-0000,19410101,3,1000,2,464.5,LOGEMENT,464.395220285,91.4281652112192
15298,86042,4144-02-8323-0-000-0000,19890101,9,1000,2,706.1,LOGEMENT,705.87837812,106.666030034121
15299,86042,4144-11-3442-0-000-0000,19470101,2,1000,2,464.5,LOGEMENT,464.39517403,91.4281601328048
15300,86042,4044-92-9622-0-000-0000,19510101,2,1000,2,353,LOGEMENT,352.93926242,82.2852281608887
15301,86042,4144-12-0123-0-000-0000,19550101,4,1000,2,353,LOGEMENT,352.93918906,82.2851831702403
15302,86042,4044-91-7004-0-000-0000,19550101,4,1000,2,464.5,LOGEMENT,464.39382568,91.4280529281905
15303,86042,4144-12-8673-0-000-0000,19510101,4,1000,2,353,LOGEMENT,352.940129215,82.2853401425012
15304,86042,4044-92-9671-0-000-0000,19520101,6,1000,2,423.6,LOGEMENT,423.53608818,87.1620126116888
15305,86042,4144-02-9572-0-000-0000,19480101,3,1000,2,706.1,LOGEMENT,705.878830215,106.666086362826
15306,86042,4044-91-8605-0-000-0000,19520101,2,1000,2,464.5,LOGEMENT,464.39382568,91.4280529281905
15307,86042,4044-92-5971-0-000-0000,19410101,2,1000,1,353,LOGEMENT,352.93925524,82.28522698274
15308,86042,4144-02-7672-0-000-0000,19500101,1,1000,1,353,LOGEMENT,352.940129215,82.2853401425012
15309,86042,4144-01-5691-0-000-0000,19550101,2,1000,2,529.5,LOGEMENT,529.40733602,94.4755066048338
15310,86042,4144-02-6423-0-000-0000,19620101,1,1000,1,353,LOGEMENT,352.93918906,82.2851831702403
15311,86042,4144-00-6339-0-000-0000,19600101,2,1000,1,961.5,LOGEMENT,961.29408455,124.037315893725
15312,86042,4044-93-3403-0-000-0000,19370101,2,1000,1,353,LOGEMENT,352.94160024,82.2854421470564
15313,86042,4144-11-5106-0-000-0000,,,9100,,3336.4,ESPACE DE TERRAIN NON AMÃNAGÃ,3335.54421244,277.753486119572
15314,86042,4144-00-0454-0-000-0000,19600101,2,1000,2,464.5,LOGEMENT,464.395220285,91.4281652112192
15315,86042,4044-92-4671-0-000-0000,19510101,2,1000,2,353,LOGEMENT,352.93925524,82.28522698274
15316,86042,4044-92-5922-0-000-0000,19500101,4,1000,2,353,LOGEMENT,352.93925524,82.28522698274
15317,86042,4144-11-8142-0-000-0000,,,7620,,1486.4,PARC Ã CARACTÃRE RÃCRÃATIF ET ORNEMENTAL,1486.061780105,158.475372024687
15318,86042,4044-92-8322-0-000-0000,19610101,3,1000,2,353,LOGEMENT,352.93926242,82.2852281608887
15319,86042,4144-03-0704-0-000-0000,19490101,2,1000,1,353,LOGEMENT,352.93868571,82.2852408135961
15320,86042,4044-92-3471-0-000-0000,19790101,2,1000,1,353,LOGEMENT,352.93925524,82.28522698274
15321,86042,4144-00-1216-0-000-0000,19650101,1,1000,1,464.5,LOGEMENT,464.39217277,91.4279652170495
15322,86042,4144-00-1953-0-000-0000,19410101,2,1000,2,456.5,LOGEMENT,456.27337455,88.799846207829
15323,86042,4144-12-9924-0-000-0000,19890101,1,1000,1,353.1,LOGEMENT,352.93918906,82.2851831702403
15324,86042,4144-01-8841-0-000-0000,19410101,1,1000,1,464.5,LOGEMENT,464.39288044,91.427960143711
15325,86042,4144-12-7473-0-000-0000,19520101,2,1000,2,353,LOGEMENT,352.93870508,82.2852421515371
15326,86042,4144-02-6472-0-000-0000,19450101,1,1000,2,353,LOGEMENT,352.94014858,82.2853414804367
15327,86042,4044-93-9503-0-000-0000,19370101,1,1000,1,361.9,LOGEMENT,361.76354016,82.8948552695527
15328,86042,4044-90-2560-0-000-0000,19410101,2,1000,2,456.5,LOGEMENT,456.30276389,88.8022529362841
15329,86042,4044-92-7122-0-000-0000,19480101,1,1000,1,353,LOGEMENT,352.940706415,82.2853275700798
15330,86042,4144-02-1564-0-000-0000,19510101,6,1000,2,317.7,LOGEMENT,317.640843055,72.8370633859187
15331,86042,4144-11-4942-0-000-0000,19490101,1,1000,1,464.5,LOGEMENT,464.39288044,91.427960143711
15332,86042,4044-92-7772-0-000-0000,19750101,1,1000,1,706,LOGEMENT,705.87851048,106.666049879435
