ï»¿ANNEE,SECTEUR_FORMT,PROGR,SEXE,PERSO_DIPLM_VISEES,TAUX_REPONSE_%,EN_EMPLOI_31_MARS_%,EN_RECHR_EMPLOI_31_MARS_%,AUX_ETUDES_31_MARS_%,INACTIVES_31_MARS_%,TAUX_CHOMAGE_31_MARS_%,EMPLOI_A_TEMPS_PLEIN_31_MARS_%,SALR_HEBDO_BRUT_MOYEN_31_MARS_$,EN_LIEN_AVEC_FORMT_31_MARS_%,EN_EMPLOI_1_JUIN_%,EN_RECHR_EMPLOI_1_JUIN_%,AUX_ÃTUDES_1_JUIN_%,INACTIVES_1_JUIN_%,TAUX_CHOMAGE_1_JUIN_%
2011,Entretien pour Ã©quipement motorisÃ©,5347 Conseil et vente de piÃ¨ces Ã©quipement motorisÃ©,Hommes,80,62.5,74,14,10,2,15.9,100,588,78.4,86,4,10,0,4.4
2011,Entretien pour Ã©quipement motorisÃ©,5353 MÃ©canique spÃ©cialisÃ©e Ã©quipement lourd,Ensemble,61,73.8,88.9,2.2,8.9,0,2.4,100,739.2,90,84.4,4.4,11.1,0,5
2011,Entretien pour Ã©quipement motorisÃ©,5798 Automobile Mechanics,Ensemble,205,50.7,68.3,12.5,14.4,4.8,15.5,88.7,573.4,69.8,63.5,16.3,16.3,3.8,20.5
2011,Environnement et amÃ©nagement du territoire,5179 Protection et exploitation de territoires fauniques,Ensemble,134,61.9,61.4,18.1,10.8,9.6,22.7,86.3,698.1,43.2,81.9,3.6,12,2.4,4.2
2011,Fabrication mÃ©canique,5193 Conduite et rÃ©glage de machines Ã  mouler,Ensemble,18,72.2,84.6,0,7.7,7.7,0,100,748.1,81.8,84.6,0,7.7,7.7,0
2011,Fabrication mÃ©canique,5197 Montage de structures en aÃ©rospatiale,Ensemble,200,58.5,74.4,12.8,11.1,1.7,14.7,93.1,659,27.2,77.8,10.3,11.1,0.9,11.7
2011,Fabrication mÃ©canique,5223 Techniques dusinage,Ensemble,410,63.2,78.8,4.2,15.1,1.9,5.1,93.6,665.6,76.4,78.4,4.2,15.1,2.3,5.1
2011,Fabrication mÃ©canique,5223 Techniques dusinage,Femmes,44,65.9,89.7,0,6.9,3.4,0,92.3,590,66.7,82.8,3.4,6.9,6.9,4
2011,Fabrication mÃ©canique,5223 Techniques dusinage,Hommes,366,62.8,77.4,4.8,16.1,1.7,5.8,93.8,677.4,77.8,77.8,4.3,16.1,1.7,5.3
2011,Fabrication mÃ©canique,5224 Usinage sur machines-outils Ã  commande numÃ©rique,Ensemble,271,47.2,82,9.4,3.1,5.5,10.3,97.1,648.6,83.3,85.2,5.5,4.7,4.7,6
2011,Fabrication mÃ©canique,5225 Dessin industriel,Ensemble,190,52.6,81,12,5,2,12.9,98.8,606.2,72.5,85,9,6,0,9.6
2011,Fabrication mÃ©canique,5225 Dessin industriel,Femmes,50,54,77.8,14.8,3.7,3.7,16,100,627.7,71.4,85.2,11.1,3.7,0,11.5
2011,Fabrication mÃ©canique,5225 Dessin industriel,Hommes,140,52.1,82.2,11,5.5,1.4,11.8,98.3,600.7,72.9,84.9,8.2,6.8,0,8.8
2011,Fabrication mÃ©canique,5244 TÃ´lerie de prÃ©cision,Ensemble,126,54.8,75.4,10.1,11.6,2.9,11.9,92.3,625.1,70.8,75.4,8.7,13,2.9,10.3
2011,Fabrication mÃ©canique,5269 Montage de cÃ¢bles et de circuits,Ensemble,45,66.7,76.7,10,13.3,0,11.5,87,636.8,60,76.7,6.7,13.3,3.3,8
2011,Fabrication mÃ©canique,5269 Montage de cÃ¢bles et de circuits,Femmes,11,63.6,100,0,0,0,0,85.7,623.1,50,100,0,0,0,0
2011,Fabrication mÃ©canique,5269 Montage de cÃ¢bles et de circuits,Hommes,34,67.6,69.6,13,17.4,0,15.8,87.5,642.6,64.3,69.6,8.7,17.4,4.3,11.1
2011,Fabrication mÃ©canique,5307 Montage mÃ©canique en aÃ©rospatiale,Ensemble,36,63.9,69.6,13,17.4,0,15.8,68.8,705.9,54.5,65.2,8.7,17.4,8.7,11.8
2011,Fabrication mÃ©canique,5362 OpÃ©ration Ã©quipements de production,Ensemble,125,60,76,8,8,8,9.5,96.5,712.6,58.2,72,10.7,8,9.3,12.9
2011,Fabrication mÃ©canique,5362 OpÃ©ration Ã©quipements de production,Femmes,26,50,69.2,7.7,7.7,15.4,10,100,766.8,66.7,76.9,7.7,7.7,7.7,9.1
2011,Fabrication mÃ©canique,5362 OpÃ©ration Ã©quipements de production,Hommes,99,62.6,77.4,8.1,8.1,6.5,9.4,95.8,705,56.5,71,11.3,8.1,9.7,13.7
2011,Fabrication mÃ©canique,5723 Machining Technics,Ensemble,100,46,73.9,8.7,15.2,2.2,10.5,100,685.7,82.4,73.9,8.7,15.2,2.2,10.5
2011,Fabrication mÃ©canique,5724 Numerical Control Machine Tool Operation,Ensemble,29,55.2,50,31.3,18.8,0,38.5,100,627.9,50,62.5,18.8,18.8,0,23.1
2011,Fabrication mÃ©canique,5725 Industrial Drafting,Ensemble,29,58.6,64.7,11.8,23.5,0,15.4,100,609.3,36.4,58.8,17.6,23.5,0,23.1
2011,Fabrication mÃ©canique,5769 Cable and Circuit Assembly,Ensemble,21,71.4,66.7,13.3,20,0,16.7,100,577.6,30,73.3,6.7,20,0,8.3
2011,Foresterie et papier,5073 AffÃ»tage,Ensemble,13,69.2,77.8,11.1,0,11.1,12.5,100,869.1,71.4,77.8,11.1,0,11.1,12.5
2011,Foresterie et papier,5088 Sciage,Ensemble,â¤10,,,,,,,,,,,,,,
2011,Foresterie et papier,5189 Abattage et faÃ§onnage des bois,Ensemble,88,62.5,58.2,16.4,5.5,20,22,100,1189.1,65.6,74.5,9.1,7.3,9.1,10.9
2011,Foresterie et papier,5262 PÃ¢tes et papiers - OpÃ©rations,Ensemble,85,60,86.3,9.8,3.9,0,10.2,95.5,870.7,81,90.2,5.9,3.9,0,6.1
2011,Foresterie et papier,5289 Travail sylvicole,Ensemble,65,47.7,48.4,22.6,9.7,19.4,31.8,73.3,829.6,45.5,71,9.7,9.7,9.7,12
2011,Foresterie et papier,5306 AmÃ©nagement de la forÃªt,Ensemble,77,63.6,49,14.3,22.4,14.3,22.6,87.5,685.2,61.9,73.5,4.1,22.4,0,5.3
2011,MÃ©canique pour entretien,1489 RÃ©paration armes Ã  feu,Ensemble,22,63.6,64.3,21.4,14.3,0,25,100,540.7,33.3,64.3,21.4,14.3,0,25
2011,MÃ©canique pour entretien,5006 MÃ©canique entretien en commandes industrielles,Ensemble,31,77.4,70.8,4.2,25,0,5.6,94.1,840.5,56.3,70.8,4.2,25,0,5.6
2011,MÃ©canique pour entretien,5260 MÃ©canique industrielle de construction et entretien,Ensemble,456,62.5,80.4,9.5,7.4,2.8,10.5,97.8,805.8,78.1,84.2,5.3,7.7,2.8,5.9
2011,MÃ©canique pour entretien,5337 MÃ©canique ascenseur,Ensemble,22,63.6,85.7,7.1,7.1,0,7.7,83.3,861.4,100,85.7,7.1,7.1,0,7.7
2011,MÃ©canique pour entretien,5760 Industrial Construction and Maintenance Mechanics,Ensemble,13,69.2,100,0,0,0,0,88.9,936.6,100,100,0,0,0,0
2011,MÃ©tallurgie,5195 Soudage-montage,Ensemble,902,59.5,77.3,8.2,13,1.5,9.6,97.3,682.8,82.7,78.6,6,14.3,1.1,7
2011,MÃ©tallurgie,5195 Soudage-montage,Femmes,43,62.8,77.8,14.8,7.4,0,16,90.5,666.3,78.9,70.4,14.8,11.1,3.7,17.4
2011,MÃ©tallurgie,5195 Soudage-montage,Hommes,859,59.4,77.3,7.8,13.3,1.6,9.2,97.7,683.6,82.9,79,5.5,14.5,1,6.5
2011,MÃ©tallurgie,5203 Fonderie,Ensemble,30,63.3,78.9,5.3,10.5,5.3,6.3,93.3,745.6,71.4,78.9,5.3,10.5,5.3,6.3
2011,MÃ©tallurgie,5222 Traitement de surface,Ensemble,15,73.3,90.9,0,9.1,0,0,100,734.2,70,81.8,9.1,9.1,0,10
2011,MÃ©tallurgie,5299 Montage structural et architectural,Ensemble,39,56.4,77.3,13.6,4.5,4.5,15,100,989.3,88.2,77.3,18.2,4.5,0,19
2011,MÃ©tallurgie,5308 Fabrication de structures mÃ©talliques et de mÃ©taux ouvrÃ©s,Ensemble,35,60,66.7,14.3,14.3,4.8,17.6,100,650.6,57.1,81,0,14.3,4.8,0
2011,MÃ©tallurgie,5356 Chaudronnerie,Ensemble,37,54.1,75,25,0,0,25,100,1225.3,100,85,5,0,10,5.6
2011,MÃ©tallurgie,5360 Ferblanterie,Ensemble,128,60.2,80.5,11.7,3.9,3.9,12.7,98.4,787.2,85.2,83.1,10.4,5.2,1.3,11.1
2011,MÃ©tallurgie,5695 Welding and Fitting,Ensemble,81,46.9,63.2,23.7,10.5,2.6,27.3,91.7,681.8,77.3,57.9,21.1,15.8,5.3,26.7
2011,Mines et travaux de chantier,5092 Forage et dynamitage,Ensemble,97,47.4,80.4,10.9,4.3,4.3,11.9,100,1609.6,94.6,84.8,6.5,4.3,4.3,7.1
2011,Mines et travaux de chantier,5220 Conduite engins de chantier,Ensemble,256,56.3,79.2,16,2.1,2.8,16.8,94.7,958.8,82.4,82.6,13.2,2.1,2.1,13.8
2011,Mines et travaux de chantier,5248 Conduite de grues,Ensemble,37,62.2,87,0,0,13,0,90,1601,94.4,91.3,4.3,0,4.3,4.5
2011,Mines et travaux de chantier,5261 Extraction de minerai,Ensemble,180,56.1,91.1,5.9,1,2,6.1,100,1386.7,82.6,90.1,6.9,1,2,7.1
2011,Mines et travaux de chantier,5273 Conduite de machinerie lourde en voirie forestiÃ¨re,Ensemble,589,61.5,67.7,21.8,6.4,4.1,24.4,95.1,922,61.4,74.9,16.9,6.4,1.9,18.4
2011,SantÃ©,5144 Assistance dentaire,Ensemble,340,57.1,85.1,3.1,6.7,5.2,3.5,77.6,507.8,82.8,84,4.1,6.7,5.2,4.7
2011,SantÃ©,5325 SantÃ©/ assistance et soins infirmiers,Ensemble,1883,54.1,87.2,5.3,5.4,2.1,5.7,69.5,673.3,92.9,87.8,4.2,5.9,2.1,4.6
2011,SantÃ©,5325 SantÃ©/ assistance et soins infirmiers,Femmes,1677,53.8,87.5,4.5,5.7,2.3,4.9,69.3,668.5,92.5,88.1,3.3,6.2,2.3,3.6
2011,SantÃ©,5325 SantÃ©/ assistance et soins infirmiers,Hommes,206,56.3,85.3,11.2,3.4,0,11.6,70.7,710.6,95.7,85.3,11.2,3.4,0,11.6
2011,SantÃ©,5341 Assistance technique en pharmacie,Ensemble,440,61.1,86.6,1.5,6.7,5.2,1.7,89.3,549.8,94.2,85.9,1.5,6.7,5.9,1.7
2011,SantÃ©,5341 Assistance technique en pharmacie,Femmes,411,61.8,87.4,1.6,5.5,5.5,1.8,89.6,548.9,94,86.6,1.6,5.5,6.3,1.8
2011,SantÃ©,5341 Assistance technique en pharmacie,Hommes,29,51.7,73.3,0,26.7,0,0,81.8,573.1,100,73.3,0,26.7,0,0
2011,SantÃ©,5358 Assistance Ã  la personne en Ã©tablissement et Ã  domicile,Ensemble,3193,58.4,84.4,5,6.5,4.1,5.6,75.2,588.3,91.8,84.5,4,6.9,4.7,4.5
2011,SantÃ©,5358 Assistance Ã  la personne en Ã©tablissement et Ã  domicile,Femmes,2667,58.3,84.6,4.6,6.3,4.5,5.1,73.1,580.3,92.2,84.5,3.8,6.7,5,4.3
2011,SantÃ©,5358 Assistance Ã  la personne en Ã©tablissement et Ã  domicile,Hommes,526,59.1,83.3,7.4,7.4,1.9,8.2,85.7,624,90.1,84.2,4.8,7.7,3.2,5.4
2011,SantÃ©,5825 Health/ Assistance and Nursing,Ensemble,183,47,74.4,14,8.1,3.5,15.8,60.9,691.5,92.3,75.6,9.3,8.1,7,11
2011,SantÃ©,5841 Pharmacy Technical Assistance,Ensemble,21,61.9,84.6,7.7,7.7,0,8.3,63.6,494,100,92.3,0,7.7,0,0
2011,SantÃ©,5858 Institutional and Home Care Assistance,Ensemble,362,47.8,67.6,10.4,16.8,5.2,13.3,67.5,635.2,88.6,68.8,9.2,16.8,5.2,11.9
2011,SantÃ©,5858 Institutional and Home Care Assistance,Femmes,282,46.8,67.4,9.1,17.4,6.1,11.9,67.4,627.3,86.7,68.9,7.6,17.4,6.1,9.9
2011,SantÃ©,5858 Institutional and Home Care Assistance,Hommes,80,51.3,68.3,14.6,14.6,2.4,17.6,67.9,660.8,94.7,68.3,14.6,14.6,2.4,17.6
2011,Soins esthÃ©tiques,5245 Coiffure,Ensemble,955,57.9,81.9,5.4,7.6,5.1,6.2,79,384.9,76,82.6,3.8,8,5.6,4.4
2011,Soins esthÃ©tiques,5245 Coiffure,Femmes,922,58,82.1,5.2,7.5,5.2,6,78.8,384.5,75.4,82.8,3.6,7.9,5.8,4.1
2011,Soins esthÃ©tiques,5245 Coiffure,Hommes,33,54.5,77.8,11.1,11.1,0,12.5,85.7,397.9,91.7,77.8,11.1,11.1,0,12.5
2011,Soins esthÃ©tiques,5339 EsthÃ©tique,Ensemble,602,53.7,72.8,5.6,17.6,4,7.1,64.3,435.2,68.9,73.1,5,17.6,4.3,6.3
2011,Soins esthÃ©tiques,5349 Ãpilation,Ensemble,292,53.8,86.6,0.6,10.2,2.5,0.7,61.8,403.6,71.4,86.6,1.3,10.2,1.9,1.4
2011,Soins esthÃ©tiques,5745 Hairdressing,Ensemble,105,50.5,69.8,9.4,18.9,1.9,11.9,78.4,392.1,79.3,69.8,7.5,18.9,3.8,9.8
2011,Soins esthÃ©tiques,5839 Aesthetics,Ensemble,61,54.1,63.6,12.1,21.2,3,16,71.4,360.4,80,63.6,9.1,21.2,6.1,12.5
2011,Transport,5291 Transport par camion,Ensemble,2863,61.4,87.6,6.5,1.2,4.7,6.9,96.5,907.9,88,90.3,4.8,1.4,3.5,5.1
2011,Transport,5291 Transport par camion,Femmes,153,55.6,77.6,14.1,3.5,4.7,15.4,90.9,728.2,80,77.6,14.1,3.5,4.7,15.4
2011,Transport,5291 Transport par camion,Hommes,2710,61.8,88.1,6.2,1.1,4.7,6.5,96.7,914.8,88.4,90.9,4.4,1.3,3.4,4.6
2011,Transport,5304 RÃ©gulation de vol,Ensemble,14,71.4,100,0,0,0,0,100,733.4,90,100,0,0,0,0
2011,Transport,5791 Trucking,Ensemble,45,48.9,72.7,9.1,4.5,13.6,11.1,100,1060.3,100,81.8,9.1,4.5,4.5,10
2012,Administration/commerce et informatique,5226 SecrÃ©tariat juridique,Ensemble,90,55.6,90,4,6,0,4.3,93.3,616.8,78.6,84,6,6,4,6.7
2012,Administration/commerce et informatique,5227 SecrÃ©tariat mÃ©dical,Ensemble,344,57.6,80.8,9.6,5.6,4,10.6,85,638.5,73.5,82.3,5.1,6.1,6.6,5.8
2012,Administration/commerce et informatique,5229 Soutien informatique,Ensemble,546,59.9,60.2,12.2,25.7,1.8,16.9,93.4,617.6,72.3,60.9,10.4,26.3,2.4,14.6
2012,Administration/commerce et informatique,5229 Soutien informatique,Femmes,41,51.2,38.1,19,42.9,0,33.3,87.5,576.2,57.1,42.9,14.3,42.9,0,25
2012,Administration/commerce et informatique,5229 Soutien informatique,Hommes,505,60.6,61.8,11.8,24.5,2,16,93.7,618.9,72.9,62.1,10.1,25.2,2.6,14
2012,Administration/commerce et informatique,5231 ComptabilitÃ©,Ensemble,1489,54.5,76,12,7.3,4.8,13.6,87.2,560.2,69.8,76.4,10.2,7.8,5.5,11.8
2012,Administration/commerce et informatique,5231 ComptabilitÃ©,Femmes,1245,55,76.9,11.7,6.4,5,13.2,86.9,559.2,71.8,78,9.5,6.9,5.7,10.9
2012,Administration/commerce et informatique,5231 ComptabilitÃ©,Hommes,244,51.6,70.6,13.5,11.9,4,16,88.8,565.9,58.2,68.3,14.3,12.7,4.8,17.3
2012,Administration/commerce et informatique,5309 Gestion entreprise de construction,Ensemble,365,58.9,80.9,6,6,7,7,90.2,1096.4,79.6,84.2,2.8,6.5,6.5,3.2
2012,Administration/commerce et informatique,5309 Gestion entreprise de construction,Femmes,26,57.7,73.3,6.7,6.7,13.3,8.3,90.9,799.5,70,73.3,6.7,6.7,13.3,8.3
2012,Administration/commerce et informatique,5309 Gestion entreprise de construction,Hommes,339,59,81.5,6,6,6.5,6.9,90.2,1125.3,80.3,85,2.5,6.5,6,2.9
2012,Administration/commerce et informatique,5321 Vente-conseil,Ensemble,1014,49.8,74.7,6.1,13.7,5.5,7.6,88.1,686.9,70.8,74.5,6.7,14.5,4.4,8.3
2012,Administration/commerce et informatique,5321 Vente-conseil,Femmes,435,48.3,72.9,4.8,12.4,10,6.1,83.7,664.1,70.3,72.4,6.7,13.3,7.6,8.4
2012,Administration/commerce et informatique,5321 Vente-conseil,Hommes,579,50.9,75.9,7.1,14.6,2.4,8.6,91.1,699.9,71.1,75.9,6.8,15.3,2,8.2
2012,Administration/commerce et informatique,5323 ReprÃ©sentation,Ensemble,416,46.6,73.7,5.7,13.4,7.2,7.1,90.9,649.1,68.5,74.2,3.6,14.4,7.7,4.6
2012,Administration/commerce et informatique,5357 SecrÃ©tariat,Ensemble,1751,56.1,77.1,7.7,10.1,5.1,9.1,88.7,571,82.1,76.3,7.3,10.6,5.8,8.8
2012,Administration/commerce et informatique,5357 SecrÃ©tariat,Femmes,1729,56,77.2,7.6,10,5.2,9,88.5,571.5,82.6,76.4,7.2,10.5,5.9,8.6
2012,Administration/commerce et informatique,5357 SecrÃ©tariat,Hommes,22,63.6,71.4,14.3,14.3,0,16.7,100,537.8,50,71.4,14.3,14.3,0,16.7
2012,Administration/commerce et informatique,5727 Secretarial Studies - Medical,Ensemble,17,64.7,72.7,27.3,0,0,27.3,75,569.7,66.7,81.8,9.1,0,9.1,10
2012,Administration/commerce et informatique,5821 Professional Sales,Ensemble,42,47.6,70,0,30,0,0,92.9,512.6,92.3,65,0,35,0,0
2012,Agriculture et pÃªches,5043 SpÃ©cialitÃ©s en horticulture,Ensemble,13,69.2,55.6,22.2,11.1,11.1,28.6,100,591.6,40,77.8,11.1,11.1,0,12.5
2012,Agriculture et pÃªches,5173 Fleuristerie,Ensemble,95,50.5,68.8,2.1,16.7,12.5,2.9,66.7,452.7,50,66.7,4.2,16.7,12.5,5.9
2012,Agriculture et pÃªches,5256 Production acÃ©ricole,Ensemble,34,61.8,81,4.8,9.5,4.8,5.6,94.1,681.8,81.3,81,0,9.5,9.5,0
2012,Agriculture et pÃªches,5257 PÃªche professionnelle,Ensemble,â¤10,,,,,,,,,,,,,,
2012,Agriculture et pÃªches,5288 Horticulture et jardinerie,Ensemble,195,51.8,49.5,17.8,15.8,16.8,26.5,76,607.9,68.4,74.3,4,15.8,5.9,5.1
2012,Agriculture et pÃªches,5288 Horticulture et jardinerie,Femmes,151,53.6,50.6,17.3,16,16,25.5,75.6,623.3,64.5,74.1,4.9,16,4.9,6.3
2012,Agriculture et pÃªches,5288 Horticulture et jardinerie,Hommes,44,45.5,45,20,15,20,30.8,77.8,512.1,85.7,75,0,15,10,0
2012,Agriculture et pÃªches,5320 RÃ©alisation damÃ©nagements paysagers,Ensemble,161,55.9,66.7,6.7,13.3,13.3,9.1,88.3,573.9,67.9,80,2.2,13.3,4.4,2.7
2012,Agriculture et pÃªches,5320 RÃ©alisation damÃ©nagements paysagers,Femmes,48,56.3,74.1,3.7,7.4,14.8,4.8,85,566.7,41.2,85.2,0,7.4,7.4,0
2012,Agriculture et pÃªches,5320 RÃ©alisation damÃ©nagements paysagers,Hommes,113,55.8,63.5,7.9,15.9,12.7,11.1,90,577.3,80.6,77.8,3.2,15.9,3.2,3.9
2012,Agriculture et pÃªches,5348 Production horticole,Ensemble,44,75,30.3,12.1,42.4,15.2,28.6,90,469.9,66.7,42.4,0,42.4,15.2,0
2012,Agriculture et pÃªches,5348 Production horticole,Femmes,22,77.3,23.5,17.6,41.2,17.6,42.9,75,496,66.7,35.3,0,41.2,23.5,0
2012,Agriculture et pÃªches,5348 Production horticole,Hommes,22,72.7,37.5,6.3,43.8,12.5,14.3,100,454.3,66.7,50,0,43.8,6.3,0
2012,Agriculture et pÃªches,5354 Production animale,Ensemble,185,63.8,67.8,5.9,21.2,5.1,8,92.5,580,83.8,71.2,4.2,21.2,3.4,5.6
2012,Agriculture et pÃªches,5354 Production animale,Femmes,45,57.8,57.7,0,30.8,11.5,0,80,532.9,91.7,61.5,0,30.8,7.7,0
2012,Agriculture et pÃªches,5354 Production animale,Hommes,140,65.7,70.7,7.6,18.5,3.3,9.7,95.4,595.7,82.3,73.9,5.4,18.5,2.2,6.8
2012,Agriculture et pÃªches,5366 Arboriculture-Ã©lagage,Ensemble,62,58.1,58.3,2.8,16.7,22.2,4.5,95.2,700.5,90,75,2.8,16.7,5.6,3.6
2012,Alimentation et tourisme,5268 Boucherie de dÃ©tail,Ensemble,248,50,74.2,7.3,13.7,4.8,8.9,95.7,530,79.5,71.8,9.7,13.7,4.8,11.9
2012,Alimentation et tourisme,5268 Boucherie de dÃ©tail,Femmes,30,56.7,70.6,5.9,17.6,5.9,7.7,100,506.3,100,76.5,5.9,17.6,0,7.1
2012,Alimentation et tourisme,5268 Boucherie de dÃ©tail,Hommes,218,49.1,74.8,7.5,13.1,4.7,9.1,95,533.7,76.3,71,10.3,13.1,5.6,12.6
2012,Alimentation et tourisme,5270 Boulangerie,Ensemble,84,64.3,66.7,7.4,25.9,0,10,80.6,486.3,58.6,59.3,13,25.9,1.9,17.9
2012,Alimentation et tourisme,5270 Boulangerie,Femmes,34,70.6,75,0,25,0,0,77.8,487.8,50,70.8,4.2,25,0,5.6
2012,Alimentation et tourisme,5270 Boulangerie,Hommes,50,60,60,13.3,26.7,0,18.2,83.3,485.2,66.7,50,20,26.7,3.3,28.6
2012,Alimentation et tourisme,5283 RÃ©ception en hÃ´tellerie,Ensemble,100,45,60,17.8,22.2,0,22.9,81.5,545,63.6,62.2,8.9,22.2,6.7,12.5
2012,Alimentation et tourisme,5293 Service de la restauration,Ensemble,279,50.2,62.9,3.6,29.3,4.3,5.4,68.2,420.6,71.7,63.6,1.4,29.3,5.7,2.2
2012,Alimentation et tourisme,5293 Service de la restauration,Femmes,160,48.1,67.5,1.3,27.3,3.9,1.9,65.4,438.7,67.6,66.2,1.3,27.3,5.2,1.9
2012,Alimentation et tourisme,5293 Service de la restauration,Hommes,119,52.9,57.1,6.3,31.7,4.8,10,72.2,391.3,76.9,60.3,1.6,31.7,6.3,2.6
2012,Alimentation et tourisme,5297 PÃ¢tisserie,Ensemble,362,55.5,59.2,7.5,24.4,9,11.2,81.5,484.2,60.8,61.2,6,24.9,8,8.9
2012,Alimentation et tourisme,5297 PÃ¢tisserie,Femmes,293,56.3,62.4,6.1,21.2,10.3,8.8,81.6,471.4,60.7,63.6,5.5,21.8,9.1,7.9
2012,Alimentation et tourisme,5297 PÃ¢tisserie,Hommes,69,52.2,44.4,13.9,38.9,2.8,23.8,81.3,556.3,61.5,50,8.3,38.9,2.8,14.3
2012,Alimentation et tourisme,5311 Cuisine,Ensemble,1058,49.5,73.7,4.8,18.7,2.9,6.1,86.8,566.5,84.2,73.1,3.4,18.7,4.8,4.5
2012,Alimentation et tourisme,5311 Cuisine,Femmes,492,51.8,74.5,4.3,18.4,2.7,5.5,81.1,540.6,81.2,74.9,2,18.4,4.7,2.6
2012,Alimentation et tourisme,5311 Cuisine,Hommes,566,47.5,72.9,5.2,19,3,6.7,92.3,588.8,86.7,71.4,4.8,19,4.8,6.3
2012,Alimentation et tourisme,5314 Sommellerie,Ensemble,93,47.3,88.6,0,11.4,0,0,66.7,706,76.9,86.4,0,13.6,0,0
2012,Alimentation et tourisme,5324 Cuisine du marchÃ©,Ensemble,127,55.9,69,2.8,19.7,8.5,3.9,85.7,640.4,97.6,69,2.8,21.1,7,3.9
2012,Alimentation et tourisme,5324 Cuisine du marchÃ©,Femmes,48,54.2,69.2,7.7,7.7,15.4,10,94.4,653.9,100,69.2,7.7,11.5,11.5,10
2012,Alimentation et tourisme,5324 Cuisine du marchÃ©,Hommes,79,57,68.9,0,26.7,4.4,0,80.6,630.1,96,68.9,0,26.7,4.4,0
2012,Alimentation et tourisme,5342 PÃ¢tisserie de restauration contemporaine,Ensemble,31,48.4,80,0,20,0,0,83.3,546,50,80,0,20,0,0
2012,Alimentation et tourisme,5355 Conseil et vente de voyages,Ensemble,115,50.4,86.2,5.2,8.6,0,5.7,78,465.9,71.8,86.2,1.7,8.6,3.4,2
2012,Alimentation et tourisme,5793 Food and Beverage Services,Ensemble,13,61.5,50,0,50,0,0,50, ,0,50,0,50,0,0
2012,Alimentation et tourisme,5797 Pastry Making,Ensemble,47,51.1,62.5,4.2,16.7,16.7,6.3,86.7,513.3,100,66.7,0,16.7,16.7,0
2012,Alimentation et tourisme,5824 Market Fresh Cooking,Ensemble,12,66.7,87.5,0,12.5,0,0,100,478.6,85.7,87.5,0,12.5,0,0
2012,Arts,5085 Bijouterie-joaillerie,Ensemble,42,64.3,48.1,22.2,22.2,7.4,31.6,76.9,417.6,70,44.4,14.8,22.2,18.5,25
2012,Arts,5085 Bijouterie-joaillerie,Femmes,29,58.6,47.1,23.5,23.5,5.9,33.3,75,400.8,83.3,41.2,11.8,23.5,23.5,22.2
2012,Arts,5085 Bijouterie-joaillerie,Hommes,13,76.9,50,20,20,10,28.6,80,438.8,50,50,20,20,10,28.6
2012,Arts,5326 Photographie,Ensemble,62,56.5,71.4,14.3,11.4,2.9,16.7,72,518.1,44.4,74.3,8.6,11.4,5.7,10.3
2012,Arts,5326 Photographie,Femmes,48,54.2,69.2,19.2,7.7,3.8,21.7,66.7,514.8,33.3,73.1,11.5,7.7,7.7,13.6
2012,Arts,5326 Photographie,Hommes,14,64.3,77.8,0,22.2,0,0,85.7,522.5,66.7,77.8,0,22.2,0,0
2012,Arts,5327 DÃ©coration intÃ©rieure et prÃ©sentation visuelle,Ensemble,280,52.1,71.9,7.5,15.1,5.5,9.5,88.6,506.8,73.1,70.5,8.2,15.1,6.2,10.4
2012,Arts,5827 Interior Decorating and Visual Display,Ensemble,28,53.6,33.3,46.7,13.3,6.7,58.3,60, ,66.7,40,33.3,13.3,13.3,45.5
2012,BÃ¢timent et travaux publics,5119 Calorifugeage,Ensemble,17,70.6,83.3,0,16.7,0,0,80,861.1,87.5,83.3,0,16.7,0,0
2012,BÃ¢timent et travaux publics,5172 RÃ©paration appareils au gaz naturel,Ensemble,41,63.4,88.5,3.8,7.7,0,4.2,100,763.3,65.2,88.5,3.8,7.7,0,4.2
2012,BÃ¢timent et travaux publics,5211 Entretien gÃ©nÃ©ral immeubles,Ensemble,303,58.4,76.3,10.7,11.3,1.7,12.3,84.4,668,71.1,77.4,7.3,11.3,4,8.7
2012,BÃ¢timent et travaux publics,5211 Entretien gÃ©nÃ©ral immeubles,Femmes,26,53.8,71.4,14.3,7.1,7.1,16.7,60,751.5,83.3,71.4,14.3,7.1,7.1,16.7
2012,BÃ¢timent et travaux publics,5211 Entretien gÃ©nÃ©ral immeubles,Hommes,277,58.8,76.7,10.4,11.7,1.2,12,86.4,663.3,70.4,77.9,6.7,11.7,3.7,8
2012,BÃ¢timent et travaux publics,5214 Entretien et rÃ©paration de caravanes,Ensemble,22,72.7,43.8,12.5,12.5,31.3,22.2,85.7,641.8,66.7,56.3,6.3,12.5,25,10
2012,BÃ¢timent et travaux publics,5215 Restauration de maÃ§onnerie,Ensemble,27,74.1,60,25,15,0,29.4,100,1172.4,75,80,5,15,0,5.9
2012,BÃ¢timent et travaux publics,5238 Arpentage et topographie,Ensemble,188,51.1,74,13.5,7.3,5.2,15.5,97.2,930.4,79.7,85.4,7.3,7.3,0,7.9
2012,BÃ¢timent et travaux publics,5250 Dessin de bÃ¢timent,Ensemble,356,60.1,79.4,7.5,9.3,3.7,8.6,98.8,612.9,75,79,6.1,9.8,5.1,7.1
