titre_lieu,url_fiche,description,date_cree,date_revision,arrondissements,types,installations,activites,commodites,accessibilite,categories,statut_ouverture,horaire_par_jour,commentaires_horaire,reglementation,paiement,telephone,courriel,titre_lieu_adresse_postale,adresse_principale,adresse_secondaire,code_postal,ville,lat,long,X,Y
"Bibliothèque Yves-Ryan","https://montreal.ca/en/places/bibliotheque-yves-ryan","Temporary service point (open from July 8, 2024)To offer you essential services, a temporary service point will be open at the town hall.Address: 4243 rue de CharleroiTelephone: (514) 328-4000 ext. 4135Services:Loans and returnsReservations from the collections of the libraries of the City of MontrealReference and computer supportSeating places Air conditioningDrinking water fountainWi fiComputer workstationsPrinting and reprographyUniversal accessibilityOur other open libraries: Belleville, Henri-Bourassa and Julio Jean-PierreWhen the project is completed, discover magnificent refurbished spaces for the adult and youth sections, with contemporary services such as self-service loan and return of documents, bright and comfortable spaces, and much more!Thank you for your understanding and see you soon in our new spaces! —In the heart of Montréal-Nord, the Bibliothèque Yves-Ryan was the first of three libraries to open in the borough in 1970.The branch is home to the Yves-Ryan archives, an excellent source on the history of Montréal-Nord and the Communauté Métropolitaine de Montréal from 1963 to 2001. By appointment only.Adult: 514 328-4000, poste 4135Young: 514 328-4000, poste 4238","2019-08-20","2024-06-21","Montréal-Nord","Arts, culture and community","Library","","Air conditioning,Battery or cell phone drop-off,Drinking fountain,Free parking,Washroom,Free Wi-Fi","Wheelchair accessible with assistance","Arts and Sports",""," Fall Schedule (September 2 to December 31) [Lundi, ouverture:10:00, fermeture:20:00,Mardi, ouverture:09:00, fermeture:20:00,Mercredi, ouverture:09:00, fermeture:20:00,Jeudi, ouverture:09:00, fermeture:20:00,Vendredi, ouverture:09:00, fermeture:13:00,Samedi, ouverture:12:00, fermeture:17:00,Dimanche, ouverture:12:00, fermeture:17:00]","Closed : January 1 and 2, March 29 and 31, April 1st and May 20.,Closed for renovations.,Closed for renovations.","","","numéro: 5143284000","","Bibliothèque Yves-Ryan","4740 Rue de Charleroi",,"H1H1V2","Montréal",45.596396,-73.631285,294557.6,5050729.7
"Bibliothèque Saint-Henri","https://montreal.ca/en/places/bibliotheque-saint-henri","Bright and colourful, it was designed with families in mind: specially-designed seating and work stations, an open space for storytime, event spaces and work rooms, rocking chairs, a space for nursing mothers, changing stations and more…","2019-08-20","2024-05-07","Le Sud-Ouest","Arts, culture and community","Library","","Air conditioning,Drinking fountain,Changing table,Washroom,Free Wi-Fi","Stroller-friendly,Ground-level entrance,Assistive devices","Arts and Sports",""," Schedule [Lundi, ouverture:10:00, fermeture:18:00,Mardi, ouverture:13:00, fermeture:20:00,Mercredi, ouverture:10:00, fermeture:20:00,Jeudi, ouverture:10:00, fermeture:18:00,Vendredi, ouverture:10:00, fermeture:18:00,Samedi, ouverture:10:00, fermeture:17:00,Dimanche, ouverture:12:00, fermeture:17:00]","The library will be closed on the following holidays: May 20th, June 24th, July 1st, September 2nd, October 14th, December 24th, 25th and 26th, December 31st, January 1st and 2nd, 2025.","","Cash,Credit card  (MasterCard, Visa),Debit card","numéro: 5148722879","","Bibliothèque Saint-Henri","4707 Rue Notre-Dame Ouest",,"H4C1S9","Montréal",45.472526,-73.589737,297783.6,5036959.4
"Bibliothèque Mordecai-Richler","https://montreal.ca/en/places/bibliotheque-mordecai-richler","The Bibliothèque du Mile End occupies the former Church of the Ascension, which was built in 1910. In 2015, it was renamed Mordecai Richler after the internationally renowned Montréal author who won two Governor General’s Awards (1968 and 1971).It has a large collection of documents including major collections of novels, comic books and children’s books as well as an art hive, an activity room and computer stations.Ruche d’artThe Ruche d’art is a charming little space where all residents can discover the pleasure of creating and sharing their know-how while having fun. Come - and come back! – to practice crafts, visual art, knitting, sewing and much more!Digital libraryThe Montréal public libraries network has more and more to offer through its digital loan platform, which includes books, newspapers, language classes, music and games. Once a month, your librarians share their favourite digital picks. Kids, adults, themes… there’s something for everyone, seven days a week, 24 hours a day! Learn moreAccessibilityThe library has materials in adapted formats, including large-print books, digital EPUB or MP3 formats, and DVDs with audio description or subtitles. Wheelchairs available for loan on site. Home book loan service is accessible to all residents with functional limitations. Outdoor book drop available. 2 children’s stand-up bikes available. Disabled parking in front of the library. To discover all of our accessible services, ask for the brochure “Libraries for Everyone” (in French), produced in partnership with Kéroul. See Kéroul’s 2019 analysis (in French) of the Bibliothèque Mordecai-Richler. There are 7 outside steps at the entrance and 5 inside. There are about 20 steps per floor.New teamwork roomMordecai-Richler library patrons can use and reserve our new teamwork room! A Montreal library membership is required to use the room. This beautiful space is also used as a reading room open to all at certain times of the week. For more information or to make a reservation, call 514-872-2141 or come and see us on site.Loans of outdoor equipmentYou can borrow snowshoes, sleds, ice cleats and walking sticks at the library. See the catalogue (in French) to view inventory.You can find more information about the library on the Biblios du Plateau Facebook page.Subscribe to the borough’s arts newsletter (in French)!To learn more about our librariesListen to the second episode of Allô Plateau, the borough’s podcast (available in French).","2019-08-20","2024-09-05","Le Plateau-Mont-Royal","Arts, culture and community","Library","","Air conditioning,Drinking fountain,Changing table,Washroom,Free Wi-Fi","Wheelchair accessible,Wheelchair accessible with assistance,Stroller-friendly,Elevator,Grab bar,Access ramp,Accessible washroom stall,Individual accessible washroom,Accessible washrooms,Gender-inclusive washrooms","Arts and Sports",""," Schedule [Lundi, ouverture:10:00, fermeture:18:00,Mardi, ouverture:10:00, fermeture:20:00,Mercredi, ouverture:10:00, fermeture:20:00,Jeudi, ouverture:10:00, fermeture:18:00,Vendredi, ouverture:12:00, fermeture:18:00,Samedi, ouverture:10:00, fermeture:17:00,Dimanche, ouverture:12:00, fermeture:17:00]","","","Cash,Credit card  (MasterCard, Visa),Debit card","numéro: 5148722141","biblio_pmr@montreal.ca","Bibliothèque Mordecai-Richler","5434 Avenue du Parc",,"H2V4G7","Montréal",45.521642,-73.601661,296858.2,5042418.8
"Bibliothèque Marie-Uguay","https://montreal.ca/en/places/bibliotheque-marie-uguay","This branch has taken on the duty and the pleasure of promoting poets and their works, as a way of perpetuating the memory of Marie Uguay.The library has a meeting room for adults, an event room for children, and is now open every day. It also features 11 computer stations and several work tables.Universal accessibilityThe Bibliothèque Marie-Uguay is the first library in the city’s network to have a workstation adapted to the needs of people with disabilities.The adapted workstation includes the following equipment:Adjustable height tableHeadsetLarge print keyboard with black letters on a yellow background (for the visually impaired)Ergonomic mouseStation equipped with voice recognition software (Dragon)Station equipped with screen reader software (NVDA)CollectionsMarie-Uguay collection of Québec poetrySpanish language collection for adults and childrenLoans of board games for adults and childrenWinter equipment loansSensory kit loansVideo game loansMusic CD loansDVD and Blu-Ray loansAudio booksAudio books in mp3 formatLarge print booksDigital libraryThe Montréal library network is always adding titles to its digital platform. You can find books, newspapers, language courses, music, games and more. Once a month, the city’s librarians share their recent digital favourites. For children, for adults, by theme, there is something for everyone. Enjoy the content whenever you want: seven days a week, 24 hours a day!","2019-08-20","2024-05-07","Le Sud-Ouest","Arts, culture and community","Library","","","","Arts and Sports",""," Schedule [Lundi, ouverture:10:00, fermeture:18:00,Mardi, ouverture:13:00, fermeture:20:00,Mercredi, ouverture:10:00, fermeture:20:00,Jeudi, ouverture:10:00, fermeture:18:00,Vendredi, ouverture:10:00, fermeture:18:00,Samedi, ouverture:10:00, fermeture:17:00,Dimanche, ouverture:12:00, fermeture:17:00]","The library will be closed on the following holidays: May 20th, June 24th, July 1st, September 2nd, October 14th, December 24th, 25th and 26th, December 31st, January 1st and 2nd, 2025.","","","numéro: 5148724097","","Bibliothèque Marie-Uguay","6052 Boulevard Monk",,"H4E3H6","Montréal",45.457704967069,-73.595415893255,297337.6,5035312.8
"Bibliothèque Marc-Favreau","https://montreal.ca/en/places/bibliotheque-marc-favreau","Marc Favreau was an actor and creator of the famous Québec mime character, Sol. The library bearing his name, with its avant-garde design, was conceived with four major themes: family services, new technology, design and sustainable development. Among other features, there are an adult reading room, a colourful room with heated floor for the under-four brigade and a high-tech space for teenagers.Library cardsMontréal residents and taxpayers: FreeNon-residents:Children (ages 13 and under): $45Adults: $90Seniors (65 years and up, with proof of ID): $57City employees and retirees: Free Students (ages 13 and over who are full-time students in a Montréal school, with proof of enrollment): Free","2019-08-20","2024-08-31","Rosemont–La Petite-Patrie","Arts, culture and community","Library","","Air conditioning,Free menstrual products,Drinking fountain,Vending machine,Washroom,Free Wi-Fi","Stroller-friendly,Elevator,Access ramp","Arts and Sports",""," Schedule [Lundi, ouverture:10:00, fermeture:18:00,Mardi, ouverture:10:00, fermeture:18:00,Mercredi, ouverture:10:00, fermeture:18:00,Jeudi, ouverture:10:00, fermeture:18:00,Vendredi, ouverture:10:00, fermeture:18:00,Samedi, ouverture:10:00, fermeture:17:00,Dimanche, ouverture:10:00, fermeture:17:00]","","","","numéro: 5148727272","bibliotheque.marc-favreau@montreal.ca","Bibliothèque Marc-Favreau","500 Boulevard Rosemont",,"H2S0C4","Montréal",45.531723,-73.595735,297322.5,5043538.5
"Bibliothèque Jacqueline-De Repentigny","https://montreal.ca/en/places/bibliotheque-jacqueline-de-repentigny","This new name was given as part of the city’s Toponym’Elles program, dedicated to giving place names honoring women.Activities : http://calendrier.bibliomontreal.com/?lID=12058","2019-08-20","2022-09-02","Verdun","Arts, culture and community","Library","","Air conditioning,Vehicle charging station,Battery or cell phone drop-off,Drinking fountain,Bike stand,Changing table,Washroom,Free Wi-Fi","","Arts and Sports",""," Regular schedule [Lundi, ouverture:10:00, fermeture:18:00,Mardi, ouverture:12:00, fermeture:20:00,Mercredi, ouverture:12:00, fermeture:20:00,Jeudi, ouverture:10:00, fermeture:18:00,Vendredi, ouverture:10:00, fermeture:18:00,Samedi, ouverture:10:00, fermeture:17:00,Dimanche, ouverture:10:00, fermeture:17:00]","The library and its book drop will be closed on Monday June 24 and on Monday July 1. The summer schedule will be in effect from June 1 to August 30. Transactions at the counter must be completed no later than 5 minutes before closing. Computer stations close 15 minutes before closing.,The library and its book drop will be closed on Monday May 20. The summer schedule will be in effect from June 1 to August 30. Transactions at the counter must be completed no later than 5 minutes before closing. Computer stations close 15 minutes before closing.","","Cash,Credit card  (MasterCard, Visa),Debit card","numéro: 5147657172","questions_bibliosverdun@montreal.ca","Bibliothèque Jacqueline-De Repentigny","5955 Avenue Bannantyne",,"H4H1H6","Montréal",45.448625,-73.579007,298620,5034302.4
"Bibliothèque interculturelle","https://montreal.ca/en/places/bibliotheque-interculturelle","Since January 8, 2024, the bibliothèque interculturelle has been the subject of work to be carried out over the course of 2024. A temporary service point will be open on Friday February 2, on the second floor of 6767 chemin de la Côte-des-Neiges, the door adjacent to the library.Read our article to follow the progress of the workEvents calendarClick here to consult our program of activities (On the French web page of the library)","2019-08-20","2024-03-27","Côte-des-Neiges–Notre-Dame-de-Grâce","Arts, culture and community","Library","","Air conditioning,Free menstrual products,Drinking fountain,Nursing room,Changing table,Washroom,Free Wi-Fi","Wheelchair accessible,Stroller-friendly,Elevator,Ground-level entrance,Reserved parking spaces (permit),Access ramp,Accessible washrooms,Drop-off zone","Arts and Sports",""," Horaire des Fêtes [Lundi, ouverture:01:00, fermeture:01:00,Mardi, ouverture:01:00, fermeture:01:00,Mercredi, ouverture:12:00, fermeture:17:00,Jeudi, ouverture:10:00, fermeture:17:00,Vendredi, ouverture:10:00, fermeture:17:00,Samedi, ouverture:10:00, fermeture:17:00,Dimanche, ouverture:01:00, fermeture:01:00]","Friday, March 29: 10 a.m. to 5 p.m. | Closed on the following days: March 31, April 1, May 20, June 24, July 1, September 2, October 14, December 24 to 26, December 31 to January 2, 2025.,Du 19 décembre au 25 décembre,Du 26 décembre au 1er janvier","","","numéro: 5148684715","","Bibliothèque interculturelle","6767 Chemin de la Côte-des-Neiges",,"H3S2T6","Montréal",45.503324,-73.636934,294099.2,5040387.2
"Bibliothèque Hochelaga","https://montreal.ca/en/places/bibliotheque-hochelaga","The Bibliothèque d’Hochelaga, which opened in 1962, specializes in children’s literature. It has a major collection of works for children and young adults and more than 1,000 books for adults.","2019-08-20","2024-09-26","Mercier–Hochelaga-Maisonneuve","Arts, culture and community","Library","","Air conditioning,Drinking fountain,Bike stand,Changing table,Washroom,Free Wi-Fi","Stroller-friendly,Accessible parking,Accessible washrooms","Arts and Sports",""," Schedule [Lundi, ouverture:10:00, fermeture:18:00,Mardi, ouverture:13:00, fermeture:18:00,Mercredi, ouverture:13:00, fermeture:18:00,Jeudi, ouverture:10:00, fermeture:18:00,Vendredi, ouverture:10:00, fermeture:18:00,Samedi, ouverture:10:00, fermeture:16:00,Dimanche, ouverture:10:00, fermeture:16:00]","","","Cash,Credit card  (MasterCard, Visa),Debit card","numéro: 5148723666","","Bibliothèque Hochelaga","1870 Rue Davidson",,"H1W2Y6","Montréal",45.542153,-73.544566,301319.8,5044694.1
"Bibliothèque Henri-Bourassa","https://montreal.ca/en/places/bibliotheque-henri-bourassa","Adult: 514 328-4000, ext. 4125Young: 514 328-4000, ext. 4134","2019-08-20","2024-06-21","Montréal-Nord","Arts, culture and community","Library","","Air conditioning,Battery or cell phone drop-off,Drinking fountain,Free parking,Washroom,Free Wi-Fi","Wheelchair accessible,Access ramp","Arts and Sports",""," Fall schedule (Septembre 2 to December 31) [Lundi, ouverture:10:00, fermeture:20:00,Mardi, ouverture:09:00, fermeture:20:00,Mercredi, ouverture:09:00, fermeture:20:00,Jeudi, ouverture:09:00, fermeture:20:00,Vendredi, ouverture:09:00, fermeture:17:00,Samedi, ouverture:10:00, fermeture:17:00,Dimanche, ouverture:10:00, fermeture:17:00]","Closed : January 1st and 2, March 29 and 31, April 1st and May 20,Closed: June 24, July 1st and September 2.,Closed : September 4, October 9, December 24, 25, 26, 30 and 31, January 1 and 2. Open from December 27 to 30 from 11:00 am to 4:00 pm.","","","numéro: 5143284000 extension: 4125","","Bibliothèque Henri-Bourassa","5400 Boulevard Henri-Bourassa Est",,"H1G2S9","Montréal",45.604607,-73.625023,295047.5,5051641.4
"Bibliothèque Réjean-Ducharme","https://montreal.ca/en/places/bibliotheque-rejean-ducharme","Réjean Ducharme lived in Little Burgundy from 1992, where the library that now bears his name is located. From an early age, he was a frequent visitor to public libraries and always had his nose in books, even when riding his bicycle! All of his work is filled with references to readers, books, words and dictionaries.This century-old library is the first French-language public library built in Canada and the oldest branch still operating in Montréal. Major renovations to the building took place in 2004. Certain architectural elements of the era, such as the engraving on the facades, recall the rich history of this institution.Discover the online Le Sud-Ouest arts calendar, which lists the arts and cultural programs and events of the Maison de la culture Marie-Uguay, the borough’s four municipal libraries and the library outreach program.","2019-08-20","2024-05-07","Le Sud-Ouest","Arts, culture and community","Library","","","","Arts and Sports",""," Temporary schedule [Lundi, ouverture:12:00, fermeture:18:00,Mardi, ouverture:10:00, fermeture:20:00,Mercredi, ouverture:13:00, fermeture:20:00,Jeudi, ouverture:10:00, fermeture:18:00,Vendredi, ouverture:10:00, fermeture:18:00,Samedi, ouverture:10:00, fermeture:17:00,Dimanche, ouverture:10:00, fermeture:17:00]","The library will be closed on the following holidays: May 20th, June 24th, July 1st, September 2nd, October 14th, December 24th, 25th and 26th, December 31st, January 1st and 2nd, 2025.","","","numéro: 5148722001","","Bibliothèque Réjean-Ducharme","2450 Rue Workman",,"H3J1L8","Montréal",45.48358,-73.575096,298929.5,5038186.6
"Bibliothèque du Haut-Anjou","https://montreal.ca/en/places/bibliotheque-du-haut-anjou","The Haut-Anjou library serves residents of the northern sector of Anjou in particular.Access to collections and reader assistanceOver 130,000 documents, including books, DVDs, CDs, magazines, newspapers, board games, video gamesAccess to more than four million documents from the Montréal library network through the reservation service.The research librarians can help you:Search for and identify documents that meet your needsSearch for information on a specific topicUse our digital resourcesComplete an interlibrary loan requestUse the library’s facilitiesIntroduce you to library services and research.Public computer workstations and Wi-Fi accessPublic computer workstations for adults and youthReservations possible for a maximum of 2 hours per dayAccess to printers (colour: $0.25 per sheet; black and white: $0.10 per sheet) and scannersWi-Fi accessOn siteAccess to tables and seating for work or leisure activitiesA collection of board gamesWatch our event announcements and the Anjou culture and libraries Facebook page to find out what activities are being offered.“Books for Baby” program Are you the parent of a child under 1 year old? Join the library and receive a baby reader’s kit containing a book, a family reading guide and other great surprises! You will give your child the best gift of all: a taste for books and reading.","2019-11-01","2022-04-27","Anjou","Arts, culture and community","Library","","Air conditioning,Washroom","","Arts and Sports",""," Horaire d'été [Lundi, ouverture:12:00, fermeture:20:00,Mardi, ouverture:12:00, fermeture:20:00,Mercredi, ouverture:12:00, fermeture:20:00,Jeudi, ouverture:10:00, fermeture:18:00,Vendredi, ouverture:10:00, fermeture:18:00,Samedi, ouverture:10:00, fermeture:17:00,Dimanche, ouverture:11:00, fermeture:17:00]","Closed on legal holidays.,Du 1er juin au 7 septembre 2024","","","numéro: 5144938271","bibliotheque.jean.corbeil@montreal.ca","Bibliothèque du Haut-Anjou","7070 Rue Jarry Est",,"H1J1G4","Montréal",45.601156,-73.575707,298894.1,5051253.1
"Bibliothèque de Salaberry","https://montreal.ca/en/places/bibliotheque-de-salaberry","Library ServicesLoan of documents previously reserved by the subscriber or in personLoan of various sports and leisure equipment (Finnish bowling, frisbee, table tennis, Velcro balls and skipping ropes). Loan of batches or single documents preselected by employeesReturn of documents in book chutesMembership in personPayment of feesReference and reader assistance servicesRemote servicesReference and reader assistance by emailOnline document reservation (Nelligan catalogue or by phone)Online: access to the digital library and virtual activities (watch for events on our Facebook page!)Need help with your research?Looking for a specific book or documentary? Would you like some reading suggestions? Do you need information on a subject or have a question about digital loans? The remote reference service can help you with that!Remote reference serviceThe Ahuntsic-Cartierville library team has set up this remote assistance and orientation service to answer your questions and assist you in your efforts when you cannot come to the library.Monday through SaturdayThe team is committed to answering you within a maximum of 48 hours, from Monday to Saturday inclusively. How?Fill out the formSimply fill out this form and send it to us (it’s completely confidential). The form allows only one question to be answered at a time, so use one form per question – and it’s free!","2019-08-21","2023-01-09","Ahuntsic-Cartierville","Arts, culture and community","Library","","","Stroller-friendly,Access ramp","Arts and Sports",""," Horaire [Lundi, ouverture:10:00, fermeture:18:00,Mardi, ouverture:10:00, fermeture:18:00,Mercredi, ouverture:10:00, fermeture:18:00,Jeudi, ouverture:10:00, fermeture:18:00,Vendredi, ouverture:10:00, fermeture:18:00,Samedi, ouverture:10:00, fermeture:17:00,Dimanche, ouverture:10:00, fermeture:17:00]","Fermé les jours de congés fériés.","","Cash","numéro: 5148721521","","Bibliothèque de Salaberry","4170 Rue De Salaberry",,"H4J1H1","Montréal",45.534515,-73.703768,288885.2,5043864.5
"Parc des Compagnons-de-Saint-Laurent games library","https://montreal.ca/en/places/parc-des-compagnons-de-saint-laurent-games-library","A toys and games library is a place where families and kids can enjoy toys and board games spontaneously during the summertime.","2021-06-28","2024-04-30","Le Plateau-Mont-Royal","Arts, culture and community","Fab lab, games library","","Washroom","","Arts and Sports",""," Schedule from June 19 to August 25 2024 [Mercredi, ouverture:10:00, fermeture:19:30,Jeudi, ouverture:10:00, fermeture:19:30,Vendredi, ouverture:10:00, fermeture:19:30,Samedi, ouverture:10:00, fermeture:19:30,Dimanche, ouverture:10:00, fermeture:19:30]","","","","","","Parc des Compagnons-de-Saint-Laurent games library","4375 Rue Cartier",,"H2H2N9","Montréal",45.533605790716,-73.572518941036,299136,5043745.9
"Parc Hilda-Ramacière games library","https://montreal.ca/en/places/parc-hilda-ramaciere-games-library","A toys and games library is a place where families and kids can enjoy toys and board games spontaneously during the summertime.","2021-06-28","2024-04-30","Le Plateau-Mont-Royal","Arts, culture and community","Fab lab, games library","","","","Arts and Sports",""," Schedule from June 19 to August 25 2024 [Mercredi, ouverture:10:00, fermeture:19:30,Jeudi, ouverture:10:00, fermeture:19:30,Vendredi, ouverture:10:00, fermeture:19:30,Samedi, ouverture:10:00, fermeture:19:30,Dimanche, ouverture:10:00, fermeture:19:30]","","","","","","Parc Hilda-Ramacière games library","Rue De Bullion",,,"Montréal",45.515784835607,-73.571969537096,299177.1,5041765.4
"Parc Le Ber games library","https://montreal.ca/en/places/parc-le-ber-games-library-0","This recycled container has been transformed into a free activity space!Activities offered: crafts, colouring, reading, sports, board games and much more.","2021-06-28","2023-05-24","Le Sud-Ouest","Arts, culture and community","Fab lab, games library","","","","Arts and Sports",""," Schedule from June, 25 to August, 27 2023 [Lundi, ouverture:13:00, fermeture:19:00,Mardi, ouverture:13:00, fermeture:19:00,Mercredi, ouverture:13:00, fermeture:19:00,Jeudi, ouverture:13:00, fermeture:19:00,Vendredi, ouverture:13:00, fermeture:19:00,Samedi, ouverture:13:00, fermeture:19:00,Dimanche, ouverture:13:00, fermeture:19:00]","Closed on July 1st","","","","","Parc Le Ber games library","202 Avenue Ash",,"H3K1Z7","Montréal",45.47769,-73.55473,300521.1,5037530.8
"Parc des Jazzmen games library","https://montreal.ca/en/places/parc-des-jazzmen-games-library","This recycled container has been transformed into a free activity space!Activities offered: crafts, colouring, reading, sports, board games and much more.","2021-06-28","2023-05-15","Le Sud-Ouest","Arts, culture and community","Fab lab, games library","","","","Arts and Sports",""," Schedule from June, 26 to August, 29 [Lundi, ouverture:13:00, fermeture:19:00,Mardi, ouverture:13:00, fermeture:19:00,Mercredi, ouverture:13:00, fermeture:19:00,Jeudi, ouverture:13:00, fermeture:19:00,Vendredi, ouverture:13:00, fermeture:19:00,Samedi, ouverture:13:00, fermeture:19:00,Dimanche, ouverture:13:00, fermeture:19:00]","Closed on July 1st","","","","","Parc des Jazzmen games library","2248 Avenue Lionel-Groulx",,,"Montréal",45.485466896694,-73.574430775599,298981.7,5038396.3
"Bibliothèque de Rosemont","https://montreal.ca/en/places/bibliotheque-de-rosemont","Computer stations for adults can be reserved by phone (514-872-4701) or in person. For now, you cannot get or renew an Accès Montréal card in libraries. Outdoor equipment loans are available.","2019-08-21","2024-08-31","Rosemont–La Petite-Patrie","Arts, culture and community","Library","","Free menstrual products,Washroom,Free Wi-Fi","Elevator,Accessible washrooms","Arts and Sports",""," Schedule [Lundi, ouverture:10:00, fermeture:18:00,Mardi, ouverture:10:00, fermeture:18:00,Mercredi, ouverture:10:00, fermeture:18:00,Jeudi, ouverture:10:00, fermeture:18:00,Vendredi, ouverture:10:00, fermeture:18:00,Samedi, ouverture:10:00, fermeture:17:00,Dimanche, ouverture:10:00, fermeture:17:00]","","","","numéro: 5148724701","bibliotheque.rosemont@montreal.ca","Bibliothèque de Rosemont","3131 Boulevard Rosemont",,"H1Y1M4","Montréal",45.551841,-73.582255,298377.7,5045773.1
"Bibliothèque de L'Île-des-Sœurs","https://montreal.ca/en/places/bibliotheque-de-lile-des-soeurs","Temporary Closure and RelocationWhile renovations are under way at the Bibliothèque de L’Île-des-Soeurs, it will temporarily be closed as of Thursday, August 18, 2022 and library services will be relocated in the meantime, as indicated below:Starting August 29, services will be offered at the Salle des Chênes, near the entrance to the Centre communautaire Elgar. Please note that the Adult collection will not be accessible there, but new titles will be on display.Interlibrary loans through online reservations (holds) or by phone (514 762-7266) will be maintained. A more limited Youth collection will also be available on site. All of the following services will be maintained: loans, returns, membership and membership renewals, reference, computer stations and free Wi-Fi access.To learn more about the library’s renovations (in French):HistoryOpened in 1990 in the Centre communautaire Elgar and located near the Lac des Battures and a wooded park, the Bibliothèque de L’Île-des-Sœurs was expanded in 2002-2003 by the architectural firm Dan Hanganu Architectes.Activities : http://calendrier.bibliomontreal.com/?lID=2075","2019-08-21","2023-04-17","Verdun","Arts, culture and community","Library","Snowshoeing","Air conditioning,Vehicle charging station,Drinking fountain,Free parking,Bike stand,Washroom,Free Wi-Fi","Wheelchair accessible,Stroller-friendly,Assistive devices,Accessible parking","Arts and Sports,Municipal Administration",""," Horaire régulier [Lundi, ouverture:10:00, fermeture:18:00,Mardi, ouverture:12:00, fermeture:20:00,Mercredi, ouverture:12:00, fermeture:20:00,Jeudi, ouverture:10:00, fermeture:18:00,Vendredi, ouverture:10:00, fermeture:18:00,Samedi, ouverture:10:00, fermeture:17:00,Dimanche, ouverture:10:00, fermeture:17:00]","Horaire d'été du 1er juin au 30 août. En raison des congés fériés, la bibliothèque et la chute à livres seront fermées les lundis 24 juin et 1er juillet.*Les transactions au comptoir doivent être effectuées au plus tard 5 minutes avant la fermeture. Les postes informatiques ferment 30 minutes avant la fermeture.,L'horaire d'été sera en vigueur du 1er juin au 30 août. *Les transactions au comptoir doivent être effectuées au plus tard 5 minutes avant la fermeture. Les postes informatiques ferment 30 minutes avant la fermeture.","","Cash,Credit card  (MasterCard, Visa),Debit card","numéro: 5147657266","","Bibliothèque de L'Île-des-Sœurs","260 Rue Elgar",,"H3E1C9","Montréal",45.45708820893512,-73.5474710438433,301087.3,5035241
"Bibliothèque Julio-Jean-Pierre (MCC)","https://montreal.ca/en/places/bibliotheque-julio-jean-pierre-mcc","514 328-4000, ext. 5626","2019-08-21","2024-06-21","Montréal-Nord","Arts, culture and community","Library","","Air conditioning,Battery or cell phone drop-off,Drinking fountain,Free parking,Changing table,Washroom,Free Wi-Fi","Wheelchair accessible","Arts and Sports",""," Fall Schedule (September 2 to December 31) [Lundi, ouverture:10:00, fermeture:21:00,Mardi, ouverture:09:00, fermeture:21:00,Mercredi, ouverture:09:00, fermeture:21:00,Jeudi, ouverture:09:00, fermeture:21:00,Vendredi, ouverture:09:00, fermeture:17:00,Samedi, ouverture:10:00, fermeture:17:00,Dimanche, ouverture:10:00, fermeture:17:00]","Closed : January 1st and 2, March 29 and 31, April 1st and May 20.,Closed : June 24, July 1st & September 2,Closed : September 4, October 9, December 24, 25, 26, 31, January 1 and 2. Open from December 27 to 30 from 11:00 am to 4:00 pm.","","","numéro: 5143284000 extension: 5626","","Bibliothèque Julio-Jean-Pierre (MCC)","12002 Boulevard Rolland",,"H1G3W1","Montréal",45.615812,-73.62235,295257.9,5052886.3
"Bibliothèque de Cartierville","https://montreal.ca/en/places/bibliotheque-de-cartierville","Library ServicesDocument loansLoan of various sports and leisure equipment (Finnish bowling, tennis sets, table tennis, petanque, Velcro balls and skipping ropes). Access to workspaces and computer workstationsAccess to workstations (computers)Access to the stacksReturn of documents in book chutesMembership in personPayment of feesReference and reader assistance servicesRemote servicesReference and reader assistance by email: ac_biblio_cartierville@montreal.caOnline document reservation (Nelligan catalogue or by phone)Online: access to the digital library and virtual activities (watch for events on our Facebook page!)Need help with your research?Looking for a specific book or documentary? Would you like some reading suggestions? Do you need information on a subject or have a question about digital loans? The remote reference service can help you with that!Remote reference serviceThe Ahuntsic-Cartierville library team has set up this remote assistance and orientation service to answer your questions and assist you in your efforts when you cannot come to the library.Monday through SaturdayThe team is committed to answering you within a maximum of 48 hours, from Monday to Saturday inclusively. How?Fill out the formSimply fill out this form and send it to us (it’s completely confidential). The form allows only one question to be answered at a time, so use one form per question – and it’s free!Located in what was once a neighbourhood grocery store, the Bibliothèque de Cartierville includes a multi-function room available to community and cultural groups from the area. It’s mission is to offer the community a gathering place designed to break down isolation and promote integration and development for everyone.","2019-08-21","2022-04-20","Ahuntsic-Cartierville","Arts, culture and community","Library","","Air conditioning,Battery or cell phone drop-off,Drinking fountain,Free parking,Washroom,Free Wi-Fi","Push button at building entrance,Ground-level entrance","Arts and Sports",""," Schedule [Lundi, ouverture:12:00, fermeture:19:00,Mardi, ouverture:10:00, fermeture:19:00,Mercredi, ouverture:10:00, fermeture:19:00,Jeudi, ouverture:10:00, fermeture:18:00,Vendredi, ouverture:10:00, fermeture:18:00,Samedi, ouverture:10:00, fermeture:17:00,Dimanche, ouverture:11:00, fermeture:17:00]","Closed on legal holidays.","","Cash,Credit card  (MasterCard, Visa),Debit card","numéro: 5148726989","","Bibliothèque de Cartierville","5900 Rue de Salaberry",,"H4J1J8","Montréal",45.526951,-73.713117,288152.8,5043025.8
