Fonds_gestion,Cofinancement,Annee_financiere,Debut_financement,Titulaire,Dossier,Etablissement,Pays_etablissement,Province_etablissement,Categorie_de_financement,Programme,Code_programme,Programme_volet,Code_volet,Montant_recherche,Frais_indirects,Montant_total,Grands_defis_de_societe,Type_de_destinataire,Domaine_de_recherche,Objet_de_recherche_1,Objet_de_recherche_2,Champs_application_1,Champs_application_2,Mots_cles 
FRQS,,2018-2019,2018-2019,"SCIACCA, GIACOMO",260907,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Maladies neurodégénératives,Chorée de Huntington,Évolution et traitement des maladies,,neuroscience // neurodegenrative diseases // Huntington's chorea // protein propagation // mutant huntingtin // proteinopathy
FRQS,,2018-2019,2018-2019,"CONRADSSON, DAVID",260932,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale (CITOYENS D'AUTRES PAYS),B15,Formation postdoctorale - CITOYENS D'AUTRES PAYS,BF15,15000,0,15000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Activité locomotrice / troubles du mouvement,Accidents vasculaires cérébraux,Évolution et traitement des maladies,,aging // walking // brain imaging // stroke // rehabilitation // treatment
FRQS,,2018-2019,2018-2019,"MARÉCHAL, LOÏZE",260935,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,"Santé de la mère, des enfants et des adolescents ",Anomalies de la croissance intra-utérine,Métabolisme énergétique,Fondements biomédicaux de la santé humaine,,Restriction de croissance intra-utérine // Métabolisme cardiaque // Facteurs de transcription // Progammation foetale
FRQS,,2018-2019,2018-2019,"MALLOUM BOUKAR, KHADIDJA",260938,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Santé des populations,Trauma/blessures ,Pratiques professionnelles,Gestion du système de santé ,,Traumatologie/blessures // qualité des soins // Pratiques cliniques non-necessaires // Surutilisation des soins
FRQS,,2018-2019,2018-2019,"OCHOA-SANCHEZ, RAFAEL",260943,Centre hospitalier de l'Université de Montréal [CHUM],CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale (CITOYENS D'AUTRES PAYS),B15,Formation postdoctorale - CITOYENS D'AUTRES PAYS,BF15,45000,0,45000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Maladies hépatiques,Obésité,Évolution et traitement des maladies,,Hepatic encephalopathy  // Ammonia // Memory // Obesity // bile duct // NAFLD
FRQS,,2018-2019,2018-2019,"ZHU, YUN",261030,Centre hospitalier de l'Université de Montréal [CHUM],CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale (CITOYENS D'AUTRES PAYS),B15,Formation postdoctorale - CITOYENS D'AUTRES PAYS,BF15,45000,0,45000,,Titulaire,Santé des populations,Cancer du poumon,Épidémiologie,Santé publique,,Lung Cancer // Physical Activity // Occupation // Occupational Carcinogens // Case-Cohort Study
FRQS,,2018-2019,2018-2019,"RAZI, AIDA",261093,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Maladies infectieuses et immunitaires,Infections bactériennes ,Bactéries,Évolution et traitement des maladies,, Microbiology // Bacterial Infections // Immune Diseases //  Antibiotics and Resistance //  Cancer Diagnosis and Detection // Chemotherapy
FRQS,,2018-2019,2018-2019,"DAGENAIS-LUSSIER, XAVIER",261098,Institut national de la recherche scientifique [INRS],CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Maladies infectieuses et immunitaires,Immunodéficiences,SIDA / VIH,Évolution et traitement des maladies,,Mémoire CD4 // Signalisation interféron // VIH-1 // Immuno-métabolisme
FRQS,,2018-2019,2018-2019,"BEAUDOIN, CLAUDIA",261102,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,14000,0,14000,,Titulaire,Santé des populations,Ostéoporose,,Santé publique,,modèle prédictif // surveillance // ostéoporose // fracture // données médico-administratives
FRQS,,2018-2019,2018-2019,"MCCULLOGH, CRAIG",261103,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise,BF1,11699,0,11699,,Titulaire,Maladies infectieuses et immunitaires,Antiviraux,Maladies infectieuses,Évolution et traitement des maladies,,Zika // siARN // ARN // virus
FRQS,,2018-2019,2018-2019,"LÉVEILLÉ, PAULINE",261126,Centre hospitalier universitaire Sainte Justine,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale (CITOYENS D'AUTRES PAYS),B15,Formation postdoctorale - CITOYENS D'AUTRES PAYS,BF15,45000,0,45000,,Titulaire,Nutrition et métabolisme,Désordres métaboliques,Développement cognitif,Fondements biomédicaux de la santé humaine,,inflammation // stress oxydant  // syndrome métabolique // cognition // leucémie lymphoblastique aiguë // complications cardiométaboliques
FRQS,,2018-2019,2018-2019,"AGHIGHI, ALIREZA",261167,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Organismes vivants ,Génie des tissus structuraux / Biomatériaux,Arythmies,Fondements biomédicaux de la santé humaine,,tissue engineering // biological pacemaker // mathematical modeling // cardiac arrhythmia // bioinstrumentation // electrophysiology
FRQS,,2018-2019,2018-2019,"BOIVIN, VINCENT",261192,Université de Sherbrooke,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Génétique humaine,Bioinformatique,,Fondements et avancement des connaissances,,ARN // transcriptomique // RNA-Seq // bio-informatique // snoRNA // interactions ARN-ARN
FRQS,,2018-2019,2018-2019,"DIMITRIS, MICHELLE",261231,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,"Santé de la mère, des enfants et des adolescents ",Épidémiologie,,Santé publique,,Perinatal Epidemiology // Maternal and Child Health // Epidemiological Methods // Survival Analysis // Causal Inference // Mediation Analysis
FRQS,,2018-2019,2018-2019,"HENDRICKSON-REBIZANT, JANE",261234,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise,BF1,17500,0,17500,,Titulaire,Génétique humaine,Tissu osseux,Génétique appliquée,Évolution et traitement des maladies,,bone // chondrocyte // osteoclast // cartilage // osteoblast // sphingomyelin phosphodiesterase 3 
FRQS,,2018-2019,2018-2019,"NOCK, TANYA",261271,Université de Sherbrooke,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Vieillissement,Dégénérescence cellulaire,Âge et facteurs de risques,Évolution et traitement des maladies,,neuroinflammation // docosahexaenoic acid // memory // neurovascular unit // apolipoprotein E epsilon 4 // Alzheimer's Disease
FRQS,,2018-2019,2018-2019,"HU, JASON",261272,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Santé des populations,Services de santé,Cancer de la prostate ,Gestion du système de santé ,,Soins en fin de vie // Cancer de la prostate // Utilisation des services de santé // Coûts des services de santé
FRQS,,2018-2019,2018-2019,"NORONHA, NANDITA",261279,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Cancer,Cancer du sang,,Fondements biomédicaux de la santé humaine,,Acute Myeloid Leukemia // Statins // Target identification // Crispr/Cas // Therapy resistance // Pre-leukemic stem cells
FRQS,,2018-2019,2018-2019,"TIPPLER, MARIA",261282,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Âge et facteurs de risques,Alcoolisme,Évolution et traitement des maladies,,MRI // longitudinal // externalising traits // addiction // at-risk youth // drug-related cues
FRQS,,2018-2019,2018-2019,"ROOS, MARIANNE",261299,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise pour les détenteurs d'un diplôme professionnel,BF3,25024,0,25024,,Titulaire,Santé des populations,Réadaptation,,Santé publique,,Troubles musculosquelettiques // Douleur // Coiffe des rotateurs // Réadaptation // Physiothérapie
FRQS,,2018-2019,2018-2019,"MOJTAHED JABERI, MEHRAD",261372,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise pour les détenteurs d'un diplôme professionnel,BF3,12289,0,12289,,Titulaire,"Éducation, savoirs et compétences",Approches éducatives,Modes pédagogiques,Évolution et traitement des maladies,,surgical education // surgical simulation // plastic surgery // head and neck reconstruction // head and neck cancer // surgical flaps
FRQS,,2018-2019,2018-2019,"SHEN, CONNIE",261389,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise,BF1,17500,0,17500,,Titulaire,Maladies infectieuses et immunitaires,Signalisation cellulaire et maladies infectieuses et immunitaires,,Fondements biomédicaux de la santé humaine,,GM-CSF // Inflammation // T cells // Lymph Node Expansion // Cell Trafficking // Myeloid Cells
FRQS,,2018-2019,2018-2019,"ALEXANDER, WINKLER-SCHWARTZ",261422,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat pour les détenteurs d'un diplôme professionnel,BF4,34554,0,34554,,Titulaire,"Éducation, savoirs et compétences",Technologies éducatives ,Performance ,Évolution et traitement des maladies,,re?alite? virtuelle // éducation // habiletés chirurgicales // simulation // neurochirurgie // résident chirurgicale
FRQS,,2018-2019,2018-2019,"DOYLE, JAMES-JULIAN",261451,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Démences,Génétique moléculaire,Fondements biomédicaux de la santé humaine,,progranuline // C. elegans // poisson zèbre // génétique // démence
FRQS,,2018-2019,2018-2019,"WANG, HANCHEN",261500,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise,BF1,17500,0,17500,,Titulaire,Organismes vivants ,Expression et régulation génique,Bioinformatique,Fondements biomédicaux de la santé humaine,,Hematopoiesis // B Lymphocyte Development // Transcription Network // Gene Regulation // MYSM1-Deficiency // RNA-Sequencing
FRQS,,2018-2019,2018-2019,"VERGUNST, FRANCIS",261506,Centre hospitalier universitaire Sainte Justine,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale (CITOYENS D'AUTRES PAYS),B15,Formation postdoctorale - CITOYENS D'AUTRES PAYS,BF15,45000,0,45000,,Titulaire,"Santé de la mère, des enfants et des adolescents ",Santé communautaire / santé publique,Épidémiologie,Santé publique,,Self-control // Child development // Employment // Earnings // Longitudinal // Health
FRQS,,2018-2019,2018-2019,"BARBEAU-MEUNIER, CHARLES-ANTOINE",261519,Université de Sherbrooke,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat pour les étudiants en médecine (M.D.-Ph.D.),BF6,21000,0,21000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Sclérose en plaques,Système cardiovasculaire,Évolution et traitement des maladies,,Multiple Sclerosis // Vascular architecture // Neuroinflammation // Magnetic Resonance Imaging // Cerebral perfusion // Neurodegeneration
FRQS,,2018-2019,2018-2019,"BLANCHARD, ANA",261580,Hospital for sick children,CANADA,Ontario,Bourses et stages de formation,Bourses de formation en recherche post-diplôme professionnel (fellowship),B10,Formation en recherche post-diplôme professionnel (fellowship),BF10,27500,0,27500,,Titulaire,Maladies infectieuses et immunitaires,Fibrose kystique,Antibiotiques et résistance,Évolution et traitement des maladies,,Utilisation d'antibiotiques // Fibrose kystique  // Épidemiologie
FRQS,,2018-2019,2018-2019,"CARMENA MORATALLA, ANA",261603,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,11000,0,11000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Sclérose en plaques,Maladies neuroimmunologiques,Fondements biomédicaux de la santé humaine,,NKG2D // ULBP4 // Multiple sclerosis // Immune system // Astrocytes // Neurons
FRQS,,2018-2019,2018-2019,"HETTIGE, NUWAN",261617,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Suicide,Dépression,Évolution et traitement des maladies,,suicide // dépression // apprentissage automatique // pharmacologie // génétique
FRQS,,2018-2019,2018-2019,"LE PAGE, AURÉLIE",261622,Institut de recherche du Centre universitaire de santé McGill,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale (CITOYENS D'AUTRES PAYS),B15,Formation postdoctorale - CITOYENS D'AUTRES PAYS,BF15,45000,0,45000,,Titulaire,Maladies infectieuses et immunitaires,SIDA / VIH,Système immunitaire,Évolution et traitement des maladies,,HIV reservoirs // Chronic Obstructive Pulmonary Disease  // Mucosal immunity // T cells // pulmonary immunity // Alveolar macrophage
FRQS,,2018-2019,2018-2019,"KEBIR, HANIA",261672,University of Pennsylvania,ÉTATS-UNIS,Pennsylvania,Bourses et stages de formation,Bourses de recherche postdoctorale,B3,Formation postdoctorale - Citoyens canadiens et résidents permanents,BF7,55000,0,55000,,Titulaire,Maladies infectieuses et immunitaires,Sclérose en plaques,Maladies inflammatoires du système nerveux central,Évolution et traitement des maladies,,Multiple Sclerosis // central nervous system inflammation // Meninges // B cell aggregates // immunotherapy // chimeric antigen receptor-T cell therapy
FRQS,,2018-2019,2018-2019,"IDRISSI JANATI, AMAL",261701,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Cancer,Santé dentaire,Cancer de l'appareil digestif,Santé publique,,Maladie parodontale // cancer colorectal // Fusobacterium nucleatum // microbiome oral // microbiome intestinal // inflammation
FRQS,,2018-2019,2018-2019,"ROSSOKHATA, KATERYNA",261710,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise,BF1,17500,0,17500,,Titulaire,Cancer,Apoptose et cancer,Mécanismes biologiques et biochimiques,Évolution et traitement des maladies,,Histone // Epigenetique // Chromatine // Gliome // K27M // CTCF
FRQS,,2018-2019,2018-2019,"TCHELOUGOU, DAMEHAN",261725,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Cancer,Signalisation cellulaire et cancer,,Évolution et traitement des maladies,,ASXL // Épigénétique // Leucémie pédiatrique // Polycomb-Trithorax // Expression génique // Ubiquitination
FRQS,,2018-2019,2018-2019,"NGUYEN, QUOC DINH",261730,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat pour les détenteurs d'un diplôme professionnel,BF4,9323,0,9323,,Titulaire,Services de santé,Âge et facteurs de risques,Maladies cardiovasculaires ,Évolution et traitement des maladies,,Aging // Frailty // Risk prediction // Cardiovascular disease
FRQS,,2018-2019,2018-2019,"GIRONDEL, CHARLOTTE",261754,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Cancer,Cancer de l'appareil digestif,,Santé publique,,Colorectal cancer // Interleukin 17 Receptor D // inflammation // colitis-associated cancer // oncogene-tumor suppressor gene // mitogenic signalling
FRQS,,2018-2019,2018-2019,"AUMONT, ÉTIENNE",261755,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise,BF1,17500,0,17500,,Titulaire,Vieillissement,Maladies neurodégénératives,Imagerie,Évolution et traitement des maladies,,Démence à corps de Lewy // Maladies neurodégénératives // Fluctuations cognitives // Attention // Vieillissement // Tomographie par émission de positron
FRQS,,2018-2019,2018-2019,"MOK, KELVIN",261769,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Imagerie,Systèmes neuronaux,Fondements biomédicaux de la santé humaine,,Organisation du cerveau // cortex cérébral // imagerie par résonance magnétique // fonctionnelle IRM // imagerie structurale // Apprentissage machine
FRQS,,2018-2019,2018-2019,"SAHIL SHARMA, SAHIL",261770,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Activité nerveuse et synaptique,Maladies neurologiques,Évolution et traitement des maladies,,Neural Biology // mRNA Translation // Synaptic Plasticity // RNA Binding Proteins // mRNA Processing // Protein-Protein Interaction
FRQS,,2018-2019,2018-2019,"OLIVEIRA, FABIO",261781,Centre de recherche interdisciplinaire en réadaptation du Montréal métropolitain [CRIR],CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale (CITOYENS D'AUTRES PAYS),B15,Formation postdoctorale - CITOYENS D'AUTRES PAYS,BF15,45000,0,45000,,Titulaire,Services de santé,Électromyographie,Activité locomotrice / troubles du mouvement,Évolution et traitement des maladies,,activité musculaire // exosquelette // marche // lésion médullaire // stabilité // entrainement locomoteur
FRQS,,2018-2019,2018-2019,"LABBÉ, SARA",261787,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Services de santé,Asthme,Habitudes de vie et santé,Évolution et traitement des maladies,,Communication motivationnelle // Adhérence et observance aux traitements // Médecine comportementale // Asthme
FRQS,,2018-2019,2018-2019,"PRUNEAU, LAURIE",261797,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise,BF1,17500,0,17500,,Titulaire,Maladies infectieuses et immunitaires,Maladies du système immunitaire,Interactions gènes et environnement,Fondements biomédicaux de la santé humaine,,Maladies inflammatoires de l'intestin // Signalisation TGF-beta // Épithélium intestinal // Variants  dans SMAD3 // Interaction SMAD7-SMAD3 // Traitement
FRQS,,2018-2019,2018-2019,"MAKARENKO, IULIIA",261817,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Santé des populations,Hépatites,Santé mentale et société,Santé publique,,Hepatitis C // Mental health // injection drug use // treatment initiation // HCV // access to healthcare
FRQS,,2018-2019,2018-2019,"AIT ALI BRAHEM, ZAKIA",261844,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise,BF1,17500,0,17500,,Titulaire,Cancer,Cancer de la prostate ,Signalisation cellulaire et cancer,Évolution et traitement des maladies,,cancer // prostate // radiotherapie // sénescence // sénolytique // signalisation cellulaire
FRQS,,2018-2019,2018-2019,"RAZAVIPOUR, FATEMEH",261870,Université Concordia,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,"Techniques, mesures et systèmes",Métabolisme cérébral,Analyse fonctionnelle ,Fondements biomédicaux de la santé humaine,,Medical imaging // Brain Metabolism  // Calibrated MRI // Cerebral blood flow (CBF) // brain functional connectivity // focal epilepsy pre surgical Biomarker
FRQS,,2018-2019,2018-2019,"BIEL, RITA",261873,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Santé des populations,Épidémiologie,Système cardiovasculaire,Santé publique,,environmental health // air pollution // ultrafine particles // acute cardiovascular health effects // exposure assessment
FRQS,,2018-2019,2018-2019,"QURESHI, MUHAMMAD NAVEED IQBAL",261926,Institut universitaire en santé mentale Douglas,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale (CITOYENS D'AUTRES PAYS),B15,Formation postdoctorale - CITOYENS D'AUTRES PAYS,BF15,45000,0,45000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Maladie d'Alzheimer,Algorithmes,Fondements biomédicaux de la santé humaine,,Alzheimer's Disease // Automated Diagnosis // Imaging Biomarkers // Machine Learning // Deep Learning // Neuroscience
FRQS,,2018-2019,2018-2019,"SEGUIN, RACHELLE",261930,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise,BF1,17500,0,17500,,Titulaire,Maladies infectieuses et immunitaires,Peau,Génie des tissus structuraux / Biomatériaux,Évolution et traitement des maladies,,Angiogénèse // Traitement // Système immunitaire // Psoriasis // Inflammation // Organogénèse
FRQS,,2018-2019,2018-2019,"FALAKI, ALI",261956,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale (CITOYENS D'AUTRES PAYS),B15,Formation postdoctorale - CITOYENS D'AUTRES PAYS,BF15,45000,0,45000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Système moteur,Accidents vasculaires cérébraux,Fondements biomédicaux de la santé humaine,,Motor control // Hand movement // Motor recovery // Plasticity // Single-neuron // Monkey
FRQS,,2018-2019,2018-2019,"ALBERICI DELSIN, LARA ELIS",261958,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Cancer,Signalisation cellulaire,Signalisation cellulaire et cancer,Fondements biomédicaux de la santé humaine,,Collective migration // MAP4K4 // Metastasis // Cell cell communication // Focal Adhesion // Mechanobiology
FRQS,,2018-2019,2018-2019,"LUSSIER, MAXIME",261962,Centre de recherche de l'Institut universitaire de gériatrie de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale,B3,Formation postdoctorale - Citoyens canadiens et résidents permanents,BF7,45000,0,45000,,Titulaire,Vieillissement,Innovations technologiques,Qualité de vie et vieillissement,Santé publique,,Gérontechnologie // Réadaptation // Évaluations des besoins // Autonomie fonctionnelle // Environnement intelligent // Fonctions exécutives
FRQS,,2018-2019,2018-2019,"ABBASI, SEPIDEH",261967,Institut de recherches cliniques de Montréal [IRCM],CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale (CITOYENS D'AUTRES PAYS),B15,Formation postdoctorale - CITOYENS D'AUTRES PAYS,BF15,45000,0,45000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Thérapie cellulaire ,Vision ,Fondements biomédicaux de la santé humaine,,Cell Therapy // Cell Replacement // Photoreceptors // Retinal degeneration // Cell fate // Neural Progenitors
FRQS,,2018-2019,2018-2019,"PERNET, ERWAN",261984,Institut de recherche du Centre universitaire de santé McGill,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale (CITOYENS D'AUTRES PAYS),B15,Formation postdoctorale - CITOYENS D'AUTRES PAYS,BF15,45000,0,45000,,Titulaire,Maladies infectieuses et immunitaires,Système immunitaire,Virus,Fondements biomédicaux de la santé humaine,,Influenza // Macrophage // Immunopathologie // Lipoxygenase // Leukotriene B4
FRQS,,2018-2019,2018-2019,"VIEIRA, BRUNO DI MARCO F J",262008,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Maladie de Parkinson,Génétique des maladies neurologiques et psychiatriques,Évolution et traitement des maladies,,Neurosciences // Neurodegenerative Diseases // Parkinson's Disease // Neurogenetics // Electrophysiology // Synaptic transmission
FRQS,,2018-2019,2018-2019,"PAYDAR, MOHAMMADJAVAD",262024,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Cancer,Chimiothérapie,Apoptose et cancer,Évolution et traitement des maladies,,Cell division // Mitotic spindle assembly // End-binding protein 1 // Kinesin motor proteins // Microtubule polymerization dynamics
FRQS,,2018-2019,2018-2019,"TESSANDIER, NICOLAS",262053,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,10500,0,10500,,Titulaire,Maladies infectieuses et immunitaires,Plaquettes,Système immunitaire,Fondements biomédicaux de la santé humaine,,Lymphe // Plaquettes // Microparticules // Polyarthrite rhumatoïde
FRQS,,2018-2019,2018-2019,"LEGAULT, ISABELLE",262061,Collège Lionel-Groulx,CANADA,Québec,Bourses de carrière et subventions salariales,Dégagement d'enseignement et appui pour la recherche au collégial,CHC,Programme d'appui à la recherche pour les enseignants-chercheurs de collège,COL,46385,0,46385,,Établissement reconnu,"Éducation, savoirs et compétences",Âge et facteurs de risques,Apprentissage et mémoire,Fondements et avancement des connaissances,,Apprentissage // jeunes adultes  // sportifs // gestion du risque  // attention 
FRQS,,2018-2019,2018-2019,"TREMBLAY, STEPHANIE",262078,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Formation de maîtrise,BF1,17500,0,17500,,Titulaire,Services de santé,Réadaptation,Services et soins de réadaptation,Santé publique,,physical disabilities // comorbidities // youth mental health // rehabilitation services // service delivery
FRQS,,2018-2019,2018-2019,"SPINELLI, CRISTIANA",262080,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Cancer,Signalisation cellulaire et cancer,Cellules souches et organogénèse,Évolution et traitement des maladies,,Glioblastoma // Exosomes // Endothelial cells // Cancer Stem Cells // Angiogenesis // communication
FRQS,,2018-2019,2018-2019,"ISTOMINE, ROMAN",262082,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Maladies infectieuses et immunitaires,Système immunitaire,,Fondements biomédicaux de la santé humaine,,CD4+ T cells // Regulatory T cells // T cell plasticity // mRNA translation // eIF4E
FRQS,,2018-2019,2018-2019,"WANG, YIMENG",262085,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Maladies infectieuses et immunitaires,Infections virales,Réactions immunitaires,Évolution et traitement des maladies,,Le syndrome d'immunodéficience acquise // Le virus de l'immunodéficience humaine // Gène stimulé par l'interféron // les protéines stimulées par l'interféron // Env du VIH // Le polymorphisme d'un seul nucléotide 
FRQS,,2018-2019,2018-2019,"NADOUR, MALIKA",262087,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,31500,0,31500,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Mécanismes biologiques et biochimiques,Génétique du développement,Fondements biomédicaux de la santé humaine,,Neurobiologie // Génétique // Génétique moléculaire // C. elegans // Neurodégénérescence // Adhésion cellulaire
FRQS,,2018-2019,2018-2019,"BENMOUSSA, ABDERRAHIM",262093,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,21000,0,21000,,Titulaire,Maladies infectieuses et immunitaires,Appareil digestif,Maladies auto-immunes,Évolution et traitement des maladies,,Vesicules extracellulaires // Lait de vache // malnutrition // maladie inflammatoire de l'intestin // microARNs // inflammation
