NUMEROTATION,TYPE_DE_SOINS,CODE_INTERVENTION,NOMBRE_DE_CAS-FEM,NOMBRE_DE_CAS-MASC,NOMBRE_DE_CAS-TOTAL,SEJOUR_MOYEN-FEM,SEJOUR_MOYEN-MASC,SEJOUR_MOYEN-TOTAL,NOMBRE_DE_CAS_SEUL-FEM,NOMBRE_DE_CAS_SEUL-MASC,NOMBRE_DE_CAS_SEUL-TOTAL,SEJOUR_MOYEN_SEUL-FEM,SEJOUR_MOYEN_SEUL-MASC,SEJOUR_MOYEN_SEUL-TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION,NOTE_1,NOTE_2,NOTE_3 
3885,Soins en chirurgie d'un jour,1RM91,2,0,2,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3886,Soins en chirurgie d'un jour,1RN13,7,0,7,1.0,0.0,1.0,1,0,1,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3887,Soins en chirurgie d'un jour,1RN26,77,0,77,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3888,Soins en chirurgie d'un jour,1RN50,64,0,64,1.0,0.0,1.0,8,0,8,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3889,Soins en chirurgie d'un jour,1RN52,2,0,2,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3890,Soins en chirurgie d'un jour,1RN53,77,0,77,1.0,0.0,1.0,1,0,1,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3891,Soins en chirurgie d'un jour,1RN55,3,0,3,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3892,Soins en chirurgie d'un jour,1RN59,111,0,111,1.0,0.0,1.0,28,0,28,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3893,Soins en chirurgie d'un jour,1RN80,101,0,101,1.0,0.0,1.0,12,0,12,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3894,Soins en chirurgie d'un jour,1RN87,1231,0,1231,1.0,0.0,1.0,657,0,657,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3895,Soins en chirurgie d'un jour,1RN89,7,0,7,1.0,0.0,1.0,4,0,4,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3896,Soins en chirurgie d'un jour,1RS13,9,0,9,1.0,0.0,1.0,1,0,1,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3897,Soins en chirurgie d'un jour,1RS26,3,0,3,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3898,Soins en chirurgie d'un jour,1RS35,1,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3899,Soins en chirurgie d'un jour,1RS50,7,0,7,1.0,0.0,1.0,3,0,3,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3900,Soins en chirurgie d'un jour,1RS51,9,0,9,1.0,0.0,1.0,3,0,3,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3901,Soins en chirurgie d'un jour,1RS52,19,0,19,1.0,0.0,1.0,7,0,7,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3902,Soins en chirurgie d'un jour,1RS53,15,0,15,1.0,0.0,1.0,1,0,1,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3903,Soins en chirurgie d'un jour,1RS55,20,0,20,1.0,0.0,1.0,7,0,7,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3904,Soins en chirurgie d'un jour,1RS56,12,0,12,1.0,0.0,1.0,6,0,6,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3905,Soins en chirurgie d'un jour,1RS59,96,0,96,1.0,0.0,1.0,37,0,37,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3906,Soins en chirurgie d'un jour,1RS72,22,0,22,1.0,0.0,1.0,9,0,9,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3907,Soins en chirurgie d'un jour,1RS74,17,0,17,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3908,Soins en chirurgie d'un jour,1RS80,349,0,349,1.0,0.0,1.0,113,0,113,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3909,Soins en chirurgie d'un jour,1RS86,6,0,6,1.0,0.0,1.0,3,0,3,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3910,Soins en chirurgie d'un jour,1RS87,228,0,228,1.0,0.0,1.0,140,0,140,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3911,Soins en chirurgie d'un jour,1RW14,2,0,2,1.0,0.0,1.0,1,0,1,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3912,Soins en chirurgie d'un jour,1RW35,5,0,5,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3913,Soins en chirurgie d'un jour,1RW52,185,0,185,1.0,0.0,1.0,145,0,145,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3914,Soins en chirurgie d'un jour,1RW59,270,0,270,1.0,0.0,1.0,135,0,135,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3915,Soins en chirurgie d'un jour,1RW72,40,0,40,1.0,0.0,1.0,23,0,23,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3916,Soins en chirurgie d'un jour,1RW80,330,0,330,1.0,0.0,1.0,230,0,230,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3917,Soins en chirurgie d'un jour,1RW84,2,0,2,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3918,Soins en chirurgie d'un jour,1RW87,889,1,890,1.0,1.0,1.0,600,0,600,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3919,Soins en chirurgie d'un jour,1RW88,4,0,4,1.0,0.0,1.0,3,0,3,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3920,Soins en chirurgie d'un jour,1RW91,12,0,12,1.0,0.0,1.0,9,0,9,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3921,Soins en chirurgie d'un jour,1RY14,2,1,3,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3922,Soins en chirurgie d'un jour,1RY35,3,0,3,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3923,Soins en chirurgie d'un jour,1RY52,6,8,14,1.0,1.0,1.0,2,5,7,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3924,Soins en chirurgie d'un jour,1RY55,2,0,2,1.0,0.0,1.0,1,0,1,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3925,Soins en chirurgie d'un jour,1RY59,24,13,37,1.0,1.0,1.0,1,5,6,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3926,Soins en chirurgie d'un jour,1RY80,141,4,145,1.0,1.0,1.0,64,2,66,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3927,Soins en chirurgie d'un jour,1RY87,54,23,77,1.0,1.0,1.0,21,11,32,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3928,Soins en chirurgie d'un jour,1RZ94,1,0,1,1.0,0.0,1.0,1,0,1,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3929,Soins en chirurgie d'un jour,1SA80,1,0,1,1.0,0.0,1.0,1,0,1,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3930,Soins en chirurgie d'un jour,1SC03,7,8,15,1.0,1.0,1.0,5,7,12,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3931,Soins en chirurgie d'un jour,1SC27,0,6,6,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3932,Soins en chirurgie d'un jour,1SC35,229,172,401,1.0,1.0,1.0,62,56,118,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3933,Soins en chirurgie d'un jour,1SC54,1,0,1,1.0,0.0,1.0,1,0,1,1.0,0.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
3934,Soins en chirurgie d'un jour,1SC55,16,13,29,1.0,1.0,1.0,12,7,19,1.0,1.0,1.0,S02 - Fréquence des interventions selon le sexe,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
