NUMEROTATION,TYPE_DE_SOINS,CODE_INTERVENTION,NOMBRE_DE_CAS-FEM,NOMBRE_DE_CAS-MASC,NOMBRE_DE_CAS-TOTAL,SEJOUR_MOYEN-FEM,SEJOUR_MOYEN-MASC,SEJOUR_MOYEN-TOTAL,NOMBRE_DE_CAS_SEUL-FEM,NOMBRE_DE_CAS_SEUL-MASC,NOMBRE_DE_CAS_SEUL-TOTAL,SEJOUR_MOYEN_SEUL-FEM,SEJOUR_MOYEN_SEUL-MASC,SEJOUR_MOYEN_SEUL-TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION,NOTE_1,NOTE_2,NOTE_3 
3667,Soins en chirurgie d'un jour,1.PE.54,20,39,59,1,1,1,11,14,25,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3668,Soins en chirurgie d'un jour,1.PE.55,861,934,1795,1,1,1,185,229,414,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3669,Soins en chirurgie d'un jour,1.PE.56,1,3,4,1,1,1,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3670,Soins en chirurgie d'un jour,1.PE.57,814,1048,1862,1,1,1,3,22,25,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3671,Soins en chirurgie d'un jour,1.PE.59,1318,1653,2971,1,1,1,132,171,303,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3672,Soins en chirurgie d'un jour,1.PE.76,0,1,1,0,1,1,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3673,Soins en chirurgie d'un jour,1.PE.80,3,0,3,1,0,1,2,0,2,1,0,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3674,Soins en chirurgie d'un jour,1.PE.87,1,3,4,1,1,1,0,1,1,0,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3675,Soins en chirurgie d'un jour,1.PG.35,5,4,9,1,1,1,3,1,4,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3676,Soins en chirurgie d'un jour,1.PG.52,11,10,21,1,1,1,7,1,8,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3677,Soins en chirurgie d'un jour,1.PG.56,1,2,3,1,1,1,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3678,Soins en chirurgie d'un jour,1.PG.57,711,1243,1954,1,1,1,27,75,102,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3679,Soins en chirurgie d'un jour,1.PG.59,661,1212,1873,1,1,1,13,27,40,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3680,Soins en chirurgie d'un jour,1.PG.72,109,3,112,1,1,1,1,0,1,1,0,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3681,Soins en chirurgie d'un jour,1.PG.74,1,0,1,1,0,1,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3682,Soins en chirurgie d'un jour,1.PG.76,1,0,1,1,0,1,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3683,Soins en chirurgie d'un jour,1.PG.77,1,0,1,1,0,1,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3684,Soins en chirurgie d'un jour,1.PG.80,49,26,75,1,1,1,26,16,42,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3685,Soins en chirurgie d'un jour,1.PG.86,0,1,1,0,1,1,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3686,Soins en chirurgie d'un jour,1.PG.87,25,35,60,1,1,1,6,7,13,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3687,Soins en chirurgie d'un jour,1.PL.35,70,14,84,1,1,1,65,11,76,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3688,Soins en chirurgie d'un jour,1.PL.50,4,132,136,1,1,1,1,77,78,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3689,Soins en chirurgie d'un jour,1.PL.53,0,7,7,0,1,1,0,6,6,0,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3690,Soins en chirurgie d'un jour,1.PL.54,27,5,32,1,1,1,18,4,22,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3691,Soins en chirurgie d'un jour,1.PL.55,73,5,78,1,1,1,37,3,40,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3692,Soins en chirurgie d'un jour,1.PL.59,3,37,40,1,1,1,2,17,19,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3693,Soins en chirurgie d'un jour,1.PL.72,1,5,6,1,1,1,1,2,3,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3694,Soins en chirurgie d'un jour,1.PL.74,2329,25,2354,1,1,1,1649,22,1671,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3695,Soins en chirurgie d'un jour,1.PL.80,9,2,11,1,1,1,7,1,8,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3696,Soins en chirurgie d'un jour,1.PL.87,25,128,153,1,1,1,13,62,75,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3697,Soins en chirurgie d'un jour,1.PM.13,4,6,10,1,1,1,1,1,2,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3698,Soins en chirurgie d'un jour,1.PM.35,324,416,740,1,1,1,177,52,229,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3699,Soins en chirurgie d'un jour,1.PM.50,43,8,51,1,1,1,26,3,29,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3700,Soins en chirurgie d'un jour,1.PM.52,57,250,307,1,1,1,26,69,95,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3701,Soins en chirurgie d'un jour,1.PM.54,2,8,10,1,1,1,2,3,5,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3702,Soins en chirurgie d'un jour,1.PM.55,6,17,23,1,1,1,2,1,3,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3703,Soins en chirurgie d'un jour,1.PM.56,17,17,34,1,1,1,8,5,13,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3704,Soins en chirurgie d'un jour,1.PM.57,63,383,446,1,1,1,3,29,32,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3705,Soins en chirurgie d'un jour,1.PM.58,0,2,2,0,1,1,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3706,Soins en chirurgie d'un jour,1.PM.59,324,1081,1405,1,1,1,63,268,331,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3707,Soins en chirurgie d'un jour,1.PM.72,1,0,1,1,0,1,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3708,Soins en chirurgie d'un jour,1.PM.77,0,6,6,0,1,1,0,3,3,0,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3709,Soins en chirurgie d'un jour,1.PM.80,13,5,18,1,1,1,3,0,3,1,0,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3710,Soins en chirurgie d'un jour,1.PM.82,1,1,2,1,1,1,1,1,2,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3711,Soins en chirurgie d'un jour,1.PM.86,2,1,3,1,1,1,2,1,3,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3712,Soins en chirurgie d'un jour,1.PM.87,1525,4191,5716,1,1,1,1122,2975,4097,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3713,Soins en chirurgie d'un jour,1.PM.91,0,1,1,0,1,1,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3714,Soins en chirurgie d'un jour,1.PQ.35,14,14,28,1,1,1,14,0,14,1,0,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3715,Soins en chirurgie d'un jour,1.PQ.50,37,651,688,1,1,1,11,253,264,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3716,Soins en chirurgie d'un jour,1.PQ.52,11,3,14,1,1,1,6,2,8,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3717,Soins en chirurgie d'un jour,1.PQ.53,0,50,50,0,1,1,0,44,44,0,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3718,Soins en chirurgie d'un jour,1.PQ.54,0,6,6,0,1,1,0,4,4,0,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3719,Soins en chirurgie d'un jour,1.PQ.55,1,5,6,1,1,1,0,1,1,0,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3720,Soins en chirurgie d'un jour,1.PQ.56,2,3,5,1,1,1,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3721,Soins en chirurgie d'un jour,1.PQ.57,4,17,21,1,1,1,1,2,3,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3722,Soins en chirurgie d'un jour,1.PQ.59,7,50,57,1,1,1,3,15,18,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3723,Soins en chirurgie d'un jour,1.PQ.72,43,6,49,1,1,1,10,4,14,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3724,Soins en chirurgie d'un jour,1.PQ.77,0,3,3,0,1,1,0,1,1,0,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3725,Soins en chirurgie d'un jour,1.PQ.80,16,63,79,1,1,1,5,34,39,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3726,Soins en chirurgie d'un jour,1.PQ.86,2,33,35,1,1,1,1,15,16,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3727,Soins en chirurgie d'un jour,1.PQ.87,76,52,128,1,1,1,48,19,67,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3728,Soins en chirurgie d'un jour,1.PV.35,0,1,1,0,1,1,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3729,Soins en chirurgie d'un jour,1.PV.50,2,18,20,1,1,1,0,3,3,0,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3730,Soins en chirurgie d'un jour,1.PV.54,0,1,1,0,1,1,0,1,1,0,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3731,Soins en chirurgie d'un jour,1.PV.55,3,16,19,1,1,1,1,7,8,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3732,Soins en chirurgie d'un jour,1.PV.57,2,1,3,1,1,1,1,0,1,1,0,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
3733,Soins en chirurgie d'un jour,1.PV.59,0,7,7,0,1,1,0,4,4,0,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
